,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
1105096,1105096,5679,2019-05-01 09:45:00-05,0.995,0.304,40,2019-05-01 09:45:00
1105097,1105097,5679,2019-05-01 10:00:00-05,1.114,0.127,41,2019-05-01 10:00:00
1105098,1105098,5679,2019-05-01 10:15:00-05,1.142,0.098,42,2019-05-01 10:15:00
1105099,1105099,5679,2019-05-01 10:30:00-05,1.518,-0.793,43,2019-05-01 10:30:00
1105100,1105100,5679,2019-05-01 10:45:00-05,1.054,0.204,44,2019-05-01 10:45:00
1105101,1105101,5679,2019-05-01 11:00:00-05,1.991,0.198,45,2019-05-01 11:00:00
1105102,1105102,5679,2019-05-01 11:15:00-05,1.844,0.344,46,2019-05-01 11:15:00
1105103,1105103,5679,2019-05-01 11:30:00-05,2.258,-0.962,47,2019-05-01 11:30:00
1105104,1105104,5679,2019-05-01 11:45:00-05,2.75,-1.571,48,2019-05-01 11:45:00
1105105,1105105,5679,2019-05-01 12:00:00-05,2.2,-1.17,49,2019-05-01 12:00:00
1105106,1105106,5679,2019-05-01 12:15:00-05,3.345,-2.43,50,2019-05-01 12:15:00
1105107,1105107,5679,2019-05-01 12:30:00-05,3.545,-2.711,51,2019-05-01 12:30:00
1105108,1105108,5679,2019-05-01 12:45:00-05,4.59,-3.503,52,2019-05-01 12:45:00
1105109,1105109,5679,2019-05-01 13:00:00-05,4.246,-3.392,53,2019-05-01 13:00:00
1105110,1105110,5679,2019-05-01 13:15:00-05,3.781,-3.044,54,2019-05-01 13:15:00
1105111,1105111,5679,2019-05-01 13:30:00-05,3.383,-2.91,55,2019-05-01 13:30:00
1105112,1105112,5679,2019-05-01 13:45:00-05,3.211,-2.831,56,2019-05-01 13:45:00
1105113,1105113,5679,2019-05-01 14:00:00-05,2.495,-2.216,57,2019-05-01 14:00:00
1105114,1105114,5679,2019-05-01 14:15:00-05,1.147,-0.891,58,2019-05-01 14:15:00
1105115,1105115,5679,2019-05-01 14:30:00-05,1.2,-1.003,59,2019-05-01 14:30:00
1105116,1105116,5679,2019-05-01 14:45:00-05,1.71,-1.544,60,2019-05-01 14:45:00
1105117,1105117,5679,2019-05-01 15:00:00-05,1.534,-1.264,61,2019-05-01 15:00:00
1105118,1105118,5679,2019-05-01 15:15:00-05,1.342,-0.981,62,2019-05-01 15:15:00
1105119,1105119,5679,2019-05-01 15:30:00-05,1.311,-0.808,63,2019-05-01 15:30:00
1105120,1105120,5679,2019-05-01 15:45:00-05,0.903,-0.345,64,2019-05-01 15:45:00
1105121,1105121,5679,2019-05-01 16:00:00-05,0.788,-0.264,65,2019-05-01 16:00:00
1105122,1105122,5679,2019-05-01 16:15:00-05,0.665,0.079,66,2019-05-01 16:15:00
1105123,1105123,5679,2019-05-01 16:30:00-05,0.511,0.142,67,2019-05-01 16:30:00
1105124,1105124,5679,2019-05-01 16:45:00-05,0.558,0.085,68,2019-05-01 16:45:00
1105125,1105125,5679,2019-05-01 17:00:00-05,0.42,0.032,69,2019-05-01 17:00:00
1105126,1105126,5679,2019-05-01 17:15:00-05,0.278,0.128,70,2019-05-01 17:15:00
1105127,1105127,5679,2019-05-01 17:30:00-05,0.167,0.209,71,2019-05-01 17:30:00
1105128,1105128,5679,2019-05-01 17:45:00-05,0.154,0.225,72,2019-05-01 17:45:00
1105129,1105129,5679,2019-05-01 18:00:00-05,0.107,0.313,73,2019-05-01 18:00:00
1105130,1105130,5679,2019-05-01 18:15:00-05,0.076,0.243,74,2019-05-01 18:15:00
1105131,1105131,5679,2019-05-01 18:30:00-05,0.039,0.267,75,2019-05-01 18:30:00
1105132,1105132,5679,2019-05-01 18:45:00-05,0.019,0.289,76,2019-05-01 18:45:00
1105133,1105133,5679,2019-05-01 19:00:00-05,0.007,0.764,77,2019-05-01 19:00:00
1105134,1105134,5679,2019-05-01 19:15:00-05,0.0,7.445,78,2019-05-01 19:15:00
1105135,1105135,5679,2019-05-01 19:30:00-05,-0.001,7.401,79,2019-05-01 19:30:00
1105136,1105136,5679,2019-05-01 19:45:00-05,-0.001,7.39,80,2019-05-01 19:45:00
1105137,1105137,5679,2019-05-01 20:00:00-05,0.0,7.255,81,2019-05-01 20:00:00
1105138,1105138,5679,2019-05-01 20:15:00-05,0.0,7.244,82,2019-05-01 20:15:00
1105139,1105139,5679,2019-05-01 20:30:00-05,0.0,7.257,83,2019-05-01 20:30:00
1105140,1105140,5679,2019-05-01 20:45:00-05,0.006,1.835,84,2019-05-01 20:45:00
1105141,1105141,5679,2019-05-01 21:00:00-05,0.007,0.408,85,2019-05-01 21:00:00
1105142,1105142,5679,2019-05-01 21:15:00-05,0.007,0.326,86,2019-05-01 21:15:00
1105143,1105143,5679,2019-05-01 21:30:00-05,0.008,0.239,87,2019-05-01 21:30:00
1105144,1105144,5679,2019-05-01 21:45:00-05,0.008,0.239,88,2019-05-01 21:45:00
1105145,1105145,5679,2019-05-01 22:00:00-05,0.008,0.194,89,2019-05-01 22:00:00
1105146,1105146,5679,2019-05-01 22:15:00-05,0.008,0.161,90,2019-05-01 22:15:00
1105147,1105147,5679,2019-05-01 22:30:00-05,0.008,0.223,91,2019-05-01 22:30:00
1105148,1105148,5679,2019-05-01 22:45:00-05,0.008,0.44,92,2019-05-01 22:45:00
1105149,1105149,5679,2019-05-01 23:00:00-05,0.008,0.482,93,2019-05-01 23:00:00
1105150,1105150,5679,2019-05-01 23:15:00-05,0.008,0.278,94,2019-05-01 23:15:00
1105151,1105151,5679,2019-05-01 23:30:00-05,0.008,0.266,95,2019-05-01 23:30:00
1105152,1105152,5679,2019-05-01 23:45:00-05,0.008,0.248,96,2019-05-01 23:45:00
1105153,1105153,5679,2019-05-02 00:00:00-05,0.008,0.19,97,2019-05-02 00:00:00
1105154,1105154,5679,2019-05-02 00:15:00-05,0.008,0.272,98,2019-05-02 00:15:00
1105155,1105155,5679,2019-05-02 00:30:00-05,0.008,0.172,99,2019-05-02 00:30:00
1105156,1105156,5679,2019-05-02 00:45:00-05,0.008,0.158,100,2019-05-02 00:45:00
1105157,1105157,5679,2019-05-02 01:00:00-05,0.008,0.159,101,2019-05-02 01:00:00
1105158,1105158,5679,2019-05-02 01:15:00-05,0.008,0.158,102,2019-05-02 01:15:00
1105159,1105159,5679,2019-05-02 01:30:00-05,0.008,0.181,103,2019-05-02 01:30:00
1105160,1105160,5679,2019-05-02 01:45:00-05,0.008,0.319,104,2019-05-02 01:45:00
1105161,1105161,5679,2019-05-02 02:00:00-05,0.008,0.38,105,2019-05-02 02:00:00
1105162,1105162,5679,2019-05-02 02:15:00-05,0.008,0.269,106,2019-05-02 02:15:00
1105163,1105163,5679,2019-05-02 02:30:00-05,0.008,0.265,107,2019-05-02 02:30:00
1105164,1105164,5679,2019-05-02 02:45:00-05,0.008,0.264,108,2019-05-02 02:45:00
1105165,1105165,5679,2019-05-02 03:00:00-05,0.008,0.222,109,2019-05-02 03:00:00
1105166,1105166,5679,2019-05-02 03:15:00-05,0.008,0.274,110,2019-05-02 03:15:00
1105167,1105167,5679,2019-05-02 03:30:00-05,0.008,0.18,111,2019-05-02 03:30:00
1105168,1105168,5679,2019-05-02 03:45:00-05,0.008,0.157,112,2019-05-02 03:45:00
1105169,1105169,5679,2019-05-02 04:00:00-05,0.008,0.157,113,2019-05-02 04:00:00
1105170,1105170,5679,2019-05-02 04:15:00-05,0.008,0.159,114,2019-05-02 04:15:00
1105171,1105171,5679,2019-05-02 04:30:00-05,0.008,0.22,115,2019-05-02 04:30:00
1105172,1105172,5679,2019-05-02 04:45:00-05,0.006,2.316,116,2019-05-02 04:45:00
1105173,1105173,5679,2019-05-02 05:00:00-05,0.005,3.303,117,2019-05-02 05:00:00
1105174,1105174,5679,2019-05-02 05:15:00-05,0.019,2.517,118,2019-05-02 05:15:00
1105175,1105175,5679,2019-05-02 05:30:00-05,0.041,1.588,119,2019-05-02 05:30:00
1105176,1105176,5679,2019-05-02 05:45:00-05,0.096,1.379,120,2019-05-02 05:45:00
1105177,1105177,5679,2019-05-02 06:00:00-05,0.109,0.295,121,2019-05-02 06:00:00
1105178,1105178,5679,2019-05-02 06:15:00-05,0.148,0.281,122,2019-05-02 06:15:00
1105179,1105179,5679,2019-05-02 06:30:00-05,0.066,0.264,123,2019-05-02 06:30:00
1105180,1105180,5679,2019-05-02 06:45:00-05,0.099,0.885,124,2019-05-02 06:45:00
1105181,1105181,5679,2019-05-02 07:00:00-05,0.146,1.2,125,2019-05-02 07:00:00
1105182,1105182,5679,2019-05-02 07:15:00-05,0.258,1.129,126,2019-05-02 07:15:00
1105183,1105183,5679,2019-05-02 07:30:00-05,0.226,0.769,127,2019-05-02 07:30:00
1105184,1105184,5679,2019-05-02 07:45:00-05,0.131,0.399,128,2019-05-02 07:45:00
1105185,1105185,5679,2019-05-02 08:00:00-05,0.182,0.409,129,2019-05-02 08:00:00
1105186,1105186,5679,2019-05-02 08:15:00-05,0.273,1.455,130,2019-05-02 08:15:00
1105187,1105187,5679,2019-05-02 08:30:00-05,0.315,1.286,131,2019-05-02 08:30:00
1105188,1105188,5679,2019-05-02 08:45:00-05,0.354,0.726,132,2019-05-02 08:45:00
1105189,1105189,5679,2019-05-02 09:00:00-05,0.548,-0.118,133,2019-05-02 09:00:00
1105190,1105190,5679,2019-05-02 09:15:00-05,0.383,0.106,134,2019-05-02 09:15:00
1105191,1105191,5679,2019-05-02 09:30:00-05,0.3,0.276,135,2019-05-02 09:30:00
1105192,1105192,5679,2019-05-02 09:45:00-05,0.544,0.848,136,2019-05-02 09:45:00
1105193,1105193,5679,2019-05-02 10:00:00-05,0.878,0.617,137,2019-05-02 10:00:00
1105194,1105194,5679,2019-05-02 10:15:00-05,1.039,0.018,138,2019-05-02 10:15:00
1105195,1105195,5679,2019-05-02 10:30:00-05,1.063,-0.372,139,2019-05-02 10:30:00
1105196,1105196,5679,2019-05-02 10:45:00-05,0.754,-0.252,140,2019-05-02 10:45:00
1105197,1105197,5679,2019-05-02 11:00:00-05,0.848,-0.319,141,2019-05-02 11:00:00
1105198,1105198,5679,2019-05-02 11:15:00-05,1.306,-0.075,142,2019-05-02 11:15:00
1105199,1105199,5679,2019-05-02 11:30:00-05,0.9,0.466,143,2019-05-02 11:30:00
1105200,1105200,5679,2019-05-02 11:45:00-05,0.915,0.575,144,2019-05-02 11:45:00
1105201,1105201,5679,2019-05-02 12:00:00-05,0.91,0.192,145,2019-05-02 12:00:00
1105202,1105202,5679,2019-05-02 12:15:00-05,1.389,-0.733,146,2019-05-02 12:15:00
1105203,1105203,5679,2019-05-02 12:30:00-05,1.819,-1.576,147,2019-05-02 12:30:00
1105204,1105204,5679,2019-05-02 12:45:00-05,2.915,-2.759,148,2019-05-02 12:45:00
1105205,1105205,5679,2019-05-02 13:00:00-05,3.572,-3.414,149,2019-05-02 13:00:00
1105206,1105206,5679,2019-05-02 13:15:00-05,3.854,-3.695,150,2019-05-02 13:15:00
1105207,1105207,5679,2019-05-02 13:30:00-05,3.466,-3.311,151,2019-05-02 13:30:00
1105208,1105208,5679,2019-05-02 13:45:00-05,3.176,-3.033,152,2019-05-02 13:45:00
1105209,1105209,5679,2019-05-02 14:00:00-05,2.716,-2.407,153,2019-05-02 14:00:00
1105210,1105210,5679,2019-05-02 14:15:00-05,2.258,-1.895,154,2019-05-02 14:15:00
1105211,1105211,5679,2019-05-02 14:30:00-05,1.845,-1.585,155,2019-05-02 14:30:00
1105212,1105212,5679,2019-05-02 14:45:00-05,1.662,-1.301,156,2019-05-02 14:45:00
1105213,1105213,5679,2019-05-02 15:00:00-05,1.3,-0.612,157,2019-05-02 15:00:00
1105214,1105214,5679,2019-05-02 15:15:00-05,1.098,-0.289,158,2019-05-02 15:15:00
1105215,1105215,5679,2019-05-02 15:30:00-05,0.889,-0.12,159,2019-05-02 15:30:00
1105216,1105216,5679,2019-05-02 15:45:00-05,0.665,-0.023,160,2019-05-02 15:45:00
1105217,1105217,5679,2019-05-02 16:00:00-05,0.501,0.028,161,2019-05-02 16:00:00
1105218,1105218,5679,2019-05-02 16:15:00-05,0.439,0.474,162,2019-05-02 16:15:00
1105219,1105219,5679,2019-05-02 16:30:00-05,0.446,-0.136,163,2019-05-02 16:30:00
1105220,1105220,5679,2019-05-02 16:45:00-05,0.456,0.125,164,2019-05-02 16:45:00
1105221,1105221,5679,2019-05-02 17:00:00-05,0.43,-0.114,165,2019-05-02 17:00:00
1105222,1105222,5679,2019-05-02 17:15:00-05,0.421,-0.068,166,2019-05-02 17:15:00
1105223,1105223,5679,2019-05-02 17:30:00-05,0.293,0.188,167,2019-05-02 17:30:00
1105224,1105224,5679,2019-05-02 17:45:00-05,0.224,0.233,168,2019-05-02 17:45:00
1105225,1105225,5679,2019-05-02 18:00:00-05,0.2,0.205,169,2019-05-02 18:00:00
1105226,1105226,5679,2019-05-02 18:15:00-05,0.154,0.288,170,2019-05-02 18:15:00
1105227,1105227,5679,2019-05-02 18:30:00-05,0.106,0.335,171,2019-05-02 18:30:00
1105228,1105228,5679,2019-05-02 18:45:00-05,0.048,0.307,172,2019-05-02 18:45:00
1105229,1105229,5679,2019-05-02 19:00:00-05,0.013,0.459,173,2019-05-02 19:00:00
1105230,1105230,5679,2019-05-02 19:15:00-05,0.008,0.398,174,2019-05-02 19:15:00
1105231,1105231,5679,2019-05-02 19:30:00-05,0.008,0.344,175,2019-05-02 19:30:00
1105232,1105232,5679,2019-05-02 19:45:00-05,0.008,0.339,176,2019-05-02 19:45:00
1105233,1105233,5679,2019-05-02 20:00:00-05,0.008,0.434,177,2019-05-02 20:00:00
1105234,1105234,5679,2019-05-02 20:15:00-05,0.008,0.466,178,2019-05-02 20:15:00
1105235,1105235,5679,2019-05-02 20:30:00-05,0.008,0.565,179,2019-05-02 20:30:00
1105236,1105236,5679,2019-05-02 20:45:00-05,0.008,0.578,180,2019-05-02 20:45:00
1105237,1105237,5679,2019-05-02 21:00:00-05,0.008,0.572,181,2019-05-02 21:00:00
1105238,1105238,5679,2019-05-02 21:15:00-05,0.008,0.497,182,2019-05-02 21:15:00
1105239,1105239,5679,2019-05-02 21:30:00-05,0.008,0.505,183,2019-05-02 21:30:00
1105240,1105240,5679,2019-05-02 21:45:00-05,0.008,0.373,184,2019-05-02 21:45:00
1105241,1105241,5679,2019-05-02 22:00:00-05,0.008,0.313,185,2019-05-02 22:00:00
1105242,1105242,5679,2019-05-02 22:15:00-05,0.008,0.156,186,2019-05-02 22:15:00
1105243,1105243,5679,2019-05-02 22:30:00-05,0.008,0.254,187,2019-05-02 22:30:00
1105244,1105244,5679,2019-05-02 22:45:00-05,0.008,0.236,188,2019-05-02 22:45:00
1105245,1105245,5679,2019-05-02 23:00:00-05,0.009,0.157,189,2019-05-02 23:00:00
1105246,1105246,5679,2019-05-02 23:15:00-05,0.009,0.177,190,2019-05-02 23:15:00
1105247,1105247,5679,2019-05-02 23:30:00-05,0.008,0.272,191,2019-05-02 23:30:00
1105248,1105248,5679,2019-05-02 23:45:00-05,0.008,0.265,192,2019-05-02 23:45:00
1105249,1105249,5679,2019-05-03 00:00:00-05,0.008,0.263,193,2019-05-03 00:00:00
1105250,1105250,5679,2019-05-03 00:15:00-05,0.008,0.398,194,2019-05-03 00:15:00
1105251,1105251,5679,2019-05-03 00:30:00-05,0.008,0.423,195,2019-05-03 00:30:00
1105252,1105252,5679,2019-05-03 00:45:00-05,0.009,0.259,196,2019-05-03 00:45:00
1105253,1105253,5679,2019-05-03 01:00:00-05,0.009,0.156,197,2019-05-03 01:00:00
1105254,1105254,5679,2019-05-03 01:15:00-05,0.009,0.158,198,2019-05-03 01:15:00
1105255,1105255,5679,2019-05-03 01:30:00-05,0.009,0.158,199,2019-05-03 01:30:00
1105256,1105256,5679,2019-05-03 01:45:00-05,0.009,0.157,200,2019-05-03 01:45:00
1105257,1105257,5679,2019-05-03 02:00:00-05,0.009,0.211,201,2019-05-03 02:00:00
1105258,1105258,5679,2019-05-03 02:15:00-05,0.008,0.355,202,2019-05-03 02:15:00
1105259,1105259,5679,2019-05-03 02:30:00-05,0.009,0.276,203,2019-05-03 02:30:00
1105260,1105260,5679,2019-05-03 02:45:00-05,0.009,0.265,204,2019-05-03 02:45:00
1105261,1105261,5679,2019-05-03 03:00:00-05,0.009,0.265,205,2019-05-03 03:00:00
1105262,1105262,5679,2019-05-03 03:15:00-05,0.009,0.274,206,2019-05-03 03:15:00
1105263,1105263,5679,2019-05-03 03:30:00-05,0.009,0.247,207,2019-05-03 03:30:00
1105264,1105264,5679,2019-05-03 03:45:00-05,0.007,1.343,208,2019-05-03 03:45:00
1105265,1105265,5679,2019-05-03 04:00:00-05,0.008,0.825,209,2019-05-03 04:00:00
1105266,1105266,5679,2019-05-03 04:15:00-05,0.008,0.439,210,2019-05-03 04:15:00
1105267,1105267,5679,2019-05-03 04:30:00-05,0.007,1.377,211,2019-05-03 04:30:00
1105268,1105268,5679,2019-05-03 04:45:00-05,0.008,0.875,212,2019-05-03 04:45:00
1105269,1105269,5679,2019-05-03 05:00:00-05,0.008,0.845,213,2019-05-03 05:00:00
1105270,1105270,5679,2019-05-03 05:15:00-05,0.013,1.425,214,2019-05-03 05:15:00
1105271,1105271,5679,2019-05-03 05:30:00-05,0.048,1.513,215,2019-05-03 05:30:00
1105272,1105272,5679,2019-05-03 05:45:00-05,0.054,1.621,216,2019-05-03 05:45:00
1105273,1105273,5679,2019-05-03 06:00:00-05,0.085,1.733,217,2019-05-03 06:00:00
1105274,1105274,5679,2019-05-03 06:15:00-05,0.111,1.202,218,2019-05-03 06:15:00
1105275,1105275,5679,2019-05-03 06:30:00-05,0.108,0.651,219,2019-05-03 06:30:00
1105276,1105276,5679,2019-05-03 06:45:00-05,0.165,0.958,220,2019-05-03 06:45:00
1105277,1105277,5679,2019-05-03 07:00:00-05,0.456,0.991,221,2019-05-03 07:00:00
1105278,1105278,5679,2019-05-03 07:15:00-05,0.525,1.06,222,2019-05-03 07:15:00
1105279,1105279,5679,2019-05-03 07:30:00-05,0.625,0.862,223,2019-05-03 07:30:00
1105280,1105280,5679,2019-05-03 07:45:00-05,0.664,-0.324,224,2019-05-03 07:45:00
1105281,1105281,5679,2019-05-03 08:00:00-05,1.516,-1.193,225,2019-05-03 08:00:00
1105282,1105282,5679,2019-05-03 08:15:00-05,1.274,-0.756,226,2019-05-03 08:15:00
1105283,1105283,5679,2019-05-03 08:30:00-05,1.039,-0.195,227,2019-05-03 08:30:00
1105284,1105284,5679,2019-05-03 08:45:00-05,1.391,-1.003,228,2019-05-03 08:45:00
1105285,1105285,5679,2019-05-03 09:00:00-05,1.609,-1.241,229,2019-05-03 09:00:00
1105286,1105286,5679,2019-05-03 09:15:00-05,3.027,-2.667,230,2019-05-03 09:15:00
1105287,1105287,5679,2019-05-03 09:30:00-05,1.61,-1.161,231,2019-05-03 09:30:00
1105288,1105288,5679,2019-05-03 09:45:00-05,2.05,-1.675,232,2019-05-03 09:45:00
1105289,1105289,5679,2019-05-03 10:00:00-05,1.575,-1.316,233,2019-05-03 10:00:00
1105290,1105290,5679,2019-05-03 10:15:00-05,2.084,-1.892,234,2019-05-03 10:15:00
1105291,1105291,5679,2019-05-03 10:30:00-05,2.973,-2.822,235,2019-05-03 10:30:00
1105292,1105292,5679,2019-05-03 10:45:00-05,2.018,-1.655,236,2019-05-03 10:45:00
1105293,1105293,5679,2019-05-03 11:00:00-05,0.651,4.406,237,2019-05-03 11:00:00
1105294,1105294,5679,2019-05-03 11:15:00-05,0.902,6.681,238,2019-05-03 11:15:00
1105295,1105295,5679,2019-05-03 11:30:00-05,0.928,6.231,239,2019-05-03 11:30:00
1105296,1105296,5679,2019-05-03 11:45:00-05,3.634,-1.203,240,2019-05-03 11:45:00
1105297,1105297,5679,2019-05-03 12:00:00-05,1.045,-0.654,241,2019-05-03 12:00:00
1105298,1105298,5679,2019-05-03 12:15:00-05,1.063,-0.606,242,2019-05-03 12:15:00
1105299,1105299,5679,2019-05-03 12:30:00-05,2.835,-2.485,243,2019-05-03 12:30:00
1105300,1105300,5679,2019-05-03 12:45:00-05,1.392,-0.967,244,2019-05-03 12:45:00
1105301,1105301,5679,2019-05-03 13:00:00-05,1.06,-0.734,245,2019-05-03 13:00:00
1105302,1105302,5679,2019-05-03 13:15:00-05,0.48,-0.215,246,2019-05-03 13:15:00
1105303,1105303,5679,2019-05-03 13:30:00-05,0.654,-0.391,247,2019-05-03 13:30:00
1105304,1105304,5679,2019-05-03 13:45:00-05,0.653,-0.352,248,2019-05-03 13:45:00
1105305,1105305,5679,2019-05-03 14:00:00-05,0.475,-0.101,249,2019-05-03 14:00:00
1105306,1105306,5679,2019-05-03 14:15:00-05,0.348,-0.086,250,2019-05-03 14:15:00
1105307,1105307,5679,2019-05-03 14:30:00-05,0.279,-0.062,251,2019-05-03 14:30:00
1105308,1105308,5679,2019-05-03 14:45:00-05,0.317,-0.16,252,2019-05-03 14:45:00
1105309,1105309,5679,2019-05-03 15:00:00-05,0.355,-0.199,253,2019-05-03 15:00:00
1105310,1105310,5679,2019-05-03 15:15:00-05,0.643,-0.386,254,2019-05-03 15:15:00
1105311,1105311,5679,2019-05-03 15:30:00-05,0.466,4.426,255,2019-05-03 15:30:00
1105312,1105312,5679,2019-05-03 15:45:00-05,0.529,6.587,256,2019-05-03 15:45:00
1105313,1105313,5679,2019-05-03 16:00:00-05,1.182,5.93,257,2019-05-03 16:00:00
1105314,1105314,5679,2019-05-03 16:15:00-05,0.585,6.682,258,2019-05-03 16:15:00
1105315,1105315,5679,2019-05-03 16:30:00-05,0.469,5.006,259,2019-05-03 16:30:00
1105316,1105316,5679,2019-05-03 16:45:00-05,0.204,0.398,260,2019-05-03 16:45:00
1105317,1105317,5679,2019-05-03 17:00:00-05,0.144,0.307,261,2019-05-03 17:00:00
1105318,1105318,5679,2019-05-03 17:15:00-05,0.118,0.521,262,2019-05-03 17:15:00
1105319,1105319,5679,2019-05-03 17:30:00-05,0.076,0.484,263,2019-05-03 17:30:00
1105320,1105320,5679,2019-05-03 17:45:00-05,0.193,0.481,264,2019-05-03 17:45:00
1105321,1105321,5679,2019-05-03 18:00:00-05,0.159,0.14,265,2019-05-03 18:00:00
1105322,1105322,5679,2019-05-03 18:15:00-05,0.054,0.349,266,2019-05-03 18:15:00
1105323,1105323,5679,2019-05-03 18:30:00-05,0.013,0.471,267,2019-05-03 18:30:00
1105324,1105324,5679,2019-05-03 18:45:00-05,0.007,0.441,268,2019-05-03 18:45:00
1105325,1105325,5679,2019-05-03 19:00:00-05,0.007,0.418,269,2019-05-03 19:00:00
1105326,1105326,5679,2019-05-03 19:15:00-05,0.007,0.545,270,2019-05-03 19:15:00
1105327,1105327,5679,2019-05-03 19:30:00-05,0.007,0.455,271,2019-05-03 19:30:00
1105328,1105328,5679,2019-05-03 19:45:00-05,0.007,0.453,272,2019-05-03 19:45:00
1105329,1105329,5679,2019-05-03 20:00:00-05,0.007,0.564,273,2019-05-03 20:00:00
1105330,1105330,5679,2019-05-03 20:15:00-05,0.007,0.578,274,2019-05-03 20:15:00
1105331,1105331,5679,2019-05-03 20:30:00-05,0.007,0.341,275,2019-05-03 20:30:00
1105332,1105332,5679,2019-05-03 20:45:00-05,0.008,0.245,276,2019-05-03 20:45:00
1105333,1105333,5679,2019-05-03 21:00:00-05,0.008,0.244,277,2019-05-03 21:00:00
1105334,1105334,5679,2019-05-03 21:15:00-05,0.008,0.232,278,2019-05-03 21:15:00
1105335,1105335,5679,2019-05-03 21:30:00-05,0.008,0.212,279,2019-05-03 21:30:00
1105336,1105336,5679,2019-05-03 21:45:00-05,0.008,0.282,280,2019-05-03 21:45:00
1105337,1105337,5679,2019-05-03 22:00:00-05,0.008,0.169,281,2019-05-03 22:00:00
1105338,1105338,5679,2019-05-03 22:15:00-05,0.008,0.253,282,2019-05-03 22:15:00
