,Unnamed: 0,dataid,local_15min,solar_total,grid
1188355,1363823,7901,2018-01-01 00:00:00-06,,0.905
1188356,1363824,7901,2018-01-01 00:15:00-06,,0.92
1188357,1363825,7901,2018-01-01 00:30:00-06,,0.902
1188358,1363826,7901,2018-01-01 00:45:00-06,,0.939
1188359,1363827,7901,2018-01-01 01:00:00-06,,
1188360,1363828,7901,2018-01-01 01:15:00-06,,
1188361,1363829,7901,2018-01-01 01:30:00-06,,
1188362,1363830,7901,2018-01-01 01:45:00-06,,
1188363,1363831,7901,2018-01-01 02:00:00-06,,1.027
1188364,1363832,7901,2018-01-01 02:15:00-06,,0.929
1188365,1363833,7901,2018-01-01 02:30:00-06,,1.002
1188366,1363834,7901,2018-01-01 02:45:00-06,,1.021
1188367,1363835,7901,2018-01-01 03:00:00-06,,1.512
1188368,1363836,7901,2018-01-01 03:15:00-06,,0.956
1188369,1363837,7901,2018-01-01 03:30:00-06,,0.96
1188370,1363838,7901,2018-01-01 03:45:00-06,,0.912
1188371,1363839,7901,2018-01-01 04:00:00-06,,0.952
1188372,1363840,7901,2018-01-01 04:15:00-06,,1.037
1188373,1363841,7901,2018-01-01 04:30:00-06,,0.906
1188374,1363842,7901,2018-01-01 04:45:00-06,,0.874
1188375,1363843,7901,2018-01-01 05:00:00-06,,1.02
1188376,1363844,7901,2018-01-01 05:15:00-06,,0.941
1188377,1363845,7901,2018-01-01 05:30:00-06,,1.014
1188378,1363846,7901,2018-01-01 05:45:00-06,,1.0
1188379,1363847,7901,2018-01-01 06:00:00-06,,0.933
1188380,1363848,7901,2018-01-01 06:15:00-06,,0.947
1188381,1363849,7901,2018-01-01 06:30:00-06,,0.923
1188382,1363850,7901,2018-01-01 06:45:00-06,,0.984
1188383,1363851,7901,2018-01-01 07:00:00-06,,0.969
1188384,1363852,7901,2018-01-01 07:15:00-06,,1.014
1188385,1363853,7901,2018-01-01 07:30:00-06,,0.943
1188386,1363854,7901,2018-01-01 07:45:00-06,,0.951
1188387,1363855,7901,2018-01-01 08:00:00-06,,0.875
1188388,1363856,7901,2018-01-01 08:15:00-06,,0.881
1188389,1363857,7901,2018-01-01 08:30:00-06,,0.934
1188390,1363858,7901,2018-01-01 08:45:00-06,,0.969
1188391,1363859,7901,2018-01-01 09:00:00-06,,1.017
1188392,1363860,7901,2018-01-01 09:15:00-06,,1.01
1188393,1363861,7901,2018-01-01 09:30:00-06,,0.902
1188394,1363862,7901,2018-01-01 09:45:00-06,,0.898
1188395,1363863,7901,2018-01-01 10:00:00-06,,0.882
1188396,1363864,7901,2018-01-01 10:15:00-06,,0.904
1188397,1363865,7901,2018-01-01 10:30:00-06,,0.982
1188398,1363866,7901,2018-01-01 10:45:00-06,,1.003
1188399,1363867,7901,2018-01-01 11:00:00-06,,0.987
1188400,1363868,7901,2018-01-01 11:15:00-06,,0.796
1188401,1363869,7901,2018-01-01 11:30:00-06,,0.908
1188402,1363870,7901,2018-01-01 11:45:00-06,,0.933
1188403,1363871,7901,2018-01-01 12:00:00-06,,0.73
1188404,1363872,7901,2018-01-01 12:15:00-06,,1.009
1188405,1363873,7901,2018-01-01 12:30:00-06,,0.94
1188406,1363874,7901,2018-01-01 12:45:00-06,,0.983
1188407,1363875,7901,2018-01-01 13:00:00-06,,0.994
1188408,1363876,7901,2018-01-01 13:15:00-06,,0.875
1188409,1363877,7901,2018-01-01 13:30:00-06,,0.906
1188410,1363878,7901,2018-01-01 13:45:00-06,,0.886
1188411,1363879,7901,2018-01-01 14:00:00-06,,0.879
1188412,1363880,7901,2018-01-01 14:15:00-06,,0.93
1188413,1363881,7901,2018-01-01 14:30:00-06,,0.803
1188414,1363882,7901,2018-01-01 14:45:00-06,,0.985
1188415,1363883,7901,2018-01-01 15:00:00-06,,0.953
1188416,1363884,7901,2018-01-01 15:15:00-06,,0.821
1188417,1363885,7901,2018-01-01 15:30:00-06,,0.843
1188418,1363886,7901,2018-01-01 15:45:00-06,,0.794
1188419,1363887,7901,2018-01-01 16:00:00-06,,0.842
1188420,1363888,7901,2018-01-01 16:15:00-06,,0.954
1188421,1363889,7901,2018-01-01 16:30:00-06,,0.798
1188422,1363890,7901,2018-01-01 16:45:00-06,,0.976
1188423,1363891,7901,2018-01-01 17:00:00-06,,0.911
1188424,1363892,7901,2018-01-01 17:15:00-06,,0.865
1188425,1363893,7901,2018-01-01 17:30:00-06,,0.884
1188426,1363894,7901,2018-01-01 17:45:00-06,,1.141
1188427,1363895,7901,2018-01-01 18:00:00-06,,1.274
1188428,1363896,7901,2018-01-01 18:15:00-06,,1.277
1188429,1363897,7901,2018-01-01 18:30:00-06,,1.304
1188430,1363898,7901,2018-01-01 18:45:00-06,,1.492
1188431,1363899,7901,2018-01-01 19:00:00-06,,1.411
1188432,1363900,7901,2018-01-01 19:15:00-06,,1.481
1188433,1363901,7901,2018-01-01 19:30:00-06,,1.442
1188434,1363902,7901,2018-01-01 19:45:00-06,,1.451
1188435,1363903,7901,2018-01-01 20:00:00-06,,1.504
1188436,1363904,7901,2018-01-01 20:15:00-06,,1.92
1188437,1363905,7901,2018-01-01 20:30:00-06,,1.479
1188438,1363906,7901,2018-01-01 20:45:00-06,,1.473
1188439,1363907,7901,2018-01-01 21:00:00-06,,1.396
1188440,1363908,7901,2018-01-01 21:15:00-06,,1.439
1188441,1363909,7901,2018-01-01 21:30:00-06,,1.467
1188442,1363910,7901,2018-01-01 21:45:00-06,,1.471
1188443,1363911,7901,2018-01-01 22:00:00-06,,1.448
1188444,1363912,7901,2018-01-01 22:15:00-06,,1.332
1188445,1363913,7901,2018-01-01 22:30:00-06,,1.441
1188446,1363914,7901,2018-01-01 22:45:00-06,,1.419
1188447,1363915,7901,2018-01-01 23:00:00-06,,1.352
1188448,1363916,7901,2018-01-01 23:15:00-06,,1.316
1188449,1363917,7901,2018-01-01 23:30:00-06,,1.113
1188450,1363918,7901,2018-01-01 23:45:00-06,,0.932
1188451,1363919,7901,2018-01-02 00:00:00-06,,0.905
1188452,1363920,7901,2018-01-02 00:15:00-06,,0.984
1188453,1363921,7901,2018-01-02 00:30:00-06,,0.723
1188454,1363922,7901,2018-01-02 00:45:00-06,,0.986
1188455,1363923,7901,2018-01-02 01:00:00-06,,0.955
1188456,1363924,7901,2018-01-02 01:15:00-06,,0.826
1188457,1363925,7901,2018-01-02 01:30:00-06,,0.828
1188458,1363926,7901,2018-01-02 01:45:00-06,,0.863
1188459,1363927,7901,2018-01-02 02:00:00-06,,0.901
1188460,1363928,7901,2018-01-02 02:15:00-06,,0.959
1188461,1363929,7901,2018-01-02 02:30:00-06,,0.803
1188462,1363930,7901,2018-01-02 02:45:00-06,,0.97
1188463,1363931,7901,2018-01-02 03:00:00-06,,0.801
1188464,1363932,7901,2018-01-02 03:15:00-06,,0.885
1188465,1363933,7901,2018-01-02 03:30:00-06,,0.892
1188466,1363934,7901,2018-01-02 03:45:00-06,,0.845
1188467,1363935,7901,2018-01-02 04:00:00-06,,0.886
1188468,1363936,7901,2018-01-02 04:15:00-06,,0.932
1188469,1363937,7901,2018-01-02 04:30:00-06,,0.983
1188470,1363938,7901,2018-01-02 04:45:00-06,,0.936
1188471,1363939,7901,2018-01-02 05:00:00-06,,0.887
1188472,1363940,7901,2018-01-02 05:15:00-06,,0.862
1188473,1363941,7901,2018-01-02 05:30:00-06,,0.895
