,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
193762,193762,1240,2019-05-01 11:45:00-05,3.44,0.332,48,2019-05-01 11:45:00
193763,193763,1240,2019-05-01 12:00:00-05,3.09,0.226,49,2019-05-01 12:00:00
193764,193764,1240,2019-05-01 12:15:00-05,5.089,0.312,50,2019-05-01 12:15:00
193765,193765,1240,2019-05-01 12:30:00-05,7.589,0.544,51,2019-05-01 12:30:00
193766,193766,1240,2019-05-01 12:45:00-05,7.544,0.585,52,2019-05-01 12:45:00
193767,193767,1240,2019-05-01 13:00:00-05,4.642,0.584,53,2019-05-01 13:00:00
193768,193768,1240,2019-05-01 13:15:00-05,2.897,0.552,54,2019-05-01 13:15:00
193769,193769,1240,2019-05-01 13:30:00-05,2.583,0.563,55,2019-05-01 13:30:00
193770,193770,1240,2019-05-01 13:45:00-05,3.098,0.555,56,2019-05-01 13:45:00
193771,193771,1240,2019-05-01 14:00:00-05,5.862,0.616,57,2019-05-01 14:00:00
193772,193772,1240,2019-05-01 14:15:00-05,6.506,0.611,58,2019-05-01 14:15:00
193773,193773,1240,2019-05-01 14:30:00-05,3.868,0.587,59,2019-05-01 14:30:00
193774,193774,1240,2019-05-01 14:45:00-05,3.575,0.36,60,2019-05-01 14:45:00
193775,193775,1240,2019-05-01 15:00:00-05,3.147,0.475,61,2019-05-01 15:00:00
193776,193776,1240,2019-05-01 15:15:00-05,3.231,0.38,62,2019-05-01 15:15:00
193777,193777,1240,2019-05-01 15:30:00-05,3.091,3.509,63,2019-05-01 15:30:00
193778,193778,1240,2019-05-01 15:45:00-05,2.269,2.463,64,2019-05-01 15:45:00
193779,193779,1240,2019-05-01 16:00:00-05,2.246,2.279,65,2019-05-01 16:00:00
193780,193780,1240,2019-05-01 16:15:00-05,1.263,2.392,66,2019-05-01 16:15:00
193781,193781,1240,2019-05-01 16:30:00-05,1.29,0.968,67,2019-05-01 16:30:00
193782,193782,1240,2019-05-01 16:45:00-05,1.079,0.678,68,2019-05-01 16:45:00
193783,193783,1240,2019-05-01 17:00:00-05,0.99,0.879,69,2019-05-01 17:00:00
193784,193784,1240,2019-05-01 17:15:00-05,0.776,0.91,70,2019-05-01 17:15:00
193785,193785,1240,2019-05-01 17:30:00-05,0.457,1.259,71,2019-05-01 17:30:00
193786,193786,1240,2019-05-01 17:45:00-05,0.237,1.853,72,2019-05-01 17:45:00
193787,193787,1240,2019-05-01 18:00:00-05,0.186,2.041,73,2019-05-01 18:00:00
193788,193788,1240,2019-05-01 18:15:00-05,0.117,0.403,74,2019-05-01 18:15:00
193789,193789,1240,2019-05-01 18:30:00-05,0.011,0.348,75,2019-05-01 18:30:00
193790,193790,1240,2019-05-01 18:45:00-05,-0.001,0.713,76,2019-05-01 18:45:00
193791,193791,1240,2019-05-01 19:00:00-05,-0.003,0.403,77,2019-05-01 19:00:00
193792,193792,1240,2019-05-01 19:15:00-05,-0.004,0.474,78,2019-05-01 19:15:00
193793,193793,1240,2019-05-01 19:30:00-05,-0.004,0.443,79,2019-05-01 19:30:00
193794,193794,1240,2019-05-01 19:45:00-05,-0.004,0.495,80,2019-05-01 19:45:00
193795,193795,1240,2019-05-01 20:00:00-05,-0.004,0.514,81,2019-05-01 20:00:00
193796,193796,1240,2019-05-01 20:15:00-05,-0.004,0.539,82,2019-05-01 20:15:00
193797,193797,1240,2019-05-01 20:30:00-05,-0.004,0.605,83,2019-05-01 20:30:00
193798,193798,1240,2019-05-01 20:45:00-05,-0.004,0.454,84,2019-05-01 20:45:00
193799,193799,1240,2019-05-01 21:00:00-05,-0.004,0.145,85,2019-05-01 21:00:00
193800,193800,1240,2019-05-01 21:15:00-05,-0.004,0.188,86,2019-05-01 21:15:00
193801,193801,1240,2019-05-01 21:30:00-05,-0.004,0.258,87,2019-05-01 21:30:00
193802,193802,1240,2019-05-01 21:45:00-05,-0.004,0.271,88,2019-05-01 21:45:00
193803,193803,1240,2019-05-01 22:00:00-05,-0.004,0.212,89,2019-05-01 22:00:00
193804,193804,1240,2019-05-01 22:15:00-05,-0.004,0.134,90,2019-05-01 22:15:00
193805,193805,1240,2019-05-01 22:30:00-05,-0.004,0.143,91,2019-05-01 22:30:00
193806,193806,1240,2019-05-01 22:45:00-05,-0.004,0.113,92,2019-05-01 22:45:00
193807,193807,1240,2019-05-01 23:00:00-05,-0.004,0.203,93,2019-05-01 23:00:00
193808,193808,1240,2019-05-01 23:15:00-05,-0.004,0.209,94,2019-05-01 23:15:00
193809,193809,1240,2019-05-01 23:30:00-05,-0.004,0.179,95,2019-05-01 23:30:00
193810,193810,1240,2019-05-01 23:45:00-05,-0.004,0.18,96,2019-05-01 23:45:00
193811,193811,1240,2019-05-02 00:00:00-05,-0.004,0.516,97,2019-05-02 00:00:00
193812,193812,1240,2019-05-02 00:15:00-05,-0.004,0.689,98,2019-05-02 00:15:00
193813,193813,1240,2019-05-02 00:30:00-05,-0.004,0.691,99,2019-05-02 00:30:00
193814,193814,1240,2019-05-02 00:45:00-05,-0.004,0.342,100,2019-05-02 00:45:00
193815,193815,1240,2019-05-02 01:00:00-05,-0.004,0.111,101,2019-05-02 01:00:00
193816,193816,1240,2019-05-02 01:15:00-05,-0.004,0.109,102,2019-05-02 01:15:00
193817,193817,1240,2019-05-02 01:30:00-05,-0.004,0.123,103,2019-05-02 01:30:00
193818,193818,1240,2019-05-02 01:45:00-05,-0.004,0.204,104,2019-05-02 01:45:00
193819,193819,1240,2019-05-02 02:00:00-05,-0.004,0.204,105,2019-05-02 02:00:00
193820,193820,1240,2019-05-02 02:15:00-05,-0.004,0.189,106,2019-05-02 02:15:00
193821,193821,1240,2019-05-02 02:30:00-05,-0.004,0.174,107,2019-05-02 02:30:00
193822,193822,1240,2019-05-02 02:45:00-05,-0.004,0.171,108,2019-05-02 02:45:00
193823,193823,1240,2019-05-02 03:00:00-05,-0.004,0.195,109,2019-05-02 03:00:00
193824,193824,1240,2019-05-02 03:15:00-05,-0.004,0.204,110,2019-05-02 03:15:00
193825,193825,1240,2019-05-02 03:30:00-05,-0.004,0.143,111,2019-05-02 03:30:00
193826,193826,1240,2019-05-02 03:45:00-05,-0.004,0.109,112,2019-05-02 03:45:00
193827,193827,1240,2019-05-02 04:00:00-05,-0.004,0.109,113,2019-05-02 04:00:00
193828,193828,1240,2019-05-02 04:15:00-05,-0.004,0.175,114,2019-05-02 04:15:00
193829,193829,1240,2019-05-02 04:30:00-05,-0.004,0.204,115,2019-05-02 04:30:00
193830,193830,1240,2019-05-02 04:45:00-05,-0.004,0.206,116,2019-05-02 04:45:00
193831,193831,1240,2019-05-02 05:00:00-05,-0.002,0.175,117,2019-05-02 05:00:00
193832,193832,1240,2019-05-02 05:15:00-05,-0.001,0.171,118,2019-05-02 05:15:00
193833,193833,1240,2019-05-02 05:30:00-05,0.104,0.169,119,2019-05-02 05:30:00
193834,193834,1240,2019-05-02 05:45:00-05,0.17,0.213,120,2019-05-02 05:45:00
193835,193835,1240,2019-05-02 06:00:00-05,0.437,0.18,121,2019-05-02 06:00:00
193836,193836,1240,2019-05-02 06:15:00-05,0.269,0.302,122,2019-05-02 06:15:00
193837,193837,1240,2019-05-02 06:30:00-05,0.307,1.522,123,2019-05-02 06:30:00
193838,193838,1240,2019-05-02 06:45:00-05,0.41,1.204,124,2019-05-02 06:45:00
193839,193839,1240,2019-05-02 07:00:00-05,0.664,0.205,125,2019-05-02 07:00:00
193840,193840,1240,2019-05-02 07:15:00-05,0.465,0.199,126,2019-05-02 07:15:00
193841,193841,1240,2019-05-02 07:30:00-05,0.727,0.177,127,2019-05-02 07:30:00
193842,193842,1240,2019-05-02 07:45:00-05,0.541,0.173,128,2019-05-02 07:45:00
193843,193843,1240,2019-05-02 08:00:00-05,0.642,0.563,129,2019-05-02 08:00:00
193844,193844,1240,2019-05-02 08:15:00-05,0.549,0.299,130,2019-05-02 08:15:00
193845,193845,1240,2019-05-02 08:30:00-05,0.882,0.162,131,2019-05-02 08:30:00
193846,193846,1240,2019-05-02 08:45:00-05,0.611,0.092,132,2019-05-02 08:45:00
193847,193847,1240,2019-05-02 09:00:00-05,0.528,0.092,133,2019-05-02 09:00:00
193848,193848,1240,2019-05-02 09:15:00-05,1.208,0.218,134,2019-05-02 09:15:00
193849,193849,1240,2019-05-02 09:30:00-05,1.035,0.661,135,2019-05-02 09:30:00
193850,193850,1240,2019-05-02 09:45:00-05,1.292,0.701,136,2019-05-02 09:45:00
193851,193851,1240,2019-05-02 10:00:00-05,1.267,0.415,137,2019-05-02 10:00:00
193852,193852,1240,2019-05-02 10:15:00-05,1.23,0.204,138,2019-05-02 10:15:00
193853,193853,1240,2019-05-02 10:30:00-05,2.355,0.208,139,2019-05-02 10:30:00
193854,193854,1240,2019-05-02 10:45:00-05,1.561,0.162,140,2019-05-02 10:45:00
193855,193855,1240,2019-05-02 11:00:00-05,1.001,0.4,141,2019-05-02 11:00:00
193856,193856,1240,2019-05-02 11:15:00-05,2.007,0.087,142,2019-05-02 11:15:00
193857,193857,1240,2019-05-02 11:30:00-05,1.142,0.104,143,2019-05-02 11:30:00
193858,193858,1240,2019-05-02 11:45:00-05,1.21,0.786,144,2019-05-02 11:45:00
193859,193859,1240,2019-05-02 12:00:00-05,1.474,1.567,145,2019-05-02 12:00:00
193860,193860,1240,2019-05-02 12:15:00-05,1.807,0.625,146,2019-05-02 12:15:00
193861,193861,1240,2019-05-02 12:30:00-05,2.243,0.151,147,2019-05-02 12:30:00
193862,193862,1240,2019-05-02 12:45:00-05,2.766,0.146,148,2019-05-02 12:45:00
193863,193863,1240,2019-05-02 13:00:00-05,3.482,0.182,149,2019-05-02 13:00:00
193864,193864,1240,2019-05-02 13:15:00-05,5.825,0.188,150,2019-05-02 13:15:00
193865,193865,1240,2019-05-02 13:30:00-05,5.874,0.14,151,2019-05-02 13:30:00
193866,193866,1240,2019-05-02 13:45:00-05,6.166,0.099,152,2019-05-02 13:45:00
193867,193867,1240,2019-05-02 14:00:00-05,6.685,0.095,153,2019-05-02 14:00:00
193868,193868,1240,2019-05-02 14:15:00-05,5.657,0.14,154,2019-05-02 14:15:00
193869,193869,1240,2019-05-02 14:30:00-05,6.487,0.183,155,2019-05-02 14:30:00
193870,193870,1240,2019-05-02 14:45:00-05,4.95,0.158,156,2019-05-02 14:45:00
193871,193871,1240,2019-05-02 15:00:00-05,5.675,0.158,157,2019-05-02 15:00:00
193872,193872,1240,2019-05-02 15:15:00-05,4.48,0.15,158,2019-05-02 15:15:00
193873,193873,1240,2019-05-02 15:30:00-05,3.73,0.186,159,2019-05-02 15:30:00
193874,193874,1240,2019-05-02 15:45:00-05,3.274,0.178,160,2019-05-02 15:45:00
193875,193875,1240,2019-05-02 16:00:00-05,2.761,0.177,161,2019-05-02 16:00:00
193876,193876,1240,2019-05-02 16:15:00-05,2.229,0.087,162,2019-05-02 16:15:00
193877,193877,1240,2019-05-02 16:30:00-05,1.412,0.082,163,2019-05-02 16:30:00
193878,193878,1240,2019-05-02 16:45:00-05,1.185,0.084,164,2019-05-02 16:45:00
193879,193879,1240,2019-05-02 17:00:00-05,0.922,0.172,165,2019-05-02 17:00:00
193880,193880,1240,2019-05-02 17:15:00-05,0.765,1.149,166,2019-05-02 17:15:00
193881,193881,1240,2019-05-02 17:30:00-05,0.574,1.521,167,2019-05-02 17:30:00
193882,193882,1240,2019-05-02 17:45:00-05,0.467,1.568,168,2019-05-02 17:45:00
193883,193883,1240,2019-05-02 18:00:00-05,0.382,3.284,169,2019-05-02 18:00:00
193884,193884,1240,2019-05-02 18:15:00-05,0.328,2.115,170,2019-05-02 18:15:00
193885,193885,1240,2019-05-02 18:30:00-05,0.183,1.019,171,2019-05-02 18:30:00
193886,193886,1240,2019-05-02 18:45:00-05,0.05,0.367,172,2019-05-02 18:45:00
193887,193887,1240,2019-05-02 19:00:00-05,-0.001,0.611,173,2019-05-02 19:00:00
193888,193888,1240,2019-05-02 19:15:00-05,-0.004,1.188,174,2019-05-02 19:15:00
193889,193889,1240,2019-05-02 19:30:00-05,-0.004,1.064,175,2019-05-02 19:30:00
193890,193890,1240,2019-05-02 19:45:00-05,-0.004,0.716,176,2019-05-02 19:45:00
193891,193891,1240,2019-05-02 20:00:00-05,-0.004,0.408,177,2019-05-02 20:00:00
193892,193892,1240,2019-05-02 20:15:00-05,-0.004,0.349,178,2019-05-02 20:15:00
193893,193893,1240,2019-05-02 20:30:00-05,-0.004,1.588,179,2019-05-02 20:30:00
193894,193894,1240,2019-05-02 20:45:00-05,-0.004,1.026,180,2019-05-02 20:45:00
193895,193895,1240,2019-05-02 21:00:00-05,-0.004,0.274,181,2019-05-02 21:00:00
193896,193896,1240,2019-05-02 21:15:00-05,-0.004,0.293,182,2019-05-02 21:15:00
193897,193897,1240,2019-05-02 21:30:00-05,-0.004,0.182,183,2019-05-02 21:30:00
193898,193898,1240,2019-05-02 21:45:00-05,-0.004,0.177,184,2019-05-02 21:45:00
193899,193899,1240,2019-05-02 22:00:00-05,-0.004,0.174,185,2019-05-02 22:00:00
193900,193900,1240,2019-05-02 22:15:00-05,-0.004,0.262,186,2019-05-02 22:15:00
193901,193901,1240,2019-05-02 22:30:00-05,-0.004,0.315,187,2019-05-02 22:30:00
193902,193902,1240,2019-05-02 22:45:00-05,-0.004,0.276,188,2019-05-02 22:45:00
193903,193903,1240,2019-05-02 23:00:00-05,-0.004,0.232,189,2019-05-02 23:00:00
193904,193904,1240,2019-05-02 23:15:00-05,-0.004,0.169,190,2019-05-02 23:15:00
193905,193905,1240,2019-05-02 23:30:00-05,-0.004,0.229,191,2019-05-02 23:30:00
193906,193906,1240,2019-05-02 23:45:00-05,-0.004,0.225,192,2019-05-02 23:45:00
193907,193907,1240,2019-05-03 00:00:00-05,-0.004,0.207,193,2019-05-03 00:00:00
193908,193908,1240,2019-05-03 00:15:00-05,-0.004,0.122,194,2019-05-03 00:15:00
193909,193909,1240,2019-05-03 00:30:00-05,-0.004,0.125,195,2019-05-03 00:30:00
193910,193910,1240,2019-05-03 00:45:00-05,-0.004,0.127,196,2019-05-03 00:45:00
193911,193911,1240,2019-05-03 01:00:00-05,-0.004,0.26,197,2019-05-03 01:00:00
193912,193912,1240,2019-05-03 01:15:00-05,-0.004,0.279,198,2019-05-03 01:15:00
193913,193913,1240,2019-05-03 01:30:00-05,-0.004,0.193,199,2019-05-03 01:30:00
193914,193914,1240,2019-05-03 01:45:00-05,-0.004,0.134,200,2019-05-03 01:45:00
193915,193915,1240,2019-05-03 02:00:00-05,-0.004,0.115,201,2019-05-03 02:00:00
193916,193916,1240,2019-05-03 02:15:00-05,-0.004,0.598,202,2019-05-03 02:15:00
193917,193917,1240,2019-05-03 02:30:00-05,-0.004,0.666,203,2019-05-03 02:30:00
193918,193918,1240,2019-05-03 02:45:00-05,-0.004,1.584,204,2019-05-03 02:45:00
193919,193919,1240,2019-05-03 03:00:00-05,-0.004,1.993,205,2019-05-03 03:00:00
193920,193920,1240,2019-05-03 03:15:00-05,-0.004,0.646,206,2019-05-03 03:15:00
193921,193921,1240,2019-05-03 03:30:00-05,-0.004,0.192,207,2019-05-03 03:30:00
193922,193922,1240,2019-05-03 03:45:00-05,-0.004,0.279,208,2019-05-03 03:45:00
193923,193923,1240,2019-05-03 04:00:00-05,-0.004,0.208,209,2019-05-03 04:00:00
193924,193924,1240,2019-05-03 04:15:00-05,-0.004,0.143,210,2019-05-03 04:15:00
193925,193925,1240,2019-05-03 04:30:00-05,-0.004,0.116,211,2019-05-03 04:30:00
193926,193926,1240,2019-05-03 04:45:00-05,-0.004,0.162,212,2019-05-03 04:45:00
193927,193927,1240,2019-05-03 05:00:00-05,-0.002,0.209,213,2019-05-03 05:00:00
193928,193928,1240,2019-05-03 05:15:00-05,-0.001,0.151,214,2019-05-03 05:15:00
193929,193929,1240,2019-05-03 05:30:00-05,0.027,0.629,215,2019-05-03 05:30:00
193930,193930,1240,2019-05-03 05:45:00-05,0.011,1.535,216,2019-05-03 05:45:00
193931,193931,1240,2019-05-03 06:00:00-05,0.127,0.67,217,2019-05-03 06:00:00
193932,193932,1240,2019-05-03 06:15:00-05,0.211,0.267,218,2019-05-03 06:15:00
193933,193933,1240,2019-05-03 06:30:00-05,0.105,0.182,219,2019-05-03 06:30:00
193934,193934,1240,2019-05-03 06:45:00-05,0.19,0.153,220,2019-05-03 06:45:00
193935,193935,1240,2019-05-03 07:00:00-05,0.316,0.127,221,2019-05-03 07:00:00
193936,193936,1240,2019-05-03 07:15:00-05,0.608,0.361,222,2019-05-03 07:15:00
193937,193937,1240,2019-05-03 07:30:00-05,0.964,0.257,223,2019-05-03 07:30:00
193938,193938,1240,2019-05-03 07:45:00-05,1.444,0.082,224,2019-05-03 07:45:00
193939,193939,1240,2019-05-03 08:00:00-05,1.37,0.082,225,2019-05-03 08:00:00
193940,193940,1240,2019-05-03 08:15:00-05,3.431,0.091,226,2019-05-03 08:15:00
193941,193941,1240,2019-05-03 08:30:00-05,2.403,0.172,227,2019-05-03 08:30:00
193942,193942,1240,2019-05-03 08:45:00-05,2.508,0.212,228,2019-05-03 08:45:00
193943,193943,1240,2019-05-03 09:00:00-05,2.592,0.18,229,2019-05-03 09:00:00
193944,193944,1240,2019-05-03 09:15:00-05,4.445,0.772,230,2019-05-03 09:15:00
193945,193945,1240,2019-05-03 09:30:00-05,5.702,0.652,231,2019-05-03 09:30:00
193946,193946,1240,2019-05-03 09:45:00-05,4.009,0.548,232,2019-05-03 09:45:00
193947,193947,1240,2019-05-03 10:00:00-05,4.244,0.548,233,2019-05-03 10:00:00
193948,193948,1240,2019-05-03 10:15:00-05,3.271,0.634,234,2019-05-03 10:15:00
193949,193949,1240,2019-05-03 10:30:00-05,7.338,0.641,235,2019-05-03 10:30:00
193950,193950,1240,2019-05-03 10:45:00-05,6.077,0.708,236,2019-05-03 10:45:00
193951,193951,1240,2019-05-03 11:00:00-05,3.173,0.467,237,2019-05-03 11:00:00
193952,193952,1240,2019-05-03 11:15:00-05,2.765,0.12,238,2019-05-03 11:15:00
193953,193953,1240,2019-05-03 11:30:00-05,4.558,0.236,239,2019-05-03 11:30:00
193954,193954,1240,2019-05-03 11:45:00-05,7.683,0.271,240,2019-05-03 11:45:00
193955,193955,1240,2019-05-03 12:00:00-05,3.899,0.116,241,2019-05-03 12:00:00
193956,193956,1240,2019-05-03 12:15:00-05,3.119,0.204,242,2019-05-03 12:15:00
193957,193957,1240,2019-05-03 12:30:00-05,5.514,0.174,243,2019-05-03 12:30:00
193958,193958,1240,2019-05-03 12:45:00-05,5.565,0.446,244,2019-05-03 12:45:00
193959,193959,1240,2019-05-03 13:00:00-05,3.682,0.172,245,2019-05-03 13:00:00
193960,193960,1240,2019-05-03 13:15:00-05,2.012,0.2,246,2019-05-03 13:15:00
193961,193961,1240,2019-05-03 13:30:00-05,2.395,0.196,247,2019-05-03 13:30:00
193962,193962,1240,2019-05-03 13:45:00-05,2.072,0.161,248,2019-05-03 13:45:00
193963,193963,1240,2019-05-03 14:00:00-05,1.389,0.155,249,2019-05-03 14:00:00
193964,193964,1240,2019-05-03 14:15:00-05,1.044,0.173,250,2019-05-03 14:15:00
193965,193965,1240,2019-05-03 14:30:00-05,0.892,0.189,251,2019-05-03 14:30:00
193966,193966,1240,2019-05-03 14:45:00-05,1.039,0.179,252,2019-05-03 14:45:00
193967,193967,1240,2019-05-03 15:00:00-05,0.654,0.179,253,2019-05-03 15:00:00
193968,193968,1240,2019-05-03 15:15:00-05,0.975,0.207,254,2019-05-03 15:15:00
193969,193969,1240,2019-05-03 15:30:00-05,0.935,0.083,255,2019-05-03 15:30:00
193970,193970,1240,2019-05-03 15:45:00-05,0.847,0.115,256,2019-05-03 15:45:00
193971,193971,1240,2019-05-03 16:00:00-05,2.243,0.177,257,2019-05-03 16:00:00
193972,193972,1240,2019-05-03 16:15:00-05,2.189,0.199,258,2019-05-03 16:15:00
193973,193973,1240,2019-05-03 16:30:00-05,1.11,0.149,259,2019-05-03 16:30:00
193974,193974,1240,2019-05-03 16:45:00-05,1.183,0.146,260,2019-05-03 16:45:00
193975,193975,1240,2019-05-03 17:00:00-05,0.559,0.108,261,2019-05-03 17:00:00
193976,193976,1240,2019-05-03 17:15:00-05,0.301,0.172,262,2019-05-03 17:15:00
193977,193977,1240,2019-05-03 17:30:00-05,0.339,0.174,263,2019-05-03 17:30:00
193978,193978,1240,2019-05-03 17:45:00-05,0.033,0.098,264,2019-05-03 17:45:00
193979,193979,1240,2019-05-03 18:00:00-05,0.078,0.081,265,2019-05-03 18:00:00
193980,193980,1240,2019-05-03 18:15:00-05,0.044,0.081,266,2019-05-03 18:15:00
193981,193981,1240,2019-05-03 18:30:00-05,-0.001,0.232,267,2019-05-03 18:30:00
193982,193982,1240,2019-05-03 18:45:00-05,-0.002,0.534,268,2019-05-03 18:45:00
193983,193983,1240,2019-05-03 19:00:00-05,-0.004,0.755,269,2019-05-03 19:00:00
193984,193984,1240,2019-05-03 19:15:00-05,-0.004,0.725,270,2019-05-03 19:15:00
193985,193985,1240,2019-05-03 19:30:00-05,-0.004,0.429,271,2019-05-03 19:30:00
193986,193986,1240,2019-05-03 19:45:00-05,-0.004,0.253,272,2019-05-03 19:45:00
193987,193987,1240,2019-05-03 20:00:00-05,-0.004,0.283,273,2019-05-03 20:00:00
193988,193988,1240,2019-05-03 20:15:00-05,-0.004,0.225,274,2019-05-03 20:15:00
193989,193989,1240,2019-05-03 20:30:00-05,-0.004,0.19,275,2019-05-03 20:30:00
193990,193990,1240,2019-05-03 20:45:00-05,-0.004,0.189,276,2019-05-03 20:45:00
193991,193991,1240,2019-05-03 21:00:00-05,-0.004,0.196,277,2019-05-03 21:00:00
193992,193992,1240,2019-05-03 21:15:00-05,-0.004,0.416,278,2019-05-03 21:15:00
193993,193993,1240,2019-05-03 21:30:00-05,-0.004,0.234,279,2019-05-03 21:30:00
193994,193994,1240,2019-05-03 21:45:00-05,-0.004,0.179,280,2019-05-03 21:45:00
193995,193995,1240,2019-05-03 22:00:00-05,-0.004,0.154,281,2019-05-03 22:00:00
193996,193996,1240,2019-05-03 22:15:00-05,-0.004,0.157,282,2019-05-03 22:15:00
193997,193997,1240,2019-05-03 22:30:00-05,-0.004,0.207,283,2019-05-03 22:30:00
193998,193998,1240,2019-05-03 22:45:00-05,-0.004,0.16,284,2019-05-03 22:45:00
193999,193999,1240,2019-05-03 23:00:00-05,-0.004,0.48,285,2019-05-03 23:00:00
194000,194000,1240,2019-05-03 23:15:00-05,-0.004,1.513,286,2019-05-03 23:15:00
194001,194001,1240,2019-05-03 23:30:00-05,-0.004,0.901,287,2019-05-03 23:30:00
194002,194002,1240,2019-05-03 23:45:00-05,-0.004,0.218,288,2019-05-03 23:45:00
194003,194003,1240,2019-05-04 00:00:00-05,-0.004,0.216,289,2019-05-04 00:00:00
194004,194004,1240,2019-05-04 00:15:00-05,-0.004,0.175,290,2019-05-04 00:15:00
194005,194005,1240,2019-05-04 00:30:00-05,-0.004,0.165,291,2019-05-04 00:30:00
194006,194006,1240,2019-05-04 00:45:00-05,-0.004,0.144,292,2019-05-04 00:45:00
194007,194007,1240,2019-05-04 01:00:00-05,-0.004,0.201,293,2019-05-04 01:00:00
