,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
1192629,1192629,5982,2019-05-01 10:00:00-05,,1.958,41,2019-05-01 10:00:00
1192630,1192630,5982,2019-05-01 10:15:00-05,,1.878,42,2019-05-01 10:15:00
1192631,1192631,5982,2019-05-01 10:30:00-05,,2.035,43,2019-05-01 10:30:00
1192632,1192632,5982,2019-05-01 10:45:00-05,,1.871,44,2019-05-01 10:45:00
1192633,1192633,5982,2019-05-01 11:00:00-05,,1.844,45,2019-05-01 11:00:00
1192634,1192634,5982,2019-05-01 11:15:00-05,,1.835,46,2019-05-01 11:15:00
1192635,1192635,5982,2019-05-01 11:30:00-05,,2.07,47,2019-05-01 11:30:00
1192636,1192636,5982,2019-05-01 11:45:00-05,,1.878,48,2019-05-01 11:45:00
1192637,1192637,5982,2019-05-01 12:00:00-05,,1.843,49,2019-05-01 12:00:00
1192638,1192638,5982,2019-05-01 12:15:00-05,,1.941,50,2019-05-01 12:15:00
1192639,1192639,5982,2019-05-01 12:30:00-05,,1.751,51,2019-05-01 12:30:00
1192640,1192640,5982,2019-05-01 12:45:00-05,,1.653,52,2019-05-01 12:45:00
1192641,1192641,5982,2019-05-01 13:00:00-05,,1.756,53,2019-05-01 13:00:00
1192642,1192642,5982,2019-05-01 13:15:00-05,,2.222,54,2019-05-01 13:15:00
1192643,1192643,5982,2019-05-01 13:30:00-05,,1.736,55,2019-05-01 13:30:00
1192644,1192644,5982,2019-05-01 13:45:00-05,,1.737,56,2019-05-01 13:45:00
1192645,1192645,5982,2019-05-01 14:00:00-05,,1.794,57,2019-05-01 14:00:00
1192646,1192646,5982,2019-05-01 14:15:00-05,,1.708,58,2019-05-01 14:15:00
1192647,1192647,5982,2019-05-01 14:30:00-05,,1.812,59,2019-05-01 14:30:00
1192648,1192648,5982,2019-05-01 14:45:00-05,,1.704,60,2019-05-01 14:45:00
1192649,1192649,5982,2019-05-01 15:00:00-05,,1.654,61,2019-05-01 15:00:00
1192650,1192650,5982,2019-05-01 15:15:00-05,,1.714,62,2019-05-01 15:15:00
1192651,1192651,5982,2019-05-01 15:30:00-05,,1.822,63,2019-05-01 15:30:00
1192652,1192652,5982,2019-05-01 15:45:00-05,,1.792,64,2019-05-01 15:45:00
1192653,1192653,5982,2019-05-01 16:00:00-05,,1.778,65,2019-05-01 16:00:00
1192654,1192654,5982,2019-05-01 16:15:00-05,,1.654,66,2019-05-01 16:15:00
1192655,1192655,5982,2019-05-01 16:30:00-05,,1.749,67,2019-05-01 16:30:00
1192656,1192656,5982,2019-05-01 16:45:00-05,,1.433,68,2019-05-01 16:45:00
1192657,1192657,5982,2019-05-01 17:00:00-05,,1.91,69,2019-05-01 17:00:00
1192658,1192658,5982,2019-05-01 17:15:00-05,,2.532,70,2019-05-01 17:15:00
1192659,1192659,5982,2019-05-01 17:30:00-05,,2.129,71,2019-05-01 17:30:00
1192660,1192660,5982,2019-05-01 17:45:00-05,,2.177,72,2019-05-01 17:45:00
1192661,1192661,5982,2019-05-01 18:00:00-05,,2.191,73,2019-05-01 18:00:00
1192662,1192662,5982,2019-05-01 18:15:00-05,,2.462,74,2019-05-01 18:15:00
1192663,1192663,5982,2019-05-01 18:30:00-05,,2.357,75,2019-05-01 18:30:00
1192664,1192664,5982,2019-05-01 18:45:00-05,,2.269,76,2019-05-01 18:45:00
1192665,1192665,5982,2019-05-01 19:00:00-05,,2.163,77,2019-05-01 19:00:00
1192666,1192666,5982,2019-05-01 19:15:00-05,,1.882,78,2019-05-01 19:15:00
1192667,1192667,5982,2019-05-01 19:30:00-05,,1.805,79,2019-05-01 19:30:00
1192668,1192668,5982,2019-05-01 19:45:00-05,,1.735,80,2019-05-01 19:45:00
1192669,1192669,5982,2019-05-01 20:00:00-05,,1.768,81,2019-05-01 20:00:00
1192670,1192670,5982,2019-05-01 20:15:00-05,,1.572,82,2019-05-01 20:15:00
1192671,1192671,5982,2019-05-01 20:30:00-05,,1.275,83,2019-05-01 20:30:00
1192672,1192672,5982,2019-05-01 20:45:00-05,,1.271,84,2019-05-01 20:45:00
1192673,1192673,5982,2019-05-01 21:00:00-05,,1.322,85,2019-05-01 21:00:00
1192674,1192674,5982,2019-05-01 21:15:00-05,,1.32,86,2019-05-01 21:15:00
1192675,1192675,5982,2019-05-01 21:30:00-05,,1.244,87,2019-05-01 21:30:00
1192676,1192676,5982,2019-05-01 21:45:00-05,,1.288,88,2019-05-01 21:45:00
1192677,1192677,5982,2019-05-01 22:00:00-05,,1.241,89,2019-05-01 22:00:00
1192678,1192678,5982,2019-05-01 22:15:00-05,,1.169,90,2019-05-01 22:15:00
1192679,1192679,5982,2019-05-01 22:30:00-05,,1.146,91,2019-05-01 22:30:00
1192680,1192680,5982,2019-05-01 22:45:00-05,,1.058,92,2019-05-01 22:45:00
1192681,1192681,5982,2019-05-01 23:00:00-05,,1.063,93,2019-05-01 23:00:00
1192682,1192682,5982,2019-05-01 23:15:00-05,,1.045,94,2019-05-01 23:15:00
1192683,1192683,5982,2019-05-01 23:30:00-05,,1.056,95,2019-05-01 23:30:00
1192684,1192684,5982,2019-05-01 23:45:00-05,,2.498,96,2019-05-01 23:45:00
1192685,1192685,5982,2019-05-02 00:00:00-05,,2.6,97,2019-05-02 00:00:00
1192686,1192686,5982,2019-05-02 00:15:00-05,,2.434,98,2019-05-02 00:15:00
1192687,1192687,5982,2019-05-02 00:30:00-05,,3.126,99,2019-05-02 00:30:00
1192688,1192688,5982,2019-05-02 00:45:00-05,,2.854,100,2019-05-02 00:45:00
1192689,1192689,5982,2019-05-02 01:00:00-05,,2.395,101,2019-05-02 01:00:00
1192690,1192690,5982,2019-05-02 01:15:00-05,,2.316,102,2019-05-02 01:15:00
1192691,1192691,5982,2019-05-02 01:30:00-05,,2.655,103,2019-05-02 01:30:00
1192692,1192692,5982,2019-05-02 01:45:00-05,,2.785,104,2019-05-02 01:45:00
1192693,1192693,5982,2019-05-02 02:00:00-05,,2.748,105,2019-05-02 02:00:00
1192694,1192694,5982,2019-05-02 02:15:00-05,,1.449,106,2019-05-02 02:15:00
1192695,1192695,5982,2019-05-02 02:30:00-05,,1.095,107,2019-05-02 02:30:00
1192696,1192696,5982,2019-05-02 02:45:00-05,,1.109,108,2019-05-02 02:45:00
1192697,1192697,5982,2019-05-02 03:00:00-05,,1.076,109,2019-05-02 03:00:00
1192698,1192698,5982,2019-05-02 03:15:00-05,,1.083,110,2019-05-02 03:15:00
1192699,1192699,5982,2019-05-02 03:30:00-05,,1.142,111,2019-05-02 03:30:00
1192700,1192700,5982,2019-05-02 03:45:00-05,,1.119,112,2019-05-02 03:45:00
1192701,1192701,5982,2019-05-02 04:00:00-05,,1.033,113,2019-05-02 04:00:00
1192702,1192702,5982,2019-05-02 04:15:00-05,,1.017,114,2019-05-02 04:15:00
1192703,1192703,5982,2019-05-02 04:30:00-05,,0.999,115,2019-05-02 04:30:00
1192704,1192704,5982,2019-05-02 04:45:00-05,,1.122,116,2019-05-02 04:45:00
1192705,1192705,5982,2019-05-02 05:00:00-05,,1.083,117,2019-05-02 05:00:00
1192706,1192706,5982,2019-05-02 05:15:00-05,,1.079,118,2019-05-02 05:15:00
1192707,1192707,5982,2019-05-02 05:30:00-05,,1.102,119,2019-05-02 05:30:00
1192708,1192708,5982,2019-05-02 05:45:00-05,,1.259,120,2019-05-02 05:45:00
1192709,1192709,5982,2019-05-02 06:00:00-05,,1.561,121,2019-05-02 06:00:00
1192710,1192710,5982,2019-05-02 06:15:00-05,,1.279,122,2019-05-02 06:15:00
1192711,1192711,5982,2019-05-02 06:30:00-05,,1.202,123,2019-05-02 06:30:00
1192712,1192712,5982,2019-05-02 06:45:00-05,,0.982,124,2019-05-02 06:45:00
1192713,1192713,5982,2019-05-02 07:00:00-05,,1.388,125,2019-05-02 07:00:00
1192714,1192714,5982,2019-05-02 07:15:00-05,,1.096,126,2019-05-02 07:15:00
1192715,1192715,5982,2019-05-02 07:30:00-05,,1.403,127,2019-05-02 07:30:00
1192716,1192716,5982,2019-05-02 07:45:00-05,,1.06,128,2019-05-02 07:45:00
1192717,1192717,5982,2019-05-02 08:00:00-05,,0.988,129,2019-05-02 08:00:00
1192718,1192718,5982,2019-05-02 08:15:00-05,,0.952,130,2019-05-02 08:15:00
1192719,1192719,5982,2019-05-02 08:30:00-05,,1.121,131,2019-05-02 08:30:00
1192720,1192720,5982,2019-05-02 08:45:00-05,,1.028,132,2019-05-02 08:45:00
1192721,1192721,5982,2019-05-02 09:00:00-05,,1.256,133,2019-05-02 09:00:00
1192722,1192722,5982,2019-05-02 09:15:00-05,,0.993,134,2019-05-02 09:15:00
1192723,1192723,5982,2019-05-02 09:30:00-05,,1.339,135,2019-05-02 09:30:00
1192724,1192724,5982,2019-05-02 09:45:00-05,,0.826,136,2019-05-02 09:45:00
1192725,1192725,5982,2019-05-02 10:00:00-05,,0.782,137,2019-05-02 10:00:00
1192726,1192726,5982,2019-05-02 10:15:00-05,,0.872,138,2019-05-02 10:15:00
1192727,1192727,5982,2019-05-02 10:30:00-05,,0.995,139,2019-05-02 10:30:00
1192728,1192728,5982,2019-05-02 10:45:00-05,,2.383,140,2019-05-02 10:45:00
1192729,1192729,5982,2019-05-02 11:00:00-05,,3.239,141,2019-05-02 11:00:00
1192730,1192730,5982,2019-05-02 11:15:00-05,,2.901,142,2019-05-02 11:15:00
1192731,1192731,5982,2019-05-02 11:30:00-05,,2.472,143,2019-05-02 11:30:00
1192732,1192732,5982,2019-05-02 11:45:00-05,,2.435,144,2019-05-02 11:45:00
1192733,1192733,5982,2019-05-02 12:00:00-05,,2.465,145,2019-05-02 12:00:00
1192734,1192734,5982,2019-05-02 12:15:00-05,,2.697,146,2019-05-02 12:15:00
1192735,1192735,5982,2019-05-02 12:30:00-05,,2.882,147,2019-05-02 12:30:00
1192736,1192736,5982,2019-05-02 12:45:00-05,,3.389,148,2019-05-02 12:45:00
1192737,1192737,5982,2019-05-02 13:00:00-05,,2.858,149,2019-05-02 13:00:00
1192738,1192738,5982,2019-05-02 13:15:00-05,,3.224,150,2019-05-02 13:15:00
1192739,1192739,5982,2019-05-02 13:30:00-05,,3.234,151,2019-05-02 13:30:00
1192740,1192740,5982,2019-05-02 13:45:00-05,,3.064,152,2019-05-02 13:45:00
1192741,1192741,5982,2019-05-02 14:00:00-05,,3.039,153,2019-05-02 14:00:00
1192742,1192742,5982,2019-05-02 14:15:00-05,,3.064,154,2019-05-02 14:15:00
1192743,1192743,5982,2019-05-02 14:30:00-05,,3.223,155,2019-05-02 14:30:00
1192744,1192744,5982,2019-05-02 14:45:00-05,,3.0,156,2019-05-02 14:45:00
1192745,1192745,5982,2019-05-02 15:00:00-05,,2.903,157,2019-05-02 15:00:00
1192746,1192746,5982,2019-05-02 15:15:00-05,,3.171,158,2019-05-02 15:15:00
1192747,1192747,5982,2019-05-02 15:30:00-05,,2.877,159,2019-05-02 15:30:00
1192748,1192748,5982,2019-05-02 15:45:00-05,,2.192,160,2019-05-02 15:45:00
1192749,1192749,5982,2019-05-02 16:00:00-05,,2.229,161,2019-05-02 16:00:00
1192750,1192750,5982,2019-05-02 16:15:00-05,,1.927,162,2019-05-02 16:15:00
1192751,1192751,5982,2019-05-02 16:30:00-05,,2.374,163,2019-05-02 16:30:00
1192752,1192752,5982,2019-05-02 16:45:00-05,,2.31,164,2019-05-02 16:45:00
1192753,1192753,5982,2019-05-02 17:00:00-05,,1.227,165,2019-05-02 17:00:00
1192754,1192754,5982,2019-05-02 17:15:00-05,,1.384,166,2019-05-02 17:15:00
1192755,1192755,5982,2019-05-02 17:30:00-05,,1.264,167,2019-05-02 17:30:00
1192756,1192756,5982,2019-05-02 17:45:00-05,,1.059,168,2019-05-02 17:45:00
1192757,1192757,5982,2019-05-02 18:00:00-05,,0.992,169,2019-05-02 18:00:00
1192758,1192758,5982,2019-05-02 18:15:00-05,,1.475,170,2019-05-02 18:15:00
1192759,1192759,5982,2019-05-02 18:30:00-05,,1.304,171,2019-05-02 18:30:00
1192760,1192760,5982,2019-05-02 18:45:00-05,,1.771,172,2019-05-02 18:45:00
1192761,1192761,5982,2019-05-02 19:00:00-05,,2.24,173,2019-05-02 19:00:00
1192762,1192762,5982,2019-05-02 19:15:00-05,,2.328,174,2019-05-02 19:15:00
1192763,1192763,5982,2019-05-02 19:30:00-05,,2.079,175,2019-05-02 19:30:00
1192764,1192764,5982,2019-05-02 19:45:00-05,,1.957,176,2019-05-02 19:45:00
1192765,1192765,5982,2019-05-02 20:00:00-05,,1.761,177,2019-05-02 20:00:00
1192766,1192766,5982,2019-05-02 20:15:00-05,,1.76,178,2019-05-02 20:15:00
1192767,1192767,5982,2019-05-02 20:30:00-05,,1.748,179,2019-05-02 20:30:00
1192768,1192768,5982,2019-05-02 20:45:00-05,,2.181,180,2019-05-02 20:45:00
1192769,1192769,5982,2019-05-02 21:00:00-05,,1.66,181,2019-05-02 21:00:00
1192770,1192770,5982,2019-05-02 21:15:00-05,,1.55,182,2019-05-02 21:15:00
1192771,1192771,5982,2019-05-02 21:30:00-05,,1.933,183,2019-05-02 21:30:00
1192772,1192772,5982,2019-05-02 21:45:00-05,,1.028,184,2019-05-02 21:45:00
1192773,1192773,5982,2019-05-02 22:00:00-05,,0.988,185,2019-05-02 22:00:00
1192774,1192774,5982,2019-05-02 22:15:00-05,,2.153,186,2019-05-02 22:15:00
1192775,1192775,5982,2019-05-02 22:30:00-05,,2.08,187,2019-05-02 22:30:00
1192776,1192776,5982,2019-05-02 22:45:00-05,,0.981,188,2019-05-02 22:45:00
1192777,1192777,5982,2019-05-02 23:00:00-05,,0.964,189,2019-05-02 23:00:00
1192778,1192778,5982,2019-05-02 23:15:00-05,,0.964,190,2019-05-02 23:15:00
1192779,1192779,5982,2019-05-02 23:30:00-05,,0.983,191,2019-05-02 23:30:00
1192780,1192780,5982,2019-05-02 23:45:00-05,,2.399,192,2019-05-02 23:45:00
1192781,1192781,5982,2019-05-03 00:00:00-05,,2.567,193,2019-05-03 00:00:00
1192782,1192782,5982,2019-05-03 00:15:00-05,,2.286,194,2019-05-03 00:15:00
1192783,1192783,5982,2019-05-03 00:30:00-05,,2.328,195,2019-05-03 00:30:00
1192784,1192784,5982,2019-05-03 00:45:00-05,,2.396,196,2019-05-03 00:45:00
1192785,1192785,5982,2019-05-03 01:00:00-05,,3.41,197,2019-05-03 01:00:00
1192786,1192786,5982,2019-05-03 01:15:00-05,,2.426,198,2019-05-03 01:15:00
1192787,1192787,5982,2019-05-03 01:30:00-05,,2.505,199,2019-05-03 01:30:00
1192788,1192788,5982,2019-05-03 01:45:00-05,,2.624,200,2019-05-03 01:45:00
1192789,1192789,5982,2019-05-03 02:00:00-05,,2.364,201,2019-05-03 02:00:00
1192790,1192790,5982,2019-05-03 02:15:00-05,,2.452,202,2019-05-03 02:15:00
1192791,1192791,5982,2019-05-03 02:30:00-05,,1.08,203,2019-05-03 02:30:00
1192792,1192792,5982,2019-05-03 02:45:00-05,,1.275,204,2019-05-03 02:45:00
1192793,1192793,5982,2019-05-03 03:00:00-05,,1.021,205,2019-05-03 03:00:00
1192794,1192794,5982,2019-05-03 03:15:00-05,,0.969,206,2019-05-03 03:15:00
1192795,1192795,5982,2019-05-03 03:30:00-05,,0.974,207,2019-05-03 03:30:00
1192796,1192796,5982,2019-05-03 03:45:00-05,,0.929,208,2019-05-03 03:45:00
1192797,1192797,5982,2019-05-03 04:00:00-05,,0.878,209,2019-05-03 04:00:00
1192798,1192798,5982,2019-05-03 04:15:00-05,,0.871,210,2019-05-03 04:15:00
1192799,1192799,5982,2019-05-03 04:30:00-05,,0.875,211,2019-05-03 04:30:00
1192800,1192800,5982,2019-05-03 04:45:00-05,,0.935,212,2019-05-03 04:45:00
1192801,1192801,5982,2019-05-03 05:00:00-05,,0.967,213,2019-05-03 05:00:00
1192802,1192802,5982,2019-05-03 05:15:00-05,,0.953,214,2019-05-03 05:15:00
1192803,1192803,5982,2019-05-03 05:30:00-05,,0.946,215,2019-05-03 05:30:00
1192804,1192804,5982,2019-05-03 05:45:00-05,,0.983,216,2019-05-03 05:45:00
1192805,1192805,5982,2019-05-03 06:00:00-05,,1.131,217,2019-05-03 06:00:00
1192806,1192806,5982,2019-05-03 06:15:00-05,,1.24,218,2019-05-03 06:15:00
1192807,1192807,5982,2019-05-03 06:30:00-05,,1.412,219,2019-05-03 06:30:00
1192808,1192808,5982,2019-05-03 06:45:00-05,,1.046,220,2019-05-03 06:45:00
1192809,1192809,5982,2019-05-03 07:00:00-05,,1.053,221,2019-05-03 07:00:00
1192810,1192810,5982,2019-05-03 07:15:00-05,,1.007,222,2019-05-03 07:15:00
1192811,1192811,5982,2019-05-03 07:30:00-05,,1.434,223,2019-05-03 07:30:00
1192812,1192812,5982,2019-05-03 07:45:00-05,,1.843,224,2019-05-03 07:45:00
1192813,1192813,5982,2019-05-03 08:00:00-05,,2.248,225,2019-05-03 08:00:00
1192814,1192814,5982,2019-05-03 08:15:00-05,,2.531,226,2019-05-03 08:15:00
1192815,1192815,5982,2019-05-03 08:30:00-05,,1.198,227,2019-05-03 08:30:00
1192816,1192816,5982,2019-05-03 08:45:00-05,,1.234,228,2019-05-03 08:45:00
1192817,1192817,5982,2019-05-03 09:00:00-05,,1.301,229,2019-05-03 09:00:00
1192818,1192818,5982,2019-05-03 09:15:00-05,,1.172,230,2019-05-03 09:15:00
1192819,1192819,5982,2019-05-03 09:30:00-05,,1.076,231,2019-05-03 09:30:00
1192820,1192820,5982,2019-05-03 09:45:00-05,,1.048,232,2019-05-03 09:45:00
1192821,1192821,5982,2019-05-03 10:00:00-05,,1.055,233,2019-05-03 10:00:00
1192822,1192822,5982,2019-05-03 10:15:00-05,,1.059,234,2019-05-03 10:15:00
1192823,1192823,5982,2019-05-03 10:30:00-05,,1.416,235,2019-05-03 10:30:00
1192824,1192824,5982,2019-05-03 10:45:00-05,,2.75,236,2019-05-03 10:45:00
1192825,1192825,5982,2019-05-03 11:00:00-05,,3.366,237,2019-05-03 11:00:00
1192826,1192826,5982,2019-05-03 11:15:00-05,,3.982,238,2019-05-03 11:15:00
1192827,1192827,5982,2019-05-03 11:30:00-05,,3.661,239,2019-05-03 11:30:00
1192828,1192828,5982,2019-05-03 11:45:00-05,,3.29,240,2019-05-03 11:45:00
1192829,1192829,5982,2019-05-03 12:00:00-05,,3.238,241,2019-05-03 12:00:00
1192830,1192830,5982,2019-05-03 12:15:00-05,,2.926,242,2019-05-03 12:15:00
1192831,1192831,5982,2019-05-03 12:30:00-05,,2.767,243,2019-05-03 12:30:00
1192832,1192832,5982,2019-05-03 12:45:00-05,,2.691,244,2019-05-03 12:45:00
1192833,1192833,5982,2019-05-03 13:00:00-05,,2.553,245,2019-05-03 13:00:00
1192834,1192834,5982,2019-05-03 13:15:00-05,,2.937,246,2019-05-03 13:15:00
1192835,1192835,5982,2019-05-03 13:30:00-05,,3.624,247,2019-05-03 13:30:00
1192836,1192836,5982,2019-05-03 13:45:00-05,,4.941,248,2019-05-03 13:45:00
1192837,1192837,5982,2019-05-03 14:00:00-05,,6.149,249,2019-05-03 14:00:00
1192838,1192838,5982,2019-05-03 14:15:00-05,,5.966,250,2019-05-03 14:15:00
1192839,1192839,5982,2019-05-03 14:30:00-05,,5.707,251,2019-05-03 14:30:00
1192840,1192840,5982,2019-05-03 14:45:00-05,,3.686,252,2019-05-03 14:45:00
1192841,1192841,5982,2019-05-03 15:00:00-05,,2.813,253,2019-05-03 15:00:00
1192842,1192842,5982,2019-05-03 15:15:00-05,,3.464,254,2019-05-03 15:15:00
1192843,1192843,5982,2019-05-03 15:30:00-05,,2.441,255,2019-05-03 15:30:00
1192844,1192844,5982,2019-05-03 15:45:00-05,,2.399,256,2019-05-03 15:45:00
1192845,1192845,5982,2019-05-03 16:00:00-05,,2.231,257,2019-05-03 16:00:00
1192846,1192846,5982,2019-05-03 16:15:00-05,,2.189,258,2019-05-03 16:15:00
1192847,1192847,5982,2019-05-03 16:30:00-05,,2.134,259,2019-05-03 16:30:00
1192848,1192848,5982,2019-05-03 16:45:00-05,,1.321,260,2019-05-03 16:45:00
1192849,1192849,5982,2019-05-03 17:00:00-05,,1.034,261,2019-05-03 17:00:00
1192850,1192850,5982,2019-05-03 17:15:00-05,,1.036,262,2019-05-03 17:15:00
1192851,1192851,5982,2019-05-03 17:30:00-05,,2.511,263,2019-05-03 17:30:00
1192852,1192852,5982,2019-05-03 17:45:00-05,,2.703,264,2019-05-03 17:45:00
1192853,1192853,5982,2019-05-03 18:00:00-05,,2.428,265,2019-05-03 18:00:00
1192854,1192854,5982,2019-05-03 18:15:00-05,,1.99,266,2019-05-03 18:15:00
1192855,1192855,5982,2019-05-03 18:30:00-05,,2.258,267,2019-05-03 18:30:00
1192856,1192856,5982,2019-05-03 18:45:00-05,,2.694,268,2019-05-03 18:45:00
1192857,1192857,5982,2019-05-03 19:00:00-05,,3.196,269,2019-05-03 19:00:00
1192858,1192858,5982,2019-05-03 19:15:00-05,,3.088,270,2019-05-03 19:15:00
1192859,1192859,5982,2019-05-03 19:30:00-05,,3.417,271,2019-05-03 19:30:00
1192860,1192860,5982,2019-05-03 19:45:00-05,,3.394,272,2019-05-03 19:45:00
1192861,1192861,5982,2019-05-03 20:00:00-05,,3.636,273,2019-05-03 20:00:00
1192862,1192862,5982,2019-05-03 20:15:00-05,,3.067,274,2019-05-03 20:15:00
1192863,1192863,5982,2019-05-03 20:30:00-05,,3.44,275,2019-05-03 20:30:00
1192864,1192864,5982,2019-05-03 20:45:00-05,,2.625,276,2019-05-03 20:45:00
1192865,1192865,5982,2019-05-03 21:00:00-05,,2.39,277,2019-05-03 21:00:00
1192866,1192866,5982,2019-05-03 21:15:00-05,,2.244,278,2019-05-03 21:15:00
1192867,1192867,5982,2019-05-03 21:30:00-05,,2.23,279,2019-05-03 21:30:00
1192868,1192868,5982,2019-05-03 21:45:00-05,,2.329,280,2019-05-03 21:45:00
1192869,1192869,5982,2019-05-03 22:00:00-05,,2.044,281,2019-05-03 22:00:00
1192870,1192870,5982,2019-05-03 22:15:00-05,,1.982,282,2019-05-03 22:15:00
1192871,1192871,5982,2019-05-03 22:30:00-05,,1.986,283,2019-05-03 22:30:00
1192872,1192872,5982,2019-05-03 22:45:00-05,,1.498,284,2019-05-03 22:45:00
1192873,1192873,5982,2019-05-03 23:00:00-05,,1.168,285,2019-05-03 23:00:00
1192874,1192874,5982,2019-05-03 23:15:00-05,,1.175,286,2019-05-03 23:15:00
1192875,1192875,5982,2019-05-03 23:30:00-05,,1.501,287,2019-05-03 23:30:00
1192876,1192876,5982,2019-05-03 23:45:00-05,,2.781,288,2019-05-03 23:45:00
1192877,1192877,5982,2019-05-04 00:00:00-05,,2.999,289,2019-05-04 00:00:00
1192878,1192878,5982,2019-05-04 00:15:00-05,,2.653,290,2019-05-04 00:15:00
1192879,1192879,5982,2019-05-04 00:30:00-05,,2.635,291,2019-05-04 00:30:00
1192880,1192880,5982,2019-05-04 00:45:00-05,,2.628,292,2019-05-04 00:45:00
1192881,1192881,5982,2019-05-04 01:00:00-05,,2.82,293,2019-05-04 01:00:00
1192882,1192882,5982,2019-05-04 01:15:00-05,,2.697,294,2019-05-04 01:15:00
1192883,1192883,5982,2019-05-04 01:30:00-05,,2.709,295,2019-05-04 01:30:00
1192884,1192884,5982,2019-05-04 01:45:00-05,,2.66,296,2019-05-04 01:45:00
1192885,1192885,5982,2019-05-04 02:00:00-05,,2.742,297,2019-05-04 02:00:00
1192886,1192886,5982,2019-05-04 02:15:00-05,,2.731,298,2019-05-04 02:15:00
1192887,1192887,5982,2019-05-04 02:30:00-05,,1.107,299,2019-05-04 02:30:00
1192888,1192888,5982,2019-05-04 02:45:00-05,,1.231,300,2019-05-04 02:45:00
1192889,1192889,5982,2019-05-04 03:00:00-05,,1.106,301,2019-05-04 03:00:00
1192890,1192890,5982,2019-05-04 03:15:00-05,,1.096,302,2019-05-04 03:15:00
