,Unnamed: 0,dataid,local_15min,solar_total,grid
699736,875204,2335,2018-01-01 00:00:00-06,-0.006,1.163
699737,875205,2335,2018-01-01 00:15:00-06,-0.007,0.506
699738,875206,2335,2018-01-01 00:30:00-06,-0.007,0.639
699739,875207,2335,2018-01-01 00:45:00-06,-0.007,1.464
699740,875208,2335,2018-01-01 01:00:00-06,-0.007,0.784
699741,875209,2335,2018-01-01 01:15:00-06,-0.007,0.752
699742,875210,2335,2018-01-01 01:30:00-06,-0.007,0.719
699743,875211,2335,2018-01-01 01:45:00-06,,
699744,875212,2335,2018-01-01 02:00:00-06,-0.006,1.296
699745,875213,2335,2018-01-01 02:15:00-06,-0.007,0.706
699746,875214,2335,2018-01-01 02:30:00-06,-0.007,1.078
699747,875215,2335,2018-01-01 02:45:00-06,-0.007,1.359
699748,875216,2335,2018-01-01 03:00:00-06,-0.007,0.679
699749,875217,2335,2018-01-01 03:15:00-06,-0.007,0.684
699750,875218,2335,2018-01-01 03:30:00-06,-0.007,0.75
699751,875219,2335,2018-01-01 03:45:00-06,-0.007,1.337
699752,875220,2335,2018-01-01 04:00:00-06,-0.007,1.466
699753,875221,2335,2018-01-01 04:15:00-06,-0.006,1.699
699754,875222,2335,2018-01-01 04:30:00-06,-0.007,1.5
699755,875223,2335,2018-01-01 04:45:00-06,-0.007,1.529
699756,875224,2335,2018-01-01 05:00:00-06,-0.006,1.608
699757,875225,2335,2018-01-01 05:15:00-06,-0.007,1.483
699758,875226,2335,2018-01-01 05:30:00-06,-0.006,1.513
699759,875227,2335,2018-01-01 05:45:00-06,-0.007,1.096
699760,875228,2335,2018-01-01 06:00:00-06,-0.007,0.642
699761,875229,2335,2018-01-01 06:15:00-06,-0.007,0.713
699762,875230,2335,2018-01-01 06:30:00-06,-0.007,0.712
699763,875231,2335,2018-01-01 06:45:00-06,-0.007,0.787
699764,875232,2335,2018-01-01 07:00:00-06,-0.007,1.468
699765,875233,2335,2018-01-01 07:15:00-06,-0.011,1.595
699766,875234,2335,2018-01-01 07:30:00-06,-0.047,0.902
699767,875235,2335,2018-01-01 07:45:00-06,-0.018,0.614
699768,875236,2335,2018-01-01 08:00:00-06,0.02,0.593
699769,875237,2335,2018-01-01 08:15:00-06,0.101,0.438
699770,875238,2335,2018-01-01 08:30:00-06,0.384,0.085
699771,875239,2335,2018-01-01 08:45:00-06,0.571,0.114
699772,875240,2335,2018-01-01 09:00:00-06,1.211,-0.634
699773,875241,2335,2018-01-01 09:15:00-06,0.961,-0.43
699774,875242,2335,2018-01-01 09:30:00-06,1.402,-0.835
699775,875243,2335,2018-01-01 09:45:00-06,1.356,-0.582
699776,875244,2335,2018-01-01 10:00:00-06,1.158,-0.663
699777,875245,2335,2018-01-01 10:15:00-06,1.313,-0.715
699778,875246,2335,2018-01-01 10:30:00-06,1.447,-0.811
699779,875247,2335,2018-01-01 10:45:00-06,1.795,-1.243
699780,875248,2335,2018-01-01 11:00:00-06,1.963,-1.306
699781,875249,2335,2018-01-01 11:15:00-06,1.75,-1.034
699782,875250,2335,2018-01-01 11:30:00-06,1.891,-1.27
699783,875251,2335,2018-01-01 11:45:00-06,1.743,-1.071
699784,875252,2335,2018-01-01 12:00:00-06,1.749,-1.042
699785,875253,2335,2018-01-01 12:15:00-06,1.774,-1.219
