,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
561251,561251,3000,2019-05-01 09:30:00-05,0.7869999999999999,-0.24,39,2019-05-01 09:30:00
561252,561252,3000,2019-05-01 09:45:00-05,0.9239999999999999,-0.577,40,2019-05-01 09:45:00
561253,561253,3000,2019-05-01 10:00:00-05,1.167,-0.827,41,2019-05-01 10:00:00
561254,561254,3000,2019-05-01 10:15:00-05,1.0050000000000001,-0.489,42,2019-05-01 10:15:00
561255,561255,3000,2019-05-01 10:30:00-05,1.2429999999999999,-0.834,43,2019-05-01 10:30:00
561256,561256,3000,2019-05-01 10:45:00-05,1.28,-0.857,44,2019-05-01 10:45:00
561257,561257,3000,2019-05-01 11:00:00-05,1.621,-1.199,45,2019-05-01 11:00:00
561258,561258,3000,2019-05-01 11:15:00-05,1.587,-1.088,46,2019-05-01 11:15:00
561259,561259,3000,2019-05-01 11:30:00-05,2.012,-1.314,47,2019-05-01 11:30:00
561260,561260,3000,2019-05-01 11:45:00-05,1.94,-1.373,48,2019-05-01 11:45:00
561261,561261,3000,2019-05-01 12:00:00-05,2.077,-1.49,49,2019-05-01 12:00:00
561262,561262,3000,2019-05-01 12:15:00-05,2.601,-2.156,50,2019-05-01 12:15:00
561263,561263,3000,2019-05-01 12:30:00-05,4.272,-3.752,51,2019-05-01 12:30:00
561264,561264,3000,2019-05-01 12:45:00-05,5.211,-4.706,52,2019-05-01 12:45:00
561265,561265,3000,2019-05-01 13:00:00-05,5.067,-4.644,53,2019-05-01 13:00:00
561266,561266,3000,2019-05-01 13:15:00-05,5.196,-4.388,54,2019-05-01 13:15:00
561267,561267,3000,2019-05-01 13:30:00-05,4.4399999999999995,-3.831,55,2019-05-01 13:30:00
561268,561268,3000,2019-05-01 13:45:00-05,4.727,-4.284,56,2019-05-01 13:45:00
561269,561269,3000,2019-05-01 14:00:00-05,4.2989999999999995,-3.806,57,2019-05-01 14:00:00
561270,561270,3000,2019-05-01 14:15:00-05,3.533,-3.015,58,2019-05-01 14:15:00
561271,561271,3000,2019-05-01 14:30:00-05,1.637,-1.223,59,2019-05-01 14:30:00
561272,561272,3000,2019-05-01 14:45:00-05,2.392,-2.048,60,2019-05-01 14:45:00
561273,561273,3000,2019-05-01 15:00:00-05,1.9,-1.464,61,2019-05-01 15:00:00
561274,561274,3000,2019-05-01 15:15:00-05,1.671,-1.329,62,2019-05-01 15:15:00
561275,561275,3000,2019-05-01 15:30:00-05,1.7610000000000001,-1.218,63,2019-05-01 15:30:00
561276,561276,3000,2019-05-01 15:45:00-05,0.958,-0.143,64,2019-05-01 15:45:00
561277,561277,3000,2019-05-01 16:00:00-05,0.913,-0.444,65,2019-05-01 16:00:00
561278,561278,3000,2019-05-01 16:15:00-05,0.7430000000000001,-0.33,66,2019-05-01 16:15:00
561279,561279,3000,2019-05-01 16:30:00-05,0.585,-0.199,67,2019-05-01 16:30:00
561280,561280,3000,2019-05-01 16:45:00-05,0.5920000000000001,-0.146,68,2019-05-01 16:45:00
561281,561281,3000,2019-05-01 17:00:00-05,0.481,0.068,69,2019-05-01 17:00:00
561282,561282,3000,2019-05-01 17:15:00-05,0.32399999999999995,0.754,70,2019-05-01 17:15:00
561283,561283,3000,2019-05-01 17:30:00-05,0.173,0.502,71,2019-05-01 17:30:00
561284,561284,3000,2019-05-01 17:45:00-05,0.151,0.636,72,2019-05-01 17:45:00
561285,561285,3000,2019-05-01 18:00:00-05,0.096,1.835,73,2019-05-01 18:00:00
561286,561286,3000,2019-05-01 18:15:00-05,0.069,1.931,74,2019-05-01 18:15:00
561287,561287,3000,2019-05-01 18:30:00-05,0.026,0.748,75,2019-05-01 18:30:00
561288,561288,3000,2019-05-01 18:45:00-05,0.009999999999999998,1.131,76,2019-05-01 18:45:00
561289,561289,3000,2019-05-01 19:00:00-05,0.008,2.193,77,2019-05-01 19:00:00
561290,561290,3000,2019-05-01 19:15:00-05,0.008,2.557,78,2019-05-01 19:15:00
561291,561291,3000,2019-05-01 19:30:00-05,0.008,2.278,79,2019-05-01 19:30:00
561292,561292,3000,2019-05-01 19:45:00-05,0.008,2.794,80,2019-05-01 19:45:00
561293,561293,3000,2019-05-01 20:00:00-05,0.008,1.378,81,2019-05-01 20:00:00
561294,561294,3000,2019-05-01 20:15:00-05,0.0,1.05,82,2019-05-01 20:15:00
561295,561295,3000,2019-05-01 20:30:00-05,-0.001,0.55,83,2019-05-01 20:30:00
561296,561296,3000,2019-05-01 20:45:00-05,-0.001,0.594,84,2019-05-01 20:45:00
561297,561297,3000,2019-05-01 21:00:00-05,-0.001,0.595,85,2019-05-01 21:00:00
561298,561298,3000,2019-05-01 21:15:00-05,-0.001,0.501,86,2019-05-01 21:15:00
561299,561299,3000,2019-05-01 21:30:00-05,-0.001,0.441,87,2019-05-01 21:30:00
561300,561300,3000,2019-05-01 21:45:00-05,-0.001,0.479,88,2019-05-01 21:45:00
561301,561301,3000,2019-05-01 22:00:00-05,-0.001,0.351,89,2019-05-01 22:00:00
561302,561302,3000,2019-05-01 22:15:00-05,-0.001,0.433,90,2019-05-01 22:15:00
561303,561303,3000,2019-05-01 22:30:00-05,-0.001,0.412,91,2019-05-01 22:30:00
561304,561304,3000,2019-05-01 22:45:00-05,-0.001,0.37,92,2019-05-01 22:45:00
561305,561305,3000,2019-05-01 23:00:00-05,-0.001,0.353,93,2019-05-01 23:00:00
561306,561306,3000,2019-05-01 23:15:00-05,-0.001,0.463,94,2019-05-01 23:15:00
561307,561307,3000,2019-05-01 23:30:00-05,-0.001,0.329,95,2019-05-01 23:30:00
561308,561308,3000,2019-05-01 23:45:00-05,-0.001,0.394,96,2019-05-01 23:45:00
561309,561309,3000,2019-05-02 00:00:00-05,-0.001,0.401,97,2019-05-02 00:00:00
561310,561310,3000,2019-05-02 00:15:00-05,-0.001,0.412,98,2019-05-02 00:15:00
561311,561311,3000,2019-05-02 00:30:00-05,-0.001,0.323,99,2019-05-02 00:30:00
561312,561312,3000,2019-05-02 00:45:00-05,-0.001,0.449,100,2019-05-02 00:45:00
561313,561313,3000,2019-05-02 01:00:00-05,-0.001,0.366,101,2019-05-02 01:00:00
561314,561314,3000,2019-05-02 01:15:00-05,-0.001,0.366,102,2019-05-02 01:15:00
561315,561315,3000,2019-05-02 01:30:00-05,-0.001,0.356,103,2019-05-02 01:30:00
561316,561316,3000,2019-05-02 01:45:00-05,-0.001,0.437,104,2019-05-02 01:45:00
561317,561317,3000,2019-05-02 02:00:00-05,-0.001,0.3,105,2019-05-02 02:00:00
561318,561318,3000,2019-05-02 02:15:00-05,-0.001,0.36,106,2019-05-02 02:15:00
561319,561319,3000,2019-05-02 02:30:00-05,-0.001,0.415,107,2019-05-02 02:30:00
561320,561320,3000,2019-05-02 02:45:00-05,-0.001,0.343,108,2019-05-02 02:45:00
561321,561321,3000,2019-05-02 03:00:00-05,-0.001,0.354,109,2019-05-02 03:00:00
561322,561322,3000,2019-05-02 03:15:00-05,-0.001,0.379,110,2019-05-02 03:15:00
561323,561323,3000,2019-05-02 03:30:00-05,-0.001,0.42,111,2019-05-02 03:30:00
561324,561324,3000,2019-05-02 03:45:00-05,-0.001,1.268,112,2019-05-02 03:45:00
561325,561325,3000,2019-05-02 04:00:00-05,-0.001,0.55,113,2019-05-02 04:00:00
561326,561326,3000,2019-05-02 04:15:00-05,-0.001,0.499,114,2019-05-02 04:15:00
561327,561327,3000,2019-05-02 04:30:00-05,-0.001,0.41,115,2019-05-02 04:30:00
561328,561328,3000,2019-05-02 04:45:00-05,-0.001,0.445,116,2019-05-02 04:45:00
561329,561329,3000,2019-05-02 05:00:00-05,-0.001,0.804,117,2019-05-02 05:00:00
561330,561330,3000,2019-05-02 05:15:00-05,0.006,1.728,118,2019-05-02 05:15:00
561331,561331,3000,2019-05-02 05:30:00-05,0.068,1.758,119,2019-05-02 05:30:00
561332,561332,3000,2019-05-02 05:45:00-05,0.133,3.038,120,2019-05-02 05:45:00
561333,561333,3000,2019-05-02 06:00:00-05,0.173,5.555,121,2019-05-02 06:00:00
561334,561334,3000,2019-05-02 06:15:00-05,0.246,5.335,122,2019-05-02 06:15:00
561335,561335,3000,2019-05-02 06:30:00-05,0.196,4.954,123,2019-05-02 06:30:00
561336,561336,3000,2019-05-02 06:45:00-05,0.23399999999999999,4.085,124,2019-05-02 06:45:00
561337,561337,3000,2019-05-02 07:00:00-05,0.21800000000000003,4.221,125,2019-05-02 07:00:00
561338,561338,3000,2019-05-02 07:15:00-05,0.375,3.936,126,2019-05-02 07:15:00
561339,561339,3000,2019-05-02 07:30:00-05,0.255,0.722,127,2019-05-02 07:30:00
561340,561340,3000,2019-05-02 07:45:00-05,0.20900000000000002,0.501,128,2019-05-02 07:45:00
561341,561341,3000,2019-05-02 08:00:00-05,0.248,0.424,129,2019-05-02 08:00:00
561342,561342,3000,2019-05-02 08:15:00-05,0.44599999999999995,0.297,130,2019-05-02 08:15:00
561343,561343,3000,2019-05-02 08:30:00-05,0.378,0.353,131,2019-05-02 08:30:00
561344,561344,3000,2019-05-02 08:45:00-05,0.42600000000000005,0.668,132,2019-05-02 08:45:00
561345,561345,3000,2019-05-02 09:00:00-05,0.43200000000000005,0.481,133,2019-05-02 09:00:00
561346,561346,3000,2019-05-02 09:15:00-05,0.55,0.661,134,2019-05-02 09:15:00
561347,561347,3000,2019-05-02 09:30:00-05,0.376,0.512,135,2019-05-02 09:30:00
561348,561348,3000,2019-05-02 09:45:00-05,0.492,0.89,136,2019-05-02 09:45:00
561349,561349,3000,2019-05-02 10:00:00-05,0.931,1.491,137,2019-05-02 10:00:00
561350,561350,3000,2019-05-02 10:15:00-05,0.8009999999999999,0.608,138,2019-05-02 10:15:00
561351,561351,3000,2019-05-02 10:30:00-05,1.291,-0.002,139,2019-05-02 10:30:00
561352,561352,3000,2019-05-02 10:45:00-05,1.3119999999999998,0.141,140,2019-05-02 10:45:00
561353,561353,3000,2019-05-02 11:00:00-05,1.048,0.081,141,2019-05-02 11:00:00
561354,561354,3000,2019-05-02 11:15:00-05,1.996,-1.027,142,2019-05-02 11:15:00
561355,561355,3000,2019-05-02 11:30:00-05,0.9710000000000001,-0.343,143,2019-05-02 11:30:00
561356,561356,3000,2019-05-02 11:45:00-05,1.274,-0.618,144,2019-05-02 11:45:00
561357,561357,3000,2019-05-02 12:00:00-05,1.4540000000000002,-0.96,145,2019-05-02 12:00:00
561358,561358,3000,2019-05-02 12:15:00-05,1.785,-1.076,146,2019-05-02 12:15:00
561359,561359,3000,2019-05-02 12:30:00-05,3.592,-2.856,147,2019-05-02 12:30:00
561360,561360,3000,2019-05-02 12:45:00-05,3.088,-2.324,148,2019-05-02 12:45:00
561361,561361,3000,2019-05-02 13:00:00-05,2.347,-1.047,149,2019-05-02 13:00:00
561362,561362,3000,2019-05-02 13:15:00-05,3.874,-2.568,150,2019-05-02 13:15:00
561363,561363,3000,2019-05-02 13:30:00-05,2.8899999999999997,-2.135,151,2019-05-02 13:30:00
561364,561364,3000,2019-05-02 13:45:00-05,3.274,-2.643,152,2019-05-02 13:45:00
561365,561365,3000,2019-05-02 14:00:00-05,3.9139999999999997,-3.191,153,2019-05-02 14:00:00
561366,561366,3000,2019-05-02 14:15:00-05,4.22,-3.542,154,2019-05-02 14:15:00
561367,561367,3000,2019-05-02 14:30:00-05,3.8390000000000004,-3.177,155,2019-05-02 14:30:00
561368,561368,3000,2019-05-02 14:45:00-05,3.465,-2.833,156,2019-05-02 14:45:00
561369,561369,3000,2019-05-02 15:00:00-05,3.0549999999999997,-2.439,157,2019-05-02 15:00:00
561370,561370,3000,2019-05-02 15:15:00-05,2.5460000000000003,-2.052,158,2019-05-02 15:15:00
561371,561371,3000,2019-05-02 15:30:00-05,2.065,-1.387,159,2019-05-02 15:30:00
561372,561372,3000,2019-05-02 15:45:00-05,1.584,-0.832,160,2019-05-02 15:45:00
561373,561373,3000,2019-05-02 16:00:00-05,1.088,-0.16,161,2019-05-02 16:00:00
561374,561374,3000,2019-05-02 16:15:00-05,0.779,-0.231,162,2019-05-02 16:15:00
561375,561375,3000,2019-05-02 16:30:00-05,0.496,0.279,163,2019-05-02 16:30:00
561376,561376,3000,2019-05-02 16:45:00-05,0.394,0.113,164,2019-05-02 16:45:00
561377,561377,3000,2019-05-02 17:00:00-05,0.3,0.62,165,2019-05-02 17:00:00
561378,561378,3000,2019-05-02 17:15:00-05,0.265,0.438,166,2019-05-02 17:15:00
561379,561379,3000,2019-05-02 17:30:00-05,0.239,0.226,167,2019-05-02 17:30:00
561380,561380,3000,2019-05-02 17:45:00-05,0.197,0.29,168,2019-05-02 17:45:00
561381,561381,3000,2019-05-02 18:00:00-05,0.182,0.45,169,2019-05-02 18:00:00
561382,561382,3000,2019-05-02 18:15:00-05,0.129,0.729,170,2019-05-02 18:15:00
561383,561383,3000,2019-05-02 18:30:00-05,0.087,0.386,171,2019-05-02 18:30:00
561384,561384,3000,2019-05-02 18:45:00-05,0.020999999999999998,0.54,172,2019-05-02 18:45:00
561385,561385,3000,2019-05-02 19:00:00-05,0.008,0.476,173,2019-05-02 19:00:00
561386,561386,3000,2019-05-02 19:15:00-05,0.008,0.522,174,2019-05-02 19:15:00
561387,561387,3000,2019-05-02 19:30:00-05,0.008,0.704,175,2019-05-02 19:30:00
561388,561388,3000,2019-05-02 19:45:00-05,0.008,0.796,176,2019-05-02 19:45:00
561389,561389,3000,2019-05-02 20:00:00-05,0.008,0.622,177,2019-05-02 20:00:00
561390,561390,3000,2019-05-02 20:15:00-05,0.001,1.639,178,2019-05-02 20:15:00
561391,561391,3000,2019-05-02 20:30:00-05,-0.001,1.255,179,2019-05-02 20:30:00
561392,561392,3000,2019-05-02 20:45:00-05,-0.001,0.647,180,2019-05-02 20:45:00
561393,561393,3000,2019-05-02 21:00:00-05,-0.001,0.594,181,2019-05-02 21:00:00
561394,561394,3000,2019-05-02 21:15:00-05,-0.001,0.648,182,2019-05-02 21:15:00
561395,561395,3000,2019-05-02 21:30:00-05,-0.001,0.593,183,2019-05-02 21:30:00
561396,561396,3000,2019-05-02 21:45:00-05,-0.001,0.787,184,2019-05-02 21:45:00
561397,561397,3000,2019-05-02 22:00:00-05,-0.001,0.469,185,2019-05-02 22:00:00
561398,561398,3000,2019-05-02 22:15:00-05,-0.001,0.56,186,2019-05-02 22:15:00
561399,561399,3000,2019-05-02 22:30:00-05,-0.001,0.391,187,2019-05-02 22:30:00
561400,561400,3000,2019-05-02 22:45:00-05,-0.001,0.459,188,2019-05-02 22:45:00
561401,561401,3000,2019-05-02 23:00:00-05,-0.001,0.47,189,2019-05-02 23:00:00
561402,561402,3000,2019-05-02 23:15:00-05,-0.001,0.442,190,2019-05-02 23:15:00
561403,561403,3000,2019-05-02 23:30:00-05,-0.001,0.39,191,2019-05-02 23:30:00
561404,561404,3000,2019-05-02 23:45:00-05,-0.001,0.506,192,2019-05-02 23:45:00
561405,561405,3000,2019-05-03 00:00:00-05,-0.001,0.415,193,2019-05-03 00:00:00
561406,561406,3000,2019-05-03 00:15:00-05,-0.001,0.431,194,2019-05-03 00:15:00
561407,561407,3000,2019-05-03 00:30:00-05,-0.001,0.441,195,2019-05-03 00:30:00
561408,561408,3000,2019-05-03 00:45:00-05,-0.001,0.492,196,2019-05-03 00:45:00
561409,561409,3000,2019-05-03 01:00:00-05,-0.001,0.374,197,2019-05-03 01:00:00
561410,561410,3000,2019-05-03 01:15:00-05,-0.001,0.452,198,2019-05-03 01:15:00
561411,561411,3000,2019-05-03 01:30:00-05,-0.001,0.48,199,2019-05-03 01:30:00
561412,561412,3000,2019-05-03 01:45:00-05,-0.001,0.428,200,2019-05-03 01:45:00
561413,561413,3000,2019-05-03 02:00:00-05,-0.001,0.372,201,2019-05-03 02:00:00
561414,561414,3000,2019-05-03 02:15:00-05,-0.001,0.517,202,2019-05-03 02:15:00
561415,561415,3000,2019-05-03 02:30:00-05,-0.001,0.416,203,2019-05-03 02:30:00
561416,561416,3000,2019-05-03 02:45:00-05,-0.001,0.426,204,2019-05-03 02:45:00
561417,561417,3000,2019-05-03 03:00:00-05,-0.001,1.296,205,2019-05-03 03:00:00
561418,561418,3000,2019-05-03 03:15:00-05,-0.001,3.161,206,2019-05-03 03:15:00
561419,561419,3000,2019-05-03 03:30:00-05,-0.001,3.73,207,2019-05-03 03:30:00
561420,561420,3000,2019-05-03 03:45:00-05,-0.001,3.39,208,2019-05-03 03:45:00
561421,561421,3000,2019-05-03 04:00:00-05,-0.001,3.364,209,2019-05-03 04:00:00
561422,561422,3000,2019-05-03 04:15:00-05,-0.001,1.438,210,2019-05-03 04:15:00
561423,561423,3000,2019-05-03 04:30:00-05,-0.001,0.37,211,2019-05-03 04:30:00
561424,561424,3000,2019-05-03 04:45:00-05,-0.001,0.514,212,2019-05-03 04:45:00
561425,561425,3000,2019-05-03 05:00:00-05,-0.001,0.375,213,2019-05-03 05:00:00
561426,561426,3000,2019-05-03 05:15:00-05,0.004,0.406,214,2019-05-03 05:15:00
561427,561427,3000,2019-05-03 05:30:00-05,0.026000000000000002,0.408,215,2019-05-03 05:30:00
561428,561428,3000,2019-05-03 05:45:00-05,0.049,0.432,216,2019-05-03 05:45:00
561429,561429,3000,2019-05-03 06:00:00-05,0.076,0.293,217,2019-05-03 06:00:00
561430,561430,3000,2019-05-03 06:15:00-05,0.16399999999999998,0.299,218,2019-05-03 06:15:00
561431,561431,3000,2019-05-03 06:30:00-05,0.316,0.124,219,2019-05-03 06:30:00
561432,561432,3000,2019-05-03 06:45:00-05,0.474,-0.056,220,2019-05-03 06:45:00
561433,561433,3000,2019-05-03 07:00:00-05,0.875,-0.449,221,2019-05-03 07:00:00
561434,561434,3000,2019-05-03 07:15:00-05,0.9610000000000001,-0.222,222,2019-05-03 07:15:00
561435,561435,3000,2019-05-03 07:30:00-05,0.9650000000000001,-0.422,223,2019-05-03 07:30:00
561436,561436,3000,2019-05-03 07:45:00-05,1.04,-0.582,224,2019-05-03 07:45:00
561437,561437,3000,2019-05-03 08:00:00-05,2.721,-2.146,225,2019-05-03 08:00:00
561438,561438,3000,2019-05-03 08:15:00-05,3.194,-2.662,226,2019-05-03 08:15:00
561439,561439,3000,2019-05-03 08:30:00-05,2.56,-2.049,227,2019-05-03 08:30:00
561440,561440,3000,2019-05-03 08:45:00-05,3.492,-2.814,228,2019-05-03 08:45:00
561441,561441,3000,2019-05-03 09:00:00-05,3.46,-2.113,229,2019-05-03 09:00:00
561442,561442,3000,2019-05-03 09:15:00-05,4.644,-3.372,230,2019-05-03 09:15:00
561443,561443,3000,2019-05-03 09:30:00-05,2.925,-1.582,231,2019-05-03 09:30:00
561444,561444,3000,2019-05-03 09:45:00-05,3.0949999999999998,-2.399,232,2019-05-03 09:45:00
561445,561445,3000,2019-05-03 10:00:00-05,2.9219999999999997,-2.219,233,2019-05-03 10:00:00
561446,561446,3000,2019-05-03 10:15:00-05,2.26,-1.714,234,2019-05-03 10:15:00
561447,561447,3000,2019-05-03 10:30:00-05,3.267,-2.665,235,2019-05-03 10:30:00
561448,561448,3000,2019-05-03 10:45:00-05,2.199,-1.709,236,2019-05-03 10:45:00
561449,561449,3000,2019-05-03 11:00:00-05,1.4340000000000002,-1.088,237,2019-05-03 11:00:00
561450,561450,3000,2019-05-03 11:15:00-05,1.018,-0.543,238,2019-05-03 11:15:00
561451,561451,3000,2019-05-03 11:30:00-05,0.9510000000000001,-0.541,239,2019-05-03 11:30:00
561452,561452,3000,2019-05-03 11:45:00-05,3.519,-2.721,240,2019-05-03 11:45:00
561453,561453,3000,2019-05-03 12:00:00-05,2.001,-1.441,241,2019-05-03 12:00:00
561454,561454,3000,2019-05-03 12:15:00-05,1.1600000000000001,-0.583,242,2019-05-03 12:15:00
561455,561455,3000,2019-05-03 12:30:00-05,1.376,-0.874,243,2019-05-03 12:30:00
561456,561456,3000,2019-05-03 12:45:00-05,1.012,0.198,244,2019-05-03 12:45:00
561457,561457,3000,2019-05-03 13:00:00-05,0.9179999999999999,0.605,245,2019-05-03 13:00:00
561458,561458,3000,2019-05-03 13:15:00-05,1.029,-0.31,246,2019-05-03 13:15:00
561459,561459,3000,2019-05-03 13:30:00-05,0.8919999999999999,0.137,247,2019-05-03 13:30:00
561460,561460,3000,2019-05-03 13:45:00-05,0.544,1.368,248,2019-05-03 13:45:00
561461,561461,3000,2019-05-03 14:00:00-05,0.56,-0.006,249,2019-05-03 14:00:00
561462,561462,3000,2019-05-03 14:15:00-05,0.392,0.58,250,2019-05-03 14:15:00
561463,561463,3000,2019-05-03 14:30:00-05,0.29100000000000004,0.805,251,2019-05-03 14:30:00
561464,561464,3000,2019-05-03 14:45:00-05,0.516,0.729,252,2019-05-03 14:45:00
561465,561465,3000,2019-05-03 15:00:00-05,0.40900000000000003,0.374,253,2019-05-03 15:00:00
561466,561466,3000,2019-05-03 15:15:00-05,0.6040000000000001,-0.1,254,2019-05-03 15:15:00
561467,561467,3000,2019-05-03 15:30:00-05,0.51,-0.075,255,2019-05-03 15:30:00
561468,561468,3000,2019-05-03 15:45:00-05,0.571,-0.205,256,2019-05-03 15:45:00
561469,561469,3000,2019-05-03 16:00:00-05,0.9359999999999999,-0.707,257,2019-05-03 16:00:00
561470,561470,3000,2019-05-03 16:15:00-05,0.7030000000000001,-0.038,258,2019-05-03 16:15:00
561471,561471,3000,2019-05-03 16:30:00-05,0.6439999999999999,-0.342,259,2019-05-03 16:30:00
561472,561472,3000,2019-05-03 16:45:00-05,0.44999999999999996,-0.118,260,2019-05-03 16:45:00
561473,561473,3000,2019-05-03 17:00:00-05,0.20500000000000002,0.191,261,2019-05-03 17:00:00
561474,561474,3000,2019-05-03 17:15:00-05,0.11399999999999999,0.231,262,2019-05-03 17:15:00
561475,561475,3000,2019-05-03 17:30:00-05,0.05,0.257,263,2019-05-03 17:30:00
561476,561476,3000,2019-05-03 17:45:00-05,0.175,0.143,264,2019-05-03 17:45:00
561477,561477,3000,2019-05-03 18:00:00-05,0.16,0.288,265,2019-05-03 18:00:00
561478,561478,3000,2019-05-03 18:15:00-05,0.032,1.189,266,2019-05-03 18:15:00
561479,561479,3000,2019-05-03 18:30:00-05,0.008,1.373,267,2019-05-03 18:30:00
561480,561480,3000,2019-05-03 18:45:00-05,0.007,0.572,268,2019-05-03 18:45:00
561481,561481,3000,2019-05-03 19:00:00-05,0.007,0.558,269,2019-05-03 19:00:00
561482,561482,3000,2019-05-03 19:15:00-05,0.007,0.672,270,2019-05-03 19:15:00
561483,561483,3000,2019-05-03 19:30:00-05,0.007,0.584,271,2019-05-03 19:30:00
561484,561484,3000,2019-05-03 19:45:00-05,0.007,0.734,272,2019-05-03 19:45:00
561485,561485,3000,2019-05-03 20:00:00-05,0.007,0.485,273,2019-05-03 20:00:00
561486,561486,3000,2019-05-03 20:15:00-05,0.0,0.479,274,2019-05-03 20:15:00
561487,561487,3000,2019-05-03 20:30:00-05,-0.001,0.401,275,2019-05-03 20:30:00
561488,561488,3000,2019-05-03 20:45:00-05,-0.001,0.365,276,2019-05-03 20:45:00
561489,561489,3000,2019-05-03 21:00:00-05,-0.001,0.354,277,2019-05-03 21:00:00
561490,561490,3000,2019-05-03 21:15:00-05,-0.001,0.471,278,2019-05-03 21:15:00
561491,561491,3000,2019-05-03 21:30:00-05,-0.001,0.368,279,2019-05-03 21:30:00
561492,561492,3000,2019-05-03 21:45:00-05,-0.001,0.296,280,2019-05-03 21:45:00
561493,561493,3000,2019-05-03 22:00:00-05,-0.001,0.423,281,2019-05-03 22:00:00
561494,561494,3000,2019-05-03 22:15:00-05,-0.001,0.367,282,2019-05-03 22:15:00
561495,561495,3000,2019-05-03 22:30:00-05,-0.001,0.373,283,2019-05-03 22:30:00
561496,561496,3000,2019-05-03 22:45:00-05,-0.001,0.363,284,2019-05-03 22:45:00
561497,561497,3000,2019-05-03 23:00:00-05,-0.001,0.366,285,2019-05-03 23:00:00
561498,561498,3000,2019-05-03 23:15:00-05,-0.001,0.334,286,2019-05-03 23:15:00
