,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
140745,140745,914,2019-05-01 05:30:00-05,-0.002,0.795,23,2019-05-01 05:30:00
140746,140746,914,2019-05-01 05:45:00-05,0.0,0.873,24,2019-05-01 05:45:00
140747,140747,914,2019-05-01 06:00:00-05,0.026,1.156,25,2019-05-01 06:00:00
140748,140748,914,2019-05-01 06:15:00-05,0.025,1.917,26,2019-05-01 06:15:00
140749,140749,914,2019-05-01 06:30:00-05,0.066,1.167,27,2019-05-01 06:30:00
140750,140750,914,2019-05-01 06:45:00-05,0.124,0.681,28,2019-05-01 06:45:00
140751,140751,914,2019-05-01 07:00:00-05,0.215,0.824,29,2019-05-01 07:00:00
140752,140752,914,2019-05-01 07:15:00-05,0.535,1.404,30,2019-05-01 07:15:00
140753,140753,914,2019-05-01 07:30:00-05,0.755,3.496,31,2019-05-01 07:30:00
140754,140754,914,2019-05-01 07:45:00-05,0.786,1.68,32,2019-05-01 07:45:00
140755,140755,914,2019-05-01 08:00:00-05,0.916,1.337,33,2019-05-01 08:00:00
140756,140756,914,2019-05-01 08:15:00-05,0.987,1.213,34,2019-05-01 08:15:00
140757,140757,914,2019-05-01 08:30:00-05,1.023,1.148,35,2019-05-01 08:30:00
140758,140758,914,2019-05-01 08:45:00-05,1.392,1.323,36,2019-05-01 08:45:00
140759,140759,914,2019-05-01 09:00:00-05,1.616,-0.626,37,2019-05-01 09:00:00
140760,140760,914,2019-05-01 09:15:00-05,1.422,-0.691,38,2019-05-01 09:15:00
140761,140761,914,2019-05-01 09:30:00-05,1.816,0.226,39,2019-05-01 09:30:00
140762,140762,914,2019-05-01 09:45:00-05,2.087,-1.319,40,2019-05-01 09:45:00
140763,140763,914,2019-05-01 10:00:00-05,2.937,-1.523,41,2019-05-01 10:00:00
140764,140764,914,2019-05-01 10:15:00-05,3.267,-1.777,42,2019-05-01 10:15:00
140765,140765,914,2019-05-01 10:30:00-05,4.718,-4.096,43,2019-05-01 10:30:00
140766,140766,914,2019-05-01 10:45:00-05,4.479,-3.814,44,2019-05-01 10:45:00
140767,140767,914,2019-05-01 11:00:00-05,6.087,-4.804,45,2019-05-01 11:00:00
140768,140768,914,2019-05-01 11:15:00-05,5.995,-5.256,46,2019-05-01 11:15:00
140769,140769,914,2019-05-01 11:30:00-05,5.778,-5.054,47,2019-05-01 11:30:00
140770,140770,914,2019-05-01 11:45:00-05,5.719,-4.843,48,2019-05-01 11:45:00
140771,140771,914,2019-05-01 12:00:00-05,6.584,-5.444,49,2019-05-01 12:00:00
140772,140772,914,2019-05-01 12:15:00-05,7.488,-6.624,50,2019-05-01 12:15:00
140773,140773,914,2019-05-01 12:30:00-05,8.457,-7.711,51,2019-05-01 12:30:00
140774,140774,914,2019-05-01 12:45:00-05,8.947,-8.0,52,2019-05-01 12:45:00
140775,140775,914,2019-05-01 13:00:00-05,8.02,-6.982,53,2019-05-01 13:00:00
140776,140776,914,2019-05-01 13:15:00-05,8.125,-7.441,54,2019-05-01 13:15:00
140777,140777,914,2019-05-01 13:30:00-05,7.858,-4.568,55,2019-05-01 13:30:00
140778,140778,914,2019-05-01 13:45:00-05,7.689,-4.541,56,2019-05-01 13:45:00
140779,140779,914,2019-05-01 14:00:00-05,7.253,-4.281,57,2019-05-01 14:00:00
140780,140780,914,2019-05-01 14:15:00-05,6.668,-4.085,58,2019-05-01 14:15:00
140781,140781,914,2019-05-01 14:30:00-05,4.892,-3.286,59,2019-05-01 14:30:00
140782,140782,914,2019-05-01 14:45:00-05,3.194,-1.947,60,2019-05-01 14:45:00
140783,140783,914,2019-05-01 15:00:00-05,4.033,-3.228,61,2019-05-01 15:00:00
140784,140784,914,2019-05-01 15:15:00-05,3.718,-3.008,62,2019-05-01 15:15:00
140785,140785,914,2019-05-01 15:30:00-05,4.032,-3.283,63,2019-05-01 15:30:00
140786,140786,914,2019-05-01 15:45:00-05,2.487,-1.781,64,2019-05-01 15:45:00
140787,140787,914,2019-05-01 16:00:00-05,2.189,-1.368,65,2019-05-01 16:00:00
140788,140788,914,2019-05-01 16:15:00-05,1.355,-0.378,66,2019-05-01 16:15:00
140789,140789,914,2019-05-01 16:30:00-05,1.155,0.937,67,2019-05-01 16:30:00
140790,140790,914,2019-05-01 16:45:00-05,0.992,1.161,68,2019-05-01 16:45:00
140791,140791,914,2019-05-01 17:00:00-05,0.875,1.284,69,2019-05-01 17:00:00
140792,140792,914,2019-05-01 17:15:00-05,0.557,1.751,70,2019-05-01 17:15:00
140793,140793,914,2019-05-01 17:30:00-05,0.422,2.254,71,2019-05-01 17:30:00
140794,140794,914,2019-05-01 17:45:00-05,0.192,2.193,72,2019-05-01 17:45:00
140795,140795,914,2019-05-01 18:00:00-05,0.153,2.072,73,2019-05-01 18:00:00
140796,140796,914,2019-05-01 18:15:00-05,0.053,2.129,74,2019-05-01 18:15:00
140797,140797,914,2019-05-01 18:30:00-05,0.025,2.109,75,2019-05-01 18:30:00
140798,140798,914,2019-05-01 18:45:00-05,-0.004,2.244,76,2019-05-01 18:45:00
140799,140799,914,2019-05-01 19:00:00-05,-0.002,2.312,77,2019-05-01 19:00:00
140800,140800,914,2019-05-01 19:15:00-05,-0.001,2.469,78,2019-05-01 19:15:00
140801,140801,914,2019-05-01 19:30:00-05,0.001,2.878,79,2019-05-01 19:30:00
140802,140802,914,2019-05-01 19:45:00-05,-0.001,2.296,80,2019-05-01 19:45:00
140803,140803,914,2019-05-01 20:00:00-05,0.0,2.369,81,2019-05-01 20:00:00
140804,140804,914,2019-05-01 20:15:00-05,0.001,1.605,82,2019-05-01 20:15:00
140805,140805,914,2019-05-01 20:30:00-05,-0.001,0.915,83,2019-05-01 20:30:00
140806,140806,914,2019-05-01 20:45:00-05,-0.001,0.954,84,2019-05-01 20:45:00
140807,140807,914,2019-05-01 21:00:00-05,-0.001,0.964,85,2019-05-01 21:00:00
140808,140808,914,2019-05-01 21:15:00-05,-0.001,0.884,86,2019-05-01 21:15:00
140809,140809,914,2019-05-01 21:30:00-05,-0.002,0.648,87,2019-05-01 21:30:00
140810,140810,914,2019-05-01 21:45:00-05,-0.002,0.598,88,2019-05-01 21:45:00
140811,140811,914,2019-05-01 22:00:00-05,-0.002,0.541,89,2019-05-01 22:00:00
140812,140812,914,2019-05-01 22:15:00-05,-0.002,0.513,90,2019-05-01 22:15:00
140813,140813,914,2019-05-01 22:30:00-05,-0.002,0.652,91,2019-05-01 22:30:00
140814,140814,914,2019-05-01 22:45:00-05,-0.002,0.581,92,2019-05-01 22:45:00
140815,140815,914,2019-05-01 23:00:00-05,-0.002,0.61,93,2019-05-01 23:00:00
140816,140816,914,2019-05-01 23:15:00-05,-0.002,0.531,94,2019-05-01 23:15:00
140817,140817,914,2019-05-01 23:30:00-05,-0.002,0.609,95,2019-05-01 23:30:00
140818,140818,914,2019-05-01 23:45:00-05,-0.002,0.544,96,2019-05-01 23:45:00
140819,140819,914,2019-05-02 00:00:00-05,-0.002,0.634,97,2019-05-02 00:00:00
140820,140820,914,2019-05-02 00:15:00-05,-0.002,0.565,98,2019-05-02 00:15:00
140821,140821,914,2019-05-02 00:30:00-05,-0.002,0.536,99,2019-05-02 00:30:00
140822,140822,914,2019-05-02 00:45:00-05,-0.002,0.58,100,2019-05-02 00:45:00
140823,140823,914,2019-05-02 01:00:00-05,-0.002,0.611,101,2019-05-02 01:00:00
140824,140824,914,2019-05-02 01:15:00-05,-0.002,0.688,102,2019-05-02 01:15:00
140825,140825,914,2019-05-02 01:30:00-05,-0.002,0.58,103,2019-05-02 01:30:00
140826,140826,914,2019-05-02 01:45:00-05,-0.002,0.533,104,2019-05-02 01:45:00
140827,140827,914,2019-05-02 02:00:00-05,-0.002,0.575,105,2019-05-02 02:00:00
140828,140828,914,2019-05-02 02:15:00-05,-0.002,0.556,106,2019-05-02 02:15:00
140829,140829,914,2019-05-02 02:30:00-05,-0.002,0.632,107,2019-05-02 02:30:00
140830,140830,914,2019-05-02 02:45:00-05,-0.002,0.616,108,2019-05-02 02:45:00
140831,140831,914,2019-05-02 03:00:00-05,-0.002,0.592,109,2019-05-02 03:00:00
140832,140832,914,2019-05-02 03:15:00-05,-0.002,0.553,110,2019-05-02 03:15:00
140833,140833,914,2019-05-02 03:30:00-05,-0.002,0.49,111,2019-05-02 03:30:00
140834,140834,914,2019-05-02 03:45:00-05,-0.002,0.665,112,2019-05-02 03:45:00
140835,140835,914,2019-05-02 04:00:00-05,-0.002,0.551,113,2019-05-02 04:00:00
140836,140836,914,2019-05-02 04:15:00-05,-0.002,0.528,114,2019-05-02 04:15:00
140837,140837,914,2019-05-02 04:30:00-05,-0.002,0.53,115,2019-05-02 04:30:00
140838,140838,914,2019-05-02 04:45:00-05,-0.001,0.702,116,2019-05-02 04:45:00
140839,140839,914,2019-05-02 05:00:00-05,-0.002,1.271,117,2019-05-02 05:00:00
140840,140840,914,2019-05-02 05:15:00-05,-0.001,0.779,118,2019-05-02 05:15:00
140841,140841,914,2019-05-02 05:30:00-05,0.023,0.647,119,2019-05-02 05:30:00
140842,140842,914,2019-05-02 05:45:00-05,0.054,0.663,120,2019-05-02 05:45:00
140843,140843,914,2019-05-02 06:00:00-05,0.095,0.543,121,2019-05-02 06:00:00
140844,140844,914,2019-05-02 06:15:00-05,0.179,0.925,122,2019-05-02 06:15:00
140845,140845,914,2019-05-02 06:30:00-05,0.444,0.454,123,2019-05-02 06:30:00
140846,140846,914,2019-05-02 06:45:00-05,0.436,2.071,124,2019-05-02 06:45:00
140847,140847,914,2019-05-02 07:00:00-05,0.463,1.597,125,2019-05-02 07:00:00
140848,140848,914,2019-05-02 07:15:00-05,0.467,1.883,126,2019-05-02 07:15:00
140849,140849,914,2019-05-02 07:30:00-05,0.479,2.056,127,2019-05-02 07:30:00
140850,140850,914,2019-05-02 07:45:00-05,0.503,0.425,128,2019-05-02 07:45:00
140851,140851,914,2019-05-02 08:00:00-05,0.518,0.339,129,2019-05-02 08:00:00
140852,140852,914,2019-05-02 08:15:00-05,0.899,-0.055,130,2019-05-02 08:15:00
140853,140853,914,2019-05-02 08:30:00-05,0.855,-0.076,131,2019-05-02 08:30:00
140854,140854,914,2019-05-02 08:45:00-05,0.859,-0.087,132,2019-05-02 08:45:00
140855,140855,914,2019-05-02 09:00:00-05,1.184,-0.346,133,2019-05-02 09:00:00
140856,140856,914,2019-05-02 09:15:00-05,0.836,-0.114,134,2019-05-02 09:15:00
140857,140857,914,2019-05-02 09:30:00-05,0.879,-0.091,135,2019-05-02 09:30:00
140858,140858,914,2019-05-02 09:45:00-05,0.77,-0.05,136,2019-05-02 09:45:00
140859,140859,914,2019-05-02 10:00:00-05,1.257,-0.465,137,2019-05-02 10:00:00
140860,140860,914,2019-05-02 10:15:00-05,2.164,-1.241,138,2019-05-02 10:15:00
140861,140861,914,2019-05-02 10:30:00-05,1.767,-0.915,139,2019-05-02 10:30:00
140862,140862,914,2019-05-02 10:45:00-05,1.954,-1.216,140,2019-05-02 10:45:00
140863,140863,914,2019-05-02 11:00:00-05,2.313,-1.355,141,2019-05-02 11:00:00
140864,140864,914,2019-05-02 11:15:00-05,1.802,-1.182,142,2019-05-02 11:15:00
140865,140865,914,2019-05-02 11:30:00-05,2.759,-1.955,143,2019-05-02 11:30:00
140866,140866,914,2019-05-02 11:45:00-05,2.173,-1.48,144,2019-05-02 11:45:00
140867,140867,914,2019-05-02 12:00:00-05,2.419,-1.771,145,2019-05-02 12:00:00
140868,140868,914,2019-05-02 12:15:00-05,3.032,-2.364,146,2019-05-02 12:15:00
140869,140869,914,2019-05-02 12:30:00-05,5.646,-5.004,147,2019-05-02 12:30:00
140870,140870,914,2019-05-02 12:45:00-05,6.808,-6.06,148,2019-05-02 12:45:00
140871,140871,914,2019-05-02 13:00:00-05,7.437,-6.588,149,2019-05-02 13:00:00
140872,140872,914,2019-05-02 13:15:00-05,7.916,-7.164,150,2019-05-02 13:15:00
140873,140873,914,2019-05-02 13:30:00-05,7.883,-7.201,151,2019-05-02 13:30:00
140874,140874,914,2019-05-02 13:45:00-05,7.608,-6.881,152,2019-05-02 13:45:00
140875,140875,914,2019-05-02 14:00:00-05,7.347,-6.669,153,2019-05-02 14:00:00
140876,140876,914,2019-05-02 14:15:00-05,6.823,-5.936,154,2019-05-02 14:15:00
140877,140877,914,2019-05-02 14:30:00-05,6.46,-5.617,155,2019-05-02 14:30:00
140878,140878,914,2019-05-02 14:45:00-05,6.003,-4.034,156,2019-05-02 14:45:00
140879,140879,914,2019-05-02 15:00:00-05,5.644,-4.167,157,2019-05-02 15:00:00
140880,140880,914,2019-05-02 15:15:00-05,5.246,-3.735,158,2019-05-02 15:15:00
140881,140881,914,2019-05-02 15:30:00-05,4.817,-3.23,159,2019-05-02 15:30:00
140882,140882,914,2019-05-02 15:45:00-05,4.312,-3.629,160,2019-05-02 15:45:00
140883,140883,914,2019-05-02 16:00:00-05,3.649,-2.677,161,2019-05-02 16:00:00
140884,140884,914,2019-05-02 16:15:00-05,2.898,-2.257,162,2019-05-02 16:15:00
140885,140885,914,2019-05-02 16:30:00-05,2.293,-1.739,163,2019-05-02 16:30:00
140886,140886,914,2019-05-02 16:45:00-05,1.896,-1.286,164,2019-05-02 16:45:00
140887,140887,914,2019-05-02 17:00:00-05,1.57,-0.913,165,2019-05-02 17:00:00
140888,140888,914,2019-05-02 17:15:00-05,1.193,-0.684,166,2019-05-02 17:15:00
140889,140889,914,2019-05-02 17:30:00-05,0.758,-0.133,167,2019-05-02 17:30:00
140890,140890,914,2019-05-02 17:45:00-05,0.515,0.01,168,2019-05-02 17:45:00
140891,140891,914,2019-05-02 18:00:00-05,0.427,0.152,169,2019-05-02 18:00:00
140892,140892,914,2019-05-02 18:15:00-05,0.27,1.64,170,2019-05-02 18:15:00
140893,140893,914,2019-05-02 18:30:00-05,0.174,1.835,171,2019-05-02 18:30:00
140894,140894,914,2019-05-02 18:45:00-05,0.031,2.146,172,2019-05-02 18:45:00
140895,140895,914,2019-05-02 19:00:00-05,-0.003,2.077,173,2019-05-02 19:00:00
140896,140896,914,2019-05-02 19:15:00-05,-0.002,2.11,174,2019-05-02 19:15:00
140897,140897,914,2019-05-02 19:30:00-05,-0.002,2.062,175,2019-05-02 19:30:00
140898,140898,914,2019-05-02 19:45:00-05,-0.002,2.101,176,2019-05-02 19:45:00
140899,140899,914,2019-05-02 20:00:00-05,-0.002,2.025,177,2019-05-02 20:00:00
140900,140900,914,2019-05-02 20:15:00-05,-0.002,2.036,178,2019-05-02 20:15:00
140901,140901,914,2019-05-02 20:30:00-05,-0.002,2.068,179,2019-05-02 20:30:00
140902,140902,914,2019-05-02 20:45:00-05,-0.002,2.131,180,2019-05-02 20:45:00
140903,140903,914,2019-05-02 21:00:00-05,-0.002,1.984,181,2019-05-02 21:00:00
140904,140904,914,2019-05-02 21:15:00-05,-0.002,1.97,182,2019-05-02 21:15:00
140905,140905,914,2019-05-02 21:30:00-05,-0.002,1.903,183,2019-05-02 21:30:00
140906,140906,914,2019-05-02 21:45:00-05,-0.002,1.955,184,2019-05-02 21:45:00
140907,140907,914,2019-05-02 22:00:00-05,-0.002,2.042,185,2019-05-02 22:00:00
140908,140908,914,2019-05-02 22:15:00-05,-0.002,1.999,186,2019-05-02 22:15:00
140909,140909,914,2019-05-02 22:30:00-05,-0.002,1.939,187,2019-05-02 22:30:00
140910,140910,914,2019-05-02 22:45:00-05,-0.002,1.856,188,2019-05-02 22:45:00
140911,140911,914,2019-05-02 23:00:00-05,-0.002,1.941,189,2019-05-02 23:00:00
140912,140912,914,2019-05-02 23:15:00-05,-0.002,1.95,190,2019-05-02 23:15:00
140913,140913,914,2019-05-02 23:30:00-05,-0.002,1.981,191,2019-05-02 23:30:00
140914,140914,914,2019-05-02 23:45:00-05,-0.002,1.908,192,2019-05-02 23:45:00
140915,140915,914,2019-05-03 00:00:00-05,-0.002,1.904,193,2019-05-03 00:00:00
140916,140916,914,2019-05-03 00:15:00-05,-0.002,1.886,194,2019-05-03 00:15:00
140917,140917,914,2019-05-03 00:30:00-05,-0.002,0.996,195,2019-05-03 00:30:00
140918,140918,914,2019-05-03 00:45:00-05,-0.002,0.615,196,2019-05-03 00:45:00
140919,140919,914,2019-05-03 01:00:00-05,-0.002,0.625,197,2019-05-03 01:00:00
140920,140920,914,2019-05-03 01:15:00-05,-0.002,0.478,198,2019-05-03 01:15:00
140921,140921,914,2019-05-03 01:30:00-05,-0.002,0.567,199,2019-05-03 01:30:00
140922,140922,914,2019-05-03 01:45:00-05,-0.002,0.708,200,2019-05-03 01:45:00
140923,140923,914,2019-05-03 02:00:00-05,-0.002,0.874,201,2019-05-03 02:00:00
140924,140924,914,2019-05-03 02:15:00-05,-0.002,0.693,202,2019-05-03 02:15:00
140925,140925,914,2019-05-03 02:30:00-05,-0.002,0.607,203,2019-05-03 02:30:00
140926,140926,914,2019-05-03 02:45:00-05,-0.002,0.521,204,2019-05-03 02:45:00
140927,140927,914,2019-05-03 03:00:00-05,-0.002,0.562,205,2019-05-03 03:00:00
140928,140928,914,2019-05-03 03:15:00-05,-0.002,0.632,206,2019-05-03 03:15:00
140929,140929,914,2019-05-03 03:30:00-05,-0.002,0.616,207,2019-05-03 03:30:00
140930,140930,914,2019-05-03 03:45:00-05,-0.002,0.621,208,2019-05-03 03:45:00
140931,140931,914,2019-05-03 04:00:00-05,-0.002,0.498,209,2019-05-03 04:00:00
140932,140932,914,2019-05-03 04:15:00-05,-0.002,0.577,210,2019-05-03 04:15:00
140933,140933,914,2019-05-03 04:30:00-05,-0.002,0.591,211,2019-05-03 04:30:00
140934,140934,914,2019-05-03 04:45:00-05,-0.001,0.857,212,2019-05-03 04:45:00
140935,140935,914,2019-05-03 05:00:00-05,-0.001,0.865,213,2019-05-03 05:00:00
140936,140936,914,2019-05-03 05:15:00-05,-0.002,0.745,214,2019-05-03 05:15:00
140937,140937,914,2019-05-03 05:30:00-05,0.03,0.659,215,2019-05-03 05:30:00
140938,140938,914,2019-05-03 05:45:00-05,0.07,0.779,216,2019-05-03 05:45:00
140939,140939,914,2019-05-03 06:00:00-05,0.1,0.735,217,2019-05-03 06:00:00
140940,140940,914,2019-05-03 06:15:00-05,0.162,1.903,218,2019-05-03 06:15:00
140941,140941,914,2019-05-03 06:30:00-05,0.36,0.925,219,2019-05-03 06:30:00
140942,140942,914,2019-05-03 06:45:00-05,0.947,0.32,220,2019-05-03 06:45:00
140943,140943,914,2019-05-03 07:00:00-05,1.243,-0.524,221,2019-05-03 07:00:00
140944,140944,914,2019-05-03 07:15:00-05,1.592,-0.679,222,2019-05-03 07:15:00
140945,140945,914,2019-05-03 07:30:00-05,1.841,-1.008,223,2019-05-03 07:30:00
140946,140946,914,2019-05-03 07:45:00-05,1.714,-0.98,224,2019-05-03 07:45:00
140947,140947,914,2019-05-03 08:00:00-05,1.763,-1.054,225,2019-05-03 08:00:00
140948,140948,914,2019-05-03 08:15:00-05,3.319,-2.595,226,2019-05-03 08:15:00
140949,140949,914,2019-05-03 08:30:00-05,3.193,-2.449,227,2019-05-03 08:30:00
140950,140950,914,2019-05-03 08:45:00-05,3.502,-2.811,228,2019-05-03 08:45:00
140951,140951,914,2019-05-03 09:00:00-05,3.501,-2.872,229,2019-05-03 09:00:00
140952,140952,914,2019-05-03 09:15:00-05,3.483,-2.109,230,2019-05-03 09:15:00
140953,140953,914,2019-05-03 09:30:00-05,4.529,-3.783,231,2019-05-03 09:30:00
140954,140954,914,2019-05-03 09:45:00-05,3.738,-2.577,232,2019-05-03 09:45:00
140955,140955,914,2019-05-03 10:00:00-05,3.817,-3.009,233,2019-05-03 10:00:00
140956,140956,914,2019-05-03 10:15:00-05,5.411,-4.363,234,2019-05-03 10:15:00
140957,140957,914,2019-05-03 10:30:00-05,1.655,-1.043,235,2019-05-03 10:30:00
140958,140958,914,2019-05-03 10:45:00-05,3.17,-1.38,236,2019-05-03 10:45:00
140959,140959,914,2019-05-03 11:00:00-05,1.276,-0.594,237,2019-05-03 11:00:00
140960,140960,914,2019-05-03 11:15:00-05,1.273,-0.614,238,2019-05-03 11:15:00
140961,140961,914,2019-05-03 11:30:00-05,1.117,-0.062,239,2019-05-03 11:30:00
140962,140962,914,2019-05-03 11:45:00-05,0.747,-0.163,240,2019-05-03 11:45:00
140963,140963,914,2019-05-03 12:00:00-05,1.812,1.577,241,2019-05-03 12:00:00
140964,140964,914,2019-05-03 12:15:00-05,4.143,-1.637,242,2019-05-03 12:15:00
140965,140965,914,2019-05-03 12:30:00-05,1.448,0.606,243,2019-05-03 12:30:00
140966,140966,914,2019-05-03 12:45:00-05,0.774,0.697,244,2019-05-03 12:45:00
140967,140967,914,2019-05-03 13:00:00-05,0.176,0.909,245,2019-05-03 13:00:00
140968,140968,914,2019-05-03 13:15:00-05,0.625,0.005,246,2019-05-03 13:15:00
140969,140969,914,2019-05-03 13:30:00-05,0.671,0.068,247,2019-05-03 13:30:00
140970,140970,914,2019-05-03 13:45:00-05,0.863,-0.187,248,2019-05-03 13:45:00
140971,140971,914,2019-05-03 14:00:00-05,0.549,0.443,249,2019-05-03 14:00:00
140972,140972,914,2019-05-03 14:15:00-05,0.284,0.405,250,2019-05-03 14:15:00
140973,140973,914,2019-05-03 14:30:00-05,0.042,0.602,251,2019-05-03 14:30:00
140974,140974,914,2019-05-03 14:45:00-05,0.199,0.511,252,2019-05-03 14:45:00
140975,140975,914,2019-05-03 15:00:00-05,0.617,0.055,253,2019-05-03 15:00:00
140976,140976,914,2019-05-03 15:15:00-05,0.274,1.703,254,2019-05-03 15:15:00
140977,140977,914,2019-05-03 15:30:00-05,0.382,0.371,255,2019-05-03 15:30:00
140978,140978,914,2019-05-03 15:45:00-05,2.209,-1.556,256,2019-05-03 15:45:00
140979,140979,914,2019-05-03 16:00:00-05,1.39,-0.674,257,2019-05-03 16:00:00
140980,140980,914,2019-05-03 16:15:00-05,1.261,-0.401,258,2019-05-03 16:15:00
140981,140981,914,2019-05-03 16:30:00-05,0.976,-0.295,259,2019-05-03 16:30:00
140982,140982,914,2019-05-03 16:45:00-05,0.423,1.744,260,2019-05-03 16:45:00
140983,140983,914,2019-05-03 17:00:00-05,0.49,0.795,261,2019-05-03 17:00:00
140984,140984,914,2019-05-03 17:15:00-05,0.232,1.665,262,2019-05-03 17:15:00
140985,140985,914,2019-05-03 17:30:00-05,0.04,1.998,263,2019-05-03 17:30:00
140986,140986,914,2019-05-03 17:45:00-05,0.014,0.827,264,2019-05-03 17:45:00
140987,140987,914,2019-05-03 18:00:00-05,0.081,0.62,265,2019-05-03 18:00:00
140988,140988,914,2019-05-03 18:15:00-05,0.044,0.651,266,2019-05-03 18:15:00
140989,140989,914,2019-05-03 18:30:00-05,-0.003,0.862,267,2019-05-03 18:30:00
140990,140990,914,2019-05-03 18:45:00-05,-0.002,2.126,268,2019-05-03 18:45:00
140991,140991,914,2019-05-03 19:00:00-05,0.001,3.083,269,2019-05-03 19:00:00
140992,140992,914,2019-05-03 19:15:00-05,-0.001,2.499,270,2019-05-03 19:15:00
140993,140993,914,2019-05-03 19:30:00-05,0.001,2.86,271,2019-05-03 19:30:00
140994,140994,914,2019-05-03 19:45:00-05,0.002,3.155,272,2019-05-03 19:45:00
140995,140995,914,2019-05-03 20:00:00-05,0.002,3.541,273,2019-05-03 20:00:00
140996,140996,914,2019-05-03 20:15:00-05,0.009,6.95,274,2019-05-03 20:15:00
140997,140997,914,2019-05-03 20:30:00-05,0.008,6.09,275,2019-05-03 20:30:00
140998,140998,914,2019-05-03 20:45:00-05,0.005,4.95,276,2019-05-03 20:45:00
140999,140999,914,2019-05-03 21:00:00-05,0.003,3.85,277,2019-05-03 21:00:00
141000,141000,914,2019-05-03 21:15:00-05,-0.001,2.089,278,2019-05-03 21:15:00
141001,141001,914,2019-05-03 21:30:00-05,-0.002,2.028,279,2019-05-03 21:30:00
141002,141002,914,2019-05-03 21:45:00-05,-0.002,2.091,280,2019-05-03 21:45:00
141003,141003,914,2019-05-03 22:00:00-05,-0.002,2.142,281,2019-05-03 22:00:00
141004,141004,914,2019-05-03 22:15:00-05,-0.002,1.994,282,2019-05-03 22:15:00
141005,141005,914,2019-05-03 22:30:00-05,-0.002,2.064,283,2019-05-03 22:30:00
141006,141006,914,2019-05-03 22:45:00-05,-0.002,2.037,284,2019-05-03 22:45:00
141007,141007,914,2019-05-03 23:00:00-05,-0.002,1.937,285,2019-05-03 23:00:00
141008,141008,914,2019-05-03 23:15:00-05,-0.002,2.105,286,2019-05-03 23:15:00
141009,141009,914,2019-05-03 23:30:00-05,-0.002,1.979,287,2019-05-03 23:30:00
141010,141010,914,2019-05-03 23:45:00-05,-0.002,1.929,288,2019-05-03 23:45:00
141011,141011,914,2019-05-04 00:00:00-05,-0.002,1.982,289,2019-05-04 00:00:00
141012,141012,914,2019-05-04 00:15:00-05,-0.002,1.898,290,2019-05-04 00:15:00
141013,141013,914,2019-05-04 00:30:00-05,-0.002,2.043,291,2019-05-04 00:30:00
141014,141014,914,2019-05-04 00:45:00-05,-0.002,1.893,292,2019-05-04 00:45:00
141015,141015,914,2019-05-04 01:00:00-05,-0.002,0.549,293,2019-05-04 01:00:00
141016,141016,914,2019-05-04 01:15:00-05,-0.002,0.596,294,2019-05-04 01:15:00
141017,141017,914,2019-05-04 01:30:00-05,-0.002,0.545,295,2019-05-04 01:30:00
141018,141018,914,2019-05-04 01:45:00-05,-0.002,0.588,296,2019-05-04 01:45:00
141019,141019,914,2019-05-04 02:00:00-05,-0.002,0.674,297,2019-05-04 02:00:00
