,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
158483,158483,950,2019-05-02 00:00:00-05,-0.012,2.014,97,2019-05-02 00:00:00
158484,158484,950,2019-05-02 00:15:00-05,-0.012,0.601,98,2019-05-02 00:15:00
158485,158485,950,2019-05-02 00:30:00-05,-0.012,0.731,99,2019-05-02 00:30:00
158486,158486,950,2019-05-02 00:45:00-05,-0.013,4.959,100,2019-05-02 00:45:00
158487,158487,950,2019-05-02 01:00:00-05,-0.012,0.636,101,2019-05-02 01:00:00
158488,158488,950,2019-05-02 01:15:00-05,-0.012,0.6,102,2019-05-02 01:15:00
158489,158489,950,2019-05-02 01:30:00-05,-0.012,3.749,103,2019-05-02 01:30:00
158490,158490,950,2019-05-02 01:45:00-05,-0.012,5.373,104,2019-05-02 01:45:00
158491,158491,950,2019-05-02 02:00:00-05,-0.012,1.679,105,2019-05-02 02:00:00
158492,158492,950,2019-05-02 02:15:00-05,-0.012,0.477,106,2019-05-02 02:15:00
158493,158493,950,2019-05-02 02:30:00-05,-0.013,4.687,107,2019-05-02 02:30:00
158494,158494,950,2019-05-02 02:45:00-05,-0.012,0.608,108,2019-05-02 02:45:00
158495,158495,950,2019-05-02 03:00:00-05,-0.012,0.615,109,2019-05-02 03:00:00
158496,158496,950,2019-05-02 03:15:00-05,-0.013,3.123,110,2019-05-02 03:15:00
158497,158497,950,2019-05-02 03:30:00-05,-0.012,1.619,111,2019-05-02 03:30:00
158498,158498,950,2019-05-02 03:45:00-05,-0.012,0.541,112,2019-05-02 03:45:00
158499,158499,950,2019-05-02 04:00:00-05,-0.013,6.657,113,2019-05-02 04:00:00
158500,158500,950,2019-05-02 04:15:00-05,-0.012,3.429,114,2019-05-02 04:15:00
158501,158501,950,2019-05-02 04:30:00-05,-0.012,0.592,115,2019-05-02 04:30:00
158502,158502,950,2019-05-02 04:45:00-05,-0.012,1.411,116,2019-05-02 04:45:00
158503,158503,950,2019-05-02 05:00:00-05,-0.013,3.851,117,2019-05-02 05:00:00
158504,158504,950,2019-05-02 05:15:00-05,-0.018,0.605,118,2019-05-02 05:15:00
158505,158505,950,2019-05-02 05:30:00-05,0.058,0.542,119,2019-05-02 05:30:00
158506,158506,950,2019-05-02 05:45:00-05,0.297,4.029,120,2019-05-02 05:45:00
158507,158507,950,2019-05-02 06:00:00-05,0.289,0.214,121,2019-05-02 06:00:00
158508,158508,950,2019-05-02 06:15:00-05,0.329,0.213,122,2019-05-02 06:15:00
158509,158509,950,2019-05-02 06:30:00-05,0.138,5.908,123,2019-05-02 06:30:00
158510,158510,950,2019-05-02 06:45:00-05,0.505,3.072,124,2019-05-02 06:45:00
158511,158511,950,2019-05-02 07:00:00-05,0.564,1.413,125,2019-05-02 07:00:00
158512,158512,950,2019-05-02 07:15:00-05,0.718,-0.16,126,2019-05-02 07:15:00
158513,158513,950,2019-05-02 07:30:00-05,0.685,4.3,127,2019-05-02 07:30:00
158514,158514,950,2019-05-02 07:45:00-05,0.347,0.388,128,2019-05-02 07:45:00
158515,158515,950,2019-05-02 08:00:00-05,0.555,0.044,129,2019-05-02 08:00:00
158516,158516,950,2019-05-02 08:15:00-05,1.025,0.622,130,2019-05-02 08:15:00
158517,158517,950,2019-05-02 08:30:00-05,0.96,3.799,131,2019-05-02 08:30:00
158518,158518,950,2019-05-02 08:45:00-05,0.788,2.758,132,2019-05-02 08:45:00
158519,158519,950,2019-05-02 09:00:00-05,2.229,0.198,133,2019-05-02 09:00:00
158520,158520,950,2019-05-02 09:15:00-05,1.448,0.184,134,2019-05-02 09:15:00
158521,158521,950,2019-05-02 09:30:00-05,1.172,2.565,135,2019-05-02 09:30:00
158522,158522,950,2019-05-02 09:45:00-05,2.555,-2.01,136,2019-05-02 09:45:00
158523,158523,950,2019-05-02 10:00:00-05,5.25,-4.568,137,2019-05-02 10:00:00
158524,158524,950,2019-05-02 10:15:00-05,4.313,-0.044,138,2019-05-02 10:15:00
158525,158525,950,2019-05-02 10:30:00-05,3.809,0.064,139,2019-05-02 10:30:00
158526,158526,950,2019-05-02 10:45:00-05,2.144,1.31,140,2019-05-02 10:45:00
158527,158527,950,2019-05-02 11:00:00-05,3.04,-2.083,141,2019-05-02 11:00:00
158528,158528,950,2019-05-02 11:15:00-05,3.437,0.48,142,2019-05-02 11:15:00
158529,158529,950,2019-05-02 11:30:00-05,3.699,-1.911,143,2019-05-02 11:30:00
158530,158530,950,2019-05-02 11:45:00-05,3.317,-2.688,144,2019-05-02 11:45:00
158531,158531,950,2019-05-02 12:00:00-05,3.633,-2.38,145,2019-05-02 12:00:00
158532,158532,950,2019-05-02 12:15:00-05,6.108,-1.671,146,2019-05-02 12:15:00
158533,158533,950,2019-05-02 12:30:00-05,6.975,-4.541,147,2019-05-02 12:30:00
158534,158534,950,2019-05-02 12:45:00-05,8.539,-5.104,148,2019-05-02 12:45:00
158535,158535,950,2019-05-02 13:00:00-05,14.703,-13.275,149,2019-05-02 13:00:00
158536,158536,950,2019-05-02 13:15:00-05,16.372,-12.26,150,2019-05-02 13:15:00
158537,158537,950,2019-05-02 13:30:00-05,16.508,-15.129,151,2019-05-02 13:30:00
158538,158538,950,2019-05-02 13:45:00-05,16.512,-15.914,152,2019-05-02 13:45:00
158539,158539,950,2019-05-02 14:00:00-05,15.142,-12.522,153,2019-05-02 14:00:00
158540,158540,950,2019-05-02 14:15:00-05,16.107,-13.149,154,2019-05-02 14:15:00
158541,158541,950,2019-05-02 14:30:00-05,16.664,-16.114,155,2019-05-02 14:30:00
158542,158542,950,2019-05-02 14:45:00-05,15.831,-15.348,156,2019-05-02 14:45:00
158543,158543,950,2019-05-02 15:00:00-05,15.876,-11.113,157,2019-05-02 15:00:00
158544,158544,950,2019-05-02 15:15:00-05,14.872,-13.92,158,2019-05-02 15:15:00
158545,158545,950,2019-05-02 15:30:00-05,14.196,-13.525,159,2019-05-02 15:30:00
158546,158546,950,2019-05-02 15:45:00-05,13.832,-11.242,160,2019-05-02 15:45:00
158547,158547,950,2019-05-02 16:00:00-05,13.126,-10.315,161,2019-05-02 16:00:00
158548,158548,950,2019-05-02 16:15:00-05,12.339,-11.877,162,2019-05-02 16:15:00
158549,158549,950,2019-05-02 16:30:00-05,10.642,-9.994,163,2019-05-02 16:30:00
158550,158550,950,2019-05-02 16:45:00-05,8.068,-2.978,164,2019-05-02 16:45:00
158551,158551,950,2019-05-02 17:00:00-05,7.982,-7.265,165,2019-05-02 17:00:00
158552,158552,950,2019-05-02 17:15:00-05,7.902,-7.332,166,2019-05-02 17:15:00
158553,158553,950,2019-05-02 17:30:00-05,6.436,-3.97,167,2019-05-02 17:30:00
158554,158554,950,2019-05-02 17:45:00-05,4.432,-1.163,168,2019-05-02 17:45:00
158555,158555,950,2019-05-02 18:00:00-05,2.894,-2.354,169,2019-05-02 18:00:00
158556,158556,950,2019-05-02 18:15:00-05,1.192,-0.668,170,2019-05-02 18:15:00
158557,158557,950,2019-05-02 18:30:00-05,0.618,3.499,171,2019-05-02 18:30:00
158558,158558,950,2019-05-02 18:45:00-05,0.256,1.798,172,2019-05-02 18:45:00
158559,158559,950,2019-05-02 19:00:00-05,-0.024,0.628,173,2019-05-02 19:00:00
158560,158560,950,2019-05-02 19:15:00-05,-0.015,0.699,174,2019-05-02 19:15:00
158561,158561,950,2019-05-02 19:30:00-05,-0.013,4.506,175,2019-05-02 19:30:00
158562,158562,950,2019-05-02 19:45:00-05,-0.012,0.513,176,2019-05-02 19:45:00
158563,158563,950,2019-05-02 20:00:00-05,-0.012,0.688,177,2019-05-02 20:00:00
158564,158564,950,2019-05-02 20:15:00-05,-0.013,4.239,178,2019-05-02 20:15:00
158565,158565,950,2019-05-02 20:30:00-05,-0.012,1.633,179,2019-05-02 20:30:00
158566,158566,950,2019-05-02 20:45:00-05,-0.012,0.516,180,2019-05-02 20:45:00
158567,158567,950,2019-05-02 21:00:00-05,-0.012,2.0,181,2019-05-02 21:00:00
158568,158568,950,2019-05-02 21:15:00-05,-0.013,3.528,182,2019-05-02 21:15:00
158569,158569,950,2019-05-02 21:30:00-05,-0.012,0.548,183,2019-05-02 21:30:00
158570,158570,950,2019-05-02 21:45:00-05,-0.012,1.745,184,2019-05-02 21:45:00
158571,158571,950,2019-05-02 22:00:00-05,-0.013,6.291,185,2019-05-02 22:00:00
158572,158572,950,2019-05-02 22:15:00-05,-0.012,3.418,186,2019-05-02 22:15:00
158573,158573,950,2019-05-02 22:30:00-05,-0.012,0.534,187,2019-05-02 22:30:00
158574,158574,950,2019-05-02 22:45:00-05,-0.012,0.475,188,2019-05-02 22:45:00
158575,158575,950,2019-05-02 23:00:00-05,-0.013,3.779,189,2019-05-02 23:00:00
158576,158576,950,2019-05-02 23:15:00-05,-0.012,1.727,190,2019-05-02 23:15:00
158577,158577,950,2019-05-02 23:30:00-05,-0.012,1.586,191,2019-05-02 23:30:00
158578,158578,950,2019-05-02 23:45:00-05,-0.012,3.692,192,2019-05-02 23:45:00
158579,158579,950,2019-05-03 00:00:00-05,-0.012,3.317,193,2019-05-03 00:00:00
158580,158580,950,2019-05-03 00:15:00-05,-0.013,3.809,194,2019-05-03 00:15:00
158581,158581,950,2019-05-03 00:30:00-05,-0.012,0.534,195,2019-05-03 00:30:00
158582,158582,950,2019-05-03 00:45:00-05,-0.012,0.481,196,2019-05-03 00:45:00
158583,158583,950,2019-05-03 01:00:00-05,-0.013,4.06,197,2019-05-03 01:00:00
158584,158584,950,2019-05-03 01:15:00-05,-0.012,4.458,198,2019-05-03 01:15:00
158585,158585,950,2019-05-03 01:30:00-05,-0.012,3.757,199,2019-05-03 01:30:00
158586,158586,950,2019-05-03 01:45:00-05,-0.012,2.249,200,2019-05-03 01:45:00
158587,158587,950,2019-05-03 02:00:00-05,-0.012,0.496,201,2019-05-03 02:00:00
158588,158588,950,2019-05-03 02:15:00-05,-0.013,4.456,202,2019-05-03 02:15:00
158589,158589,950,2019-05-03 02:30:00-05,-0.012,0.536,203,2019-05-03 02:30:00
158590,158590,950,2019-05-03 02:45:00-05,-0.012,0.561,204,2019-05-03 02:45:00
158591,158591,950,2019-05-03 03:00:00-05,-0.013,6.835,205,2019-05-03 03:00:00
158592,158592,950,2019-05-03 03:15:00-05,-0.012,3.95,206,2019-05-03 03:15:00
158593,158593,950,2019-05-03 03:30:00-05,-0.012,3.389,207,2019-05-03 03:30:00
158594,158594,950,2019-05-03 03:45:00-05,-0.012,0.492,208,2019-05-03 03:45:00
158595,158595,950,2019-05-03 04:00:00-05,-0.013,2.434,209,2019-05-03 04:00:00
158596,158596,950,2019-05-03 04:15:00-05,-0.013,2.216,210,2019-05-03 04:15:00
158597,158597,950,2019-05-03 04:30:00-05,-0.012,0.777,211,2019-05-03 04:30:00
158598,158598,950,2019-05-03 04:45:00-05,-0.012,4.568,212,2019-05-03 04:45:00
158599,158599,950,2019-05-03 05:00:00-05,-0.013,6.311,213,2019-05-03 05:00:00
158600,158600,950,2019-05-03 05:15:00-05,-0.015,2.446,214,2019-05-03 05:15:00
158601,158601,950,2019-05-03 05:30:00-05,-0.012,0.542,215,2019-05-03 05:30:00
158602,158602,950,2019-05-03 05:45:00-05,-0.019,2.016,216,2019-05-03 05:45:00
158603,158603,950,2019-05-03 06:00:00-05,0.158,2.888,217,2019-05-03 06:00:00
158604,158604,950,2019-05-03 06:15:00-05,0.245,1.657,218,2019-05-03 06:15:00
158605,158605,950,2019-05-03 06:30:00-05,0.294,3.463,219,2019-05-03 06:30:00
158606,158606,950,2019-05-03 06:45:00-05,0.616,3.016,220,2019-05-03 06:45:00
158607,158607,950,2019-05-03 07:00:00-05,1.701,2.35,221,2019-05-03 07:00:00
158608,158608,950,2019-05-03 07:15:00-05,2.327,-1.186,222,2019-05-03 07:15:00
158609,158609,950,2019-05-03 07:30:00-05,2.574,-2.044,223,2019-05-03 07:30:00
158610,158610,950,2019-05-03 07:45:00-05,2.584,-0.036,224,2019-05-03 07:45:00
158611,158611,950,2019-05-03 08:00:00-05,4.691,-0.471,225,2019-05-03 08:00:00
158612,158612,950,2019-05-03 08:15:00-05,4.524,-0.861,226,2019-05-03 08:15:00
158613,158613,950,2019-05-03 08:30:00-05,4.022,-0.375,227,2019-05-03 08:30:00
158614,158614,950,2019-05-03 08:45:00-05,5.379,-4.607,228,2019-05-03 08:45:00
158615,158615,950,2019-05-03 09:00:00-05,4.886,-0.538,229,2019-05-03 09:00:00
158616,158616,950,2019-05-03 09:15:00-05,6.745,-6.3,230,2019-05-03 09:15:00
158617,158617,950,2019-05-03 09:30:00-05,7.744,-7.176,231,2019-05-03 09:30:00
158618,158618,950,2019-05-03 09:45:00-05,8.808,-4.892,232,2019-05-03 09:45:00
158619,158619,950,2019-05-03 10:00:00-05,4.813,-3.332,233,2019-05-03 10:00:00
158620,158620,950,2019-05-03 10:15:00-05,8.339,-7.778,234,2019-05-03 10:15:00
158621,158621,950,2019-05-03 10:30:00-05,11.843,-8.763,235,2019-05-03 10:30:00
158622,158622,950,2019-05-03 10:45:00-05,6.476,-5.415,236,2019-05-03 10:45:00
158623,158623,950,2019-05-03 11:00:00-05,2.112,-1.633,237,2019-05-03 11:00:00
158624,158624,950,2019-05-03 11:15:00-05,4.625,-0.333,238,2019-05-03 11:15:00
158625,158625,950,2019-05-03 11:30:00-05,9.367,-8.65,239,2019-05-03 11:30:00
158626,158626,950,2019-05-03 11:45:00-05,7.522,-6.685,240,2019-05-03 11:45:00
158627,158627,950,2019-05-03 12:00:00-05,4.553,-0.105,241,2019-05-03 12:00:00
158628,158628,950,2019-05-03 12:15:00-05,7.575,-7.126,242,2019-05-03 12:15:00
158629,158629,950,2019-05-03 12:30:00-05,9.401,-8.857,243,2019-05-03 12:30:00
158630,158630,950,2019-05-03 12:45:00-05,8.746,-4.184,244,2019-05-03 12:45:00
158631,158631,950,2019-05-03 13:00:00-05,3.149,-2.592,245,2019-05-03 13:00:00
158632,158632,950,2019-05-03 13:15:00-05,2.03,-1.406,246,2019-05-03 13:15:00
158633,158633,950,2019-05-03 13:30:00-05,2.596,1.343,247,2019-05-03 13:30:00
158634,158634,950,2019-05-03 13:45:00-05,2.549,-0.933,248,2019-05-03 13:45:00
158635,158635,950,2019-05-03 14:00:00-05,1.181,-0.706,249,2019-05-03 14:00:00
158636,158636,950,2019-05-03 14:15:00-05,0.82,1.339,250,2019-05-03 14:15:00
158637,158637,950,2019-05-03 14:30:00-05,1.252,1.594,251,2019-05-03 14:30:00
158638,158638,950,2019-05-03 14:45:00-05,1.308,-0.669,252,2019-05-03 14:45:00
158639,158639,950,2019-05-03 15:00:00-05,2.05,-0.512,253,2019-05-03 15:00:00
158640,158640,950,2019-05-03 15:15:00-05,2.186,2.123,254,2019-05-03 15:15:00
158641,158641,950,2019-05-03 15:30:00-05,1.954,-1.378,255,2019-05-03 15:30:00
158642,158642,950,2019-05-03 15:45:00-05,4.176,-3.662,256,2019-05-03 15:45:00
158643,158643,950,2019-05-03 16:00:00-05,3.492,-0.522,257,2019-05-03 16:00:00
158644,158644,950,2019-05-03 16:15:00-05,2.288,-0.313,258,2019-05-03 16:15:00
158645,158645,950,2019-05-03 16:30:00-05,2.224,-1.545,259,2019-05-03 16:30:00
158646,158646,950,2019-05-03 16:45:00-05,0.531,1.796,260,2019-05-03 16:45:00
158647,158647,950,2019-05-03 17:00:00-05,0.428,2.928,261,2019-05-03 17:00:00
158648,158648,950,2019-05-03 17:15:00-05,0.516,-0.047,262,2019-05-03 17:15:00
158649,158649,950,2019-05-03 17:30:00-05,0.364,0.187,263,2019-05-03 17:30:00
158650,158650,950,2019-05-03 17:45:00-05,0.888,3.956,264,2019-05-03 17:45:00
158651,158651,950,2019-05-03 18:00:00-05,0.471,0.153,265,2019-05-03 18:00:00
158652,158652,950,2019-05-03 18:15:00-05,-0.033,0.642,266,2019-05-03 18:15:00
158653,158653,950,2019-05-03 18:30:00-05,-0.032,3.317,267,2019-05-03 18:30:00
158654,158654,950,2019-05-03 18:45:00-05,-0.013,1.879,268,2019-05-03 18:45:00
158655,158655,950,2019-05-03 19:00:00-05,-0.012,0.511,269,2019-05-03 19:00:00
158656,158656,950,2019-05-03 19:15:00-05,-0.013,3.004,270,2019-05-03 19:15:00
158657,158657,950,2019-05-03 19:30:00-05,-0.013,2.694,271,2019-05-03 19:30:00
158658,158658,950,2019-05-03 19:45:00-05,-0.012,3.639,272,2019-05-03 19:45:00
158659,158659,950,2019-05-03 20:00:00-05,-0.012,2.855,273,2019-05-03 20:00:00
158660,158660,950,2019-05-03 20:15:00-05,-0.013,3.387,274,2019-05-03 20:15:00
158661,158661,950,2019-05-03 20:30:00-05,-0.012,1.347,275,2019-05-03 20:30:00
158662,158662,950,2019-05-03 20:45:00-05,-0.012,0.574,276,2019-05-03 20:45:00
158663,158663,950,2019-05-03 21:00:00-05,-0.013,3.983,277,2019-05-03 21:00:00
158664,158664,950,2019-05-03 21:15:00-05,-0.012,0.458,278,2019-05-03 21:15:00
158665,158665,950,2019-05-03 21:30:00-05,-0.012,0.757,279,2019-05-03 21:30:00
158666,158666,950,2019-05-03 21:45:00-05,-0.013,3.717,280,2019-05-03 21:45:00
158667,158667,950,2019-05-03 22:00:00-05,-0.012,1.952,281,2019-05-03 22:00:00
158668,158668,950,2019-05-03 22:15:00-05,-0.012,3.586,282,2019-05-03 22:15:00
158669,158669,950,2019-05-03 22:30:00-05,-0.013,5.966,283,2019-05-03 22:30:00
158670,158670,950,2019-05-03 22:45:00-05,-0.012,0.526,284,2019-05-03 22:45:00
158671,158671,950,2019-05-03 23:00:00-05,-0.012,0.465,285,2019-05-03 23:00:00
158672,158672,950,2019-05-03 23:15:00-05,-0.013,3.781,286,2019-05-03 23:15:00
158673,158673,950,2019-05-03 23:30:00-05,-0.012,0.711,287,2019-05-03 23:30:00
158674,158674,950,2019-05-03 23:45:00-05,-0.013,2.288,288,2019-05-03 23:45:00
158675,158675,950,2019-05-04 00:00:00-05,-0.013,4.849,289,2019-05-04 00:00:00
158676,158676,950,2019-05-04 00:15:00-05,-0.012,3.475,290,2019-05-04 00:15:00
158677,158677,950,2019-05-04 00:30:00-05,-0.012,3.35,291,2019-05-04 00:30:00
158678,158678,950,2019-05-04 00:45:00-05,-0.012,0.534,292,2019-05-04 00:45:00
158679,158679,950,2019-05-04 01:00:00-05,-0.013,4.262,293,2019-05-04 01:00:00
158680,158680,950,2019-05-04 01:15:00-05,-0.012,0.582,294,2019-05-04 01:15:00
158681,158681,950,2019-05-04 01:30:00-05,-0.012,0.749,295,2019-05-04 01:30:00
158682,158682,950,2019-05-04 01:45:00-05,-0.013,5.294,296,2019-05-04 01:45:00
158683,158683,950,2019-05-04 02:00:00-05,-0.012,3.474,297,2019-05-04 02:00:00
