,Unnamed: 0,dataid,local_15min,solar_total,grid
874176,1049644,3538,2018-01-01 10:00:00-06,0.858,-0.136
874177,1049645,3538,2018-01-01 10:15:00-06,0.984,-0.402
874178,1049646,3538,2018-01-01 10:30:00-06,1.098,-0.377
874179,1049647,3538,2018-01-01 10:45:00-06,1.302,-0.567
874180,1049648,3538,2018-01-01 11:00:00-06,1.432,-0.816
874181,1049649,3538,2018-01-01 11:15:00-06,1.258,-0.828
874182,1049650,3538,2018-01-01 11:30:00-06,1.375,-0.787
874183,1049651,3538,2018-01-01 11:45:00-06,1.331,-0.922
874184,1049652,3538,2018-01-01 12:00:00-06,1.372,-0.655
874185,1049653,3538,2018-01-01 12:15:00-06,1.386,-0.736
874186,1049654,3538,2018-01-01 12:30:00-06,1.319,-0.425
874187,1049655,3538,2018-01-01 12:45:00-06,1.089,-0.33
874188,1049656,3538,2018-01-01 13:00:00-06,0.87,-0.325
874189,1049657,3538,2018-01-01 13:15:00-06,0.944,-0.512
874190,1049658,3538,2018-01-01 13:30:00-06,0.918,-0.388
874191,1049659,3538,2018-01-01 13:45:00-06,0.846,-0.488
874192,1049660,3538,2018-01-01 14:00:00-06,0.892,-0.347
874193,1049661,3538,2018-01-01 14:15:00-06,0.776,-0.213
874194,1049662,3538,2018-01-01 14:30:00-06,0.699,-0.047
874195,1049663,3538,2018-01-01 14:45:00-06,0.863,-0.399
874196,1049664,3538,2018-01-01 15:00:00-06,0.612,0.359
874197,1049665,3538,2018-01-01 15:15:00-06,0.359,0.256
874198,1049666,3538,2018-01-01 15:30:00-06,0.433,-0.06
874199,1049667,3538,2018-01-01 15:45:00-06,0.369,0.354
874200,1049668,3538,2018-01-01 16:00:00-06,0.375,-0.095
874201,1049669,3538,2018-01-01 16:15:00-06,0.341,0.343
874202,1049670,3538,2018-01-01 16:30:00-06,0.447,-0.043
874203,1049671,3538,2018-01-01 16:45:00-06,0.092,0.496
874204,1049672,3538,2018-01-01 17:00:00-06,0.019,0.506
874205,1049673,3538,2018-01-01 17:15:00-06,-0.014,0.48
874206,1049674,3538,2018-01-01 17:30:00-06,-0.025,0.648
874207,1049675,3538,2018-01-01 17:45:00-06,-0.024,0.479
874208,1049676,3538,2018-01-01 18:00:00-06,-0.001,0.79
874209,1049677,3538,2018-01-01 18:15:00-06,0.0,0.996
874210,1049678,3538,2018-01-01 18:30:00-06,0.0,0.99
874211,1049679,3538,2018-01-01 18:45:00-06,0.0,1.026
874212,1049680,3538,2018-01-01 19:00:00-06,0.003,1.363
874213,1049681,3538,2018-01-01 19:15:00-06,0.001,1.135
874214,1049682,3538,2018-01-01 19:30:00-06,-0.001,0.858
874215,1049683,3538,2018-01-01 19:45:00-06,-0.001,0.854
874216,1049684,3538,2018-01-01 20:00:00-06,0.001,1.081
874217,1049685,3538,2018-01-01 20:15:00-06,0.002,1.335
874218,1049686,3538,2018-01-01 20:30:00-06,0.002,1.392
874219,1049687,3538,2018-01-01 20:45:00-06,0.0,1.039
874220,1049688,3538,2018-01-01 21:00:00-06,0.0,1.018
874221,1049689,3538,2018-01-01 21:15:00-06,-0.002,0.69
874222,1049690,3538,2018-01-01 21:30:00-06,0.003,1.654
874223,1049691,3538,2018-01-01 21:45:00-06,0.007,2.404
874224,1049692,3538,2018-01-01 22:00:00-06,0.009,2.945
874225,1049693,3538,2018-01-01 22:15:00-06,0.011,3.153
874226,1049694,3538,2018-01-01 22:30:00-06,0.004,1.673
874227,1049695,3538,2018-01-01 22:45:00-06,0.004,1.848
874228,1049696,3538,2018-01-01 23:00:00-06,0.003,1.511
874229,1049697,3538,2018-01-01 23:15:00-06,0.003,1.39
874230,1049698,3538,2018-01-01 23:30:00-06,0.001,1.138
874231,1049699,3538,2018-01-01 23:45:00-06,0.003,1.37
874232,1049700,3538,2018-01-02 00:00:00-06,0.001,1.026
874233,1049701,3538,2018-01-02 00:15:00-06,0.003,1.411
874234,1049702,3538,2018-01-02 00:30:00-06,0.001,1.037
874235,1049703,3538,2018-01-02 00:45:00-06,0.003,1.375
874236,1049704,3538,2018-01-02 01:00:00-06,0.001,1.136
874237,1049705,3538,2018-01-02 01:15:00-06,0.002,1.255
874238,1049706,3538,2018-01-02 01:30:00-06,0.001,1.124
874239,1049707,3538,2018-01-02 01:45:00-06,0.001,1.179
874240,1049708,3538,2018-01-02 02:00:00-06,0.002,1.2
874241,1049709,3538,2018-01-02 02:15:00-06,0.001,1.134
874242,1049710,3538,2018-01-02 02:30:00-06,0.002,1.226
874243,1049711,3538,2018-01-02 02:45:00-06,0.001,1.047
874244,1049712,3538,2018-01-02 03:00:00-06,0.002,1.205
874245,1049713,3538,2018-01-02 03:15:00-06,-0.001,0.738
874246,1049714,3538,2018-01-02 03:30:00-06,0.001,1.131
874247,1049715,3538,2018-01-02 03:45:00-06,-0.001,0.764
874248,1049716,3538,2018-01-02 04:00:00-06,0.001,1.085
874249,1049717,3538,2018-01-02 04:15:00-06,-0.001,0.837
874250,1049718,3538,2018-01-02 04:30:00-06,0.001,0.984
874251,1049719,3538,2018-01-02 04:45:00-06,0.0,0.996
874252,1049720,3538,2018-01-02 05:00:00-06,0.0,0.848
874253,1049721,3538,2018-01-02 05:15:00-06,0.001,1.04
874254,1049722,3538,2018-01-02 05:30:00-06,0.0,0.896
874255,1049723,3538,2018-01-02 05:45:00-06,0.001,0.983
874256,1049724,3538,2018-01-02 06:00:00-06,0.0,0.847
874257,1049725,3538,2018-01-02 06:15:00-06,0.001,1.08
874258,1049726,3538,2018-01-02 06:30:00-06,-0.001,0.72
874259,1049727,3538,2018-01-02 06:45:00-06,0.001,1.111
874260,1049728,3538,2018-01-02 07:00:00-06,0.0,0.86
874261,1049729,3538,2018-01-02 07:15:00-06,0.003,1.324
874262,1049730,3538,2018-01-02 07:30:00-06,-0.006,0.974
874263,1049731,3538,2018-01-02 07:45:00-06,0.015,0.915
874264,1049732,3538,2018-01-02 08:00:00-06,0.058,1.152
874265,1049733,3538,2018-01-02 08:15:00-06,0.037,0.648
874266,1049734,3538,2018-01-02 08:30:00-06,0.073,0.584
874267,1049735,3538,2018-01-02 08:45:00-06,0.126,0.509
874268,1049736,3538,2018-01-02 09:00:00-06,0.18,0.317
874269,1049737,3538,2018-01-02 09:15:00-06,0.266,0.148
874270,1049738,3538,2018-01-02 09:30:00-06,0.393,0.126
874271,1049739,3538,2018-01-02 09:45:00-06,0.482,-0.022
874272,1049740,3538,2018-01-02 10:00:00-06,0.524,0.019
874273,1049741,3538,2018-01-02 10:15:00-06,0.559,0.086
874274,1049742,3538,2018-01-02 10:30:00-06,0.524,-0.004
874275,1049743,3538,2018-01-02 10:45:00-06,0.569,0.624
874276,1049744,3538,2018-01-02 11:00:00-06,0.631,0.125
874277,1049745,3538,2018-01-02 11:15:00-06,0.677,0.057
874278,1049746,3538,2018-01-02 11:30:00-06,0.676,-0.199
874279,1049747,3538,2018-01-02 11:45:00-06,0.74,-0.225
874280,1049748,3538,2018-01-02 12:00:00-06,0.713,-0.199
874281,1049749,3538,2018-01-02 12:15:00-06,0.791,-0.453
874282,1049750,3538,2018-01-02 12:30:00-06,0.72,-0.132
874283,1049751,3538,2018-01-02 12:45:00-06,0.62,-0.195
874284,1049752,3538,2018-01-02 13:00:00-06,0.6,-0.018
874285,1049753,3538,2018-01-02 13:15:00-06,0.592,-0.098
874286,1049754,3538,2018-01-02 13:30:00-06,0.584,-0.062
874287,1049755,3538,2018-01-02 13:45:00-06,0.505,0.032
874288,1049756,3538,2018-01-02 14:00:00-06,0.444,-0.094
874289,1049757,3538,2018-01-02 14:15:00-06,0.439,0.125
874290,1049758,3538,2018-01-02 14:30:00-06,0.338,0.193
874291,1049759,3538,2018-01-02 14:45:00-06,0.269,0.207
874292,1049760,3538,2018-01-02 15:00:00-06,0.242,0.428
874293,1049761,3538,2018-01-02 15:15:00-06,0.207,0.239
874294,1049762,3538,2018-01-02 15:30:00-06,0.135,0.472
874295,1049763,3538,2018-01-02 15:45:00-06,0.089,0.449
874296,1049764,3538,2018-01-02 16:00:00-06,0.053,0.618
874297,1049765,3538,2018-01-02 16:15:00-06,0.067,0.286
874298,1049766,3538,2018-01-02 16:30:00-06,-0.014,0.715
874299,1049767,3538,2018-01-02 16:45:00-06,-0.025,0.518
874300,1049768,3538,2018-01-02 17:00:00-06,-0.027,0.567
874301,1049769,3538,2018-01-02 17:15:00-06,-0.027,0.709
874302,1049770,3538,2018-01-02 17:30:00-06,-0.03,0.348
874303,1049771,3538,2018-01-02 17:45:00-06,-0.009,0.709
874304,1049772,3538,2018-01-02 18:00:00-06,-0.003,0.474
874305,1049773,3538,2018-01-02 18:15:00-06,0.001,1.049
874306,1049774,3538,2018-01-02 18:30:00-06,-0.002,0.591
874307,1049775,3538,2018-01-02 18:45:00-06,-0.003,0.317
874308,1049776,3538,2018-01-02 19:00:00-06,-0.001,0.66
874309,1049777,3538,2018-01-02 19:15:00-06,0.0,0.836
874310,1049778,3538,2018-01-02 19:30:00-06,0.004,1.723
874311,1049779,3538,2018-01-02 19:45:00-06,0.005,2.057
874312,1049780,3538,2018-01-02 20:00:00-06,0.004,1.561
874313,1049781,3538,2018-01-02 20:15:00-06,0.005,1.884
874314,1049782,3538,2018-01-02 20:30:00-06,0.004,1.664
874315,1049783,3538,2018-01-02 20:45:00-06,0.002,1.261
874316,1049784,3538,2018-01-02 21:00:00-06,0.004,1.705
874317,1049785,3538,2018-01-02 21:15:00-06,0.005,1.926
874318,1049786,3538,2018-01-02 21:30:00-06,0.005,1.925
874319,1049787,3538,2018-01-02 21:45:00-06,0.003,1.357
874320,1049788,3538,2018-01-02 22:00:00-06,0.003,1.518
874321,1049789,3538,2018-01-02 22:15:00-06,0.004,1.632
874322,1049790,3538,2018-01-02 22:30:00-06,0.004,1.792
874323,1049791,3538,2018-01-02 22:45:00-06,0.003,1.454
874324,1049792,3538,2018-01-02 23:00:00-06,0.002,1.275
874325,1049793,3538,2018-01-02 23:15:00-06,0.003,1.426
874326,1049794,3538,2018-01-02 23:30:00-06,0.001,1.114
874327,1049795,3538,2018-01-02 23:45:00-06,0.003,1.282
874328,1049796,3538,2018-01-03 00:00:00-06,0.001,1.158
874329,1049797,3538,2018-01-03 00:15:00-06,0.002,1.219
874330,1049798,3538,2018-01-03 00:30:00-06,0.003,1.321
874331,1049799,3538,2018-01-03 00:45:00-06,0.001,1.078
874332,1049800,3538,2018-01-03 01:00:00-06,0.003,1.316
874333,1049801,3538,2018-01-03 01:15:00-06,0.001,1.1
874334,1049802,3538,2018-01-03 01:30:00-06,0.002,1.266
874335,1049803,3538,2018-01-03 01:45:00-06,0.002,1.25
874336,1049804,3538,2018-01-03 02:00:00-06,0.001,1.144
874337,1049805,3538,2018-01-03 02:15:00-06,0.002,1.284
874338,1049806,3538,2018-01-03 02:30:00-06,0.001,1.017
874339,1049807,3538,2018-01-03 02:45:00-06,0.002,1.285
874340,1049808,3538,2018-01-03 03:00:00-06,0.001,1.024
874341,1049809,3538,2018-01-03 03:15:00-06,0.002,1.257
874342,1049810,3538,2018-01-03 03:30:00-06,0.002,1.195
874343,1049811,3538,2018-01-03 03:45:00-06,0.001,1.068
874344,1049812,3538,2018-01-03 04:00:00-06,0.002,1.236
874345,1049813,3538,2018-01-03 04:15:00-06,0.001,1.107
874346,1049814,3538,2018-01-03 04:30:00-06,0.002,1.182
874347,1049815,3538,2018-01-03 04:45:00-06,0.002,1.224
874348,1049816,3538,2018-01-03 05:00:00-06,0.001,1.019
874349,1049817,3538,2018-01-03 05:15:00-06,0.002,1.288
874350,1049818,3538,2018-01-03 05:30:00-06,0.001,1.035
874351,1049819,3538,2018-01-03 05:45:00-06,0.003,1.265
874352,1049820,3538,2018-01-03 06:00:00-06,0.002,1.128
874353,1049821,3538,2018-01-03 06:15:00-06,0.001,1.065
874354,1049822,3538,2018-01-03 06:30:00-06,0.003,1.329
874355,1049823,3538,2018-01-03 06:45:00-06,0.0,0.92
874356,1049824,3538,2018-01-03 07:00:00-06,0.002,1.236
874357,1049825,3538,2018-01-03 07:15:00-06,0.001,1.253
874358,1049826,3538,2018-01-03 07:30:00-06,0.015,0.943
874359,1049827,3538,2018-01-03 07:45:00-06,0.105,1.256
874360,1049828,3538,2018-01-03 08:00:00-06,0.26,1.351
874361,1049829,3538,2018-01-03 08:15:00-06,0.511,0.763
874362,1049830,3538,2018-01-03 08:30:00-06,0.653,0.439
874363,1049831,3538,2018-01-03 08:45:00-06,0.703,0.009
874364,1049832,3538,2018-01-03 09:00:00-06,0.824,-0.13
874365,1049833,3538,2018-01-03 09:15:00-06,0.796,1.873
874366,1049834,3538,2018-01-03 09:30:00-06,0.894,1.386
874367,1049835,3538,2018-01-03 09:45:00-06,1.104,0.49
874368,1049836,3538,2018-01-03 10:00:00-06,1.266,-0.443
874369,1049837,3538,2018-01-03 10:15:00-06,1.433,-0.93
874370,1049838,3538,2018-01-03 10:30:00-06,1.557,-0.782
874371,1049839,3538,2018-01-03 10:45:00-06,1.8,-1.129
874372,1049840,3538,2018-01-03 11:00:00-06,1.982,-1.275
874373,1049841,3538,2018-01-03 11:15:00-06,2.092,-1.595
874374,1049842,3538,2018-01-03 11:30:00-06,2.127,-1.416
874375,1049843,3538,2018-01-03 11:45:00-06,2.084,-1.29
874376,1049844,3538,2018-01-03 12:00:00-06,2.361,-1.277
874377,1049845,3538,2018-01-03 12:15:00-06,2.571,-1.296
874378,1049846,3538,2018-01-03 12:30:00-06,2.662,-1.576
874379,1049847,3538,2018-01-03 12:45:00-06,2.853,-2.132
874380,1049848,3538,2018-01-03 13:00:00-06,2.858,-2.296
874381,1049849,3538,2018-01-03 13:15:00-06,2.878,-2.479
874382,1049850,3538,2018-01-03 13:30:00-06,2.909,-2.101
874383,1049851,3538,2018-01-03 13:45:00-06,2.896,-2.376
874384,1049852,3538,2018-01-03 14:00:00-06,2.856,-2.463
874385,1049853,3538,2018-01-03 14:15:00-06,2.814,-2.53
874386,1049854,3538,2018-01-03 14:30:00-06,2.741,-2.027
874387,1049855,3538,2018-01-03 14:45:00-06,2.675,-2.26
874388,1049856,3538,2018-01-03 15:00:00-06,2.594,-2.194
874389,1049857,3538,2018-01-03 15:15:00-06,2.448,-1.846
874390,1049858,3538,2018-01-03 15:30:00-06,2.106,-1.826
874391,1049859,3538,2018-01-03 15:45:00-06,1.498,-0.591
874392,1049860,3538,2018-01-03 16:00:00-06,1.079,-0.627
874393,1049861,3538,2018-01-03 16:15:00-06,0.681,-0.25
874394,1049862,3538,2018-01-03 16:30:00-06,0.476,0.196
874395,1049863,3538,2018-01-03 16:45:00-06,0.289,0.383
874396,1049864,3538,2018-01-03 17:00:00-06,0.125,0.323
874397,1049865,3538,2018-01-03 17:15:00-06,0.039,0.391
874398,1049866,3538,2018-01-03 17:30:00-06,-0.007,0.561
874399,1049867,3538,2018-01-03 17:45:00-06,-0.028,0.508
874400,1049868,3538,2018-01-03 18:00:00-06,-0.001,0.927
874401,1049869,3538,2018-01-03 18:15:00-06,-0.003,0.383
874402,1049870,3538,2018-01-03 18:30:00-06,-0.003,0.492
874403,1049871,3538,2018-01-03 18:45:00-06,-0.003,0.39
874404,1049872,3538,2018-01-03 19:00:00-06,-0.003,0.4
874405,1049873,3538,2018-01-03 19:15:00-06,0.0,0.954
874406,1049874,3538,2018-01-03 19:30:00-06,-0.003,0.448
874407,1049875,3538,2018-01-03 19:45:00-06,-0.003,0.447
874408,1049876,3538,2018-01-03 20:00:00-06,-0.002,0.678
874409,1049877,3538,2018-01-03 20:15:00-06,-0.002,0.54
874410,1049878,3538,2018-01-03 20:30:00-06,-0.002,0.54
874411,1049879,3538,2018-01-03 20:45:00-06,-0.001,0.741
874412,1049880,3538,2018-01-03 21:00:00-06,0.003,1.709
874413,1049881,3538,2018-01-03 21:15:00-06,0.0,0.955
874414,1049882,3538,2018-01-03 21:30:00-06,0.004,1.687
874415,1049883,3538,2018-01-03 21:45:00-06,0.002,1.396
874416,1049884,3538,2018-01-03 22:00:00-06,0.008,2.894
874417,1049885,3538,2018-01-03 22:15:00-06,0.008,2.867
874418,1049886,3538,2018-01-03 22:30:00-06,0.005,2.129
874419,1049887,3538,2018-01-03 22:45:00-06,0.004,1.94
874420,1049888,3538,2018-01-03 23:00:00-06,0.004,1.947
874421,1049889,3538,2018-01-03 23:15:00-06,0.003,1.516
874422,1049890,3538,2018-01-03 23:30:00-06,0.001,1.08
874423,1049891,3538,2018-01-03 23:45:00-06,0.001,1.106
874424,1049892,3538,2018-01-04 00:00:00-06,0.0,0.882
874425,1049893,3538,2018-01-04 00:15:00-06,0.0,0.96
874426,1049894,3538,2018-01-04 00:30:00-06,0.0,0.943
874427,1049895,3538,2018-01-04 00:45:00-06,-0.001,0.86
874428,1049896,3538,2018-01-04 01:00:00-06,0.0,0.947
874429,1049897,3538,2018-01-04 01:15:00-06,-0.001,0.806
874430,1049898,3538,2018-01-04 01:30:00-06,0.0,1.0
874431,1049899,3538,2018-01-04 01:45:00-06,-0.001,0.752
874432,1049900,3538,2018-01-04 02:00:00-06,0.0,1.031
874433,1049901,3538,2018-01-04 02:15:00-06,-0.001,0.731
874434,1049902,3538,2018-01-04 02:30:00-06,0.0,1.014
874435,1049903,3538,2018-01-04 02:45:00-06,-0.001,0.77
874436,1049904,3538,2018-01-04 03:00:00-06,0.0,0.992
874437,1049905,3538,2018-01-04 03:15:00-06,-0.001,0.787
874438,1049906,3538,2018-01-04 03:30:00-06,0.001,0.993
874439,1049907,3538,2018-01-04 03:45:00-06,-0.001,0.798
874440,1049908,3538,2018-01-04 04:00:00-06,0.001,0.99
874441,1049909,3538,2018-01-04 04:15:00-06,-0.001,0.758
874442,1049910,3538,2018-01-04 04:30:00-06,0.001,1.023
874443,1049911,3538,2018-01-04 04:45:00-06,-0.001,0.717
874444,1049912,3538,2018-01-04 05:00:00-06,0.001,1.052
874445,1049913,3538,2018-01-04 05:15:00-06,-0.001,0.712
874446,1049914,3538,2018-01-04 05:30:00-06,0.001,1.078
874447,1049915,3538,2018-01-04 05:45:00-06,-0.001,0.744
874448,1049916,3538,2018-01-04 06:00:00-06,0.002,1.173
874449,1049917,3538,2018-01-04 06:15:00-06,0.001,0.987
874450,1049918,3538,2018-01-04 06:30:00-06,0.002,1.189
874451,1049919,3538,2018-01-04 06:45:00-06,0.001,1.122
874452,1049920,3538,2018-01-04 07:00:00-06,0.001,1.064
874453,1049921,3538,2018-01-04 07:15:00-06,-0.003,1.216
874454,1049922,3538,2018-01-04 07:30:00-06,0.025,1.026
874455,1049923,3538,2018-01-04 07:45:00-06,0.089,1.478
874456,1049924,3538,2018-01-04 08:00:00-06,0.22,1.564
874457,1049925,3538,2018-01-04 08:15:00-06,0.446,1.203
874458,1049926,3538,2018-01-04 08:30:00-06,0.588,0.529
874459,1049927,3538,2018-01-04 08:45:00-06,0.577,0.211
874460,1049928,3538,2018-01-04 09:00:00-06,0.755,0.604
874461,1049929,3538,2018-01-04 09:15:00-06,0.873,-0.423
874462,1049930,3538,2018-01-04 09:30:00-06,0.983,-0.535
874463,1049931,3538,2018-01-04 09:45:00-06,1.1,0.513
874464,1049932,3538,2018-01-04 10:00:00-06,1.306,-0.775
874465,1049933,3538,2018-01-04 10:15:00-06,1.46,-1.014
874466,1049934,3538,2018-01-04 10:30:00-06,1.583,-1.189
874467,1049935,3538,2018-01-04 10:45:00-06,1.802,-1.546
874468,1049936,3538,2018-01-04 11:00:00-06,1.99,-1.415
874469,1049937,3538,2018-01-04 11:15:00-06,2.189,-1.634
874470,1049938,3538,2018-01-04 11:30:00-06,2.229,-1.126
874471,1049939,3538,2018-01-04 11:45:00-06,2.593,-1.348
874472,1049940,3538,2018-01-04 12:00:00-06,2.085,-0.862
874473,1049941,3538,2018-01-04 12:15:00-06,2.401,-1.23
874474,1049942,3538,2018-01-04 12:30:00-06,1.93,-1.146
874475,1049943,3538,2018-01-04 12:45:00-06,1.601,-1.263
874476,1049944,3538,2018-01-04 13:00:00-06,2.077,-1.616
874477,1049945,3538,2018-01-04 13:15:00-06,2.306,-1.886
874478,1049946,3538,2018-01-04 13:30:00-06,2.817,-2.369
874479,1049947,3538,2018-01-04 13:45:00-06,2.426,-1.954
874480,1049948,3538,2018-01-04 14:00:00-06,2.092,-1.666
874481,1049949,3538,2018-01-04 14:15:00-06,1.925,-1.536
874482,1049950,3538,2018-01-04 14:30:00-06,1.726,-1.546
874483,1049951,3538,2018-01-04 14:45:00-06,1.074,-0.771
874484,1049952,3538,2018-01-04 15:00:00-06,0.945,-0.656
874485,1049953,3538,2018-01-04 15:15:00-06,0.783,-0.275
874486,1049954,3538,2018-01-04 15:30:00-06,0.621,-0.041
874487,1049955,3538,2018-01-04 15:45:00-06,0.536,0.123
874488,1049956,3538,2018-01-04 16:00:00-06,0.405,-0.045
874489,1049957,3538,2018-01-04 16:15:00-06,0.291,0.185
874490,1049958,3538,2018-01-04 16:30:00-06,0.166,0.194
874491,1049959,3538,2018-01-04 16:45:00-06,0.095,0.294
874492,1049960,3538,2018-01-04 17:00:00-06,0.044,0.633
874493,1049961,3538,2018-01-04 17:15:00-06,0.005,0.537
874494,1049962,3538,2018-01-04 17:30:00-06,-0.023,0.521
874495,1049963,3538,2018-01-04 17:45:00-06,-0.021,0.683
874496,1049964,3538,2018-01-04 18:00:00-06,-0.001,0.825
874497,1049965,3538,2018-01-04 18:15:00-06,-0.002,0.715
874498,1049966,3538,2018-01-04 18:30:00-06,-0.002,0.711
874499,1049967,3538,2018-01-04 18:45:00-06,-0.002,0.843
874500,1049968,3538,2018-01-04 19:00:00-06,-0.002,0.747
874501,1049969,3538,2018-01-04 19:15:00-06,-0.002,0.822
874502,1049970,3538,2018-01-04 19:30:00-06,-0.002,0.694
874503,1049971,3538,2018-01-04 19:45:00-06,-0.002,0.565
874504,1049972,3538,2018-01-04 20:00:00-06,-0.002,0.55
874505,1049973,3538,2018-01-04 20:15:00-06,-0.002,0.685
874506,1049974,3538,2018-01-04 20:30:00-06,-0.002,0.681
874507,1049975,3538,2018-01-04 20:45:00-06,-0.002,0.685
874508,1049976,3538,2018-01-04 21:00:00-06,0.0,1.139
874509,1049977,3538,2018-01-04 21:15:00-06,0.003,1.787
874510,1049978,3538,2018-01-04 21:30:00-06,0.001,1.285
874511,1049979,3538,2018-01-04 21:45:00-06,0.0,1.18
874512,1049980,3538,2018-01-04 22:00:00-06,-0.002,0.661
874513,1049981,3538,2018-01-04 22:15:00-06,-0.003,0.51
874514,1049982,3538,2018-01-04 22:30:00-06,-0.002,0.688
874515,1049983,3538,2018-01-04 22:45:00-06,-0.002,0.642
874516,1049984,3538,2018-01-04 23:00:00-06,-0.003,0.445
874517,1049985,3538,2018-01-04 23:15:00-06,-0.003,0.476
874518,1049986,3538,2018-01-04 23:30:00-06,-0.002,0.592
874519,1049987,3538,2018-01-04 23:45:00-06,-0.003,0.359
874520,1049988,3538,2018-01-05 00:00:00-06,-0.003,0.276
874521,1049989,3538,2018-01-05 00:15:00-06,-0.002,0.558
874522,1049990,3538,2018-01-05 00:30:00-06,-0.003,0.295
874523,1049991,3538,2018-01-05 00:45:00-06,-0.004,0.177
874524,1049992,3538,2018-01-05 01:00:00-06,-0.002,0.518
874525,1049993,3538,2018-01-05 01:15:00-06,-0.004,0.157
874526,1049994,3538,2018-01-05 01:30:00-06,-0.002,0.536
874527,1049995,3538,2018-01-05 01:45:00-06,-0.003,0.301
874528,1049996,3538,2018-01-05 02:00:00-06,-0.003,0.269
874529,1049997,3538,2018-01-05 02:15:00-06,-0.002,0.564
874530,1049998,3538,2018-01-05 02:30:00-06,-0.003,0.223
874531,1049999,3538,2018-01-05 02:45:00-06,-0.003,0.336
874532,1050000,3538,2018-01-05 03:00:00-06,-0.001,1.054
874533,1050001,3538,2018-01-05 03:15:00-06,-0.003,0.287
874534,1050002,3538,2018-01-05 03:30:00-06,-0.002,0.565
874535,1050003,3538,2018-01-05 03:45:00-06,-0.003,0.289
874536,1050004,3538,2018-01-05 04:00:00-06,-0.003,0.226
874537,1050005,3538,2018-01-05 04:15:00-06,-0.002,0.495
874538,1050006,3538,2018-01-05 04:30:00-06,-0.003,0.241
874539,1050007,3538,2018-01-05 04:45:00-06,-0.003,0.476
874540,1050008,3538,2018-01-05 05:00:00-06,-0.003,0.301
874541,1050009,3538,2018-01-05 05:15:00-06,-0.003,0.288
874542,1050010,3538,2018-01-05 05:30:00-06,-0.003,0.425
874543,1050011,3538,2018-01-05 05:45:00-06,-0.003,0.24
874544,1050012,3538,2018-01-05 06:00:00-06,-0.002,0.465
874545,1050013,3538,2018-01-05 06:15:00-06,-0.003,0.296
874546,1050014,3538,2018-01-05 06:30:00-06,-0.003,0.348
874547,1050015,3538,2018-01-05 06:45:00-06,-0.003,0.389
874548,1050016,3538,2018-01-05 07:00:00-06,-0.003,0.247
874549,1050017,3538,2018-01-05 07:15:00-06,-0.004,0.43
874550,1050018,3538,2018-01-05 07:30:00-06,0.011,0.299
874551,1050019,3538,2018-01-05 07:45:00-06,0.074,0.308
