,Unnamed: 0,dataid,local_15min,solar_total,grid
1293267,1468735,8386,2018-01-01 00:00:00-06,,1.108
1293268,1468736,8386,2018-01-01 00:15:00-06,,1.047
1293269,1468737,8386,2018-01-01 00:30:00-06,,0.98
1293270,1468738,8386,2018-01-01 00:45:00-06,,0.941
1293271,1468739,8386,2018-01-01 01:00:00-06,,
1293272,1468740,8386,2018-01-01 01:15:00-06,,
1293273,1468741,8386,2018-01-01 01:30:00-06,,
1293274,1468742,8386,2018-01-01 01:45:00-06,,
1293275,1468743,8386,2018-01-01 02:00:00-06,,0.975
1293276,1468744,8386,2018-01-01 02:15:00-06,,0.927
1293277,1468745,8386,2018-01-01 02:30:00-06,,0.927
1293278,1468746,8386,2018-01-01 02:45:00-06,,0.928
1293279,1468747,8386,2018-01-01 03:00:00-06,,1.046
1293280,1468748,8386,2018-01-01 03:15:00-06,,1.04
1293281,1468749,8386,2018-01-01 03:30:00-06,,0.993
1293282,1468750,8386,2018-01-01 03:45:00-06,,0.921
1293283,1468751,8386,2018-01-01 04:00:00-06,,0.936
1293284,1468752,8386,2018-01-01 04:15:00-06,,0.917
1293285,1468753,8386,2018-01-01 04:30:00-06,,1.006
1293286,1468754,8386,2018-01-01 04:45:00-06,,0.967
1293287,1468755,8386,2018-01-01 05:00:00-06,,0.989
1293288,1468756,8386,2018-01-01 05:15:00-06,,1.037
1293289,1468757,8386,2018-01-01 05:30:00-06,,0.936
1293290,1468758,8386,2018-01-01 05:45:00-06,,0.906
1293291,1468759,8386,2018-01-01 06:00:00-06,,1.101
1293292,1468760,8386,2018-01-01 06:15:00-06,,1.567
1293293,1468761,8386,2018-01-01 06:30:00-06,,1.617
1293294,1468762,8386,2018-01-01 06:45:00-06,,1.604
1293295,1468763,8386,2018-01-01 07:00:00-06,,1.364
1293296,1468764,8386,2018-01-01 07:15:00-06,,1.325
1293297,1468765,8386,2018-01-01 07:30:00-06,,1.324
1293298,1468766,8386,2018-01-01 07:45:00-06,,1.365
1293299,1468767,8386,2018-01-01 08:00:00-06,,1.628
1293300,1468768,8386,2018-01-01 08:15:00-06,,2.292
1293301,1468769,8386,2018-01-01 08:30:00-06,,2.635
1293302,1468770,8386,2018-01-01 08:45:00-06,,1.626
1293303,1468771,8386,2018-01-01 09:00:00-06,,1.545
1293304,1468772,8386,2018-01-01 09:15:00-06,,1.525
1293305,1468773,8386,2018-01-01 09:30:00-06,,1.564
1293306,1468774,8386,2018-01-01 09:45:00-06,,1.892
1293307,1468775,8386,2018-01-01 10:00:00-06,,2.168
1293308,1468776,8386,2018-01-01 10:15:00-06,,2.251
1293309,1468777,8386,2018-01-01 10:30:00-06,,1.833
1293310,1468778,8386,2018-01-01 10:45:00-06,,2.325
1293311,1468779,8386,2018-01-01 11:00:00-06,,1.987
1293312,1468780,8386,2018-01-01 11:15:00-06,,1.301
1293313,1468781,8386,2018-01-01 11:30:00-06,,1.252
1293314,1468782,8386,2018-01-01 11:45:00-06,,1.535
1293315,1468783,8386,2018-01-01 12:00:00-06,,1.822
1293316,1468784,8386,2018-01-01 12:15:00-06,,1.339
1293317,1468785,8386,2018-01-01 12:30:00-06,,1.594
1293318,1468786,8386,2018-01-01 12:45:00-06,,1.321
1293319,1468787,8386,2018-01-01 13:00:00-06,,1.106
1293320,1468788,8386,2018-01-01 13:15:00-06,,1.469
1293321,1468789,8386,2018-01-01 13:30:00-06,,2.165
1293322,1468790,8386,2018-01-01 13:45:00-06,,1.307
1293323,1468791,8386,2018-01-01 14:00:00-06,,1.272
1293324,1468792,8386,2018-01-01 14:15:00-06,,1.101
1293325,1468793,8386,2018-01-01 14:30:00-06,,1.265
1293326,1468794,8386,2018-01-01 14:45:00-06,,1.347
1293327,1468795,8386,2018-01-01 15:00:00-06,,1.432
1293328,1468796,8386,2018-01-01 15:15:00-06,,1.466
1293329,1468797,8386,2018-01-01 15:30:00-06,,1.478
1293330,1468798,8386,2018-01-01 15:45:00-06,,1.395
1293331,1468799,8386,2018-01-01 16:00:00-06,,1.385
1293332,1468800,8386,2018-01-01 16:15:00-06,,1.367
1293333,1468801,8386,2018-01-01 16:30:00-06,,1.679
1293334,1468802,8386,2018-01-01 16:45:00-06,,1.543
1293335,1468803,8386,2018-01-01 17:00:00-06,,1.498
1293336,1468804,8386,2018-01-01 17:15:00-06,,1.554
1293337,1468805,8386,2018-01-01 17:30:00-06,,1.607
1293338,1468806,8386,2018-01-01 17:45:00-06,,1.521
1293339,1468807,8386,2018-01-01 18:00:00-06,,1.78
1293340,1468808,8386,2018-01-01 18:15:00-06,,1.577
1293341,1468809,8386,2018-01-01 18:30:00-06,,1.642
1293342,1468810,8386,2018-01-01 18:45:00-06,,1.378
1293343,1468811,8386,2018-01-01 19:00:00-06,,1.89
1293344,1468812,8386,2018-01-01 19:15:00-06,,1.257
1293345,1468813,8386,2018-01-01 19:30:00-06,,1.266
1293346,1468814,8386,2018-01-01 19:45:00-06,,1.268
1293347,1468815,8386,2018-01-01 20:00:00-06,,1.422
1293348,1468816,8386,2018-01-01 20:15:00-06,,1.45
1293349,1468817,8386,2018-01-01 20:30:00-06,,1.404
1293350,1468818,8386,2018-01-01 20:45:00-06,,1.355
1293351,1468819,8386,2018-01-01 21:00:00-06,,1.309
1293352,1468820,8386,2018-01-01 21:15:00-06,,1.253
1293353,1468821,8386,2018-01-01 21:30:00-06,,1.254
1293354,1468822,8386,2018-01-01 21:45:00-06,,1.175
1293355,1468823,8386,2018-01-01 22:00:00-06,,1.131
1293356,1468824,8386,2018-01-01 22:15:00-06,,1.183
1293357,1468825,8386,2018-01-01 22:30:00-06,,0.984
1293358,1468826,8386,2018-01-01 22:45:00-06,,0.966
1293359,1468827,8386,2018-01-01 23:00:00-06,,0.951
1293360,1468828,8386,2018-01-01 23:15:00-06,,1.015
1293361,1468829,8386,2018-01-01 23:30:00-06,,0.898
1293362,1468830,8386,2018-01-01 23:45:00-06,,0.941
