,Unnamed: 0,dataid,local_15min,solar_total,grid
210216,245252,1524,2015-01-01 00:00:00-06,,0.495
210217,245253,1524,2015-01-01 00:15:00-06,,0.67
210218,245254,1524,2015-01-01 00:30:00-06,,0.823
210219,245255,1524,2015-01-01 00:45:00-06,,0.389
210220,245256,1524,2015-01-01 01:00:00-06,,0.39
210221,245257,1524,2015-01-01 01:15:00-06,,0.46
210222,245258,1524,2015-01-01 01:30:00-06,,0.459
210223,245259,1524,2015-01-01 01:45:00-06,,0.65
210224,245260,1524,2015-01-01 02:00:00-06,,0.922
210225,245261,1524,2015-01-01 02:15:00-06,,0.488
210226,245262,1524,2015-01-01 02:30:00-06,,1.027
210227,245263,1524,2015-01-01 02:45:00-06,,0.495
210228,245264,1524,2015-01-01 03:00:00-06,,0.763
210229,245265,1524,2015-01-01 03:15:00-06,,0.814
210230,245266,1524,2015-01-01 03:30:00-06,,0.456
210231,245267,1524,2015-01-01 03:45:00-06,,0.984
210232,245268,1524,2015-01-01 04:00:00-06,,0.477
210233,245269,1524,2015-01-01 04:15:00-06,,0.647
210234,245270,1524,2015-01-01 04:30:00-06,,0.939
210235,245271,1524,2015-01-01 04:45:00-06,,0.454
210236,245272,1524,2015-01-01 05:00:00-06,,0.857
210237,245273,1524,2015-01-01 05:15:00-06,,0.596
210238,245274,1524,2015-01-01 05:30:00-06,,0.649
210239,245275,1524,2015-01-01 05:45:00-06,,0.912
210240,245276,1524,2015-01-01 06:00:00-06,,0.459
210241,245277,1524,2015-01-01 06:15:00-06,,0.911
210242,245278,1524,2015-01-01 06:30:00-06,,0.547
210243,245279,1524,2015-01-01 06:45:00-06,,0.684
210244,245280,1524,2015-01-01 07:00:00-06,,0.835
210245,245281,1524,2015-01-01 07:15:00-06,,0.464
210246,245282,1524,2015-01-01 07:30:00-06,,1.046
210247,245283,1524,2015-01-01 07:45:00-06,,0.437
210248,245284,1524,2015-01-01 08:00:00-06,,0.734
210249,245285,1524,2015-01-01 08:15:00-06,,0.799
210250,245286,1524,2015-01-01 08:30:00-06,,0.46
210251,245287,1524,2015-01-01 08:45:00-06,,1.02
210252,245288,1524,2015-01-01 09:00:00-06,,0.55
210253,245289,1524,2015-01-01 09:15:00-06,,0.664
210254,245290,1524,2015-01-01 09:30:00-06,,0.788
210255,245291,1524,2015-01-01 09:45:00-06,,0.458
210256,245292,1524,2015-01-01 10:00:00-06,,0.91
210257,245293,1524,2015-01-01 10:15:00-06,,0.643
210258,245294,1524,2015-01-01 10:30:00-06,,0.486
210259,245295,1524,2015-01-01 10:45:00-06,,0.867
210260,245296,1524,2015-01-01 11:00:00-06,,0.438
210261,245297,1524,2015-01-01 11:15:00-06,,0.478
210262,245298,1524,2015-01-01 11:30:00-06,,0.937
210263,245299,1524,2015-01-01 11:45:00-06,,0.381
210264,245300,1524,2015-01-01 12:00:00-06,,0.773
210265,245301,1524,2015-01-01 12:15:00-06,,1.219
210266,245302,1524,2015-01-01 12:30:00-06,,0.55
210267,245303,1524,2015-01-01 12:45:00-06,,0.522
210268,245304,1524,2015-01-01 13:00:00-06,,0.466
210269,245305,1524,2015-01-01 13:15:00-06,,0.511
210270,245306,1524,2015-01-01 13:30:00-06,,0.438
210271,245307,1524,2015-01-01 13:45:00-06,,0.495
210272,245308,1524,2015-01-01 14:00:00-06,,0.5
210273,245309,1524,2015-01-01 14:15:00-06,,0.646
210274,245310,1524,2015-01-01 14:30:00-06,,0.222
210275,245311,1524,2015-01-01 14:45:00-06,,0.154
210276,245312,1524,2015-01-01 15:00:00-06,,0.287
210277,245313,1524,2015-01-01 15:15:00-06,,0.7
210278,245314,1524,2015-01-01 15:30:00-06,,0.219
210279,245315,1524,2015-01-01 15:45:00-06,,0.148
210280,245316,1524,2015-01-01 16:00:00-06,,0.148
210281,245317,1524,2015-01-01 16:15:00-06,,0.205
210282,245318,1524,2015-01-01 16:30:00-06,,0.222
210283,245319,1524,2015-01-01 16:45:00-06,,0.484
210284,245320,1524,2015-01-01 17:00:00-06,,0.448
210285,245321,1524,2015-01-01 17:15:00-06,,0.15
210286,245322,1524,2015-01-01 17:30:00-06,,0.182
210287,245323,1524,2015-01-01 17:45:00-06,,0.226
210288,245324,1524,2015-01-01 18:00:00-06,,0.223
210289,245325,1524,2015-01-01 18:15:00-06,,0.2
210290,245326,1524,2015-01-01 18:30:00-06,,0.151
210291,245327,1524,2015-01-01 18:45:00-06,,0.488
210292,245328,1524,2015-01-01 19:00:00-06,,0.38
210293,245329,1524,2015-01-01 19:15:00-06,,0.221
210294,245330,1524,2015-01-01 19:30:00-06,,0.218
210295,245331,1524,2015-01-01 19:45:00-06,,0.156
210296,245332,1524,2015-01-01 20:00:00-06,,0.161
210297,245333,1524,2015-01-01 20:15:00-06,,0.785
210298,245334,1524,2015-01-01 20:30:00-06,,0.944
210299,245335,1524,2015-01-01 20:45:00-06,,1.108
210300,245336,1524,2015-01-01 21:00:00-06,,0.361
210301,245337,1524,2015-01-01 21:15:00-06,,0.15
210302,245338,1524,2015-01-01 21:30:00-06,,0.171
210303,245339,1524,2015-01-01 21:45:00-06,,0.225
210304,245340,1524,2015-01-01 22:00:00-06,,0.22
210305,245341,1524,2015-01-01 22:15:00-06,,0.206
210306,245342,1524,2015-01-01 22:30:00-06,,0.535
210307,245343,1524,2015-01-01 22:45:00-06,,0.352
210308,245344,1524,2015-01-01 23:00:00-06,,0.222
210309,245345,1524,2015-01-01 23:15:00-06,,0.225
210310,245346,1524,2015-01-01 23:30:00-06,,0.221
210311,245347,1524,2015-01-01 23:45:00-06,,0.314
210312,245348,1524,2015-01-02 00:00:00-06,,0.349
210313,245349,1524,2015-01-02 00:15:00-06,,0.692
210314,245350,1524,2015-01-02 00:30:00-06,,0.623
210315,245351,1524,2015-01-02 00:45:00-06,,0.373
210316,245352,1524,2015-01-02 01:00:00-06,,0.341
210317,245353,1524,2015-01-02 01:15:00-06,,0.294
