,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
70363,70363,387,2019-05-01 00:00:00-05,-0.002,0.187,1,2019-05-01 00:00:00
70364,70364,387,2019-05-01 00:15:00-05,-0.002,0.277,2,2019-05-01 00:15:00
70365,70365,387,2019-05-01 00:30:00-05,-0.002,0.273,3,2019-05-01 00:30:00
70366,70366,387,2019-05-01 00:45:00-05,-0.002,0.243,4,2019-05-01 00:45:00
70367,70367,387,2019-05-01 01:00:00-05,-0.002,0.174,5,2019-05-01 01:00:00
70368,70368,387,2019-05-01 01:15:00-05,-0.002,0.194,6,2019-05-01 01:15:00
70369,70369,387,2019-05-01 01:30:00-05,-0.002,0.129,7,2019-05-01 01:30:00
70370,70370,387,2019-05-01 01:45:00-05,-0.002,0.251,8,2019-05-01 01:45:00
70371,70371,387,2019-05-01 02:00:00-05,-0.002,0.299,9,2019-05-01 02:00:00
70372,70372,387,2019-05-01 02:15:00-05,-0.002,0.168,10,2019-05-01 02:15:00
70373,70373,387,2019-05-01 02:30:00-05,-0.002,0.353,11,2019-05-01 02:30:00
70374,70374,387,2019-05-01 02:45:00-05,-0.002,0.452,12,2019-05-01 02:45:00
70375,70375,387,2019-05-01 03:00:00-05,-0.002,0.333,13,2019-05-01 03:00:00
70376,70376,387,2019-05-01 03:15:00-05,-0.002,0.3,14,2019-05-01 03:15:00
70377,70377,387,2019-05-01 03:30:00-05,-0.002,0.287,15,2019-05-01 03:30:00
70378,70378,387,2019-05-01 03:45:00-05,-0.002,0.252,16,2019-05-01 03:45:00
70379,70379,387,2019-05-01 04:00:00-05,-0.002,0.189,17,2019-05-01 04:00:00
70380,70380,387,2019-05-01 04:15:00-05,-0.002,0.226,18,2019-05-01 04:15:00
70381,70381,387,2019-05-01 04:30:00-05,-0.002,0.358,19,2019-05-01 04:30:00
70382,70382,387,2019-05-01 04:45:00-05,-0.002,0.279,20,2019-05-01 04:45:00
70383,70383,387,2019-05-01 05:00:00-05,-0.002,0.223,21,2019-05-01 05:00:00
70384,70384,387,2019-05-01 05:15:00-05,-0.002,0.456,22,2019-05-01 05:15:00
70385,70385,387,2019-05-01 05:30:00-05,-0.002,0.385,23,2019-05-01 05:30:00
70386,70386,387,2019-05-01 05:45:00-05,-0.001,0.411,24,2019-05-01 05:45:00
70387,70387,387,2019-05-01 06:00:00-05,-0.001,0.573,25,2019-05-01 06:00:00
70388,70388,387,2019-05-01 06:15:00-05,-0.001,0.767,26,2019-05-01 06:15:00
70389,70389,387,2019-05-01 06:30:00-05,-0.001,0.362,27,2019-05-01 06:30:00
70390,70390,387,2019-05-01 06:45:00-05,0.028,0.521,28,2019-05-01 06:45:00
70391,70391,387,2019-05-01 07:00:00-05,0.069,0.466,29,2019-05-01 07:00:00
70392,70392,387,2019-05-01 07:15:00-05,0.119,0.414,30,2019-05-01 07:15:00
70393,70393,387,2019-05-01 07:30:00-05,0.125,0.591,31,2019-05-01 07:30:00
70394,70394,387,2019-05-01 07:45:00-05,0.143,1.033,32,2019-05-01 07:45:00
70395,70395,387,2019-05-01 08:00:00-05,0.174,1.262,33,2019-05-01 08:00:00
70396,70396,387,2019-05-01 08:15:00-05,0.205,0.201,34,2019-05-01 08:15:00
70397,70397,387,2019-05-01 08:30:00-05,0.262,0.289,35,2019-05-01 08:30:00
70398,70398,387,2019-05-01 08:45:00-05,0.319,0.19,36,2019-05-01 08:45:00
70399,70399,387,2019-05-01 09:00:00-05,0.346,0.083,37,2019-05-01 09:00:00
70400,70400,387,2019-05-01 09:15:00-05,0.394,0.004,38,2019-05-01 09:15:00
70401,70401,387,2019-05-01 09:30:00-05,0.525,-0.139,39,2019-05-01 09:30:00
70402,70402,387,2019-05-01 09:45:00-05,0.568,-0.253,40,2019-05-01 09:45:00
70403,70403,387,2019-05-01 10:00:00-05,0.75,-0.338,41,2019-05-01 10:00:00
70404,70404,387,2019-05-01 10:15:00-05,0.643,0.051,42,2019-05-01 10:15:00
70405,70405,387,2019-05-01 10:30:00-05,0.794,-0.219,43,2019-05-01 10:30:00
70406,70406,387,2019-05-01 10:45:00-05,0.831,-0.188,44,2019-05-01 10:45:00
70407,70407,387,2019-05-01 11:00:00-05,1.212,-0.565,45,2019-05-01 11:00:00
70408,70408,387,2019-05-01 11:15:00-05,1.244,-0.785,46,2019-05-01 11:15:00
70409,70409,387,2019-05-01 11:30:00-05,1.715,-1.284,47,2019-05-01 11:30:00
70410,70410,387,2019-05-01 11:45:00-05,1.502,-1.046,48,2019-05-01 11:45:00
70411,70411,387,2019-05-01 12:00:00-05,1.584,-1.349,49,2019-05-01 12:00:00
70412,70412,387,2019-05-01 12:15:00-05,2.034,-1.835,50,2019-05-01 12:15:00
70413,70413,387,2019-05-01 12:30:00-05,2.742,-2.455,51,2019-05-01 12:30:00
70414,70414,387,2019-05-01 12:45:00-05,2.76,-2.436,52,2019-05-01 12:45:00
70415,70415,387,2019-05-01 13:00:00-05,2.715,-2.404,53,2019-05-01 13:00:00
70416,70416,387,2019-05-01 13:15:00-05,2.681,-2.386,54,2019-05-01 13:15:00
70417,70417,387,2019-05-01 13:30:00-05,2.361,-2.14,55,2019-05-01 13:30:00
70418,70418,387,2019-05-01 13:45:00-05,2.522,-2.321,56,2019-05-01 13:45:00
70419,70419,387,2019-05-01 14:00:00-05,2.403,-2.1,57,2019-05-01 14:00:00
70420,70420,387,2019-05-01 14:15:00-05,1.98,-1.618,58,2019-05-01 14:15:00
70421,70421,387,2019-05-01 14:30:00-05,0.976,-0.693,59,2019-05-01 14:30:00
70422,70422,387,2019-05-01 14:45:00-05,1.439,-1.206,60,2019-05-01 14:45:00
70423,70423,387,2019-05-01 15:00:00-05,1.168,-0.892,61,2019-05-01 15:00:00
70424,70424,387,2019-05-01 15:15:00-05,1.073,-0.88,62,2019-05-01 15:15:00
70425,70425,387,2019-05-01 15:30:00-05,1.197,-0.934,63,2019-05-01 15:30:00
70426,70426,387,2019-05-01 15:45:00-05,0.602,-0.217,64,2019-05-01 15:45:00
70427,70427,387,2019-05-01 16:00:00-05,0.524,-0.278,65,2019-05-01 16:00:00
70428,70428,387,2019-05-01 16:15:00-05,0.429,-0.237,66,2019-05-01 16:15:00
70429,70429,387,2019-05-01 16:30:00-05,0.328,-0.037,67,2019-05-01 16:30:00
70430,70430,387,2019-05-01 16:45:00-05,0.331,-0.052,68,2019-05-01 16:45:00
70431,70431,387,2019-05-01 17:00:00-05,0.253,0.087,69,2019-05-01 17:00:00
70432,70432,387,2019-05-01 17:15:00-05,0.168,0.234,70,2019-05-01 17:15:00
70433,70433,387,2019-05-01 17:30:00-05,0.081,0.269,71,2019-05-01 17:30:00
70434,70434,387,2019-05-01 17:45:00-05,0.074,1.569,72,2019-05-01 17:45:00
70435,70435,387,2019-05-01 18:00:00-05,0.04,2.012,73,2019-05-01 18:00:00
70436,70436,387,2019-05-01 18:15:00-05,0.025,1.835,74,2019-05-01 18:15:00
70437,70437,387,2019-05-01 18:30:00-05,0.002,2.002,75,2019-05-01 18:30:00
70438,70438,387,2019-05-01 18:45:00-05,-0.001,0.72,76,2019-05-01 18:45:00
70439,70439,387,2019-05-01 19:00:00-05,-0.002,0.4,77,2019-05-01 19:00:00
70440,70440,387,2019-05-01 19:15:00-05,-0.002,0.177,78,2019-05-01 19:15:00
70441,70441,387,2019-05-01 19:30:00-05,-0.002,0.216,79,2019-05-01 19:30:00
70442,70442,387,2019-05-01 19:45:00-05,-0.002,0.226,80,2019-05-01 19:45:00
70443,70443,387,2019-05-01 20:00:00-05,-0.002,0.189,81,2019-05-01 20:00:00
70444,70444,387,2019-05-01 20:15:00-05,-0.002,0.32,82,2019-05-01 20:15:00
70445,70445,387,2019-05-01 20:30:00-05,-0.002,0.327,83,2019-05-01 20:30:00
70446,70446,387,2019-05-01 20:45:00-05,-0.002,0.251,84,2019-05-01 20:45:00
70447,70447,387,2019-05-01 21:00:00-05,-0.002,0.349,85,2019-05-01 21:00:00
70448,70448,387,2019-05-01 21:15:00-05,-0.002,0.386,86,2019-05-01 21:15:00
70449,70449,387,2019-05-01 21:30:00-05,-0.002,0.358,87,2019-05-01 21:30:00
70450,70450,387,2019-05-01 21:45:00-05,-0.002,0.391,88,2019-05-01 21:45:00
70451,70451,387,2019-05-01 22:00:00-05,-0.002,0.37,89,2019-05-01 22:00:00
70452,70452,387,2019-05-01 22:15:00-05,-0.002,0.246,90,2019-05-01 22:15:00
70453,70453,387,2019-05-01 22:30:00-05,-0.002,0.229,91,2019-05-01 22:30:00
70454,70454,387,2019-05-01 22:45:00-05,-0.002,0.269,92,2019-05-01 22:45:00
70455,70455,387,2019-05-01 23:00:00-05,-0.002,0.19,93,2019-05-01 23:00:00
70456,70456,387,2019-05-01 23:15:00-05,-0.002,0.335,94,2019-05-01 23:15:00
70457,70457,387,2019-05-01 23:30:00-05,-0.002,0.375,95,2019-05-01 23:30:00
70458,70458,387,2019-05-01 23:45:00-05,-0.002,0.215,96,2019-05-01 23:45:00
70459,70459,387,2019-05-02 00:00:00-05,-0.002,0.22,97,2019-05-02 00:00:00
70460,70460,387,2019-05-02 00:15:00-05,-0.002,0.273,98,2019-05-02 00:15:00
70461,70461,387,2019-05-02 00:30:00-05,-0.002,0.204,99,2019-05-02 00:30:00
70462,70462,387,2019-05-02 00:45:00-05,-0.002,0.326,100,2019-05-02 00:45:00
70463,70463,387,2019-05-02 01:00:00-05,-0.002,0.381,101,2019-05-02 01:00:00
70464,70464,387,2019-05-02 01:15:00-05,-0.002,0.201,102,2019-05-02 01:15:00
70465,70465,387,2019-05-02 01:30:00-05,-0.002,0.199,103,2019-05-02 01:30:00
70466,70466,387,2019-05-02 01:45:00-05,-0.002,0.355,104,2019-05-02 01:45:00
70467,70467,387,2019-05-02 02:00:00-05,-0.002,0.23,105,2019-05-02 02:00:00
70468,70468,387,2019-05-02 02:15:00-05,-0.002,0.337,106,2019-05-02 02:15:00
70469,70469,387,2019-05-02 02:30:00-05,-0.002,0.44,107,2019-05-02 02:30:00
70470,70470,387,2019-05-02 02:45:00-05,-0.002,0.273,108,2019-05-02 02:45:00
70471,70471,387,2019-05-02 03:00:00-05,-0.002,0.259,109,2019-05-02 03:00:00
70472,70472,387,2019-05-02 03:15:00-05,-0.002,0.344,110,2019-05-02 03:15:00
70473,70473,387,2019-05-02 03:30:00-05,-0.002,0.318,111,2019-05-02 03:30:00
70474,70474,387,2019-05-02 03:45:00-05,-0.002,0.369,112,2019-05-02 03:45:00
70475,70475,387,2019-05-02 04:00:00-05,-0.002,0.41,113,2019-05-02 04:00:00
70476,70476,387,2019-05-02 04:15:00-05,-0.002,0.285,114,2019-05-02 04:15:00
70477,70477,387,2019-05-02 04:30:00-05,-0.002,0.256,115,2019-05-02 04:30:00
70478,70478,387,2019-05-02 04:45:00-05,-0.002,0.294,116,2019-05-02 04:45:00
70479,70479,387,2019-05-02 05:00:00-05,-0.002,0.394,117,2019-05-02 05:00:00
70480,70480,387,2019-05-02 05:15:00-05,-0.001,0.365,118,2019-05-02 05:15:00
70481,70481,387,2019-05-02 05:30:00-05,-0.001,0.315,119,2019-05-02 05:30:00
70482,70482,387,2019-05-02 05:45:00-05,0.05,0.286,120,2019-05-02 05:45:00
70483,70483,387,2019-05-02 06:00:00-05,0.079,0.482,121,2019-05-02 06:00:00
70484,70484,387,2019-05-02 06:15:00-05,0.121,0.159,122,2019-05-02 06:15:00
70485,70485,387,2019-05-02 06:30:00-05,0.095,0.455,123,2019-05-02 06:30:00
70486,70486,387,2019-05-02 06:45:00-05,0.113,0.269,124,2019-05-02 06:45:00
70487,70487,387,2019-05-02 07:00:00-05,0.126,0.159,125,2019-05-02 07:00:00
70488,70488,387,2019-05-02 07:15:00-05,0.179,0.159,126,2019-05-02 07:15:00
70489,70489,387,2019-05-02 07:30:00-05,0.12,1.329,127,2019-05-02 07:30:00
70490,70490,387,2019-05-02 07:45:00-05,0.079,0.509,128,2019-05-02 07:45:00
70491,70491,387,2019-05-02 08:00:00-05,0.109,0.353,129,2019-05-02 08:00:00
70492,70492,387,2019-05-02 08:15:00-05,0.263,0.168,130,2019-05-02 08:15:00
70493,70493,387,2019-05-02 08:30:00-05,0.276,0.084,131,2019-05-02 08:30:00
70494,70494,387,2019-05-02 08:45:00-05,0.322,0.136,132,2019-05-02 08:45:00
70495,70495,387,2019-05-02 09:00:00-05,0.309,0.029,133,2019-05-02 09:00:00
70496,70496,387,2019-05-02 09:15:00-05,0.291,0.002,134,2019-05-02 09:15:00
70497,70497,387,2019-05-02 09:30:00-05,0.191,0.236,135,2019-05-02 09:30:00
70498,70498,387,2019-05-02 09:45:00-05,0.279,0.159,136,2019-05-02 09:45:00
70499,70499,387,2019-05-02 10:00:00-05,0.493,-0.206,137,2019-05-02 10:00:00
70500,70500,387,2019-05-02 10:15:00-05,0.529,-0.191,138,2019-05-02 10:15:00
70501,70501,387,2019-05-02 10:30:00-05,0.726,-0.411,139,2019-05-02 10:30:00
70502,70502,387,2019-05-02 10:45:00-05,0.569,-0.284,140,2019-05-02 10:45:00
70503,70503,387,2019-05-02 11:00:00-05,0.473,-0.097,141,2019-05-02 11:00:00
70504,70504,387,2019-05-02 11:15:00-05,1.013,-0.662,142,2019-05-02 11:15:00
70505,70505,387,2019-05-02 11:30:00-05,0.449,-0.244,143,2019-05-02 11:30:00
70506,70506,387,2019-05-02 11:45:00-05,0.648,-0.395,144,2019-05-02 11:45:00
70507,70507,387,2019-05-02 12:00:00-05,0.76,-0.495,145,2019-05-02 12:00:00
70508,70508,387,2019-05-02 12:15:00-05,1.005,-0.753,146,2019-05-02 12:15:00
70509,70509,387,2019-05-02 12:30:00-05,1.557,-1.204,147,2019-05-02 12:30:00
70510,70510,387,2019-05-02 12:45:00-05,1.42,-1.126,148,2019-05-02 12:45:00
70511,70511,387,2019-05-02 13:00:00-05,1.09,-0.897,149,2019-05-02 13:00:00
70512,70512,387,2019-05-02 13:15:00-05,1.143,-0.9,150,2019-05-02 13:15:00
70513,70513,387,2019-05-02 13:30:00-05,2.119,-1.854,151,2019-05-02 13:30:00
70514,70514,387,2019-05-02 13:45:00-05,1.715,-1.409,152,2019-05-02 13:45:00
70515,70515,387,2019-05-02 14:00:00-05,2.389,-2.032,153,2019-05-02 14:00:00
70516,70516,387,2019-05-02 14:15:00-05,2.23,-1.953,154,2019-05-02 14:15:00
70517,70517,387,2019-05-02 14:30:00-05,2.055,-1.853,155,2019-05-02 14:30:00
70518,70518,387,2019-05-02 14:45:00-05,2.021,-1.778,156,2019-05-02 14:45:00
70519,70519,387,2019-05-02 15:00:00-05,1.91,-1.62,157,2019-05-02 15:00:00
70520,70520,387,2019-05-02 15:15:00-05,1.773,-1.461,158,2019-05-02 15:15:00
70521,70521,387,2019-05-02 15:30:00-05,1.648,-1.324,159,2019-05-02 15:30:00
70522,70522,387,2019-05-02 15:45:00-05,1.461,-1.17,160,2019-05-02 15:45:00
70523,70523,387,2019-05-02 16:00:00-05,1.321,-1.102,161,2019-05-02 16:00:00
70524,70524,387,2019-05-02 16:15:00-05,1.113,-0.911,162,2019-05-02 16:15:00
70525,70525,387,2019-05-02 16:30:00-05,0.839,-0.527,163,2019-05-02 16:30:00
70526,70526,387,2019-05-02 16:45:00-05,0.74,-0.272,164,2019-05-02 16:45:00
70527,70527,387,2019-05-02 17:00:00-05,0.566,-0.286,165,2019-05-02 17:00:00
70528,70528,387,2019-05-02 17:15:00-05,0.423,-0.172,166,2019-05-02 17:15:00
70529,70529,387,2019-05-02 17:30:00-05,0.297,-0.037,167,2019-05-02 17:30:00
70530,70530,387,2019-05-02 17:45:00-05,0.186,0.003,168,2019-05-02 17:45:00
70531,70531,387,2019-05-02 18:00:00-05,0.138,0.175,169,2019-05-02 18:00:00
70532,70532,387,2019-05-02 18:15:00-05,0.074,0.262,170,2019-05-02 18:15:00
70533,70533,387,2019-05-02 18:30:00-05,0.048,0.173,171,2019-05-02 18:30:00
70534,70534,387,2019-05-02 18:45:00-05,0.002,0.208,172,2019-05-02 18:45:00
70535,70535,387,2019-05-02 19:00:00-05,-0.001,0.25,173,2019-05-02 19:00:00
70536,70536,387,2019-05-02 19:15:00-05,-0.002,0.207,174,2019-05-02 19:15:00
70537,70537,387,2019-05-02 19:30:00-05,-0.002,0.324,175,2019-05-02 19:30:00
70538,70538,387,2019-05-02 19:45:00-05,-0.002,0.423,176,2019-05-02 19:45:00
70539,70539,387,2019-05-02 20:00:00-05,-0.002,0.292,177,2019-05-02 20:00:00
70540,70540,387,2019-05-02 20:15:00-05,-0.002,0.225,178,2019-05-02 20:15:00
70541,70541,387,2019-05-02 20:30:00-05,-0.002,0.286,179,2019-05-02 20:30:00
70542,70542,387,2019-05-02 20:45:00-05,-0.002,0.227,180,2019-05-02 20:45:00
70543,70543,387,2019-05-02 21:00:00-05,-0.002,0.209,181,2019-05-02 21:00:00
70544,70544,387,2019-05-02 21:15:00-05,-0.002,0.275,182,2019-05-02 21:15:00
70545,70545,387,2019-05-02 21:30:00-05,-0.002,0.301,183,2019-05-02 21:30:00
70546,70546,387,2019-05-02 21:45:00-05,-0.002,0.143,184,2019-05-02 21:45:00
70547,70547,387,2019-05-02 22:00:00-05,-0.002,0.132,185,2019-05-02 22:00:00
70548,70548,387,2019-05-02 22:15:00-05,-0.002,0.207,186,2019-05-02 22:15:00
70549,70549,387,2019-05-02 22:30:00-05,-0.002,0.223,187,2019-05-02 22:30:00
70550,70550,387,2019-05-02 22:45:00-05,-0.002,0.243,188,2019-05-02 22:45:00
70551,70551,387,2019-05-02 23:00:00-05,-0.002,0.229,189,2019-05-02 23:00:00
70552,70552,387,2019-05-02 23:15:00-05,-0.002,0.206,190,2019-05-02 23:15:00
70553,70553,387,2019-05-02 23:30:00-05,-0.002,0.13,191,2019-05-02 23:30:00
70554,70554,387,2019-05-02 23:45:00-05,-0.002,0.13,192,2019-05-02 23:45:00
70555,70555,387,2019-05-03 00:00:00-05,-0.002,0.268,193,2019-05-03 00:00:00
70556,70556,387,2019-05-03 00:15:00-05,-0.002,0.273,194,2019-05-03 00:15:00
70557,70557,387,2019-05-03 00:30:00-05,-0.002,0.183,195,2019-05-03 00:30:00
70558,70558,387,2019-05-03 00:45:00-05,-0.002,0.201,196,2019-05-03 00:45:00
70559,70559,387,2019-05-03 01:00:00-05,-0.002,0.166,197,2019-05-03 01:00:00
70560,70560,387,2019-05-03 01:15:00-05,-0.002,0.13,198,2019-05-03 01:15:00
70561,70561,387,2019-05-03 01:30:00-05,-0.002,0.235,199,2019-05-03 01:30:00
70562,70562,387,2019-05-03 01:45:00-05,-0.002,0.312,200,2019-05-03 01:45:00
70563,70563,387,2019-05-03 02:00:00-05,-0.002,0.159,201,2019-05-03 02:00:00
70564,70564,387,2019-05-03 02:15:00-05,-0.002,0.173,202,2019-05-03 02:15:00
70565,70565,387,2019-05-03 02:30:00-05,-0.002,0.27,203,2019-05-03 02:30:00
70566,70566,387,2019-05-03 02:45:00-05,-0.002,0.193,204,2019-05-03 02:45:00
70567,70567,387,2019-05-03 03:00:00-05,-0.002,0.29,205,2019-05-03 03:00:00
70568,70568,387,2019-05-03 03:15:00-05,-0.002,0.382,206,2019-05-03 03:15:00
70569,70569,387,2019-05-03 03:30:00-05,-0.002,0.319,207,2019-05-03 03:30:00
70570,70570,387,2019-05-03 03:45:00-05,-0.002,0.192,208,2019-05-03 03:45:00
70571,70571,387,2019-05-03 04:00:00-05,-0.002,0.272,209,2019-05-03 04:00:00
70572,70572,387,2019-05-03 04:15:00-05,-0.002,0.22,210,2019-05-03 04:15:00
70573,70573,387,2019-05-03 04:30:00-05,-0.002,0.295,211,2019-05-03 04:30:00
70574,70574,387,2019-05-03 04:45:00-05,-0.002,0.348,212,2019-05-03 04:45:00
70575,70575,387,2019-05-03 05:00:00-05,-0.002,0.263,213,2019-05-03 05:00:00
70576,70576,387,2019-05-03 05:15:00-05,-0.001,0.192,214,2019-05-03 05:15:00
70577,70577,387,2019-05-03 05:30:00-05,-0.001,0.375,215,2019-05-03 05:30:00
70578,70578,387,2019-05-03 05:45:00-05,-0.001,0.695,216,2019-05-03 05:45:00
70579,70579,387,2019-05-03 06:00:00-05,0.018,0.431,217,2019-05-03 06:00:00
70580,70580,387,2019-05-03 06:15:00-05,0.049,0.418,218,2019-05-03 06:15:00
70581,70581,387,2019-05-03 06:30:00-05,0.159,0.134,219,2019-05-03 06:30:00
70582,70582,387,2019-05-03 06:45:00-05,0.265,-0.068,220,2019-05-03 06:45:00
70583,70583,387,2019-05-03 07:00:00-05,0.464,-0.067,221,2019-05-03 07:00:00
70584,70584,387,2019-05-03 07:15:00-05,0.483,0.016,222,2019-05-03 07:15:00
70585,70585,387,2019-05-03 07:30:00-05,0.481,1.167,223,2019-05-03 07:30:00
70586,70586,387,2019-05-03 07:45:00-05,0.566,0.058,224,2019-05-03 07:45:00
70587,70587,387,2019-05-03 08:00:00-05,1.313,-0.741,225,2019-05-03 08:00:00
70588,70588,387,2019-05-03 08:15:00-05,1.554,-1.044,226,2019-05-03 08:15:00
70589,70589,387,2019-05-03 08:30:00-05,1.266,-0.822,227,2019-05-03 08:30:00
70590,70590,387,2019-05-03 08:45:00-05,1.685,-1.227,228,2019-05-03 08:45:00
70591,70591,387,2019-05-03 09:00:00-05,1.686,-1.025,229,2019-05-03 09:00:00
70592,70592,387,2019-05-03 09:15:00-05,2.039,-1.559,230,2019-05-03 09:15:00
70593,70593,387,2019-05-03 09:30:00-05,1.202,-0.82,231,2019-05-03 09:30:00
70594,70594,387,2019-05-03 09:45:00-05,1.553,-1.293,232,2019-05-03 09:45:00
70595,70595,387,2019-05-03 10:00:00-05,1.485,-1.302,233,2019-05-03 10:00:00
70596,70596,387,2019-05-03 10:15:00-05,1.108,-0.905,234,2019-05-03 10:15:00
70597,70597,387,2019-05-03 10:30:00-05,1.759,-1.395,235,2019-05-03 10:30:00
70598,70598,387,2019-05-03 10:45:00-05,1.204,-0.916,236,2019-05-03 10:45:00
70599,70599,387,2019-05-03 11:00:00-05,0.687,-0.484,237,2019-05-03 11:00:00
70600,70600,387,2019-05-03 11:15:00-05,0.656,-0.398,238,2019-05-03 11:15:00
70601,70601,387,2019-05-03 11:30:00-05,0.674,-0.454,239,2019-05-03 11:30:00
70602,70602,387,2019-05-03 11:45:00-05,2.01,-1.583,240,2019-05-03 11:45:00
70603,70603,387,2019-05-03 12:00:00-05,0.954,-0.314,241,2019-05-03 12:00:00
70604,70604,387,2019-05-03 12:15:00-05,0.764,-0.197,242,2019-05-03 12:15:00
70605,70605,387,2019-05-03 12:30:00-05,0.81,-0.4,243,2019-05-03 12:30:00
70606,70606,387,2019-05-03 12:45:00-05,0.682,-0.446,244,2019-05-03 12:45:00
70607,70607,387,2019-05-03 13:00:00-05,0.486,-0.253,245,2019-05-03 13:00:00
70608,70608,387,2019-05-03 13:15:00-05,0.596,-0.384,246,2019-05-03 13:15:00
70609,70609,387,2019-05-03 13:30:00-05,0.447,-0.137,247,2019-05-03 13:30:00
70610,70610,387,2019-05-03 13:45:00-05,0.312,0.04,248,2019-05-03 13:45:00
70611,70611,387,2019-05-03 14:00:00-05,0.299,-0.102,249,2019-05-03 14:00:00
70612,70612,387,2019-05-03 14:15:00-05,0.177,0.003,250,2019-05-03 14:15:00
70613,70613,387,2019-05-03 14:30:00-05,0.155,0.108,251,2019-05-03 14:30:00
70614,70614,387,2019-05-03 14:45:00-05,0.292,0.005,252,2019-05-03 14:45:00
70615,70615,387,2019-05-03 15:00:00-05,0.219,0.071,253,2019-05-03 15:00:00
70616,70616,387,2019-05-03 15:15:00-05,0.332,-0.06,254,2019-05-03 15:15:00
70617,70617,387,2019-05-03 15:30:00-05,0.346,-0.087,255,2019-05-03 15:30:00
70618,70618,387,2019-05-03 15:45:00-05,0.443,-0.004,256,2019-05-03 15:45:00
70619,70619,387,2019-05-03 16:00:00-05,0.641,-0.058,257,2019-05-03 16:00:00
70620,70620,387,2019-05-03 16:15:00-05,0.562,0.079,258,2019-05-03 16:15:00
70621,70621,387,2019-05-03 16:30:00-05,0.296,0.721,259,2019-05-03 16:30:00
70622,70622,387,2019-05-03 16:45:00-05,0.249,0.274,260,2019-05-03 16:45:00
70623,70623,387,2019-05-03 17:00:00-05,0.105,0.225,261,2019-05-03 17:00:00
70624,70624,387,2019-05-03 17:15:00-05,0.05,0.189,262,2019-05-03 17:15:00
70625,70625,387,2019-05-03 17:30:00-05,-0.001,0.203,263,2019-05-03 17:30:00
70626,70626,387,2019-05-03 17:45:00-05,0.091,0.166,264,2019-05-03 17:45:00
70627,70627,387,2019-05-03 18:00:00-05,0.067,0.308,265,2019-05-03 18:00:00
70628,70628,387,2019-05-03 18:15:00-05,0.002,0.403,266,2019-05-03 18:15:00
70629,70629,387,2019-05-03 18:30:00-05,-0.001,0.244,267,2019-05-03 18:30:00
70630,70630,387,2019-05-03 18:45:00-05,-0.001,0.302,268,2019-05-03 18:45:00
70631,70631,387,2019-05-03 19:00:00-05,-0.002,0.262,269,2019-05-03 19:00:00
70632,70632,387,2019-05-03 19:15:00-05,-0.002,0.254,270,2019-05-03 19:15:00
70633,70633,387,2019-05-03 19:30:00-05,-0.002,0.379,271,2019-05-03 19:30:00
70634,70634,387,2019-05-03 19:45:00-05,-0.002,0.42,272,2019-05-03 19:45:00
70635,70635,387,2019-05-03 20:00:00-05,-0.002,0.35,273,2019-05-03 20:00:00
70636,70636,387,2019-05-03 20:15:00-05,-0.002,0.369,274,2019-05-03 20:15:00
70637,70637,387,2019-05-03 20:30:00-05,-0.002,0.277,275,2019-05-03 20:30:00
70638,70638,387,2019-05-03 20:45:00-05,-0.002,0.142,276,2019-05-03 20:45:00
70639,70639,387,2019-05-03 21:00:00-05,-0.002,0.156,277,2019-05-03 21:00:00
70640,70640,387,2019-05-03 21:15:00-05,-0.002,0.328,278,2019-05-03 21:15:00
70641,70641,387,2019-05-03 21:30:00-05,-0.002,0.266,279,2019-05-03 21:30:00
70642,70642,387,2019-05-03 21:45:00-05,-0.002,0.184,280,2019-05-03 21:45:00
70643,70643,387,2019-05-03 22:00:00-05,-0.002,0.184,281,2019-05-03 22:00:00
70644,70644,387,2019-05-03 22:15:00-05,-0.002,0.272,282,2019-05-03 22:15:00
70645,70645,387,2019-05-03 22:30:00-05,-0.002,0.129,283,2019-05-03 22:30:00
70646,70646,387,2019-05-03 22:45:00-05,-0.002,0.27,284,2019-05-03 22:45:00
70647,70647,387,2019-05-03 23:00:00-05,-0.002,0.609,285,2019-05-03 23:00:00
70648,70648,387,2019-05-03 23:15:00-05,-0.002,0.255,286,2019-05-03 23:15:00
70649,70649,387,2019-05-03 23:30:00-05,-0.002,0.245,287,2019-05-03 23:30:00
70650,70650,387,2019-05-03 23:45:00-05,-0.002,0.31,288,2019-05-03 23:45:00
70651,70651,387,2019-05-04 00:00:00-05,-0.002,0.148,289,2019-05-04 00:00:00
70652,70652,387,2019-05-04 00:15:00-05,-0.002,0.128,290,2019-05-04 00:15:00
70653,70653,387,2019-05-04 00:30:00-05,-0.002,0.19,291,2019-05-04 00:30:00
70654,70654,387,2019-05-04 00:45:00-05,-0.002,0.279,292,2019-05-04 00:45:00
70655,70655,387,2019-05-04 01:00:00-05,-0.002,0.239,293,2019-05-04 01:00:00
70656,70656,387,2019-05-04 01:15:00-05,-0.002,0.22,294,2019-05-04 01:15:00
70657,70657,387,2019-05-04 01:30:00-05,-0.002,0.181,295,2019-05-04 01:30:00
70658,70658,387,2019-05-04 01:45:00-05,-0.002,0.129,296,2019-05-04 01:45:00
70659,70659,387,2019-05-04 02:00:00-05,-0.002,0.148,297,2019-05-04 02:00:00
70660,70660,387,2019-05-04 02:15:00-05,-0.002,0.336,298,2019-05-04 02:15:00
