,Unnamed: 0,dataid,local_15min,solar_total,grid
909172,1084640,4031,2018-01-01 00:00:00-06,-0.002,0.983
909173,1084641,4031,2018-01-01 00:15:00-06,-0.002,0.679
909174,1084642,4031,2018-01-01 00:30:00-06,-0.002,0.556
909175,1084643,4031,2018-01-01 00:45:00-06,-0.002,0.655
909176,1084644,4031,2018-01-01 01:00:00-06,,
909177,1084645,4031,2018-01-01 01:15:00-06,,
909178,1084646,4031,2018-01-01 01:30:00-06,,
909179,1084647,4031,2018-01-01 01:45:00-06,,
909180,1084648,4031,2018-01-01 02:00:00-06,-0.002,0.554
909181,1084649,4031,2018-01-01 02:15:00-06,-0.002,0.619
909182,1084650,4031,2018-01-01 02:30:00-06,-0.002,0.526
909183,1084651,4031,2018-01-01 02:45:00-06,-0.002,0.358
909184,1084652,4031,2018-01-01 03:00:00-06,-0.002,0.685
909185,1084653,4031,2018-01-01 03:15:00-06,-0.002,0.816
909186,1084654,4031,2018-01-01 03:30:00-06,-0.002,0.743
909187,1084655,4031,2018-01-01 03:45:00-06,-0.002,0.81
909188,1084656,4031,2018-01-01 04:00:00-06,-0.002,0.715
909189,1084657,4031,2018-01-01 04:15:00-06,-0.002,0.549
909190,1084658,4031,2018-01-01 04:30:00-06,-0.002,0.565
909191,1084659,4031,2018-01-01 04:45:00-06,-0.002,0.537
909192,1084660,4031,2018-01-01 05:00:00-06,-0.002,0.428
909193,1084661,4031,2018-01-01 05:15:00-06,-0.002,0.505
909194,1084662,4031,2018-01-01 05:30:00-06,-0.002,0.535
909195,1084663,4031,2018-01-01 05:45:00-06,-0.002,0.481
909196,1084664,4031,2018-01-01 06:00:00-06,-0.002,0.582
909197,1084665,4031,2018-01-01 06:15:00-06,-0.002,0.521
909198,1084666,4031,2018-01-01 06:30:00-06,-0.002,0.583
909199,1084667,4031,2018-01-01 06:45:00-06,-0.002,0.829
909200,1084668,4031,2018-01-01 07:00:00-06,-0.002,0.801
909201,1084669,4031,2018-01-01 07:15:00-06,-0.002,0.766
909202,1084670,4031,2018-01-01 07:30:00-06,-0.009,0.825
909203,1084671,4031,2018-01-01 07:45:00-06,0.007,0.776
909204,1084672,4031,2018-01-01 08:00:00-06,0.103,0.59
909205,1084673,4031,2018-01-01 08:15:00-06,0.164,0.356
909206,1084674,4031,2018-01-01 08:30:00-06,0.428,0.033
909207,1084675,4031,2018-01-01 08:45:00-06,0.601,4.799
909208,1084676,4031,2018-01-01 09:00:00-06,1.159,1.931
909209,1084677,4031,2018-01-01 09:15:00-06,0.969,0.042
909210,1084678,4031,2018-01-01 09:30:00-06,1.328,-0.735
909211,1084679,4031,2018-01-01 09:45:00-06,1.351,-0.592
909212,1084680,4031,2018-01-01 10:00:00-06,1.19,-0.075
909213,1084681,4031,2018-01-01 10:15:00-06,1.36,0.144
909214,1084682,4031,2018-01-01 10:30:00-06,1.513,0.134
