,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
754308,754308,3700,2019-05-01 15:45:00-05,,0.304,64,2019-05-01 15:45:00
754309,754309,3700,2019-05-01 16:00:00-05,,0.278,65,2019-05-01 16:00:00
754310,754310,3700,2019-05-01 16:15:00-05,,0.277,66,2019-05-01 16:15:00
754311,754311,3700,2019-05-01 16:30:00-05,,0.283,67,2019-05-01 16:30:00
754312,754312,3700,2019-05-01 16:45:00-05,,0.264,68,2019-05-01 16:45:00
754313,754313,3700,2019-05-01 17:00:00-05,,0.27,69,2019-05-01 17:00:00
754314,754314,3700,2019-05-01 17:15:00-05,,0.264,70,2019-05-01 17:15:00
754315,754315,3700,2019-05-01 17:30:00-05,,0.248,71,2019-05-01 17:30:00
754316,754316,3700,2019-05-01 17:45:00-05,,0.229,72,2019-05-01 17:45:00
754317,754317,3700,2019-05-01 18:00:00-05,,0.241,73,2019-05-01 18:00:00
754318,754318,3700,2019-05-01 18:15:00-05,,0.251,74,2019-05-01 18:15:00
754319,754319,3700,2019-05-01 18:30:00-05,,0.245,75,2019-05-01 18:30:00
754320,754320,3700,2019-05-01 18:45:00-05,,0.222,76,2019-05-01 18:45:00
754321,754321,3700,2019-05-01 19:00:00-05,,0.251,77,2019-05-01 19:00:00
754322,754322,3700,2019-05-01 19:15:00-05,,0.247,78,2019-05-01 19:15:00
754323,754323,3700,2019-05-01 19:30:00-05,,0.238,79,2019-05-01 19:30:00
754324,754324,3700,2019-05-01 19:45:00-05,,0.237,80,2019-05-01 19:45:00
754325,754325,3700,2019-05-01 20:00:00-05,,0.249,81,2019-05-01 20:00:00
754326,754326,3700,2019-05-01 20:15:00-05,,0.251,82,2019-05-01 20:15:00
754327,754327,3700,2019-05-01 20:30:00-05,,0.225,83,2019-05-01 20:30:00
754328,754328,3700,2019-05-01 20:45:00-05,,0.241,84,2019-05-01 20:45:00
754329,754329,3700,2019-05-01 21:00:00-05,,0.385,85,2019-05-01 21:00:00
754330,754330,3700,2019-05-01 21:15:00-05,,0.305,86,2019-05-01 21:15:00
754331,754331,3700,2019-05-01 21:30:00-05,,0.254,87,2019-05-01 21:30:00
754332,754332,3700,2019-05-01 21:45:00-05,,0.265,88,2019-05-01 21:45:00
754333,754333,3700,2019-05-01 22:00:00-05,,0.263,89,2019-05-01 22:00:00
754334,754334,3700,2019-05-01 22:15:00-05,,0.251,90,2019-05-01 22:15:00
754335,754335,3700,2019-05-01 22:30:00-05,,0.246,91,2019-05-01 22:30:00
754336,754336,3700,2019-05-01 22:45:00-05,,0.262,92,2019-05-01 22:45:00
754337,754337,3700,2019-05-01 23:00:00-05,,0.255,93,2019-05-01 23:00:00
754338,754338,3700,2019-05-01 23:15:00-05,,0.226,94,2019-05-01 23:15:00
754339,754339,3700,2019-05-01 23:30:00-05,,0.264,95,2019-05-01 23:30:00
754340,754340,3700,2019-05-01 23:45:00-05,,0.268,96,2019-05-01 23:45:00
754341,754341,3700,2019-05-02 00:00:00-05,,0.26,97,2019-05-02 00:00:00
754342,754342,3700,2019-05-02 00:15:00-05,,0.253,98,2019-05-02 00:15:00
754343,754343,3700,2019-05-02 00:30:00-05,,0.279,99,2019-05-02 00:30:00
754344,754344,3700,2019-05-02 00:45:00-05,,0.273,100,2019-05-02 00:45:00
754345,754345,3700,2019-05-02 01:00:00-05,,0.248,101,2019-05-02 01:00:00
754346,754346,3700,2019-05-02 01:15:00-05,,0.281,102,2019-05-02 01:15:00
754347,754347,3700,2019-05-02 01:30:00-05,,0.276,103,2019-05-02 01:30:00
754348,754348,3700,2019-05-02 01:45:00-05,,0.258,104,2019-05-02 01:45:00
754349,754349,3700,2019-05-02 02:00:00-05,,0.261,105,2019-05-02 02:00:00
754350,754350,3700,2019-05-02 02:15:00-05,,0.284,106,2019-05-02 02:15:00
754351,754351,3700,2019-05-02 02:30:00-05,,0.285,107,2019-05-02 02:30:00
754352,754352,3700,2019-05-02 02:45:00-05,,0.25,108,2019-05-02 02:45:00
754353,754353,3700,2019-05-02 03:00:00-05,,0.528,109,2019-05-02 03:00:00
754354,754354,3700,2019-05-02 03:15:00-05,,0.411,110,2019-05-02 03:15:00
754355,754355,3700,2019-05-02 03:30:00-05,,0.396,111,2019-05-02 03:30:00
754356,754356,3700,2019-05-02 03:45:00-05,,0.374,112,2019-05-02 03:45:00
754357,754357,3700,2019-05-02 04:00:00-05,,0.338,113,2019-05-02 04:00:00
754358,754358,3700,2019-05-02 04:15:00-05,,0.322,114,2019-05-02 04:15:00
754359,754359,3700,2019-05-02 04:30:00-05,,0.29,115,2019-05-02 04:30:00
754360,754360,3700,2019-05-02 04:45:00-05,,0.307,116,2019-05-02 04:45:00
754361,754361,3700,2019-05-02 05:00:00-05,,0.282,117,2019-05-02 05:00:00
754362,754362,3700,2019-05-02 05:15:00-05,,0.268,118,2019-05-02 05:15:00
754363,754363,3700,2019-05-02 05:30:00-05,,0.241,119,2019-05-02 05:30:00
754364,754364,3700,2019-05-02 05:45:00-05,,0.265,120,2019-05-02 05:45:00
754365,754365,3700,2019-05-02 06:00:00-05,,0.265,121,2019-05-02 06:00:00
754366,754366,3700,2019-05-02 06:15:00-05,,0.244,122,2019-05-02 06:15:00
754367,754367,3700,2019-05-02 06:30:00-05,,0.278,123,2019-05-02 06:30:00
754368,754368,3700,2019-05-02 06:45:00-05,,0.3,124,2019-05-02 06:45:00
754369,754369,3700,2019-05-02 07:00:00-05,,0.644,125,2019-05-02 07:00:00
754370,754370,3700,2019-05-02 07:15:00-05,,0.46,126,2019-05-02 07:15:00
754371,754371,3700,2019-05-02 07:30:00-05,,0.463,127,2019-05-02 07:30:00
754372,754372,3700,2019-05-02 07:45:00-05,,0.548,128,2019-05-02 07:45:00
754373,754373,3700,2019-05-02 08:00:00-05,,0.308,129,2019-05-02 08:00:00
754374,754374,3700,2019-05-02 08:15:00-05,,0.258,130,2019-05-02 08:15:00
754375,754375,3700,2019-05-02 08:30:00-05,,0.265,131,2019-05-02 08:30:00
754376,754376,3700,2019-05-02 08:45:00-05,,0.262,132,2019-05-02 08:45:00
754377,754377,3700,2019-05-02 09:00:00-05,,0.255,133,2019-05-02 09:00:00
754378,754378,3700,2019-05-02 09:15:00-05,,0.258,134,2019-05-02 09:15:00
754379,754379,3700,2019-05-02 09:30:00-05,,0.264,135,2019-05-02 09:30:00
754380,754380,3700,2019-05-02 09:45:00-05,,0.238,136,2019-05-02 09:45:00
754381,754381,3700,2019-05-02 10:00:00-05,,0.405,137,2019-05-02 10:00:00
754382,754382,3700,2019-05-02 10:15:00-05,,0.472,138,2019-05-02 10:15:00
754383,754383,3700,2019-05-02 10:30:00-05,,0.411,139,2019-05-02 10:30:00
754384,754384,3700,2019-05-02 10:45:00-05,,0.331,140,2019-05-02 10:45:00
754385,754385,3700,2019-05-02 11:00:00-05,,0.377,141,2019-05-02 11:00:00
754386,754386,3700,2019-05-02 11:15:00-05,,0.32,142,2019-05-02 11:15:00
754387,754387,3700,2019-05-02 11:30:00-05,,0.289,143,2019-05-02 11:30:00
754388,754388,3700,2019-05-02 11:45:00-05,,0.287,144,2019-05-02 11:45:00
754389,754389,3700,2019-05-02 12:00:00-05,,0.271,145,2019-05-02 12:00:00
754390,754390,3700,2019-05-02 12:15:00-05,,0.258,146,2019-05-02 12:15:00
754391,754391,3700,2019-05-02 12:30:00-05,,0.21,147,2019-05-02 12:30:00
754392,754392,3700,2019-05-02 12:45:00-05,,0.246,148,2019-05-02 12:45:00
754393,754393,3700,2019-05-02 13:00:00-05,,0.248,149,2019-05-02 13:00:00
754394,754394,3700,2019-05-02 13:15:00-05,,0.236,150,2019-05-02 13:15:00
754395,754395,3700,2019-05-02 13:30:00-05,,0.246,151,2019-05-02 13:30:00
754396,754396,3700,2019-05-02 13:45:00-05,,0.254,152,2019-05-02 13:45:00
754397,754397,3700,2019-05-02 14:00:00-05,,0.246,153,2019-05-02 14:00:00
754398,754398,3700,2019-05-02 14:15:00-05,,0.223,154,2019-05-02 14:15:00
754399,754399,3700,2019-05-02 14:30:00-05,,0.261,155,2019-05-02 14:30:00
754400,754400,3700,2019-05-02 14:45:00-05,,0.267,156,2019-05-02 14:45:00
754401,754401,3700,2019-05-02 15:00:00-05,,0.275,157,2019-05-02 15:00:00
754402,754402,3700,2019-05-02 15:15:00-05,,0.245,158,2019-05-02 15:15:00
754403,754403,3700,2019-05-02 15:30:00-05,,0.261,159,2019-05-02 15:30:00
754404,754404,3700,2019-05-02 15:45:00-05,,0.353,160,2019-05-02 15:45:00
754405,754405,3700,2019-05-02 16:00:00-05,,0.491,161,2019-05-02 16:00:00
754406,754406,3700,2019-05-02 16:15:00-05,,0.433,162,2019-05-02 16:15:00
754407,754407,3700,2019-05-02 16:30:00-05,,0.622,163,2019-05-02 16:30:00
754408,754408,3700,2019-05-02 16:45:00-05,,0.579,164,2019-05-02 16:45:00
754409,754409,3700,2019-05-02 17:00:00-05,,0.55,165,2019-05-02 17:00:00
754410,754410,3700,2019-05-02 17:15:00-05,,0.786,166,2019-05-02 17:15:00
754411,754411,3700,2019-05-02 17:30:00-05,,0.56,167,2019-05-02 17:30:00
754412,754412,3700,2019-05-02 17:45:00-05,,0.523,168,2019-05-02 17:45:00
754413,754413,3700,2019-05-02 18:00:00-05,,0.632,169,2019-05-02 18:00:00
754414,754414,3700,2019-05-02 18:15:00-05,,0.871,170,2019-05-02 18:15:00
754415,754415,3700,2019-05-02 18:30:00-05,,0.816,171,2019-05-02 18:30:00
754416,754416,3700,2019-05-02 18:45:00-05,,0.842,172,2019-05-02 18:45:00
754417,754417,3700,2019-05-02 19:00:00-05,,0.863,173,2019-05-02 19:00:00
754418,754418,3700,2019-05-02 19:15:00-05,,0.93,174,2019-05-02 19:15:00
754419,754419,3700,2019-05-02 19:30:00-05,,1.03,175,2019-05-02 19:30:00
754420,754420,3700,2019-05-02 19:45:00-05,,1.036,176,2019-05-02 19:45:00
754421,754421,3700,2019-05-02 20:00:00-05,,0.782,177,2019-05-02 20:00:00
754422,754422,3700,2019-05-02 20:15:00-05,,0.781,178,2019-05-02 20:15:00
754423,754423,3700,2019-05-02 20:30:00-05,,0.772,179,2019-05-02 20:30:00
754424,754424,3700,2019-05-02 20:45:00-05,,0.749,180,2019-05-02 20:45:00
754425,754425,3700,2019-05-02 21:00:00-05,,0.761,181,2019-05-02 21:00:00
754426,754426,3700,2019-05-02 21:15:00-05,,0.776,182,2019-05-02 21:15:00
754427,754427,3700,2019-05-02 21:30:00-05,,0.781,183,2019-05-02 21:30:00
754428,754428,3700,2019-05-02 21:45:00-05,,0.743,184,2019-05-02 21:45:00
754429,754429,3700,2019-05-02 22:00:00-05,,0.765,185,2019-05-02 22:00:00
754430,754430,3700,2019-05-02 22:15:00-05,,0.763,186,2019-05-02 22:15:00
754431,754431,3700,2019-05-02 22:30:00-05,,1.03,187,2019-05-02 22:30:00
754432,754432,3700,2019-05-02 22:45:00-05,,1.021,188,2019-05-02 22:45:00
754433,754433,3700,2019-05-02 23:00:00-05,,0.94,189,2019-05-02 23:00:00
754434,754434,3700,2019-05-02 23:15:00-05,,0.834,190,2019-05-02 23:15:00
754435,754435,3700,2019-05-02 23:30:00-05,,0.311,191,2019-05-02 23:30:00
754436,754436,3700,2019-05-02 23:45:00-05,,0.288,192,2019-05-02 23:45:00
754437,754437,3700,2019-05-03 00:00:00-05,,0.281,193,2019-05-03 00:00:00
754438,754438,3700,2019-05-03 00:15:00-05,,0.282,194,2019-05-03 00:15:00
754439,754439,3700,2019-05-03 00:30:00-05,,0.425,195,2019-05-03 00:30:00
754440,754440,3700,2019-05-03 00:45:00-05,,0.337,196,2019-05-03 00:45:00
754441,754441,3700,2019-05-03 01:00:00-05,,0.309,197,2019-05-03 01:00:00
754442,754442,3700,2019-05-03 01:15:00-05,,0.266,198,2019-05-03 01:15:00
754443,754443,3700,2019-05-03 01:30:00-05,,0.418,199,2019-05-03 01:30:00
754444,754444,3700,2019-05-03 01:45:00-05,,0.333,200,2019-05-03 01:45:00
754445,754445,3700,2019-05-03 02:00:00-05,,0.309,201,2019-05-03 02:00:00
754446,754446,3700,2019-05-03 02:15:00-05,,0.271,202,2019-05-03 02:15:00
754447,754447,3700,2019-05-03 02:30:00-05,,0.32,203,2019-05-03 02:30:00
754448,754448,3700,2019-05-03 02:45:00-05,,0.475,204,2019-05-03 02:45:00
754449,754449,3700,2019-05-03 03:00:00-05,,0.342,205,2019-05-03 03:00:00
754450,754450,3700,2019-05-03 03:15:00-05,,0.297,206,2019-05-03 03:15:00
754451,754451,3700,2019-05-03 03:30:00-05,,0.299,207,2019-05-03 03:30:00
754452,754452,3700,2019-05-03 03:45:00-05,,0.295,208,2019-05-03 03:45:00
754453,754453,3700,2019-05-03 04:00:00-05,,0.368,209,2019-05-03 04:00:00
754454,754454,3700,2019-05-03 04:15:00-05,,0.354,210,2019-05-03 04:15:00
754455,754455,3700,2019-05-03 04:30:00-05,,0.343,211,2019-05-03 04:30:00
754456,754456,3700,2019-05-03 04:45:00-05,,0.306,212,2019-05-03 04:45:00
754457,754457,3700,2019-05-03 05:00:00-05,,0.257,213,2019-05-03 05:00:00
754458,754458,3700,2019-05-03 05:15:00-05,,0.287,214,2019-05-03 05:15:00
754459,754459,3700,2019-05-03 05:30:00-05,,0.483,215,2019-05-03 05:30:00
754460,754460,3700,2019-05-03 05:45:00-05,,0.409,216,2019-05-03 05:45:00
754461,754461,3700,2019-05-03 06:00:00-05,,0.575,217,2019-05-03 06:00:00
754462,754462,3700,2019-05-03 06:15:00-05,,0.559,218,2019-05-03 06:15:00
754463,754463,3700,2019-05-03 06:30:00-05,,0.541,219,2019-05-03 06:30:00
754464,754464,3700,2019-05-03 06:45:00-05,,0.716,220,2019-05-03 06:45:00
754465,754465,3700,2019-05-03 07:00:00-05,,0.492,221,2019-05-03 07:00:00
754466,754466,3700,2019-05-03 07:15:00-05,,0.24,222,2019-05-03 07:15:00
754467,754467,3700,2019-05-03 07:30:00-05,,0.495,223,2019-05-03 07:30:00
754468,754468,3700,2019-05-03 07:45:00-05,,0.333,224,2019-05-03 07:45:00
754469,754469,3700,2019-05-03 08:00:00-05,,0.331,225,2019-05-03 08:00:00
754470,754470,3700,2019-05-03 08:15:00-05,,0.313,226,2019-05-03 08:15:00
754471,754471,3700,2019-05-03 08:30:00-05,,0.278,227,2019-05-03 08:30:00
754472,754472,3700,2019-05-03 08:45:00-05,,0.292,228,2019-05-03 08:45:00
754473,754473,3700,2019-05-03 09:00:00-05,,0.299,229,2019-05-03 09:00:00
754474,754474,3700,2019-05-03 09:15:00-05,,0.245,230,2019-05-03 09:15:00
754475,754475,3700,2019-05-03 09:30:00-05,,0.226,231,2019-05-03 09:30:00
754476,754476,3700,2019-05-03 09:45:00-05,,0.252,232,2019-05-03 09:45:00
754477,754477,3700,2019-05-03 10:00:00-05,,0.271,233,2019-05-03 10:00:00
754478,754478,3700,2019-05-03 10:15:00-05,,0.239,234,2019-05-03 10:15:00
754479,754479,3700,2019-05-03 10:30:00-05,,0.241,235,2019-05-03 10:30:00
754480,754480,3700,2019-05-03 10:45:00-05,,0.246,236,2019-05-03 10:45:00
754481,754481,3700,2019-05-03 11:00:00-05,,0.247,237,2019-05-03 11:00:00
754482,754482,3700,2019-05-03 11:15:00-05,,0.211,238,2019-05-03 11:15:00
754483,754483,3700,2019-05-03 11:30:00-05,,0.242,239,2019-05-03 11:30:00
754484,754484,3700,2019-05-03 11:45:00-05,,0.248,240,2019-05-03 11:45:00
754485,754485,3700,2019-05-03 12:00:00-05,,0.233,241,2019-05-03 12:00:00
754486,754486,3700,2019-05-03 12:15:00-05,,0.216,242,2019-05-03 12:15:00
754487,754487,3700,2019-05-03 12:30:00-05,,0.238,243,2019-05-03 12:30:00
754488,754488,3700,2019-05-03 12:45:00-05,,0.239,244,2019-05-03 12:45:00
754489,754489,3700,2019-05-03 13:00:00-05,,0.199,245,2019-05-03 13:00:00
754490,754490,3700,2019-05-03 13:15:00-05,,0.224,246,2019-05-03 13:15:00
754491,754491,3700,2019-05-03 13:30:00-05,,0.231,247,2019-05-03 13:30:00
754492,754492,3700,2019-05-03 13:45:00-05,,0.233,248,2019-05-03 13:45:00
754493,754493,3700,2019-05-03 14:00:00-05,,0.572,249,2019-05-03 14:00:00
754494,754494,3700,2019-05-03 14:15:00-05,,0.245,250,2019-05-03 14:15:00
754495,754495,3700,2019-05-03 14:30:00-05,,0.263,251,2019-05-03 14:30:00
754496,754496,3700,2019-05-03 14:45:00-05,,0.248,252,2019-05-03 14:45:00
754497,754497,3700,2019-05-03 15:00:00-05,,0.247,253,2019-05-03 15:00:00
754498,754498,3700,2019-05-03 15:15:00-05,,0.235,254,2019-05-03 15:15:00
754499,754499,3700,2019-05-03 15:30:00-05,,0.233,255,2019-05-03 15:30:00
754500,754500,3700,2019-05-03 15:45:00-05,,0.235,256,2019-05-03 15:45:00
754501,754501,3700,2019-05-03 16:00:00-05,,0.239,257,2019-05-03 16:00:00
754502,754502,3700,2019-05-03 16:15:00-05,,0.341,258,2019-05-03 16:15:00
754503,754503,3700,2019-05-03 16:30:00-05,,0.495,259,2019-05-03 16:30:00
754504,754504,3700,2019-05-03 16:45:00-05,,0.517,260,2019-05-03 16:45:00
754505,754505,3700,2019-05-03 17:00:00-05,,1.167,261,2019-05-03 17:00:00
754506,754506,3700,2019-05-03 17:15:00-05,,1.279,262,2019-05-03 17:15:00
754507,754507,3700,2019-05-03 17:30:00-05,,0.776,263,2019-05-03 17:30:00
754508,754508,3700,2019-05-03 17:45:00-05,,0.511,264,2019-05-03 17:45:00
754509,754509,3700,2019-05-03 18:00:00-05,,0.516,265,2019-05-03 18:00:00
754510,754510,3700,2019-05-03 18:15:00-05,,0.514,266,2019-05-03 18:15:00
754511,754511,3700,2019-05-03 18:30:00-05,,0.557,267,2019-05-03 18:30:00
754512,754512,3700,2019-05-03 18:45:00-05,,0.563,268,2019-05-03 18:45:00
754513,754513,3700,2019-05-03 19:00:00-05,,0.57,269,2019-05-03 19:00:00
754514,754514,3700,2019-05-03 19:15:00-05,,0.57,270,2019-05-03 19:15:00
754515,754515,3700,2019-05-03 19:30:00-05,,0.582,271,2019-05-03 19:30:00
754516,754516,3700,2019-05-03 19:45:00-05,,0.685,272,2019-05-03 19:45:00
754517,754517,3700,2019-05-03 20:00:00-05,,0.784,273,2019-05-03 20:00:00
754518,754518,3700,2019-05-03 20:15:00-05,,0.778,274,2019-05-03 20:15:00
754519,754519,3700,2019-05-03 20:30:00-05,,0.46,275,2019-05-03 20:30:00
754520,754520,3700,2019-05-03 20:45:00-05,,0.44,276,2019-05-03 20:45:00
754521,754521,3700,2019-05-03 21:00:00-05,,0.469,277,2019-05-03 21:00:00
754522,754522,3700,2019-05-03 21:15:00-05,,0.477,278,2019-05-03 21:15:00
754523,754523,3700,2019-05-03 21:30:00-05,,0.482,279,2019-05-03 21:30:00
754524,754524,3700,2019-05-03 21:45:00-05,,0.313,280,2019-05-03 21:45:00
754525,754525,3700,2019-05-03 22:00:00-05,,0.271,281,2019-05-03 22:00:00
754526,754526,3700,2019-05-03 22:15:00-05,,0.243,282,2019-05-03 22:15:00
754527,754527,3700,2019-05-03 22:30:00-05,,0.268,283,2019-05-03 22:30:00
754528,754528,3700,2019-05-03 22:45:00-05,,0.268,284,2019-05-03 22:45:00
754529,754529,3700,2019-05-03 23:00:00-05,,0.203,285,2019-05-03 23:00:00
754530,754530,3700,2019-05-03 23:15:00-05,,0.22,286,2019-05-03 23:15:00
754531,754531,3700,2019-05-03 23:30:00-05,,0.468,287,2019-05-03 23:30:00
754532,754532,3700,2019-05-03 23:45:00-05,,0.33,288,2019-05-03 23:45:00
754533,754533,3700,2019-05-04 00:00:00-05,,0.344,289,2019-05-04 00:00:00
754534,754534,3700,2019-05-04 00:15:00-05,,0.31,290,2019-05-04 00:15:00
754535,754535,3700,2019-05-04 00:30:00-05,,0.291,291,2019-05-04 00:30:00
754536,754536,3700,2019-05-04 00:45:00-05,,0.279,292,2019-05-04 00:45:00
754537,754537,3700,2019-05-04 01:00:00-05,,0.269,293,2019-05-04 01:00:00
754538,754538,3700,2019-05-04 01:15:00-05,,0.253,294,2019-05-04 01:15:00
754539,754539,3700,2019-05-04 01:30:00-05,,0.211,295,2019-05-04 01:30:00
754540,754540,3700,2019-05-04 01:45:00-05,,0.225,296,2019-05-04 01:45:00
754541,754541,3700,2019-05-04 02:00:00-05,,0.371,297,2019-05-04 02:00:00
754542,754542,3700,2019-05-04 02:15:00-05,,0.366,298,2019-05-04 02:15:00
754543,754543,3700,2019-05-04 02:30:00-05,,0.3,299,2019-05-04 02:30:00
754544,754544,3700,2019-05-04 02:45:00-05,,0.293,300,2019-05-04 02:45:00
754545,754545,3700,2019-05-04 03:00:00-05,,0.255,301,2019-05-04 03:00:00
754546,754546,3700,2019-05-04 03:15:00-05,,0.601,302,2019-05-04 03:15:00
754547,754547,3700,2019-05-04 03:30:00-05,,0.553,303,2019-05-04 03:30:00
754548,754548,3700,2019-05-04 03:45:00-05,,0.389,304,2019-05-04 03:45:00
754549,754549,3700,2019-05-04 04:00:00-05,,0.302,305,2019-05-04 04:00:00
754550,754550,3700,2019-05-04 04:15:00-05,,0.279,306,2019-05-04 04:15:00
754551,754551,3700,2019-05-04 04:30:00-05,,0.363,307,2019-05-04 04:30:00
754552,754552,3700,2019-05-04 04:45:00-05,,0.339,308,2019-05-04 04:45:00
754553,754553,3700,2019-05-04 05:00:00-05,,0.3,309,2019-05-04 05:00:00
754554,754554,3700,2019-05-04 05:15:00-05,,0.34,310,2019-05-04 05:15:00
754555,754555,3700,2019-05-04 05:30:00-05,,0.352,311,2019-05-04 05:30:00
754556,754556,3700,2019-05-04 05:45:00-05,,0.305,312,2019-05-04 05:45:00
754557,754557,3700,2019-05-04 06:00:00-05,,0.222,313,2019-05-04 06:00:00
754558,754558,3700,2019-05-04 06:15:00-05,,0.372,314,2019-05-04 06:15:00
754559,754559,3700,2019-05-04 06:30:00-05,,0.274,315,2019-05-04 06:30:00
754560,754560,3700,2019-05-04 06:45:00-05,,0.265,316,2019-05-04 06:45:00
