,Unnamed: 0,dataid,local_15min,solar_total,grid
944208,1119676,4373,2018-01-01 00:00:00-06,-0.014,1.675
944209,1119677,4373,2018-01-01 00:15:00-06,-0.015,2.058
944210,1119678,4373,2018-01-01 00:30:00-06,-0.014,1.574
944211,1119679,4373,2018-01-01 00:45:00-06,-0.015,1.93
944212,1119680,4373,2018-01-01 01:00:00-06,0.0,0.0
944213,1119681,4373,2018-01-01 01:15:00-06,0.0,0.0
944214,1119682,4373,2018-01-01 01:30:00-06,0.0,0.0
944215,1119683,4373,2018-01-01 01:45:00-06,0.0,0.0
944216,1119684,4373,2018-01-01 02:00:00-06,-0.012,1.297
944217,1119685,4373,2018-01-01 02:15:00-06,-0.012,1.313
944218,1119686,4373,2018-01-01 02:30:00-06,-0.012,1.312
944219,1119687,4373,2018-01-01 02:45:00-06,-0.012,1.557
944220,1119688,4373,2018-01-01 03:00:00-06,-0.013,1.602
944221,1119689,4373,2018-01-01 03:15:00-06,-0.013,1.676
944222,1119690,4373,2018-01-01 03:30:00-06,-0.013,1.713
944223,1119691,4373,2018-01-01 03:45:00-06,-0.013,1.704
944224,1119692,4373,2018-01-01 04:00:00-06,-0.013,1.742
944225,1119693,4373,2018-01-01 04:15:00-06,-0.013,1.419
944226,1119694,4373,2018-01-01 04:30:00-06,-0.013,1.69
944227,1119695,4373,2018-01-01 04:45:00-06,-0.012,1.102
944228,1119696,4373,2018-01-01 05:00:00-06,-0.013,1.733
944229,1119697,4373,2018-01-01 05:15:00-06,-0.012,1.383
944230,1119698,4373,2018-01-01 05:30:00-06,-0.013,1.481
944231,1119699,4373,2018-01-01 05:45:00-06,-0.013,1.726
944232,1119700,4373,2018-01-01 06:00:00-06,-0.012,1.146
944233,1119701,4373,2018-01-01 06:15:00-06,-0.013,1.594
944234,1119702,4373,2018-01-01 06:30:00-06,-0.013,1.439
944235,1119703,4373,2018-01-01 06:45:00-06,-0.012,1.209
944236,1119704,4373,2018-01-01 07:00:00-06,-0.014,1.826
944237,1119705,4373,2018-01-01 07:15:00-06,-0.013,1.351
944238,1119706,4373,2018-01-01 07:30:00-06,-0.015,1.374
944239,1119707,4373,2018-01-01 07:45:00-06,0.01,1.665
944240,1119708,4373,2018-01-01 08:00:00-06,0.101,1.052
944241,1119709,4373,2018-01-01 08:15:00-06,0.158,1.484
944242,1119710,4373,2018-01-01 08:30:00-06,0.407,0.862
944243,1119711,4373,2018-01-01 08:45:00-06,0.564,1.026
944244,1119712,4373,2018-01-01 09:00:00-06,0.973,0.829
944245,1119713,4373,2018-01-01 09:15:00-06,0.931,0.39
944246,1119714,4373,2018-01-01 09:30:00-06,1.212,0.445
944247,1119715,4373,2018-01-01 09:45:00-06,1.28,-0.038
944248,1119716,4373,2018-01-01 10:00:00-06,1.138,0.131
944249,1119717,4373,2018-01-01 10:15:00-06,1.291,0.11
944250,1119718,4373,2018-01-01 10:30:00-06,1.43,-0.212
944251,1119719,4373,2018-01-01 10:45:00-06,1.7,-0.563
944252,1119720,4373,2018-01-01 11:00:00-06,1.843,0.943
944253,1119721,4373,2018-01-01 11:15:00-06,1.679,2.806
944254,1119722,4373,2018-01-01 11:30:00-06,1.82,-0.035
944255,1119723,4373,2018-01-01 11:45:00-06,1.741,-0.174
944256,1119724,4373,2018-01-01 12:00:00-06,1.782,-0.792
944257,1119725,4373,2018-01-01 12:15:00-06,1.802,-0.649
944258,1119726,4373,2018-01-01 12:30:00-06,1.71,-0.429
944259,1119727,4373,2018-01-01 12:45:00-06,1.409,-0.411
944260,1119728,4373,2018-01-01 13:00:00-06,1.136,0.126
944261,1119729,4373,2018-01-01 13:15:00-06,1.219,-0.131
944262,1119730,4373,2018-01-01 13:30:00-06,1.195,-0.256
