,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
648968,648968,3488,2019-05-02 06:45:00-05,0.085,0.552,124,2019-05-02 06:45:00
648969,648969,3488,2019-05-02 07:00:00-05,0.049,0.569,125,2019-05-02 07:00:00
648970,648970,3488,2019-05-02 07:15:00-05,0.094,1.076,126,2019-05-02 07:15:00
648971,648971,3488,2019-05-02 07:30:00-05,0.087,0.93,127,2019-05-02 07:30:00
648972,648972,3488,2019-05-02 07:45:00-05,0.058,1.128,128,2019-05-02 07:45:00
648973,648973,3488,2019-05-02 08:00:00-05,0.061,1.278,129,2019-05-02 08:00:00
648974,648974,3488,2019-05-02 08:15:00-05,0.134,0.91,130,2019-05-02 08:15:00
648975,648975,3488,2019-05-02 08:30:00-05,0.146,0.802,131,2019-05-02 08:30:00
648976,648976,3488,2019-05-02 08:45:00-05,0.168,0.728,132,2019-05-02 08:45:00
648977,648977,3488,2019-05-02 09:00:00-05,0.203,0.659,133,2019-05-02 09:00:00
648978,648978,3488,2019-05-02 09:15:00-05,0.246,0.655,134,2019-05-02 09:15:00
648979,648979,3488,2019-05-02 09:30:00-05,0.164,0.656,135,2019-05-02 09:30:00
648980,648980,3488,2019-05-02 09:45:00-05,0.211,0.762,136,2019-05-02 09:45:00
648981,648981,3488,2019-05-02 10:00:00-05,0.406,0.467,137,2019-05-02 10:00:00
648982,648982,3488,2019-05-02 10:15:00-05,0.382,0.537,138,2019-05-02 10:15:00
648983,648983,3488,2019-05-02 10:30:00-05,0.753,0.176,139,2019-05-02 10:30:00
648984,648984,3488,2019-05-02 10:45:00-05,0.727,0.248,140,2019-05-02 10:45:00
648985,648985,3488,2019-05-02 11:00:00-05,0.54,0.353,141,2019-05-02 11:00:00
648986,648986,3488,2019-05-02 11:15:00-05,0.974,0.428,142,2019-05-02 11:15:00
648987,648987,3488,2019-05-02 11:30:00-05,0.509,0.418,143,2019-05-02 11:30:00
648988,648988,3488,2019-05-02 11:45:00-05,0.576,0.392,144,2019-05-02 11:45:00
648989,648989,3488,2019-05-02 12:00:00-05,0.629,0.296,145,2019-05-02 12:00:00
648990,648990,3488,2019-05-02 12:15:00-05,0.785,-0.064,146,2019-05-02 12:15:00
648991,648991,3488,2019-05-02 12:30:00-05,1.713,-1.225,147,2019-05-02 12:30:00
648992,648992,3488,2019-05-02 12:45:00-05,2.257,-1.749,148,2019-05-02 12:45:00
648993,648993,3488,2019-05-02 13:00:00-05,1.164,-0.697,149,2019-05-02 13:00:00
648994,648994,3488,2019-05-02 13:15:00-05,2.36,-1.796,150,2019-05-02 13:15:00
648995,648995,3488,2019-05-02 13:30:00-05,1.541,-1.157,151,2019-05-02 13:30:00
648996,648996,3488,2019-05-02 13:45:00-05,1.324,-0.801,152,2019-05-02 13:45:00
648997,648997,3488,2019-05-02 14:00:00-05,1.718,-1.236,153,2019-05-02 14:00:00
648998,648998,3488,2019-05-02 14:15:00-05,2.095,-1.595,154,2019-05-02 14:15:00
648999,648999,3488,2019-05-02 14:30:00-05,2.027,-1.594,155,2019-05-02 14:30:00
649000,649000,3488,2019-05-02 14:45:00-05,1.9,-1.34,156,2019-05-02 14:45:00
649001,649001,3488,2019-05-02 15:00:00-05,1.758,-1.318,157,2019-05-02 15:00:00
649002,649002,3488,2019-05-02 15:15:00-05,1.568,-1.076,158,2019-05-02 15:15:00
649003,649003,3488,2019-05-02 15:30:00-05,1.408,-0.945,159,2019-05-02 15:30:00
649004,649004,3488,2019-05-02 15:45:00-05,1.271,-0.699,160,2019-05-02 15:45:00
649005,649005,3488,2019-05-02 16:00:00-05,1.095,-0.618,161,2019-05-02 16:00:00
649006,649006,3488,2019-05-02 16:15:00-05,0.918,-0.45,162,2019-05-02 16:15:00
649007,649007,3488,2019-05-02 16:30:00-05,0.701,-0.161,163,2019-05-02 16:30:00
649008,649008,3488,2019-05-02 16:45:00-05,0.56,-0.071,164,2019-05-02 16:45:00
649009,649009,3488,2019-05-02 17:00:00-05,0.396,0.067,165,2019-05-02 17:00:00
649010,649010,3488,2019-05-02 17:15:00-05,0.301,0.35,166,2019-05-02 17:15:00
649011,649011,3488,2019-05-02 17:30:00-05,0.22,0.299,167,2019-05-02 17:30:00
649012,649012,3488,2019-05-02 17:45:00-05,0.138,0.68,168,2019-05-02 17:45:00
649013,649013,3488,2019-05-02 18:00:00-05,0.119,1.074,169,2019-05-02 18:00:00
649014,649014,3488,2019-05-02 18:15:00-05,0.069,0.715,170,2019-05-02 18:15:00
649015,649015,3488,2019-05-02 18:30:00-05,0.041,0.743,171,2019-05-02 18:30:00
649016,649016,3488,2019-05-02 18:45:00-05,0.003,0.934,172,2019-05-02 18:45:00
649017,649017,3488,2019-05-02 19:00:00-05,-0.005,1.473,173,2019-05-02 19:00:00
649018,649018,3488,2019-05-02 19:15:00-05,-0.003,1.692,174,2019-05-02 19:15:00
649019,649019,3488,2019-05-02 19:30:00-05,-0.003,1.846,175,2019-05-02 19:30:00
649020,649020,3488,2019-05-02 19:45:00-05,-0.003,1.512,176,2019-05-02 19:45:00
649021,649021,3488,2019-05-02 20:00:00-05,-0.003,1.486,177,2019-05-02 20:00:00
649022,649022,3488,2019-05-02 20:15:00-05,-0.003,1.27,178,2019-05-02 20:15:00
649023,649023,3488,2019-05-02 20:30:00-05,-0.003,1.093,179,2019-05-02 20:30:00
649024,649024,3488,2019-05-02 20:45:00-05,-0.003,1.193,180,2019-05-02 20:45:00
649025,649025,3488,2019-05-02 21:00:00-05,-0.003,1.107,181,2019-05-02 21:00:00
649026,649026,3488,2019-05-02 21:15:00-05,-0.003,1.14,182,2019-05-02 21:15:00
649027,649027,3488,2019-05-02 21:30:00-05,-0.003,0.972,183,2019-05-02 21:30:00
649028,649028,3488,2019-05-02 21:45:00-05,-0.003,0.961,184,2019-05-02 21:45:00
649029,649029,3488,2019-05-02 22:00:00-05,-0.003,0.565,185,2019-05-02 22:00:00
649030,649030,3488,2019-05-02 22:15:00-05,-0.003,0.544,186,2019-05-02 22:15:00
649031,649031,3488,2019-05-02 22:30:00-05,-0.003,0.4,187,2019-05-02 22:30:00
649032,649032,3488,2019-05-02 22:45:00-05,-0.003,0.402,188,2019-05-02 22:45:00
649033,649033,3488,2019-05-02 23:00:00-05,-0.003,0.351,189,2019-05-02 23:00:00
649034,649034,3488,2019-05-02 23:15:00-05,-0.003,0.636,190,2019-05-02 23:15:00
649035,649035,3488,2019-05-02 23:30:00-05,-0.003,0.388,191,2019-05-02 23:30:00
649036,649036,3488,2019-05-02 23:45:00-05,-0.003,0.342,192,2019-05-02 23:45:00
649037,649037,3488,2019-05-03 00:00:00-05,-0.003,0.395,193,2019-05-03 00:00:00
649038,649038,3488,2019-05-03 00:15:00-05,-0.003,0.621,194,2019-05-03 00:15:00
649039,649039,3488,2019-05-03 00:30:00-05,-0.003,0.345,195,2019-05-03 00:30:00
649040,649040,3488,2019-05-03 00:45:00-05,-0.003,0.399,196,2019-05-03 00:45:00
649041,649041,3488,2019-05-03 01:00:00-05,-0.003,0.497,197,2019-05-03 01:00:00
649042,649042,3488,2019-05-03 01:15:00-05,-0.003,0.473,198,2019-05-03 01:15:00
649043,649043,3488,2019-05-03 01:30:00-05,-0.003,0.405,199,2019-05-03 01:30:00
649044,649044,3488,2019-05-03 01:45:00-05,-0.003,0.367,200,2019-05-03 01:45:00
649045,649045,3488,2019-05-03 02:00:00-05,-0.003,0.606,201,2019-05-03 02:00:00
649046,649046,3488,2019-05-03 02:15:00-05,-0.003,0.409,202,2019-05-03 02:15:00
649047,649047,3488,2019-05-03 02:30:00-05,-0.003,0.364,203,2019-05-03 02:30:00
649048,649048,3488,2019-05-03 02:45:00-05,-0.003,0.613,204,2019-05-03 02:45:00
649049,649049,3488,2019-05-03 03:00:00-05,-0.003,0.408,205,2019-05-03 03:00:00
649050,649050,3488,2019-05-03 03:15:00-05,-0.003,0.358,206,2019-05-03 03:15:00
649051,649051,3488,2019-05-03 03:30:00-05,-0.003,0.621,207,2019-05-03 03:30:00
649052,649052,3488,2019-05-03 03:45:00-05,-0.003,0.408,208,2019-05-03 03:45:00
649053,649053,3488,2019-05-03 04:00:00-05,-0.003,0.363,209,2019-05-03 04:00:00
649054,649054,3488,2019-05-03 04:15:00-05,-0.003,0.802,210,2019-05-03 04:15:00
649055,649055,3488,2019-05-03 04:30:00-05,-0.003,0.601,211,2019-05-03 04:30:00
649056,649056,3488,2019-05-03 04:45:00-05,-0.003,0.562,212,2019-05-03 04:45:00
649057,649057,3488,2019-05-03 05:00:00-05,-0.003,0.856,213,2019-05-03 05:00:00
649058,649058,3488,2019-05-03 05:15:00-05,-0.004,0.572,214,2019-05-03 05:15:00
649059,649059,3488,2019-05-03 05:30:00-05,0.008,1.009,215,2019-05-03 05:30:00
649060,649060,3488,2019-05-03 05:45:00-05,0.025,0.68,216,2019-05-03 05:45:00
649061,649061,3488,2019-05-03 06:00:00-05,0.031,4.114,217,2019-05-03 06:00:00
649062,649062,3488,2019-05-03 06:15:00-05,0.051,3.908,218,2019-05-03 06:15:00
649063,649063,3488,2019-05-03 06:30:00-05,0.097,3.45,219,2019-05-03 06:30:00
649064,649064,3488,2019-05-03 06:45:00-05,0.127,1.532,220,2019-05-03 06:45:00
649065,649065,3488,2019-05-03 07:00:00-05,0.28,1.111,221,2019-05-03 07:00:00
649066,649066,3488,2019-05-03 07:15:00-05,0.345,0.478,222,2019-05-03 07:15:00
649067,649067,3488,2019-05-03 07:30:00-05,0.41,0.519,223,2019-05-03 07:30:00
649068,649068,3488,2019-05-03 07:45:00-05,0.406,0.542,224,2019-05-03 07:45:00
649069,649069,3488,2019-05-03 08:00:00-05,0.953,-0.108,225,2019-05-03 08:00:00
649070,649070,3488,2019-05-03 08:15:00-05,0.901,-0.111,226,2019-05-03 08:15:00
649071,649071,3488,2019-05-03 08:30:00-05,0.791,0.121,227,2019-05-03 08:30:00
649072,649072,3488,2019-05-03 08:45:00-05,0.683,0.238,228,2019-05-03 08:45:00
649073,649073,3488,2019-05-03 09:00:00-05,0.695,0.152,229,2019-05-03 09:00:00
649074,649074,3488,2019-05-03 09:15:00-05,1.292,-0.347,230,2019-05-03 09:15:00
649075,649075,3488,2019-05-03 09:30:00-05,1.561,-0.629,231,2019-05-03 09:30:00
649076,649076,3488,2019-05-03 09:45:00-05,1.133,-0.16,232,2019-05-03 09:45:00
649077,649077,3488,2019-05-03 10:00:00-05,1.621,-0.626,233,2019-05-03 10:00:00
649078,649078,3488,2019-05-03 10:15:00-05,1.053,0.369,234,2019-05-03 10:15:00
649079,649079,3488,2019-05-03 10:30:00-05,1.26,-0.134,235,2019-05-03 10:30:00
649080,649080,3488,2019-05-03 10:45:00-05,1.098,0.063,236,2019-05-03 10:45:00
649081,649081,3488,2019-05-03 11:00:00-05,0.468,0.517,237,2019-05-03 11:00:00
649082,649082,3488,2019-05-03 11:15:00-05,0.328,1.182,238,2019-05-03 11:15:00
649083,649083,3488,2019-05-03 11:30:00-05,0.273,1.444,239,2019-05-03 11:30:00
649084,649084,3488,2019-05-03 11:45:00-05,0.81,0.349,240,2019-05-03 11:45:00
649085,649085,3488,2019-05-03 12:00:00-05,1.201,-0.2,241,2019-05-03 12:00:00
649086,649086,3488,2019-05-03 12:15:00-05,0.459,0.811,242,2019-05-03 12:15:00
649087,649087,3488,2019-05-03 12:30:00-05,0.758,0.666,243,2019-05-03 12:30:00
649088,649088,3488,2019-05-03 12:45:00-05,0.403,0.891,244,2019-05-03 12:45:00
649089,649089,3488,2019-05-03 13:00:00-05,0.403,0.652,245,2019-05-03 13:00:00
649090,649090,3488,2019-05-03 13:15:00-05,0.522,0.384,246,2019-05-03 13:15:00
649091,649091,3488,2019-05-03 13:30:00-05,0.327,6.121,247,2019-05-03 13:30:00
649092,649092,3488,2019-05-03 13:45:00-05,0.174,4.984,248,2019-05-03 13:45:00
649093,649093,3488,2019-05-03 14:00:00-05,0.156,0.98,249,2019-05-03 14:00:00
649094,649094,3488,2019-05-03 14:15:00-05,0.115,0.767,250,2019-05-03 14:15:00
649095,649095,3488,2019-05-03 14:30:00-05,0.112,0.755,251,2019-05-03 14:30:00
649096,649096,3488,2019-05-03 14:45:00-05,0.125,0.416,252,2019-05-03 14:45:00
649097,649097,3488,2019-05-03 15:00:00-05,0.2,0.277,253,2019-05-03 15:00:00
649098,649098,3488,2019-05-03 15:15:00-05,0.278,0.095,254,2019-05-03 15:15:00
649099,649099,3488,2019-05-03 15:30:00-05,0.179,0.207,255,2019-05-03 15:30:00
649100,649100,3488,2019-05-03 15:45:00-05,0.243,0.19,256,2019-05-03 15:45:00
649101,649101,3488,2019-05-03 16:00:00-05,0.21,0.229,257,2019-05-03 16:00:00
649102,649102,3488,2019-05-03 16:15:00-05,0.28,0.158,258,2019-05-03 16:15:00
649103,649103,3488,2019-05-03 16:30:00-05,0.259,0.11,259,2019-05-03 16:30:00
649104,649104,3488,2019-05-03 16:45:00-05,0.114,0.318,260,2019-05-03 16:45:00
649105,649105,3488,2019-05-03 17:00:00-05,0.055,0.415,261,2019-05-03 17:00:00
649106,649106,3488,2019-05-03 17:15:00-05,0.019,0.344,262,2019-05-03 17:15:00
649107,649107,3488,2019-05-03 17:30:00-05,-0.003,0.425,263,2019-05-03 17:30:00
649108,649108,3488,2019-05-03 17:45:00-05,0.024,0.448,264,2019-05-03 17:45:00
649109,649109,3488,2019-05-03 18:00:00-05,0.067,0.534,265,2019-05-03 18:00:00
649110,649110,3488,2019-05-03 18:15:00-05,0.008,0.866,266,2019-05-03 18:15:00
649111,649111,3488,2019-05-03 18:30:00-05,-0.004,0.465,267,2019-05-03 18:30:00
649112,649112,3488,2019-05-03 18:45:00-05,-0.003,0.487,268,2019-05-03 18:45:00
649113,649113,3488,2019-05-03 19:00:00-05,-0.003,0.726,269,2019-05-03 19:00:00
649114,649114,3488,2019-05-03 19:15:00-05,-0.003,1.077,270,2019-05-03 19:15:00
649115,649115,3488,2019-05-03 19:30:00-05,-0.003,1.385,271,2019-05-03 19:30:00
649116,649116,3488,2019-05-03 19:45:00-05,-0.003,1.066,272,2019-05-03 19:45:00
649117,649117,3488,2019-05-03 20:00:00-05,-0.003,0.959,273,2019-05-03 20:00:00
649118,649118,3488,2019-05-03 20:15:00-05,-0.003,1.08,274,2019-05-03 20:15:00
649119,649119,3488,2019-05-03 20:30:00-05,-0.003,0.97,275,2019-05-03 20:30:00
649120,649120,3488,2019-05-03 20:45:00-05,-0.003,1.159,276,2019-05-03 20:45:00
649121,649121,3488,2019-05-03 21:00:00-05,-0.003,1.081,277,2019-05-03 21:00:00
649122,649122,3488,2019-05-03 21:15:00-05,-0.003,0.942,278,2019-05-03 21:15:00
649123,649123,3488,2019-05-03 21:30:00-05,-0.003,0.793,279,2019-05-03 21:30:00
649124,649124,3488,2019-05-03 21:45:00-05,-0.003,0.82,280,2019-05-03 21:45:00
649125,649125,3488,2019-05-03 22:00:00-05,-0.003,0.63,281,2019-05-03 22:00:00
649126,649126,3488,2019-05-03 22:15:00-05,-0.003,0.338,282,2019-05-03 22:15:00
649127,649127,3488,2019-05-03 22:30:00-05,-0.003,0.336,283,2019-05-03 22:30:00
649128,649128,3488,2019-05-03 22:45:00-05,-0.003,0.399,284,2019-05-03 22:45:00
649129,649129,3488,2019-05-03 23:00:00-05,-0.003,0.598,285,2019-05-03 23:00:00
649130,649130,3488,2019-05-03 23:15:00-05,-0.003,0.328,286,2019-05-03 23:15:00
649131,649131,3488,2019-05-03 23:30:00-05,-0.003,0.379,287,2019-05-03 23:30:00
649132,649132,3488,2019-05-03 23:45:00-05,-0.003,0.385,288,2019-05-03 23:45:00
649133,649133,3488,2019-05-04 00:00:00-05,-0.003,0.58,289,2019-05-04 00:00:00
649134,649134,3488,2019-05-04 00:15:00-05,-0.003,0.357,290,2019-05-04 00:15:00
649135,649135,3488,2019-05-04 00:30:00-05,-0.003,0.402,291,2019-05-04 00:30:00
649136,649136,3488,2019-05-04 00:45:00-05,-0.003,0.334,292,2019-05-04 00:45:00
