,Unnamed: 0,dataid,local_15min,solar_total,grid
140144,175180,203,2015-01-01 00:00:00-06,,0.281
140145,175181,203,2015-01-01 00:15:00-06,,0.286
140146,175182,203,2015-01-01 00:30:00-06,,0.362
140147,175183,203,2015-01-01 00:45:00-06,,0.305
140148,175184,203,2015-01-01 01:00:00-06,,0.278
140149,175185,203,2015-01-01 01:15:00-06,,0.276
140150,175186,203,2015-01-01 01:30:00-06,,0.324
140151,175187,203,2015-01-01 01:45:00-06,,0.533
140152,175188,203,2015-01-01 02:00:00-06,,0.452
140153,175189,203,2015-01-01 02:15:00-06,,0.421
140154,175190,203,2015-01-01 02:30:00-06,,0.39
140155,175191,203,2015-01-01 02:45:00-06,,0.246
140156,175192,203,2015-01-01 03:00:00-06,,0.189
140157,175193,203,2015-01-01 03:15:00-06,,0.189
140158,175194,203,2015-01-01 03:30:00-06,,0.267
140159,175195,203,2015-01-01 03:45:00-06,,0.189
140160,175196,203,2015-01-01 04:00:00-06,,0.179
140161,175197,203,2015-01-01 04:15:00-06,,0.17
140162,175198,203,2015-01-01 04:30:00-06,,0.216
140163,175199,203,2015-01-01 04:45:00-06,,0.229
140164,175200,203,2015-01-01 05:00:00-06,,0.174
140165,175201,203,2015-01-01 05:15:00-06,,0.248
140166,175202,203,2015-01-01 05:30:00-06,,0.237
140167,175203,203,2015-01-01 05:45:00-06,,0.172
140168,175204,203,2015-01-01 06:00:00-06,,0.168
140169,175205,203,2015-01-01 06:15:00-06,,0.172
140170,175206,203,2015-01-01 06:30:00-06,,0.233
140171,175207,203,2015-01-01 06:45:00-06,,0.212
140172,175208,203,2015-01-01 07:00:00-06,,0.17
140173,175209,203,2015-01-01 07:15:00-06,,0.175
140174,175210,203,2015-01-01 07:30:00-06,,0.269
140175,175211,203,2015-01-01 07:45:00-06,,0.444
140176,175212,203,2015-01-01 08:00:00-06,,0.553
140177,175213,203,2015-01-01 08:15:00-06,,1.323
140178,175214,203,2015-01-01 08:30:00-06,,0.479
140179,175215,203,2015-01-01 08:45:00-06,,0.547
140180,175216,203,2015-01-01 09:00:00-06,,0.506
140181,175217,203,2015-01-01 09:15:00-06,,0.485
140182,175218,203,2015-01-01 09:30:00-06,,0.411
140183,175219,203,2015-01-01 09:45:00-06,,0.326
140184,175220,203,2015-01-01 10:00:00-06,,0.163
140185,175221,203,2015-01-01 10:15:00-06,,0.247
140186,175222,203,2015-01-01 10:30:00-06,,0.151
140187,175223,203,2015-01-01 10:45:00-06,,0.136
140188,175224,203,2015-01-01 11:00:00-06,,0.138
140189,175225,203,2015-01-01 11:15:00-06,,0.146
140190,175226,203,2015-01-01 11:30:00-06,,0.225
140191,175227,203,2015-01-01 11:45:00-06,,0.137
140192,175228,203,2015-01-01 12:00:00-06,,0.137
140193,175229,203,2015-01-01 12:15:00-06,,0.136
140194,175230,203,2015-01-01 12:30:00-06,,0.187
140195,175231,203,2015-01-01 12:45:00-06,,0.185
140196,175232,203,2015-01-01 13:00:00-06,,0.138
140197,175233,203,2015-01-01 13:15:00-06,,0.147
140198,175234,203,2015-01-01 13:30:00-06,,0.247
140199,175235,203,2015-01-01 13:45:00-06,,0.156
140200,175236,203,2015-01-01 14:00:00-06,,0.139
140201,175237,203,2015-01-01 14:15:00-06,,0.135
140202,175238,203,2015-01-01 14:30:00-06,,0.141
140203,175239,203,2015-01-01 14:45:00-06,,0.23
140204,175240,203,2015-01-01 15:00:00-06,,0.14
140205,175241,203,2015-01-01 15:15:00-06,,0.138
140206,175242,203,2015-01-01 15:30:00-06,,0.139
140207,175243,203,2015-01-01 15:45:00-06,,0.165
140208,175244,203,2015-01-01 16:00:00-06,,0.201
140209,175245,203,2015-01-01 16:15:00-06,,0.14
140210,175246,203,2015-01-01 16:30:00-06,,0.135
140211,175247,203,2015-01-01 16:45:00-06,,0.138
140212,175248,203,2015-01-01 17:00:00-06,,0.208
140213,175249,203,2015-01-01 17:15:00-06,,0.162
140214,175250,203,2015-01-01 17:30:00-06,,0.166
140215,175251,203,2015-01-01 17:45:00-06,,0.237
