,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
842202,842202,3996,2019-05-02 07:15:00-05,,0.439,126,2019-05-02 07:15:00
842203,842203,3996,2019-05-02 07:30:00-05,,1.733,127,2019-05-02 07:30:00
842204,842204,3996,2019-05-02 07:45:00-05,,0.426,128,2019-05-02 07:45:00
842205,842205,3996,2019-05-02 08:00:00-05,,0.472,129,2019-05-02 08:00:00
842206,842206,3996,2019-05-02 08:15:00-05,,0.43,130,2019-05-02 08:15:00
842207,842207,3996,2019-05-02 08:30:00-05,,0.458,131,2019-05-02 08:30:00
842208,842208,3996,2019-05-02 08:45:00-05,,0.378,132,2019-05-02 08:45:00
842209,842209,3996,2019-05-02 09:00:00-05,,0.447,133,2019-05-02 09:00:00
842210,842210,3996,2019-05-02 09:15:00-05,,0.566,134,2019-05-02 09:15:00
842211,842211,3996,2019-05-02 09:30:00-05,,0.343,135,2019-05-02 09:30:00
842212,842212,3996,2019-05-02 09:45:00-05,,0.362,136,2019-05-02 09:45:00
842213,842213,3996,2019-05-02 10:00:00-05,,1.772,137,2019-05-02 10:00:00
842214,842214,3996,2019-05-02 10:15:00-05,,0.422,138,2019-05-02 10:15:00
842215,842215,3996,2019-05-02 10:30:00-05,,0.353,139,2019-05-02 10:30:00
842216,842216,3996,2019-05-02 10:45:00-05,,0.526,140,2019-05-02 10:45:00
842217,842217,3996,2019-05-02 11:00:00-05,,0.577,141,2019-05-02 11:00:00
842218,842218,3996,2019-05-02 11:15:00-05,,0.464,142,2019-05-02 11:15:00
842219,842219,3996,2019-05-02 11:30:00-05,,0.381,143,2019-05-02 11:30:00
842220,842220,3996,2019-05-02 11:45:00-05,,0.41,144,2019-05-02 11:45:00
842221,842221,3996,2019-05-02 12:00:00-05,,0.48,145,2019-05-02 12:00:00
842222,842222,3996,2019-05-02 12:15:00-05,,0.473,146,2019-05-02 12:15:00
842223,842223,3996,2019-05-02 12:30:00-05,,0.331,147,2019-05-02 12:30:00
842224,842224,3996,2019-05-02 12:45:00-05,,0.361,148,2019-05-02 12:45:00
842225,842225,3996,2019-05-02 13:00:00-05,,0.54,149,2019-05-02 13:00:00
842226,842226,3996,2019-05-02 13:15:00-05,,0.41,150,2019-05-02 13:15:00
842227,842227,3996,2019-05-02 13:30:00-05,,0.355,151,2019-05-02 13:30:00
842228,842228,3996,2019-05-02 13:45:00-05,,0.345,152,2019-05-02 13:45:00
842229,842229,3996,2019-05-02 14:00:00-05,,1.579,153,2019-05-02 14:00:00
842230,842230,3996,2019-05-02 14:15:00-05,,0.512,154,2019-05-02 14:15:00
842231,842231,3996,2019-05-02 14:30:00-05,,0.323,155,2019-05-02 14:30:00
842232,842232,3996,2019-05-02 14:45:00-05,,0.326,156,2019-05-02 14:45:00
842233,842233,3996,2019-05-02 15:00:00-05,,0.455,157,2019-05-02 15:00:00
842234,842234,3996,2019-05-02 15:15:00-05,,0.454,158,2019-05-02 15:15:00
842235,842235,3996,2019-05-02 15:30:00-05,,0.745,159,2019-05-02 15:30:00
842236,842236,3996,2019-05-02 15:45:00-05,,0.369,160,2019-05-02 15:45:00
842237,842237,3996,2019-05-02 16:00:00-05,,0.376,161,2019-05-02 16:00:00
842238,842238,3996,2019-05-02 16:15:00-05,,0.436,162,2019-05-02 16:15:00
842239,842239,3996,2019-05-02 16:30:00-05,,0.35,163,2019-05-02 16:30:00
842240,842240,3996,2019-05-02 16:45:00-05,,0.383,164,2019-05-02 16:45:00
842241,842241,3996,2019-05-02 17:00:00-05,,0.581,165,2019-05-02 17:00:00
842242,842242,3996,2019-05-02 17:15:00-05,,0.386,166,2019-05-02 17:15:00
842243,842243,3996,2019-05-02 17:30:00-05,,0.383,167,2019-05-02 17:30:00
842244,842244,3996,2019-05-02 17:45:00-05,,0.428,168,2019-05-02 17:45:00
842245,842245,3996,2019-05-02 18:00:00-05,,0.483,169,2019-05-02 18:00:00
842246,842246,3996,2019-05-02 18:15:00-05,,0.444,170,2019-05-02 18:15:00
842247,842247,3996,2019-05-02 18:30:00-05,,0.317,171,2019-05-02 18:30:00
842248,842248,3996,2019-05-02 18:45:00-05,,0.433,172,2019-05-02 18:45:00
842249,842249,3996,2019-05-02 19:00:00-05,,0.533,173,2019-05-02 19:00:00
842250,842250,3996,2019-05-02 19:15:00-05,,0.327,174,2019-05-02 19:15:00
842251,842251,3996,2019-05-02 19:30:00-05,,1.494,175,2019-05-02 19:30:00
842252,842252,3996,2019-05-02 19:45:00-05,,0.469,176,2019-05-02 19:45:00
842253,842253,3996,2019-05-02 20:00:00-05,,0.479,177,2019-05-02 20:00:00
842254,842254,3996,2019-05-02 20:15:00-05,,0.371,178,2019-05-02 20:15:00
842255,842255,3996,2019-05-02 20:30:00-05,,0.324,179,2019-05-02 20:30:00
842256,842256,3996,2019-05-02 20:45:00-05,,0.54,180,2019-05-02 20:45:00
842257,842257,3996,2019-05-02 21:00:00-05,,0.472,181,2019-05-02 21:00:00
842258,842258,3996,2019-05-02 21:15:00-05,,0.299,182,2019-05-02 21:15:00
842259,842259,3996,2019-05-02 21:30:00-05,,0.424,183,2019-05-02 21:30:00
842260,842260,3996,2019-05-02 21:45:00-05,,0.553,184,2019-05-02 21:45:00
842261,842261,3996,2019-05-02 22:00:00-05,,0.334,185,2019-05-02 22:00:00
842262,842262,3996,2019-05-02 22:15:00-05,,0.378,186,2019-05-02 22:15:00
842263,842263,3996,2019-05-02 22:30:00-05,,0.531,187,2019-05-02 22:30:00
842264,842264,3996,2019-05-02 22:45:00-05,,0.496,188,2019-05-02 22:45:00
842265,842265,3996,2019-05-02 23:00:00-05,,0.382,189,2019-05-02 23:00:00
842266,842266,3996,2019-05-02 23:15:00-05,,0.323,190,2019-05-02 23:15:00
842267,842267,3996,2019-05-02 23:30:00-05,,0.523,191,2019-05-02 23:30:00
842268,842268,3996,2019-05-02 23:45:00-05,,0.468,192,2019-05-02 23:45:00
842269,842269,3996,2019-05-03 00:00:00-05,,0.314,193,2019-05-03 00:00:00
842270,842270,3996,2019-05-03 00:15:00-05,,0.437,194,2019-05-03 00:15:00
842271,842271,3996,2019-05-03 00:30:00-05,,0.501,195,2019-05-03 00:30:00
842272,842272,3996,2019-05-03 00:45:00-05,,0.351,196,2019-05-03 00:45:00
842273,842273,3996,2019-05-03 01:00:00-05,,0.407,197,2019-05-03 01:00:00
842274,842274,3996,2019-05-03 01:15:00-05,,0.503,198,2019-05-03 01:15:00
842275,842275,3996,2019-05-03 01:30:00-05,,0.326,199,2019-05-03 01:30:00
842276,842276,3996,2019-05-03 01:45:00-05,,0.52,200,2019-05-03 01:45:00
842277,842277,3996,2019-05-03 02:00:00-05,,0.376,201,2019-05-03 02:00:00
842278,842278,3996,2019-05-03 02:15:00-05,,1.627,202,2019-05-03 02:15:00
842279,842279,3996,2019-05-03 02:30:00-05,,0.501,203,2019-05-03 02:30:00
842280,842280,3996,2019-05-03 02:45:00-05,,0.336,204,2019-05-03 02:45:00
842281,842281,3996,2019-05-03 03:00:00-05,,0.443,205,2019-05-03 03:00:00
842282,842282,3996,2019-05-03 03:15:00-05,,0.454,206,2019-05-03 03:15:00
842283,842283,3996,2019-05-03 03:30:00-05,,0.308,207,2019-05-03 03:30:00
842284,842284,3996,2019-05-03 03:45:00-05,,0.511,208,2019-05-03 03:45:00
842285,842285,3996,2019-05-03 04:00:00-05,,0.407,209,2019-05-03 04:00:00
842286,842286,3996,2019-05-03 04:15:00-05,,0.327,210,2019-05-03 04:15:00
842287,842287,3996,2019-05-03 04:30:00-05,,0.565,211,2019-05-03 04:30:00
842288,842288,3996,2019-05-03 04:45:00-05,,0.298,212,2019-05-03 04:45:00
842289,842289,3996,2019-05-03 05:00:00-05,,0.405,213,2019-05-03 05:00:00
842290,842290,3996,2019-05-03 05:15:00-05,,0.699,214,2019-05-03 05:15:00
842291,842291,3996,2019-05-03 05:30:00-05,,0.437,215,2019-05-03 05:30:00
842292,842292,3996,2019-05-03 05:45:00-05,,0.42,216,2019-05-03 05:45:00
842293,842293,3996,2019-05-03 06:00:00-05,,0.786,217,2019-05-03 06:00:00
842294,842294,3996,2019-05-03 06:15:00-05,,0.668,218,2019-05-03 06:15:00
842295,842295,3996,2019-05-03 06:30:00-05,,2.134,219,2019-05-03 06:30:00
842296,842296,3996,2019-05-03 06:45:00-05,,5.305,220,2019-05-03 06:45:00
842297,842297,3996,2019-05-03 07:00:00-05,,0.45,221,2019-05-03 07:00:00
842298,842298,3996,2019-05-03 07:15:00-05,,1.942,222,2019-05-03 07:15:00
842299,842299,3996,2019-05-03 07:30:00-05,,0.468,223,2019-05-03 07:30:00
842300,842300,3996,2019-05-03 07:45:00-05,,0.396,224,2019-05-03 07:45:00
842301,842301,3996,2019-05-03 08:00:00-05,,0.464,225,2019-05-03 08:00:00
842302,842302,3996,2019-05-03 08:15:00-05,,0.476,226,2019-05-03 08:15:00
842303,842303,3996,2019-05-03 08:30:00-05,,0.409,227,2019-05-03 08:30:00
842304,842304,3996,2019-05-03 08:45:00-05,,1.739,228,2019-05-03 08:45:00
842305,842305,3996,2019-05-03 09:00:00-05,,0.476,229,2019-05-03 09:00:00
842306,842306,3996,2019-05-03 09:15:00-05,,0.34,230,2019-05-03 09:15:00
842307,842307,3996,2019-05-03 09:30:00-05,,0.392,231,2019-05-03 09:30:00
842308,842308,3996,2019-05-03 09:45:00-05,,0.443,232,2019-05-03 09:45:00
842309,842309,3996,2019-05-03 10:00:00-05,,0.426,233,2019-05-03 10:00:00
842310,842310,3996,2019-05-03 10:15:00-05,,0.475,234,2019-05-03 10:15:00
842311,842311,3996,2019-05-03 10:30:00-05,,0.351,235,2019-05-03 10:30:00
842312,842312,3996,2019-05-03 10:45:00-05,,0.345,236,2019-05-03 10:45:00
842313,842313,3996,2019-05-03 11:00:00-05,,0.394,237,2019-05-03 11:00:00
842314,842314,3996,2019-05-03 11:15:00-05,,0.332,238,2019-05-03 11:15:00
842315,842315,3996,2019-05-03 11:30:00-05,,0.435,239,2019-05-03 11:30:00
842316,842316,3996,2019-05-03 11:45:00-05,,1.619,240,2019-05-03 11:45:00
842317,842317,3996,2019-05-03 12:00:00-05,,0.376,241,2019-05-03 12:00:00
842318,842318,3996,2019-05-03 12:15:00-05,,0.439,242,2019-05-03 12:15:00
842319,842319,3996,2019-05-03 12:30:00-05,,0.343,243,2019-05-03 12:30:00
842320,842320,3996,2019-05-03 12:45:00-05,,0.322,244,2019-05-03 12:45:00
842321,842321,3996,2019-05-03 13:00:00-05,,0.382,245,2019-05-03 13:00:00
842322,842322,3996,2019-05-03 13:15:00-05,,0.32,246,2019-05-03 13:15:00
842323,842323,3996,2019-05-03 13:30:00-05,,0.409,247,2019-05-03 13:30:00
842324,842324,3996,2019-05-03 13:45:00-05,,0.439,248,2019-05-03 13:45:00
842325,842325,3996,2019-05-03 14:00:00-05,,0.385,249,2019-05-03 14:00:00
842326,842326,3996,2019-05-03 14:15:00-05,,0.427,250,2019-05-03 14:15:00
842327,842327,3996,2019-05-03 14:30:00-05,,0.356,251,2019-05-03 14:30:00
842328,842328,3996,2019-05-03 14:45:00-05,,0.316,252,2019-05-03 14:45:00
842329,842329,3996,2019-05-03 15:00:00-05,,0.387,253,2019-05-03 15:00:00
842330,842330,3996,2019-05-03 15:15:00-05,,0.363,254,2019-05-03 15:15:00
842331,842331,3996,2019-05-03 15:30:00-05,,0.465,255,2019-05-03 15:30:00
842332,842332,3996,2019-05-03 15:45:00-05,,0.462,256,2019-05-03 15:45:00
842333,842333,3996,2019-05-03 16:00:00-05,,0.436,257,2019-05-03 16:00:00
842334,842334,3996,2019-05-03 16:15:00-05,,0.471,258,2019-05-03 16:15:00
842335,842335,3996,2019-05-03 16:30:00-05,,1.635,259,2019-05-03 16:30:00
842336,842336,3996,2019-05-03 16:45:00-05,,0.32,260,2019-05-03 16:45:00
842337,842337,3996,2019-05-03 17:00:00-05,,0.382,261,2019-05-03 17:00:00
842338,842338,3996,2019-05-03 17:15:00-05,,0.424,262,2019-05-03 17:15:00
842339,842339,3996,2019-05-03 17:30:00-05,,0.454,263,2019-05-03 17:30:00
842340,842340,3996,2019-05-03 17:45:00-05,,0.478,264,2019-05-03 17:45:00
842341,842341,3996,2019-05-03 18:00:00-05,,0.32,265,2019-05-03 18:00:00
842342,842342,3996,2019-05-03 18:15:00-05,,0.376,266,2019-05-03 18:15:00
842343,842343,3996,2019-05-03 18:30:00-05,,0.471,267,2019-05-03 18:30:00
842344,842344,3996,2019-05-03 18:45:00-05,,0.489,268,2019-05-03 18:45:00
842345,842345,3996,2019-05-03 19:00:00-05,,0.417,269,2019-05-03 19:00:00
842346,842346,3996,2019-05-03 19:15:00-05,,0.353,270,2019-05-03 19:15:00
842347,842347,3996,2019-05-03 19:30:00-05,,0.405,271,2019-05-03 19:30:00
842348,842348,3996,2019-05-03 19:45:00-05,,0.549,272,2019-05-03 19:45:00
842349,842349,3996,2019-05-03 20:00:00-05,,0.422,273,2019-05-03 20:00:00
842350,842350,3996,2019-05-03 20:15:00-05,,0.386,274,2019-05-03 20:15:00
842351,842351,3996,2019-05-03 20:30:00-05,,0.448,275,2019-05-03 20:30:00
842352,842352,3996,2019-05-03 20:45:00-05,,0.485,276,2019-05-03 20:45:00
842353,842353,3996,2019-05-03 21:00:00-05,,0.471,277,2019-05-03 21:00:00
842354,842354,3996,2019-05-03 21:15:00-05,,0.377,278,2019-05-03 21:15:00
842355,842355,3996,2019-05-03 21:30:00-05,,0.405,279,2019-05-03 21:30:00
842356,842356,3996,2019-05-03 21:45:00-05,,0.555,280,2019-05-03 21:45:00
842357,842357,3996,2019-05-03 22:00:00-05,,1.53,281,2019-05-03 22:00:00
842358,842358,3996,2019-05-03 22:15:00-05,,0.369,282,2019-05-03 22:15:00
842359,842359,3996,2019-05-03 22:30:00-05,,0.444,283,2019-05-03 22:30:00
842360,842360,3996,2019-05-03 22:45:00-05,,0.483,284,2019-05-03 22:45:00
842361,842361,3996,2019-05-03 23:00:00-05,,0.471,285,2019-05-03 23:00:00
842362,842362,3996,2019-05-03 23:15:00-05,,0.328,286,2019-05-03 23:15:00
842363,842363,3996,2019-05-03 23:30:00-05,,0.38,287,2019-05-03 23:30:00
842364,842364,3996,2019-05-03 23:45:00-05,,0.554,288,2019-05-03 23:45:00
842365,842365,3996,2019-05-04 00:00:00-05,,0.389,289,2019-05-04 00:00:00
842366,842366,3996,2019-05-04 00:15:00-05,,0.369,290,2019-05-04 00:15:00
842367,842367,3996,2019-05-04 00:30:00-05,,0.404,291,2019-05-04 00:30:00
842368,842368,3996,2019-05-04 00:45:00-05,,0.505,292,2019-05-04 00:45:00
842369,842369,3996,2019-05-04 01:00:00-05,,0.383,293,2019-05-04 01:00:00
842370,842370,3996,2019-05-04 01:15:00-05,,0.296,294,2019-05-04 01:15:00
842371,842371,3996,2019-05-04 01:30:00-05,,0.551,295,2019-05-04 01:30:00
842372,842372,3996,2019-05-04 01:45:00-05,,0.412,296,2019-05-04 01:45:00
842373,842373,3996,2019-05-04 02:00:00-05,,0.518,297,2019-05-04 02:00:00
842374,842374,3996,2019-05-04 02:15:00-05,,0.438,298,2019-05-04 02:15:00
842375,842375,3996,2019-05-04 02:30:00-05,,0.505,299,2019-05-04 02:30:00
842376,842376,3996,2019-05-04 02:45:00-05,,0.303,300,2019-05-04 02:45:00
842377,842377,3996,2019-05-04 03:00:00-05,,0.527,301,2019-05-04 03:00:00
842378,842378,3996,2019-05-04 03:15:00-05,,0.368,302,2019-05-04 03:15:00
842379,842379,3996,2019-05-04 03:30:00-05,,0.396,303,2019-05-04 03:30:00
842380,842380,3996,2019-05-04 03:45:00-05,,0.541,304,2019-05-04 03:45:00
842381,842381,3996,2019-05-04 04:00:00-05,,0.267,305,2019-05-04 04:00:00
842382,842382,3996,2019-05-04 04:15:00-05,,0.606,306,2019-05-04 04:15:00
842383,842383,3996,2019-05-04 04:30:00-05,,0.298,307,2019-05-04 04:30:00
842384,842384,3996,2019-05-04 04:45:00-05,,1.609,308,2019-05-04 04:45:00
842385,842385,3996,2019-05-04 05:00:00-05,,0.463,309,2019-05-04 05:00:00
842386,842386,3996,2019-05-04 05:15:00-05,,0.273,310,2019-05-04 05:15:00
842387,842387,3996,2019-05-04 05:30:00-05,,0.668,311,2019-05-04 05:30:00
842388,842388,3996,2019-05-04 05:45:00-05,,0.229,312,2019-05-04 05:45:00
842389,842389,3996,2019-05-04 06:00:00-05,,0.532,313,2019-05-04 06:00:00
842390,842390,3996,2019-05-04 06:15:00-05,,0.391,314,2019-05-04 06:15:00
842391,842391,3996,2019-05-04 06:30:00-05,,0.377,315,2019-05-04 06:30:00
842392,842392,3996,2019-05-04 06:45:00-05,,0.533,316,2019-05-04 06:45:00
