,Unnamed: 0,dataid,local_15min,solar_total,grid
1153335,1328803,7800,2018-01-01 00:00:00-06,-0.004,1.245
1153336,1328804,7800,2018-01-01 00:15:00-06,-0.004,1.165
1153337,1328805,7800,2018-01-01 00:30:00-06,-0.004,0.737
1153338,1328806,7800,2018-01-01 00:45:00-06,-0.004,0.711
1153339,1328807,7800,2018-01-01 01:00:00-06,,
1153340,1328808,7800,2018-01-01 01:15:00-06,,
1153341,1328809,7800,2018-01-01 01:30:00-06,,
1153342,1328810,7800,2018-01-01 01:45:00-06,,
1153343,1328811,7800,2018-01-01 02:00:00-06,-0.004,0.71
1153344,1328812,7800,2018-01-01 02:15:00-06,-0.005,0.745
1153345,1328813,7800,2018-01-01 02:30:00-06,-0.004,0.83
1153346,1328814,7800,2018-01-01 02:45:00-06,-0.004,0.742
1153347,1328815,7800,2018-01-01 03:00:00-06,-0.004,0.214
1153348,1328816,7800,2018-01-01 03:15:00-06,-0.004,0.218
1153349,1328817,7800,2018-01-01 03:30:00-06,-0.004,0.752
1153350,1328818,7800,2018-01-01 03:45:00-06,-0.004,0.829
1153351,1328819,7800,2018-01-01 04:00:00-06,-0.004,0.724
1153352,1328820,7800,2018-01-01 04:15:00-06,-0.004,0.215
1153353,1328821,7800,2018-01-01 04:30:00-06,-0.004,0.265
1153354,1328822,7800,2018-01-01 04:45:00-06,-0.004,0.711
1153355,1328823,7800,2018-01-01 18:15:00-06,-0.005,1.608
1153356,1328824,7800,2018-01-01 05:00:00-06,-0.004,0.803
1153357,1328825,7800,2018-01-01 05:15:00-06,-0.004,0.828
1153358,1328826,7800,2018-01-01 05:30:00-06,-0.004,0.508
1153359,1328827,7800,2018-01-01 05:45:00-06,-0.004,0.323
1153360,1328828,7800,2018-01-01 06:00:00-06,-0.004,0.329
1153361,1328829,7800,2018-01-01 06:15:00-06,-0.004,0.47
1153362,1328830,7800,2018-01-01 06:30:00-06,-0.004,0.422
1153363,1328831,7800,2018-01-01 06:45:00-06,-0.004,0.708
1153364,1328832,7800,2018-01-01 07:00:00-06,-0.004,0.83
1153365,1328833,7800,2018-01-01 07:15:00-06,-0.004,0.824
1153366,1328834,7800,2018-01-01 07:30:00-06,-0.009,1.102
1153367,1328835,7800,2018-01-01 07:45:00-06,-0.012,0.985
1153368,1328836,7800,2018-01-01 08:00:00-06,0.06,0.607
1153369,1328837,7800,2018-01-01 08:15:00-06,0.109,0.857
1153370,1328838,7800,2018-01-01 08:30:00-06,0.324,0.673
1153371,1328839,7800,2018-01-01 08:45:00-06,0.463,0.577
1153372,1328840,7800,2018-01-01 09:00:00-06,0.975,0.44
1153373,1328841,7800,2018-01-01 09:15:00-06,0.769,0.742
1153374,1328842,7800,2018-01-01 09:30:00-06,1.137,0.104
1153375,1328843,7800,2018-01-01 09:45:00-06,1.138,-0.111
1153376,1328844,7800,2018-01-01 10:00:00-06,0.957,-0.049
1153377,1328845,7800,2018-01-01 10:15:00-06,1.074,-0.481
1153378,1328846,7800,2018-01-01 10:30:00-06,1.187,-0.305
1153379,1328847,7800,2018-01-01 10:45:00-06,1.537,-0.491
1153380,1328848,7800,2018-01-01 11:00:00-06,,
1153381,1328849,7800,2018-01-01 11:15:00-06,,
1153382,1328850,7800,2018-01-01 11:30:00-06,,
1153383,1328851,7800,2018-01-01 11:45:00-06,,
1153384,1328852,7800,2018-01-01 12:00:00-06,1.395,-0.087
1153385,1328853,7800,2018-01-01 12:15:00-06,1.42,-0.079
1153386,1328854,7800,2018-01-01 12:30:00-06,1.322,-0.095
1153387,1328855,7800,2018-01-01 12:45:00-06,1.056,0.338
1153388,1328856,7800,2018-01-01 13:00:00-06,0.825,0.568
1153389,1328857,7800,2018-01-01 13:15:00-06,0.891,0.193
1153390,1328858,7800,2018-01-01 13:30:00-06,0.887,0.091
1153391,1328859,7800,2018-01-01 13:45:00-06,0.824,0.138
1153392,1328860,7800,2018-01-01 14:00:00-06,,
1153393,1328861,7800,2018-01-01 14:15:00-06,,
1153394,1328862,7800,2018-01-01 14:30:00-06,,
1153395,1328863,7800,2018-01-01 14:45:00-06,,
1153396,1328864,7800,2018-01-01 15:00:00-06,0.595,1.048
1153397,1328865,7800,2018-01-01 15:15:00-06,0.331,1.257
1153398,1328866,7800,2018-01-01 15:30:00-06,0.407,1.037
1153399,1328867,7800,2018-01-01 15:45:00-06,0.342,0.997
1153400,1328868,7800,2018-01-01 16:00:00-06,0.359,0.799
1153401,1328869,7800,2018-01-01 16:15:00-06,0.301,1.31
1153402,1328870,7800,2018-01-01 16:30:00-06,0.422,1.152
1153403,1328871,7800,2018-01-01 16:45:00-06,0.088,1.372
1153404,1328872,7800,2018-01-01 17:00:00-06,0.007,1.443
1153405,1328873,7800,2018-01-01 17:15:00-06,-0.025,1.792
1153406,1328874,7800,2018-01-01 17:30:00-06,-0.032,1.625
1153407,1328875,7800,2018-01-01 17:45:00-06,-0.032,1.838
1153408,1328876,7800,2018-01-01 18:00:00-06,-0.012,2.296
1153409,1328877,7800,2018-01-01 18:30:00-06,-0.004,1.405
1153410,1328878,7800,2018-01-01 18:45:00-06,-0.005,1.464
1153411,1328879,7800,2018-01-01 19:00:00-06,-0.005,1.484
1153412,1328880,7800,2018-01-01 19:15:00-06,-0.005,1.576
1153413,1328881,7800,2018-01-01 19:30:00-06,-0.005,1.758
1153414,1328882,7800,2018-01-01 19:45:00-06,-0.005,2.378
1153415,1328883,7800,2018-01-01 20:00:00-06,-0.005,1.827
1153416,1328884,7800,2018-01-01 20:15:00-06,-0.005,1.639
1153417,1328885,7800,2018-01-01 20:30:00-06,-0.005,1.706
1153418,1328886,7800,2018-01-01 20:45:00-06,-0.004,1.516
1153419,1328887,7800,2018-01-01 21:00:00-06,-0.004,1.429
1153420,1328888,7800,2018-01-01 21:15:00-06,-0.004,1.432
1153421,1328889,7800,2018-01-01 21:30:00-06,-0.005,1.67
1153422,1328890,7800,2018-01-01 21:45:00-06,-0.005,1.366
1153423,1328891,7800,2018-01-01 22:00:00-06,-0.004,0.695
1153424,1328892,7800,2018-01-01 22:15:00-06,-0.004,0.534
1153425,1328893,7800,2018-01-01 22:30:00-06,-0.004,0.521
1153426,1328894,7800,2018-01-01 22:45:00-06,-0.004,0.699
1153427,1328895,7800,2018-01-01 23:00:00-06,-0.004,0.953
1153428,1328896,7800,2018-01-01 23:15:00-06,-0.005,1.022
1153429,1328897,7800,2018-01-01 23:30:00-06,-0.005,1.017
1153430,1328898,7800,2018-01-01 23:45:00-06,-0.005,0.926
1153431,1328899,7800,2018-01-02 00:00:00-06,-0.004,0.628
