,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
1858200,1858200,9053,2019-05-02 00:30:00-05,,2.205,99,2019-05-02 00:30:00
1858201,1858201,9053,2019-05-02 00:45:00-05,,2.15,100,2019-05-02 00:45:00
1858202,1858202,9053,2019-05-02 01:00:00-05,,2.127,101,2019-05-02 01:00:00
1858203,1858203,9053,2019-05-02 01:15:00-05,,1.697,102,2019-05-02 01:15:00
1858204,1858204,9053,2019-05-02 01:30:00-05,,1.683,103,2019-05-02 01:30:00
1858205,1858205,9053,2019-05-02 01:45:00-05,,1.721,104,2019-05-02 01:45:00
1858206,1858206,9053,2019-05-02 02:00:00-05,,1.664,105,2019-05-02 02:00:00
1858207,1858207,9053,2019-05-02 02:15:00-05,,1.721,106,2019-05-02 02:15:00
1858208,1858208,9053,2019-05-02 02:30:00-05,,1.902,107,2019-05-02 02:30:00
1858209,1858209,9053,2019-05-02 02:45:00-05,,1.842,108,2019-05-02 02:45:00
1858210,1858210,9053,2019-05-02 03:00:00-05,,1.951,109,2019-05-02 03:00:00
1858211,1858211,9053,2019-05-02 03:15:00-05,,2.123,110,2019-05-02 03:15:00
1858212,1858212,9053,2019-05-02 03:30:00-05,,1.716,111,2019-05-02 03:30:00
1858213,1858213,9053,2019-05-02 03:45:00-05,,1.654,112,2019-05-02 03:45:00
1858214,1858214,9053,2019-05-02 04:00:00-05,,1.753,113,2019-05-02 04:00:00
1858215,1858215,9053,2019-05-02 04:15:00-05,,1.785,114,2019-05-02 04:15:00
1858216,1858216,9053,2019-05-02 04:30:00-05,,0.375,115,2019-05-02 04:30:00
1858217,1858217,9053,2019-05-02 04:45:00-05,,0.291,116,2019-05-02 04:45:00
1858218,1858218,9053,2019-05-02 05:00:00-05,,0.354,117,2019-05-02 05:00:00
1858219,1858219,9053,2019-05-02 05:15:00-05,,0.332,118,2019-05-02 05:15:00
1858220,1858220,9053,2019-05-02 05:30:00-05,,0.688,119,2019-05-02 05:30:00
1858221,1858221,9053,2019-05-02 05:45:00-05,,0.273,120,2019-05-02 05:45:00
1858222,1858222,9053,2019-05-02 06:00:00-05,,0.336,121,2019-05-02 06:00:00
1858223,1858223,9053,2019-05-02 06:15:00-05,,0.983,122,2019-05-02 06:15:00
1858224,1858224,9053,2019-05-02 06:30:00-05,,0.636,123,2019-05-02 06:30:00
1858225,1858225,9053,2019-05-02 06:45:00-05,,0.262,124,2019-05-02 06:45:00
1858226,1858226,9053,2019-05-02 07:00:00-05,,0.244,125,2019-05-02 07:00:00
1858227,1858227,9053,2019-05-02 07:15:00-05,,0.242,126,2019-05-02 07:15:00
1858228,1858228,9053,2019-05-02 07:30:00-05,,0.226,127,2019-05-02 07:30:00
1858229,1858229,9053,2019-05-02 07:45:00-05,,0.213,128,2019-05-02 07:45:00
1858230,1858230,9053,2019-05-02 08:00:00-05,,0.198,129,2019-05-02 08:00:00
1858231,1858231,9053,2019-05-02 08:15:00-05,,0.135,130,2019-05-02 08:15:00
1858232,1858232,9053,2019-05-02 08:30:00-05,,0.135,131,2019-05-02 08:30:00
1858233,1858233,9053,2019-05-02 08:45:00-05,,0.211,132,2019-05-02 08:45:00
1858234,1858234,9053,2019-05-02 09:00:00-05,,0.263,133,2019-05-02 09:00:00
1858235,1858235,9053,2019-05-02 09:15:00-05,,0.325,134,2019-05-02 09:15:00
1858236,1858236,9053,2019-05-02 09:30:00-05,,0.262,135,2019-05-02 09:30:00
1858237,1858237,9053,2019-05-02 09:45:00-05,,0.147,136,2019-05-02 09:45:00
1858238,1858238,9053,2019-05-02 10:00:00-05,,0.137,137,2019-05-02 10:00:00
1858239,1858239,9053,2019-05-02 10:15:00-05,,0.137,138,2019-05-02 10:15:00
1858240,1858240,9053,2019-05-02 10:30:00-05,,0.167,139,2019-05-02 10:30:00
1858241,1858241,9053,2019-05-02 10:45:00-05,,0.223,140,2019-05-02 10:45:00
1858242,1858242,9053,2019-05-02 11:00:00-05,,0.326,141,2019-05-02 11:00:00
1858243,1858243,9053,2019-05-02 11:15:00-05,,0.366,142,2019-05-02 11:15:00
1858244,1858244,9053,2019-05-02 11:30:00-05,,0.579,143,2019-05-02 11:30:00
1858245,1858245,9053,2019-05-02 11:45:00-05,,0.554,144,2019-05-02 11:45:00
1858246,1858246,9053,2019-05-02 12:00:00-05,,0.566,145,2019-05-02 12:00:00
1858247,1858247,9053,2019-05-02 12:15:00-05,,0.577,146,2019-05-02 12:15:00
1858248,1858248,9053,2019-05-02 12:30:00-05,,0.648,147,2019-05-02 12:30:00
1858249,1858249,9053,2019-05-02 12:45:00-05,,0.718,148,2019-05-02 12:45:00
1858250,1858250,9053,2019-05-02 13:00:00-05,,0.795,149,2019-05-02 13:00:00
1858251,1858251,9053,2019-05-02 13:15:00-05,,0.715,150,2019-05-02 13:15:00
1858252,1858252,9053,2019-05-02 13:30:00-05,,0.666,151,2019-05-02 13:30:00
1858253,1858253,9053,2019-05-02 13:45:00-05,,0.62,152,2019-05-02 13:45:00
1858254,1858254,9053,2019-05-02 14:00:00-05,,0.599,153,2019-05-02 14:00:00
1858255,1858255,9053,2019-05-02 14:15:00-05,,0.226,154,2019-05-02 14:15:00
1858256,1858256,9053,2019-05-02 14:30:00-05,,0.214,155,2019-05-02 14:30:00
1858257,1858257,9053,2019-05-02 14:45:00-05,,0.232,156,2019-05-02 14:45:00
1858258,1858258,9053,2019-05-02 15:00:00-05,,0.248,157,2019-05-02 15:00:00
1858259,1858259,9053,2019-05-02 15:15:00-05,,0.271,158,2019-05-02 15:15:00
1858260,1858260,9053,2019-05-02 15:30:00-05,,0.172,159,2019-05-02 15:30:00
1858261,1858261,9053,2019-05-02 15:45:00-05,,0.202,160,2019-05-02 15:45:00
1858262,1858262,9053,2019-05-02 16:00:00-05,,0.275,161,2019-05-02 16:00:00
1858263,1858263,9053,2019-05-02 16:15:00-05,,0.244,162,2019-05-02 16:15:00
1858264,1858264,9053,2019-05-02 16:30:00-05,,0.18,163,2019-05-02 16:30:00
1858265,1858265,9053,2019-05-02 16:45:00-05,,0.257,164,2019-05-02 16:45:00
1858266,1858266,9053,2019-05-02 17:00:00-05,,0.427,165,2019-05-02 17:00:00
1858267,1858267,9053,2019-05-02 17:15:00-05,,0.241,166,2019-05-02 17:15:00
1858268,1858268,9053,2019-05-02 17:30:00-05,,0.255,167,2019-05-02 17:30:00
1858269,1858269,9053,2019-05-02 17:45:00-05,,0.294,168,2019-05-02 17:45:00
1858270,1858270,9053,2019-05-02 18:00:00-05,,0.233,169,2019-05-02 18:00:00
1858271,1858271,9053,2019-05-02 18:15:00-05,,0.18,170,2019-05-02 18:15:00
1858272,1858272,9053,2019-05-02 18:30:00-05,,0.184,171,2019-05-02 18:30:00
1858273,1858273,9053,2019-05-02 18:45:00-05,,0.407,172,2019-05-02 18:45:00
1858274,1858274,9053,2019-05-02 19:00:00-05,,0.474,173,2019-05-02 19:00:00
1858275,1858275,9053,2019-05-02 19:15:00-05,,0.918,174,2019-05-02 19:15:00
1858276,1858276,9053,2019-05-02 19:30:00-05,,1.33,175,2019-05-02 19:30:00
1858277,1858277,9053,2019-05-02 19:45:00-05,,1.607,176,2019-05-02 19:45:00
1858278,1858278,9053,2019-05-02 20:00:00-05,,1.339,177,2019-05-02 20:00:00
1858279,1858279,9053,2019-05-02 20:15:00-05,,0.879,178,2019-05-02 20:15:00
1858280,1858280,9053,2019-05-02 20:30:00-05,,1.04,179,2019-05-02 20:30:00
1858281,1858281,9053,2019-05-02 20:45:00-05,,1.285,180,2019-05-02 20:45:00
1858282,1858282,9053,2019-05-02 21:00:00-05,,0.803,181,2019-05-02 21:00:00
1858283,1858283,9053,2019-05-02 21:15:00-05,,0.734,182,2019-05-02 21:15:00
1858284,1858284,9053,2019-05-02 21:30:00-05,,0.718,183,2019-05-02 21:30:00
1858285,1858285,9053,2019-05-02 21:45:00-05,,0.678,184,2019-05-02 21:45:00
1858286,1858286,9053,2019-05-02 22:00:00-05,,0.715,185,2019-05-02 22:00:00
1858287,1858287,9053,2019-05-02 22:15:00-05,,0.583,186,2019-05-02 22:15:00
1858288,1858288,9053,2019-05-02 22:30:00-05,,1.71,187,2019-05-02 22:30:00
1858289,1858289,9053,2019-05-02 22:45:00-05,,1.457,188,2019-05-02 22:45:00
1858290,1858290,9053,2019-05-02 23:00:00-05,,1.616,189,2019-05-02 23:00:00
1858291,1858291,9053,2019-05-02 23:15:00-05,,0.895,190,2019-05-02 23:15:00
1858292,1858292,9053,2019-05-02 23:30:00-05,,0.641,191,2019-05-02 23:30:00
1858293,1858293,9053,2019-05-02 23:45:00-05,,0.672,192,2019-05-02 23:45:00
1858294,1858294,9053,2019-05-03 00:00:00-05,,0.669,193,2019-05-03 00:00:00
1858295,1858295,9053,2019-05-03 00:15:00-05,,0.71,194,2019-05-03 00:15:00
1858296,1858296,9053,2019-05-03 00:30:00-05,,0.75,195,2019-05-03 00:30:00
1858297,1858297,9053,2019-05-03 00:45:00-05,,0.663,196,2019-05-03 00:45:00
1858298,1858298,9053,2019-05-03 01:00:00-05,,0.615,197,2019-05-03 01:00:00
1858299,1858299,9053,2019-05-03 01:15:00-05,,0.608,198,2019-05-03 01:15:00
1858300,1858300,9053,2019-05-03 01:30:00-05,,0.611,199,2019-05-03 01:30:00
1858301,1858301,9053,2019-05-03 01:45:00-05,,0.617,200,2019-05-03 01:45:00
1858302,1858302,9053,2019-05-03 02:00:00-05,,0.755,201,2019-05-03 02:00:00
1858303,1858303,9053,2019-05-03 02:15:00-05,,0.815,202,2019-05-03 02:15:00
1858304,1858304,9053,2019-05-03 02:30:00-05,,0.719,203,2019-05-03 02:30:00
1858305,1858305,9053,2019-05-03 02:45:00-05,,0.18,204,2019-05-03 02:45:00
1858306,1858306,9053,2019-05-03 03:00:00-05,,0.145,205,2019-05-03 03:00:00
1858307,1858307,9053,2019-05-03 03:15:00-05,,0.144,206,2019-05-03 03:15:00
1858308,1858308,9053,2019-05-03 03:30:00-05,,0.183,207,2019-05-03 03:30:00
1858309,1858309,9053,2019-05-03 03:45:00-05,,0.223,208,2019-05-03 03:45:00
1858310,1858310,9053,2019-05-03 04:00:00-05,,0.34,209,2019-05-03 04:00:00
1858311,1858311,9053,2019-05-03 04:15:00-05,,0.398,210,2019-05-03 04:15:00
1858312,1858312,9053,2019-05-03 04:30:00-05,,0.242,211,2019-05-03 04:30:00
1858313,1858313,9053,2019-05-03 04:45:00-05,,0.153,212,2019-05-03 04:45:00
1858314,1858314,9053,2019-05-03 05:00:00-05,,0.137,213,2019-05-03 05:00:00
1858315,1858315,9053,2019-05-03 05:15:00-05,,0.168,214,2019-05-03 05:15:00
1858316,1858316,9053,2019-05-03 05:30:00-05,,0.218,215,2019-05-03 05:30:00
1858317,1858317,9053,2019-05-03 05:45:00-05,,0.352,216,2019-05-03 05:45:00
1858318,1858318,9053,2019-05-03 06:00:00-05,,1.004,217,2019-05-03 06:00:00
1858319,1858319,9053,2019-05-03 06:15:00-05,,0.58,218,2019-05-03 06:15:00
1858320,1858320,9053,2019-05-03 06:30:00-05,,1.358,219,2019-05-03 06:30:00
1858321,1858321,9053,2019-05-03 06:45:00-05,,3.929,220,2019-05-03 06:45:00
1858322,1858322,9053,2019-05-03 07:00:00-05,,1.883,221,2019-05-03 07:00:00
1858323,1858323,9053,2019-05-03 07:15:00-05,,0.524,222,2019-05-03 07:15:00
1858324,1858324,9053,2019-05-03 07:30:00-05,,0.5,223,2019-05-03 07:30:00
1858325,1858325,9053,2019-05-03 07:45:00-05,,0.503,224,2019-05-03 07:45:00
1858326,1858326,9053,2019-05-03 08:00:00-05,,0.552,225,2019-05-03 08:00:00
1858327,1858327,9053,2019-05-03 08:15:00-05,,0.547,226,2019-05-03 08:15:00
1858328,1858328,9053,2019-05-03 08:30:00-05,,0.461,227,2019-05-03 08:30:00
1858329,1858329,9053,2019-05-03 08:45:00-05,,0.667,228,2019-05-03 08:45:00
1858330,1858330,9053,2019-05-03 09:00:00-05,,0.805,229,2019-05-03 09:00:00
1858331,1858331,9053,2019-05-03 09:15:00-05,,0.929,230,2019-05-03 09:15:00
1858332,1858332,9053,2019-05-03 09:30:00-05,,1.723,231,2019-05-03 09:30:00
1858333,1858333,9053,2019-05-03 09:45:00-05,,1.892,232,2019-05-03 09:45:00
1858334,1858334,9053,2019-05-03 10:00:00-05,,1.761,233,2019-05-03 10:00:00
1858335,1858335,9053,2019-05-03 10:15:00-05,,1.238,234,2019-05-03 10:15:00
1858336,1858336,9053,2019-05-03 10:30:00-05,,1.587,235,2019-05-03 10:30:00
1858337,1858337,9053,2019-05-03 10:45:00-05,,1.165,236,2019-05-03 10:45:00
1858338,1858338,9053,2019-05-03 11:00:00-05,,1.095,237,2019-05-03 11:00:00
1858339,1858339,9053,2019-05-03 11:15:00-05,,1.278,238,2019-05-03 11:15:00
1858340,1858340,9053,2019-05-03 11:30:00-05,,0.825,239,2019-05-03 11:30:00
1858341,1858341,9053,2019-05-03 11:45:00-05,,0.927,240,2019-05-03 11:45:00
1858342,1858342,9053,2019-05-03 12:00:00-05,,0.976,241,2019-05-03 12:00:00
1858343,1858343,9053,2019-05-03 12:15:00-05,,1.017,242,2019-05-03 12:15:00
1858344,1858344,9053,2019-05-03 12:30:00-05,,0.944,243,2019-05-03 12:30:00
1858345,1858345,9053,2019-05-03 12:45:00-05,,0.902,244,2019-05-03 12:45:00
1858346,1858346,9053,2019-05-03 13:00:00-05,,0.883,245,2019-05-03 13:00:00
1858347,1858347,9053,2019-05-03 13:15:00-05,,0.888,246,2019-05-03 13:15:00
1858348,1858348,9053,2019-05-03 13:30:00-05,,0.936,247,2019-05-03 13:30:00
1858349,1858349,9053,2019-05-03 13:45:00-05,,1.045,248,2019-05-03 13:45:00
1858350,1858350,9053,2019-05-03 14:00:00-05,,1.096,249,2019-05-03 14:00:00
1858351,1858351,9053,2019-05-03 14:15:00-05,,0.99,250,2019-05-03 14:15:00
1858352,1858352,9053,2019-05-03 14:30:00-05,,0.464,251,2019-05-03 14:30:00
1858353,1858353,9053,2019-05-03 14:45:00-05,,0.434,252,2019-05-03 14:45:00
1858354,1858354,9053,2019-05-03 15:00:00-05,,0.434,253,2019-05-03 15:00:00
1858355,1858355,9053,2019-05-03 15:15:00-05,,0.432,254,2019-05-03 15:15:00
1858356,1858356,9053,2019-05-03 15:30:00-05,,0.574,255,2019-05-03 15:30:00
1858357,1858357,9053,2019-05-03 15:45:00-05,,0.621,256,2019-05-03 15:45:00
1858358,1858358,9053,2019-05-03 16:00:00-05,,0.575,257,2019-05-03 16:00:00
1858359,1858359,9053,2019-05-03 16:15:00-05,,0.42,258,2019-05-03 16:15:00
1858360,1858360,9053,2019-05-03 16:30:00-05,,0.414,259,2019-05-03 16:30:00
1858361,1858361,9053,2019-05-03 16:45:00-05,,0.401,260,2019-05-03 16:45:00
1858362,1858362,9053,2019-05-03 17:00:00-05,,0.397,261,2019-05-03 17:00:00
1858363,1858363,9053,2019-05-03 17:15:00-05,,0.733,262,2019-05-03 17:15:00
1858364,1858364,9053,2019-05-03 17:30:00-05,,0.79,263,2019-05-03 17:30:00
1858365,1858365,9053,2019-05-03 17:45:00-05,,0.822,264,2019-05-03 17:45:00
1858366,1858366,9053,2019-05-03 18:00:00-05,,0.66,265,2019-05-03 18:00:00
1858367,1858367,9053,2019-05-03 18:15:00-05,,0.647,266,2019-05-03 18:15:00
1858368,1858368,9053,2019-05-03 18:30:00-05,,0.646,267,2019-05-03 18:30:00
1858369,1858369,9053,2019-05-03 18:45:00-05,,0.553,268,2019-05-03 18:45:00
1858370,1858370,9053,2019-05-03 19:00:00-05,,0.872,269,2019-05-03 19:00:00
1858371,1858371,9053,2019-05-03 19:15:00-05,,1.105,270,2019-05-03 19:15:00
1858372,1858372,9053,2019-05-03 19:30:00-05,,1.11,271,2019-05-03 19:30:00
1858373,1858373,9053,2019-05-03 19:45:00-05,,1.015,272,2019-05-03 19:45:00
1858374,1858374,9053,2019-05-03 20:00:00-05,,1.766,273,2019-05-03 20:00:00
1858375,1858375,9053,2019-05-03 20:15:00-05,,2.893,274,2019-05-03 20:15:00
1858376,1858376,9053,2019-05-03 20:30:00-05,,2.891,275,2019-05-03 20:30:00
1858377,1858377,9053,2019-05-03 20:45:00-05,,3.092,276,2019-05-03 20:45:00
1858378,1858378,9053,2019-05-03 21:00:00-05,,2.93,277,2019-05-03 21:00:00
1858379,1858379,9053,2019-05-03 21:15:00-05,,3.016,278,2019-05-03 21:15:00
1858380,1858380,9053,2019-05-03 21:30:00-05,,2.958,279,2019-05-03 21:30:00
1858381,1858381,9053,2019-05-03 21:45:00-05,,2.603,280,2019-05-03 21:45:00
1858382,1858382,9053,2019-05-03 22:00:00-05,,2.672,281,2019-05-03 22:00:00
1858383,1858383,9053,2019-05-03 22:15:00-05,,2.715,282,2019-05-03 22:15:00
1858384,1858384,9053,2019-05-03 22:30:00-05,,2.62,283,2019-05-03 22:30:00
1858385,1858385,9053,2019-05-03 22:45:00-05,,2.521,284,2019-05-03 22:45:00
1858386,1858386,9053,2019-05-03 23:00:00-05,,2.581,285,2019-05-03 23:00:00
1858387,1858387,9053,2019-05-03 23:15:00-05,,2.453,286,2019-05-03 23:15:00
1858388,1858388,9053,2019-05-03 23:30:00-05,,2.542,287,2019-05-03 23:30:00
1858389,1858389,9053,2019-05-03 23:45:00-05,,2.453,288,2019-05-03 23:45:00
1858390,1858390,9053,2019-05-04 00:00:00-05,,2.46,289,2019-05-04 00:00:00
1858391,1858391,9053,2019-05-04 00:15:00-05,,2.366,290,2019-05-04 00:15:00
1858392,1858392,9053,2019-05-04 00:30:00-05,,2.358,291,2019-05-04 00:30:00
1858393,1858393,9053,2019-05-04 00:45:00-05,,2.247,292,2019-05-04 00:45:00
1858394,1858394,9053,2019-05-04 01:00:00-05,,2.392,293,2019-05-04 01:00:00
1858395,1858395,9053,2019-05-04 01:15:00-05,,2.404,294,2019-05-04 01:15:00
1858396,1858396,9053,2019-05-04 01:30:00-05,,2.38,295,2019-05-04 01:30:00
1858397,1858397,9053,2019-05-04 01:45:00-05,,2.311,296,2019-05-04 01:45:00
1858398,1858398,9053,2019-05-04 02:00:00-05,,2.391,297,2019-05-04 02:00:00
1858399,1858399,9053,2019-05-04 02:15:00-05,,2.082,298,2019-05-04 02:15:00
1858400,1858400,9053,2019-05-04 02:30:00-05,,1.81,299,2019-05-04 02:30:00
1858401,1858401,9053,2019-05-04 02:45:00-05,,1.86,300,2019-05-04 02:45:00
1858402,1858402,9053,2019-05-04 03:00:00-05,,1.945,301,2019-05-04 03:00:00
1858403,1858403,9053,2019-05-04 03:15:00-05,,1.939,302,2019-05-04 03:15:00
