,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
386482,386482,2318,2019-05-01 16:15:00-05,,0.951,66,2019-05-01 16:15:00
386483,386483,2318,2019-05-01 16:30:00-05,,0.823,67,2019-05-01 16:30:00
386484,386484,2318,2019-05-01 16:45:00-05,,0.762,68,2019-05-01 16:45:00
386485,386485,2318,2019-05-01 17:00:00-05,,0.805,69,2019-05-01 17:00:00
386486,386486,2318,2019-05-01 17:15:00-05,,1.015,70,2019-05-01 17:15:00
386487,386487,2318,2019-05-01 17:30:00-05,,0.882,71,2019-05-01 17:30:00
386488,386488,2318,2019-05-01 17:45:00-05,,0.841,72,2019-05-01 17:45:00
386489,386489,2318,2019-05-01 18:00:00-05,,1.076,73,2019-05-01 18:00:00
386490,386490,2318,2019-05-01 18:15:00-05,,1.058,74,2019-05-01 18:15:00
386491,386491,2318,2019-05-01 18:30:00-05,,0.985,75,2019-05-01 18:30:00
386492,386492,2318,2019-05-01 18:45:00-05,,0.971,76,2019-05-01 18:45:00
386493,386493,2318,2019-05-01 19:00:00-05,,1.291,77,2019-05-01 19:00:00
386494,386494,2318,2019-05-01 19:15:00-05,,1.428,78,2019-05-01 19:15:00
386495,386495,2318,2019-05-01 19:30:00-05,,1.19,79,2019-05-01 19:30:00
386496,386496,2318,2019-05-01 19:45:00-05,,1.144,80,2019-05-01 19:45:00
386497,386497,2318,2019-05-01 20:00:00-05,,1.221,81,2019-05-01 20:00:00
386498,386498,2318,2019-05-01 20:15:00-05,,1.544,82,2019-05-01 20:15:00
386499,386499,2318,2019-05-01 20:30:00-05,,1.586,83,2019-05-01 20:30:00
386500,386500,2318,2019-05-01 20:45:00-05,,1.618,84,2019-05-01 20:45:00
386501,386501,2318,2019-05-01 21:00:00-05,,1.322,85,2019-05-01 21:00:00
386502,386502,2318,2019-05-01 21:15:00-05,,1.101,86,2019-05-01 21:15:00
386503,386503,2318,2019-05-01 21:30:00-05,,1.0,87,2019-05-01 21:30:00
386504,386504,2318,2019-05-01 21:45:00-05,,1.013,88,2019-05-01 21:45:00
386505,386505,2318,2019-05-01 22:00:00-05,,0.867,89,2019-05-01 22:00:00
386506,386506,2318,2019-05-01 22:15:00-05,,0.675,90,2019-05-01 22:15:00
386507,386507,2318,2019-05-01 22:30:00-05,,0.645,91,2019-05-01 22:30:00
386508,386508,2318,2019-05-01 22:45:00-05,,0.748,92,2019-05-01 22:45:00
386509,386509,2318,2019-05-01 23:00:00-05,,0.662,93,2019-05-01 23:00:00
386510,386510,2318,2019-05-01 23:15:00-05,,0.844,94,2019-05-01 23:15:00
386511,386511,2318,2019-05-01 23:30:00-05,,0.67,95,2019-05-01 23:30:00
386512,386512,2318,2019-05-01 23:45:00-05,,0.781,96,2019-05-01 23:45:00
386513,386513,2318,2019-05-02 00:00:00-05,,0.675,97,2019-05-02 00:00:00
386514,386514,2318,2019-05-02 00:15:00-05,,0.672,98,2019-05-02 00:15:00
386515,386515,2318,2019-05-02 00:30:00-05,,0.777,99,2019-05-02 00:30:00
386516,386516,2318,2019-05-02 00:45:00-05,,0.905,100,2019-05-02 00:45:00
386517,386517,2318,2019-05-02 01:00:00-05,,0.796,101,2019-05-02 01:00:00
386518,386518,2318,2019-05-02 01:15:00-05,,0.758,102,2019-05-02 01:15:00
386519,386519,2318,2019-05-02 01:30:00-05,,0.696,103,2019-05-02 01:30:00
386520,386520,2318,2019-05-02 01:45:00-05,,0.799,104,2019-05-02 01:45:00
386521,386521,2318,2019-05-02 02:00:00-05,,0.692,105,2019-05-02 02:00:00
386522,386522,2318,2019-05-02 02:15:00-05,,0.698,106,2019-05-02 02:15:00
386523,386523,2318,2019-05-02 02:30:00-05,,0.693,107,2019-05-02 02:30:00
386524,386524,2318,2019-05-02 02:45:00-05,,0.809,108,2019-05-02 02:45:00
386525,386525,2318,2019-05-02 03:00:00-05,,0.697,109,2019-05-02 03:00:00
386526,386526,2318,2019-05-02 03:15:00-05,,0.696,110,2019-05-02 03:15:00
386527,386527,2318,2019-05-02 03:30:00-05,,0.688,111,2019-05-02 03:30:00
386528,386528,2318,2019-05-02 03:45:00-05,,0.814,112,2019-05-02 03:45:00
386529,386529,2318,2019-05-02 04:00:00-05,,0.693,113,2019-05-02 04:00:00
386530,386530,2318,2019-05-02 04:15:00-05,,0.687,114,2019-05-02 04:15:00
386531,386531,2318,2019-05-02 04:30:00-05,,0.833,115,2019-05-02 04:30:00
386532,386532,2318,2019-05-02 04:45:00-05,,1.377,116,2019-05-02 04:45:00
386533,386533,2318,2019-05-02 05:00:00-05,,1.265,117,2019-05-02 05:00:00
386534,386534,2318,2019-05-02 05:15:00-05,,1.266,118,2019-05-02 05:15:00
386535,386535,2318,2019-05-02 05:30:00-05,,0.902,119,2019-05-02 05:30:00
386536,386536,2318,2019-05-02 05:45:00-05,,0.71,120,2019-05-02 05:45:00
386537,386537,2318,2019-05-02 06:00:00-05,,0.785,121,2019-05-02 06:00:00
386538,386538,2318,2019-05-02 06:15:00-05,,0.894,122,2019-05-02 06:15:00
386539,386539,2318,2019-05-02 06:30:00-05,,0.977,123,2019-05-02 06:30:00
386540,386540,2318,2019-05-02 06:45:00-05,,0.882,124,2019-05-02 06:45:00
386541,386541,2318,2019-05-02 07:00:00-05,,0.854,125,2019-05-02 07:00:00
386542,386542,2318,2019-05-02 07:15:00-05,,1.084,126,2019-05-02 07:15:00
386543,386543,2318,2019-05-02 07:30:00-05,,1.259,127,2019-05-02 07:30:00
386544,386544,2318,2019-05-02 07:45:00-05,,1.502,128,2019-05-02 07:45:00
386545,386545,2318,2019-05-02 08:00:00-05,,1.614,129,2019-05-02 08:00:00
386546,386546,2318,2019-05-02 08:15:00-05,,1.793,130,2019-05-02 08:15:00
386547,386547,2318,2019-05-02 08:30:00-05,,2.262,131,2019-05-02 08:30:00
386548,386548,2318,2019-05-02 08:45:00-05,,1.967,132,2019-05-02 08:45:00
386549,386549,2318,2019-05-02 09:00:00-05,,1.428,133,2019-05-02 09:00:00
386550,386550,2318,2019-05-02 09:15:00-05,,1.564,134,2019-05-02 09:15:00
386551,386551,2318,2019-05-02 09:30:00-05,,1.375,135,2019-05-02 09:30:00
386552,386552,2318,2019-05-02 09:45:00-05,,1.219,136,2019-05-02 09:45:00
386553,386553,2318,2019-05-02 10:00:00-05,,1.203,137,2019-05-02 10:00:00
386554,386554,2318,2019-05-02 10:15:00-05,,1.168,138,2019-05-02 10:15:00
386555,386555,2318,2019-05-02 10:30:00-05,,0.967,139,2019-05-02 10:30:00
386556,386556,2318,2019-05-02 10:45:00-05,,0.882,140,2019-05-02 10:45:00
386557,386557,2318,2019-05-02 11:00:00-05,,0.959,141,2019-05-02 11:00:00
386558,386558,2318,2019-05-02 11:15:00-05,,1.584,142,2019-05-02 11:15:00
386559,386559,2318,2019-05-02 11:30:00-05,,1.639,143,2019-05-02 11:30:00
386560,386560,2318,2019-05-02 11:45:00-05,,4.069,144,2019-05-02 11:45:00
386561,386561,2318,2019-05-02 12:00:00-05,,2.628,145,2019-05-02 12:00:00
386562,386562,2318,2019-05-02 12:15:00-05,,1.29,146,2019-05-02 12:15:00
386563,386563,2318,2019-05-02 12:30:00-05,,0.929,147,2019-05-02 12:30:00
386564,386564,2318,2019-05-02 12:45:00-05,,1.033,148,2019-05-02 12:45:00
386565,386565,2318,2019-05-02 13:00:00-05,,1.048,149,2019-05-02 13:00:00
386566,386566,2318,2019-05-02 13:15:00-05,,1.037,150,2019-05-02 13:15:00
386567,386567,2318,2019-05-02 13:30:00-05,,0.942,151,2019-05-02 13:30:00
386568,386568,2318,2019-05-02 13:45:00-05,,1.036,152,2019-05-02 13:45:00
386569,386569,2318,2019-05-02 14:00:00-05,,1.209,153,2019-05-02 14:00:00
386570,386570,2318,2019-05-02 14:15:00-05,,1.466,154,2019-05-02 14:15:00
386571,386571,2318,2019-05-02 14:30:00-05,,1.436,155,2019-05-02 14:30:00
386572,386572,2318,2019-05-02 14:45:00-05,,0.855,156,2019-05-02 14:45:00
386573,386573,2318,2019-05-02 15:00:00-05,,0.912,157,2019-05-02 15:00:00
386574,386574,2318,2019-05-02 15:15:00-05,,0.818,158,2019-05-02 15:15:00
386575,386575,2318,2019-05-02 15:30:00-05,,0.795,159,2019-05-02 15:30:00
386576,386576,2318,2019-05-02 15:45:00-05,,0.795,160,2019-05-02 15:45:00
386577,386577,2318,2019-05-02 16:00:00-05,,0.927,161,2019-05-02 16:00:00
386578,386578,2318,2019-05-02 16:15:00-05,,0.917,162,2019-05-02 16:15:00
386579,386579,2318,2019-05-02 16:30:00-05,,1.047,163,2019-05-02 16:30:00
386580,386580,2318,2019-05-02 16:45:00-05,,1.095,164,2019-05-02 16:45:00
386581,386581,2318,2019-05-02 17:00:00-05,,3.16,165,2019-05-02 17:00:00
386582,386582,2318,2019-05-02 17:15:00-05,,3.51,166,2019-05-02 17:15:00
386583,386583,2318,2019-05-02 17:30:00-05,,3.369,167,2019-05-02 17:30:00
386584,386584,2318,2019-05-02 17:45:00-05,,3.804,168,2019-05-02 17:45:00
386585,386585,2318,2019-05-02 18:00:00-05,,2.486,169,2019-05-02 18:00:00
386586,386586,2318,2019-05-02 18:15:00-05,,5.184,170,2019-05-02 18:15:00
386587,386587,2318,2019-05-02 18:30:00-05,,2.705,171,2019-05-02 18:30:00
386588,386588,2318,2019-05-02 18:45:00-05,,2.564,172,2019-05-02 18:45:00
386589,386589,2318,2019-05-02 19:00:00-05,,2.678,173,2019-05-02 19:00:00
386590,386590,2318,2019-05-02 19:15:00-05,,2.063,174,2019-05-02 19:15:00
386591,386591,2318,2019-05-02 19:30:00-05,,1.13,175,2019-05-02 19:30:00
386592,386592,2318,2019-05-02 19:45:00-05,,1.223,176,2019-05-02 19:45:00
386593,386593,2318,2019-05-02 20:00:00-05,,1.278,177,2019-05-02 20:00:00
386594,386594,2318,2019-05-02 20:15:00-05,,1.158,178,2019-05-02 20:15:00
386595,386595,2318,2019-05-02 20:30:00-05,,1.119,179,2019-05-02 20:30:00
386596,386596,2318,2019-05-02 20:45:00-05,,1.202,180,2019-05-02 20:45:00
386597,386597,2318,2019-05-02 21:00:00-05,,1.116,181,2019-05-02 21:00:00
386598,386598,2318,2019-05-02 21:15:00-05,,1.062,182,2019-05-02 21:15:00
386599,386599,2318,2019-05-02 21:30:00-05,,1.055,183,2019-05-02 21:30:00
386600,386600,2318,2019-05-02 21:45:00-05,,0.85,184,2019-05-02 21:45:00
386601,386601,2318,2019-05-02 22:00:00-05,,0.677,185,2019-05-02 22:00:00
386602,386602,2318,2019-05-02 22:15:00-05,,0.657,186,2019-05-02 22:15:00
386603,386603,2318,2019-05-02 22:30:00-05,,0.806,187,2019-05-02 22:30:00
386604,386604,2318,2019-05-02 22:45:00-05,,0.649,188,2019-05-02 22:45:00
386605,386605,2318,2019-05-02 23:00:00-05,,0.691,189,2019-05-02 23:00:00
386606,386606,2318,2019-05-02 23:15:00-05,,1.281,190,2019-05-02 23:15:00
386607,386607,2318,2019-05-02 23:30:00-05,,1.758,191,2019-05-02 23:30:00
386608,386608,2318,2019-05-02 23:45:00-05,,2.055,192,2019-05-02 23:45:00
386609,386609,2318,2019-05-03 00:00:00-05,,1.875,193,2019-05-03 00:00:00
386610,386610,2318,2019-05-03 00:15:00-05,,1.97,194,2019-05-03 00:15:00
386611,386611,2318,2019-05-03 00:30:00-05,,1.963,195,2019-05-03 00:30:00
386612,386612,2318,2019-05-03 00:45:00-05,,1.29,196,2019-05-03 00:45:00
386613,386613,2318,2019-05-03 01:00:00-05,,1.058,197,2019-05-03 01:00:00
386614,386614,2318,2019-05-03 01:15:00-05,,0.788,198,2019-05-03 01:15:00
386615,386615,2318,2019-05-03 01:30:00-05,,0.671,199,2019-05-03 01:30:00
386616,386616,2318,2019-05-03 01:45:00-05,,0.67,200,2019-05-03 01:45:00
386617,386617,2318,2019-05-03 02:00:00-05,,0.778,201,2019-05-03 02:00:00
386618,386618,2318,2019-05-03 02:15:00-05,,0.718,202,2019-05-03 02:15:00
386619,386619,2318,2019-05-03 02:30:00-05,,0.658,203,2019-05-03 02:30:00
386620,386620,2318,2019-05-03 02:45:00-05,,0.664,204,2019-05-03 02:45:00
386621,386621,2318,2019-05-03 03:00:00-05,,0.663,205,2019-05-03 03:00:00
386622,386622,2318,2019-05-03 03:15:00-05,,0.818,206,2019-05-03 03:15:00
386623,386623,2318,2019-05-03 03:30:00-05,,0.805,207,2019-05-03 03:30:00
386624,386624,2318,2019-05-03 03:45:00-05,,0.788,208,2019-05-03 03:45:00
386625,386625,2318,2019-05-03 04:00:00-05,,0.893,209,2019-05-03 04:00:00
386626,386626,2318,2019-05-03 04:15:00-05,,0.785,210,2019-05-03 04:15:00
386627,386627,2318,2019-05-03 04:30:00-05,,0.776,211,2019-05-03 04:30:00
386628,386628,2318,2019-05-03 04:45:00-05,,0.771,212,2019-05-03 04:45:00
386629,386629,2318,2019-05-03 05:00:00-05,,0.788,213,2019-05-03 05:00:00
386630,386630,2318,2019-05-03 05:15:00-05,,0.652,214,2019-05-03 05:15:00
386631,386631,2318,2019-05-03 05:30:00-05,,0.67,215,2019-05-03 05:30:00
386632,386632,2318,2019-05-03 05:45:00-05,,0.744,216,2019-05-03 05:45:00
386633,386633,2318,2019-05-03 06:00:00-05,,0.738,217,2019-05-03 06:00:00
386634,386634,2318,2019-05-03 06:15:00-05,,0.694,218,2019-05-03 06:15:00
386635,386635,2318,2019-05-03 06:30:00-05,,0.7,219,2019-05-03 06:30:00
386636,386636,2318,2019-05-03 06:45:00-05,,0.83,220,2019-05-03 06:45:00
386637,386637,2318,2019-05-03 07:00:00-05,,0.715,221,2019-05-03 07:00:00
386638,386638,2318,2019-05-03 07:15:00-05,,0.706,222,2019-05-03 07:15:00
386639,386639,2318,2019-05-03 07:30:00-05,,0.831,223,2019-05-03 07:30:00
386640,386640,2318,2019-05-03 07:45:00-05,,1.136,224,2019-05-03 07:45:00
386641,386641,2318,2019-05-03 08:00:00-05,,0.918,225,2019-05-03 08:00:00
386642,386642,2318,2019-05-03 08:15:00-05,,1.225,226,2019-05-03 08:15:00
386643,386643,2318,2019-05-03 08:30:00-05,,1.948,227,2019-05-03 08:30:00
386644,386644,2318,2019-05-03 08:45:00-05,,1.591,228,2019-05-03 08:45:00
386645,386645,2318,2019-05-03 09:00:00-05,,1.154,229,2019-05-03 09:00:00
386646,386646,2318,2019-05-03 09:15:00-05,,1.074,230,2019-05-03 09:15:00
386647,386647,2318,2019-05-03 09:30:00-05,,1.157,231,2019-05-03 09:30:00
386648,386648,2318,2019-05-03 09:45:00-05,,1.142,232,2019-05-03 09:45:00
386649,386649,2318,2019-05-03 10:00:00-05,,1.122,233,2019-05-03 10:00:00
386650,386650,2318,2019-05-03 10:15:00-05,,1.19,234,2019-05-03 10:15:00
386651,386651,2318,2019-05-03 10:30:00-05,,1.025,235,2019-05-03 10:30:00
386652,386652,2318,2019-05-03 10:45:00-05,,1.1,236,2019-05-03 10:45:00
386653,386653,2318,2019-05-03 11:00:00-05,,1.098,237,2019-05-03 11:00:00
386654,386654,2318,2019-05-03 11:15:00-05,,1.009,238,2019-05-03 11:15:00
386655,386655,2318,2019-05-03 11:30:00-05,,0.881,239,2019-05-03 11:30:00
386656,386656,2318,2019-05-03 11:45:00-05,,0.872,240,2019-05-03 11:45:00
386657,386657,2318,2019-05-03 12:00:00-05,,0.896,241,2019-05-03 12:00:00
386658,386658,2318,2019-05-03 12:15:00-05,,0.812,242,2019-05-03 12:15:00
386659,386659,2318,2019-05-03 12:30:00-05,,0.806,243,2019-05-03 12:30:00
386660,386660,2318,2019-05-03 12:45:00-05,,0.896,244,2019-05-03 12:45:00
386661,386661,2318,2019-05-03 13:00:00-05,,0.795,245,2019-05-03 13:00:00
386662,386662,2318,2019-05-03 13:15:00-05,,0.805,246,2019-05-03 13:15:00
386663,386663,2318,2019-05-03 13:30:00-05,,0.886,247,2019-05-03 13:30:00
386664,386664,2318,2019-05-03 13:45:00-05,,0.797,248,2019-05-03 13:45:00
386665,386665,2318,2019-05-03 14:00:00-05,,0.883,249,2019-05-03 14:00:00
386666,386666,2318,2019-05-03 14:15:00-05,,1.233,250,2019-05-03 14:15:00
386667,386667,2318,2019-05-03 14:30:00-05,,1.501,251,2019-05-03 14:30:00
386668,386668,2318,2019-05-03 14:45:00-05,,1.36,252,2019-05-03 14:45:00
386669,386669,2318,2019-05-03 15:00:00-05,,1.334,253,2019-05-03 15:00:00
386670,386670,2318,2019-05-03 15:15:00-05,,1.313,254,2019-05-03 15:15:00
386671,386671,2318,2019-05-03 15:30:00-05,,0.749,255,2019-05-03 15:30:00
386672,386672,2318,2019-05-03 15:45:00-05,,0.749,256,2019-05-03 15:45:00
386673,386673,2318,2019-05-03 16:00:00-05,,0.853,257,2019-05-03 16:00:00
386674,386674,2318,2019-05-03 16:15:00-05,,0.753,258,2019-05-03 16:15:00
386675,386675,2318,2019-05-03 16:30:00-05,,1.092,259,2019-05-03 16:30:00
386676,386676,2318,2019-05-03 16:45:00-05,,1.364,260,2019-05-03 16:45:00
386677,386677,2318,2019-05-03 17:00:00-05,,1.299,261,2019-05-03 17:00:00
386678,386678,2318,2019-05-03 17:15:00-05,,1.69,262,2019-05-03 17:15:00
386679,386679,2318,2019-05-03 17:30:00-05,,1.546,263,2019-05-03 17:30:00
386680,386680,2318,2019-05-03 17:45:00-05,,1.599,264,2019-05-03 17:45:00
386681,386681,2318,2019-05-03 18:00:00-05,,1.548,265,2019-05-03 18:00:00
386682,386682,2318,2019-05-03 18:15:00-05,,1.534,266,2019-05-03 18:15:00
386683,386683,2318,2019-05-03 18:30:00-05,,1.545,267,2019-05-03 18:30:00
386684,386684,2318,2019-05-03 18:45:00-05,,1.436,268,2019-05-03 18:45:00
386685,386685,2318,2019-05-03 19:00:00-05,,1.46,269,2019-05-03 19:00:00
386686,386686,2318,2019-05-03 19:15:00-05,,1.202,270,2019-05-03 19:15:00
386687,386687,2318,2019-05-03 19:30:00-05,,0.969,271,2019-05-03 19:30:00
386688,386688,2318,2019-05-03 19:45:00-05,,0.926,272,2019-05-03 19:45:00
386689,386689,2318,2019-05-03 20:00:00-05,,1.144,273,2019-05-03 20:00:00
386690,386690,2318,2019-05-03 20:15:00-05,,1.133,274,2019-05-03 20:15:00
386691,386691,2318,2019-05-03 20:30:00-05,,1.294,275,2019-05-03 20:30:00
386692,386692,2318,2019-05-03 20:45:00-05,,1.184,276,2019-05-03 20:45:00
386693,386693,2318,2019-05-03 21:00:00-05,,1.297,277,2019-05-03 21:00:00
386694,386694,2318,2019-05-03 21:15:00-05,,1.095,278,2019-05-03 21:15:00
386695,386695,2318,2019-05-03 21:30:00-05,,1.227,279,2019-05-03 21:30:00
386696,386696,2318,2019-05-03 21:45:00-05,,1.066,280,2019-05-03 21:45:00
386697,386697,2318,2019-05-03 22:00:00-05,,1.088,281,2019-05-03 22:00:00
386698,386698,2318,2019-05-03 22:15:00-05,,0.885,282,2019-05-03 22:15:00
386699,386699,2318,2019-05-03 22:30:00-05,,0.974,283,2019-05-03 22:30:00
386700,386700,2318,2019-05-03 22:45:00-05,,0.871,284,2019-05-03 22:45:00
386701,386701,2318,2019-05-03 23:00:00-05,,0.889,285,2019-05-03 23:00:00
386702,386702,2318,2019-05-03 23:15:00-05,,0.739,286,2019-05-03 23:15:00
386703,386703,2318,2019-05-03 23:30:00-05,,0.744,287,2019-05-03 23:30:00
386704,386704,2318,2019-05-03 23:45:00-05,,0.74,288,2019-05-03 23:45:00
386705,386705,2318,2019-05-04 00:00:00-05,,0.859,289,2019-05-04 00:00:00
386706,386706,2318,2019-05-04 00:15:00-05,,0.742,290,2019-05-04 00:15:00
386707,386707,2318,2019-05-04 00:30:00-05,,0.808,291,2019-05-04 00:30:00
386708,386708,2318,2019-05-04 00:45:00-05,,0.85,292,2019-05-04 00:45:00
386709,386709,2318,2019-05-04 01:00:00-05,,0.944,293,2019-05-04 01:00:00
386710,386710,2318,2019-05-04 01:15:00-05,,0.746,294,2019-05-04 01:15:00
386711,386711,2318,2019-05-04 01:30:00-05,,0.958,295,2019-05-04 01:30:00
386712,386712,2318,2019-05-04 01:45:00-05,,0.893,296,2019-05-04 01:45:00
386713,386713,2318,2019-05-04 02:00:00-05,,1.009,297,2019-05-04 02:00:00
386714,386714,2318,2019-05-04 02:15:00-05,,0.905,298,2019-05-04 02:15:00
386715,386715,2318,2019-05-04 02:30:00-05,,0.907,299,2019-05-04 02:30:00
386716,386716,2318,2019-05-04 02:45:00-05,,0.895,300,2019-05-04 02:45:00
386717,386717,2318,2019-05-04 03:00:00-05,,1.132,301,2019-05-04 03:00:00
386718,386718,2318,2019-05-04 03:15:00-05,,1.009,302,2019-05-04 03:15:00
386719,386719,2318,2019-05-04 03:30:00-05,,0.971,303,2019-05-04 03:30:00
386720,386720,2318,2019-05-04 03:45:00-05,,0.883,304,2019-05-04 03:45:00
386721,386721,2318,2019-05-04 04:00:00-05,,1.056,305,2019-05-04 04:00:00
386722,386722,2318,2019-05-04 04:15:00-05,,1.342,306,2019-05-04 04:15:00
386723,386723,2318,2019-05-04 04:30:00-05,,1.367,307,2019-05-04 04:30:00
386724,386724,2318,2019-05-04 04:45:00-05,,1.556,308,2019-05-04 04:45:00
386725,386725,2318,2019-05-04 05:00:00-05,,2.225,309,2019-05-04 05:00:00
386726,386726,2318,2019-05-04 05:15:00-05,,0.965,310,2019-05-04 05:15:00
386727,386727,2318,2019-05-04 05:30:00-05,,1.435,311,2019-05-04 05:30:00
386728,386728,2318,2019-05-04 05:45:00-05,,1.548,312,2019-05-04 05:45:00
386729,386729,2318,2019-05-04 06:00:00-05,,1.553,313,2019-05-04 06:00:00
386730,386730,2318,2019-05-04 06:15:00-05,,0.956,314,2019-05-04 06:15:00
386731,386731,2318,2019-05-04 06:30:00-05,,0.871,315,2019-05-04 06:30:00
386732,386732,2318,2019-05-04 06:45:00-05,,0.911,316,2019-05-04 06:45:00
