,Unnamed: 0,dataid,local_15min,solar_total,grid
1223247,1398715,7951,2018-01-01 00:00:00-06,,8.095
1223248,1398716,7951,2018-01-01 00:15:00-06,,1.363
1223249,1398717,7951,2018-01-01 00:30:00-06,,2.579
1223250,1398718,7951,2018-01-01 00:45:00-06,,5.823
1223251,1398719,7951,2018-01-01 01:00:00-06,,0.333
1223252,1398720,7951,2018-01-01 01:15:00-06,,8.14
1223253,1398721,7951,2018-01-01 01:30:00-06,,1.221
1223254,1398722,7951,2018-01-01 01:45:00-06,,0.957
1223255,1398723,7951,2018-01-01 02:00:00-06,,6.678
1223256,1398724,7951,2018-01-01 02:15:00-06,,0.448
1223257,1398725,7951,2018-01-01 02:30:00-06,,4.958
1223258,1398726,7951,2018-01-01 02:45:00-06,,2.707
1223259,1398727,7951,2018-01-01 03:00:00-06,,0.42
1223260,1398728,7951,2018-01-01 03:15:00-06,,7.087
1223261,1398729,7951,2018-01-01 03:30:00-06,,0.451
1223262,1398730,7951,2018-01-01 03:45:00-06,,6.562
1223263,1398731,7951,2018-01-01 04:00:00-06,,0.311
1223264,1398732,7951,2018-01-01 04:15:00-06,,4.098
1223265,1398733,7951,2018-01-01 04:30:00-06,,2.829
1223266,1398734,7951,2018-01-01 04:45:00-06,,1.65
1223267,1398735,7951,2018-01-01 05:00:00-06,,5.704
1223268,1398736,7951,2018-01-01 05:15:00-06,,0.376
1223269,1398737,7951,2018-01-01 05:30:00-06,,7.123
1223270,1398738,7951,2018-01-01 05:45:00-06,,0.462
1223271,1398739,7951,2018-01-01 06:00:00-06,,3.563
1223272,1398740,7951,2018-01-01 06:15:00-06,,4.116
1223273,1398741,7951,2018-01-01 06:30:00-06,,3.888
1223274,1398742,7951,2018-01-01 06:45:00-06,,4.508
1223275,1398743,7951,2018-01-01 07:00:00-06,,2.986
1223276,1398744,7951,2018-01-01 07:15:00-06,,4.235
1223277,1398745,7951,2018-01-01 07:30:00-06,,1.66
1223278,1398746,7951,2018-01-01 07:45:00-06,,5.602
1223279,1398747,7951,2018-01-01 08:00:00-06,,0.316
1223280,1398748,7951,2018-01-01 08:15:00-06,,0.198
1223281,1398749,7951,2018-01-01 08:30:00-06,,9.681
1223282,1398750,7951,2018-01-01 08:45:00-06,,1.13
1223283,1398751,7951,2018-01-01 09:00:00-06,,1.593
1223284,1398752,7951,2018-01-01 09:15:00-06,,6.023
1223285,1398753,7951,2018-01-01 09:30:00-06,,0.444
1223286,1398754,7951,2018-01-01 09:45:00-06,,3.707
1223287,1398755,7951,2018-01-01 10:00:00-06,,2.945
1223288,1398756,7951,2018-01-01 10:15:00-06,,0.548
1223289,1398757,7951,2018-01-01 10:30:00-06,,6.642
1223290,1398758,7951,2018-01-01 10:45:00-06,,0.421
1223291,1398759,7951,2018-01-01 11:00:00-06,,0.729
1223292,1398760,7951,2018-01-01 11:15:00-06,,7.093
1223293,1398761,7951,2018-01-01 11:30:00-06,,0.424
1223294,1398762,7951,2018-01-01 11:45:00-06,,0.222
1223295,1398763,7951,2018-01-01 12:00:00-06,,7.099
1223296,1398764,7951,2018-01-01 12:15:00-06,,0.622
1223297,1398765,7951,2018-01-01 12:30:00-06,,6.82
1223298,1398766,7951,2018-01-01 12:45:00-06,,2.804
1223299,1398767,7951,2018-01-01 13:00:00-06,,3.802
1223300,1398768,7951,2018-01-01 13:15:00-06,,4.033
1223301,1398769,7951,2018-01-01 13:30:00-06,,0.667
1223302,1398770,7951,2018-01-01 13:45:00-06,,0.81
1223303,1398771,7951,2018-01-01 14:00:00-06,,0.772
1223304,1398772,7951,2018-01-01 14:15:00-06,,7.205
1223305,1398773,7951,2018-01-01 14:30:00-06,,0.719
1223306,1398774,7951,2018-01-01 14:45:00-06,,0.945
1223307,1398775,7951,2018-01-01 15:00:00-06,,0.777
1223308,1398776,7951,2018-01-01 15:15:00-06,,0.468
1223309,1398777,7951,2018-01-01 15:30:00-06,,0.571
1223310,1398778,7951,2018-01-01 15:45:00-06,,5.697
1223311,1398779,7951,2018-01-01 16:00:00-06,,0.785
1223312,1398780,7951,2018-01-01 16:15:00-06,,1.214
1223313,1398781,7951,2018-01-01 16:30:00-06,,1.27
1223314,1398782,7951,2018-01-01 16:45:00-06,,1.532
1223315,1398783,7951,2018-01-01 17:00:00-06,,1.464
1223316,1398784,7951,2018-01-01 17:15:00-06,,2.154
1223317,1398785,7951,2018-01-01 17:30:00-06,,8.608
1223318,1398786,7951,2018-01-01 17:45:00-06,,2.15
1223319,1398787,7951,2018-01-01 18:00:00-06,,1.885
1223320,1398788,7951,2018-01-01 18:15:00-06,,1.748
1223321,1398789,7951,2018-01-01 18:30:00-06,,6.225
1223322,1398790,7951,2018-01-01 18:45:00-06,,3.906
1223323,1398791,7951,2018-01-01 19:00:00-06,,3.455
1223324,1398792,7951,2018-01-01 19:15:00-06,,3.386
1223325,1398793,7951,2018-01-01 19:30:00-06,,7.151
1223326,1398794,7951,2018-01-01 19:45:00-06,,1.823
1223327,1398795,7951,2018-01-01 20:00:00-06,,1.929
1223328,1398796,7951,2018-01-01 20:15:00-06,,8.357
1223329,1398797,7951,2018-01-01 20:30:00-06,,1.676
1223330,1398798,7951,2018-01-01 20:45:00-06,,7.443
1223331,1398799,7951,2018-01-01 21:00:00-06,,1.68
1223332,1398800,7951,2018-01-01 21:15:00-06,,3.399
1223333,1398801,7951,2018-01-01 21:30:00-06,,5.662
1223334,1398802,7951,2018-01-01 21:45:00-06,,1.328
1223335,1398803,7951,2018-01-01 22:00:00-06,,7.778
1223336,1398804,7951,2018-01-01 22:15:00-06,,1.399
1223337,1398805,7951,2018-01-01 22:30:00-06,,3.792
1223338,1398806,7951,2018-01-01 22:45:00-06,,5.517
1223339,1398807,7951,2018-01-01 23:00:00-06,,0.674
1223340,1398808,7951,2018-01-01 23:15:00-06,,6.939
1223341,1398809,7951,2018-01-01 23:30:00-06,,0.342
1223342,1398810,7951,2018-01-01 23:45:00-06,,5.054
1223343,1398811,7951,2018-01-02 00:00:00-06,,2.049
1223344,1398812,7951,2018-01-02 00:15:00-06,,1.237
1223345,1398813,7951,2018-01-02 00:30:00-06,,5.477
1223346,1398814,7951,2018-01-02 00:45:00-06,,1.795
1223347,1398815,7951,2018-01-02 01:00:00-06,,7.057
1223348,1398816,7951,2018-01-02 01:15:00-06,,0.332
1223349,1398817,7951,2018-01-02 01:30:00-06,,5.062
1223350,1398818,7951,2018-01-02 01:45:00-06,,1.63
1223351,1398819,7951,2018-01-02 02:00:00-06,,3.605
1223352,1398820,7951,2018-01-02 02:15:00-06,,3.102
1223353,1398821,7951,2018-01-02 02:30:00-06,,2.014
1223354,1398822,7951,2018-01-02 02:45:00-06,,4.744
1223355,1398823,7951,2018-01-02 03:00:00-06,,0.434
1223356,1398824,7951,2018-01-02 03:15:00-06,,6.256
1223357,1398825,7951,2018-01-02 03:30:00-06,,0.496
1223358,1398826,7951,2018-01-02 03:45:00-06,,6.433
1223359,1398827,7951,2018-01-02 04:00:00-06,,0.688
1223360,1398828,7951,2018-01-02 04:15:00-06,,4.268
1223361,1398829,7951,2018-01-02 04:30:00-06,,2.663
1223362,1398830,7951,2018-01-02 04:45:00-06,,0.493
1223363,1398831,7951,2018-01-02 05:00:00-06,,3.168
1223364,1398832,7951,2018-01-02 05:15:00-06,,4.928
1223365,1398833,7951,2018-01-02 05:30:00-06,,0.398
1223366,1398834,7951,2018-01-02 05:45:00-06,,6.985
1223367,1398835,7951,2018-01-02 06:00:00-06,,0.269
1223368,1398836,7951,2018-01-02 06:15:00-06,,5.787
1223369,1398837,7951,2018-01-02 06:30:00-06,,0.977
1223370,1398838,7951,2018-01-02 06:45:00-06,,3.154
1223371,1398839,7951,2018-01-02 07:00:00-06,,5.561
1223372,1398840,7951,2018-01-02 07:15:00-06,,3.285
1223373,1398841,7951,2018-01-02 07:30:00-06,,3.711
1223374,1398842,7951,2018-01-02 07:45:00-06,,0.35
1223375,1398843,7951,2018-01-02 08:00:00-06,,4.15
1223376,1398844,7951,2018-01-02 08:15:00-06,,0.336
1223377,1398845,7951,2018-01-02 08:30:00-06,,8.274
1223378,1398846,7951,2018-01-02 08:45:00-06,,1.556
1223379,1398847,7951,2018-01-02 09:00:00-06,,4.526
1223380,1398848,7951,2018-01-02 09:15:00-06,,2.412
1223381,1398849,7951,2018-01-02 09:30:00-06,,0.363
1223382,1398850,7951,2018-01-02 09:45:00-06,,6.621
1223383,1398851,7951,2018-01-02 10:00:00-06,,0.249
1223384,1398852,7951,2018-01-02 10:15:00-06,,3.274
1223385,1398853,7951,2018-01-02 10:30:00-06,,3.487
1223386,1398854,7951,2018-01-02 10:45:00-06,,0.393
1223387,1398855,7951,2018-01-02 11:00:00-06,,4.145
1223388,1398856,7951,2018-01-02 11:15:00-06,,3.604
1223389,1398857,7951,2018-01-02 11:30:00-06,,0.375
1223390,1398858,7951,2018-01-02 11:45:00-06,,6.699
1223391,1398859,7951,2018-01-02 12:00:00-06,,1.134
1223392,1398860,7951,2018-01-02 12:15:00-06,,0.519
1223393,1398861,7951,2018-01-02 12:30:00-06,,6.455
1223394,1398862,7951,2018-01-02 12:45:00-06,,0.535
1223395,1398863,7951,2018-01-02 13:00:00-06,,0.592
1223396,1398864,7951,2018-01-02 13:15:00-06,,4.514
1223397,1398865,7951,2018-01-02 13:30:00-06,,3.02
1223398,1398866,7951,2018-01-02 13:45:00-06,,0.543
1223399,1398867,7951,2018-01-02 14:00:00-06,,5.392
1223400,1398868,7951,2018-01-02 14:15:00-06,,1.877
1223401,1398869,7951,2018-01-02 14:30:00-06,,2.762
1223402,1398870,7951,2018-01-02 14:45:00-06,,6.985
1223403,1398871,7951,2018-01-02 15:00:00-06,,0.843
1223404,1398872,7951,2018-01-02 15:15:00-06,,0.458
1223405,1398873,7951,2018-01-02 15:30:00-06,,4.404
1223406,1398874,7951,2018-01-02 15:45:00-06,,1.965
1223407,1398875,7951,2018-01-02 16:00:00-06,,2.368
1223408,1398876,7951,2018-01-02 16:15:00-06,,4.133
1223409,1398877,7951,2018-01-02 16:30:00-06,,0.206
1223410,1398878,7951,2018-01-02 16:45:00-06,,6.002
1223411,1398879,7951,2018-01-02 17:00:00-06,,0.415
1223412,1398880,7951,2018-01-02 17:15:00-06,,0.803
1223413,1398881,7951,2018-01-02 17:30:00-06,,5.663
1223414,1398882,7951,2018-01-02 17:45:00-06,,2.408
1223415,1398883,7951,2018-01-02 18:00:00-06,,4.965
1223416,1398884,7951,2018-01-02 18:15:00-06,,2.762
1223417,1398885,7951,2018-01-02 18:30:00-06,,1.906
1223418,1398886,7951,2018-01-02 18:45:00-06,,7.807
1223419,1398887,7951,2018-01-02 19:00:00-06,,1.901
1223420,1398888,7951,2018-01-02 19:15:00-06,,6.854
1223421,1398889,7951,2018-01-02 19:30:00-06,,2.336
1223422,1398890,7951,2018-01-02 19:45:00-06,,3.593
1223423,1398891,7951,2018-01-02 20:00:00-06,,5.667
1223424,1398892,7951,2018-01-02 20:15:00-06,,5.036
1223425,1398893,7951,2018-01-02 20:30:00-06,,3.69
1223426,1398894,7951,2018-01-02 20:45:00-06,,4.246
1223427,1398895,7951,2018-01-02 21:00:00-06,,4.78
1223428,1398896,7951,2018-01-02 21:15:00-06,,2.626
1223429,1398897,7951,2018-01-02 21:30:00-06,,7.885
1223430,1398898,7951,2018-01-02 21:45:00-06,,1.907
1223431,1398899,7951,2018-01-02 22:00:00-06,,7.738
1223432,1398900,7951,2018-01-02 22:15:00-06,,1.471
1223433,1398901,7951,2018-01-02 22:30:00-06,,7.259
1223434,1398902,7951,2018-01-02 22:45:00-06,,2.048
1223435,1398903,7951,2018-01-02 23:00:00-06,,4.21
1223436,1398904,7951,2018-01-02 23:15:00-06,,4.193
1223437,1398905,7951,2018-01-02 23:30:00-06,,0.409
1223438,1398906,7951,2018-01-02 23:45:00-06,,7.362
1223439,1398907,7951,2018-01-03 00:00:00-06,,0.429
