,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
88105,88105,558,2019-05-01 19:30:00-05,,0.733,79,2019-05-01 19:30:00
88106,88106,558,2019-05-01 19:45:00-05,,0.869,80,2019-05-01 19:45:00
88107,88107,558,2019-05-01 20:00:00-05,,0.867,81,2019-05-01 20:00:00
88108,88108,558,2019-05-01 20:15:00-05,,0.786,82,2019-05-01 20:15:00
88109,88109,558,2019-05-01 20:30:00-05,,0.726,83,2019-05-01 20:30:00
88110,88110,558,2019-05-01 20:45:00-05,,0.853,84,2019-05-01 20:45:00
88111,88111,558,2019-05-01 21:00:00-05,,0.842,85,2019-05-01 21:00:00
88112,88112,558,2019-05-01 21:15:00-05,,0.933,86,2019-05-01 21:15:00
88113,88113,558,2019-05-01 21:30:00-05,,1.019,87,2019-05-01 21:30:00
88114,88114,558,2019-05-01 21:45:00-05,,1.111,88,2019-05-01 21:45:00
88115,88115,558,2019-05-01 22:00:00-05,,1.439,89,2019-05-01 22:00:00
88116,88116,558,2019-05-01 22:15:00-05,,1.341,90,2019-05-01 22:15:00
88117,88117,558,2019-05-01 22:30:00-05,,0.785,91,2019-05-01 22:30:00
88118,88118,558,2019-05-01 22:45:00-05,,0.621,92,2019-05-01 22:45:00
88119,88119,558,2019-05-01 23:00:00-05,,0.569,93,2019-05-01 23:00:00
88120,88120,558,2019-05-01 23:15:00-05,,0.699,94,2019-05-01 23:15:00
88121,88121,558,2019-05-01 23:30:00-05,,0.7,95,2019-05-01 23:30:00
88122,88122,558,2019-05-01 23:45:00-05,,0.927,96,2019-05-01 23:45:00
88123,88123,558,2019-05-02 00:00:00-05,,0.62,97,2019-05-02 00:00:00
88124,88124,558,2019-05-02 00:15:00-05,,0.643,98,2019-05-02 00:15:00
88125,88125,558,2019-05-02 00:30:00-05,,0.656,99,2019-05-02 00:30:00
88126,88126,558,2019-05-02 00:45:00-05,,0.627,100,2019-05-02 00:45:00
88127,88127,558,2019-05-02 01:00:00-05,,0.602,101,2019-05-02 01:00:00
88128,88128,558,2019-05-02 01:15:00-05,,0.58,102,2019-05-02 01:15:00
88129,88129,558,2019-05-02 01:30:00-05,,0.517,103,2019-05-02 01:30:00
88130,88130,558,2019-05-02 01:45:00-05,,0.692,104,2019-05-02 01:45:00
88131,88131,558,2019-05-02 02:00:00-05,,0.572,105,2019-05-02 02:00:00
88132,88132,558,2019-05-02 02:15:00-05,,0.525,106,2019-05-02 02:15:00
88133,88133,558,2019-05-02 02:30:00-05,,0.622,107,2019-05-02 02:30:00
88134,88134,558,2019-05-02 02:45:00-05,,0.681,108,2019-05-02 02:45:00
88135,88135,558,2019-05-02 03:00:00-05,,0.573,109,2019-05-02 03:00:00
88136,88136,558,2019-05-02 03:15:00-05,,0.783,110,2019-05-02 03:15:00
88137,88137,558,2019-05-02 03:30:00-05,,0.838,111,2019-05-02 03:30:00
88138,88138,558,2019-05-02 03:45:00-05,,0.7,112,2019-05-02 03:45:00
88139,88139,558,2019-05-02 04:00:00-05,,0.648,113,2019-05-02 04:00:00
88140,88140,558,2019-05-02 04:15:00-05,,0.575,114,2019-05-02 04:15:00
88141,88141,558,2019-05-02 04:30:00-05,,0.552,115,2019-05-02 04:30:00
88142,88142,558,2019-05-02 04:45:00-05,,0.671,116,2019-05-02 04:45:00
88143,88143,558,2019-05-02 05:00:00-05,,0.639,117,2019-05-02 05:00:00
88144,88144,558,2019-05-02 05:15:00-05,,0.567,118,2019-05-02 05:15:00
88145,88145,558,2019-05-02 05:30:00-05,,0.94,119,2019-05-02 05:30:00
88146,88146,558,2019-05-02 05:45:00-05,,0.523,120,2019-05-02 05:45:00
88147,88147,558,2019-05-02 06:00:00-05,,0.641,121,2019-05-02 06:00:00
88148,88148,558,2019-05-02 06:15:00-05,,0.616,122,2019-05-02 06:15:00
88149,88149,558,2019-05-02 06:30:00-05,,0.581,123,2019-05-02 06:30:00
88150,88150,558,2019-05-02 06:45:00-05,,0.571,124,2019-05-02 06:45:00
88151,88151,558,2019-05-02 07:00:00-05,,1.044,125,2019-05-02 07:00:00
88152,88152,558,2019-05-02 07:15:00-05,,1.735,126,2019-05-02 07:15:00
88153,88153,558,2019-05-02 07:30:00-05,,1.249,127,2019-05-02 07:30:00
88154,88154,558,2019-05-02 07:45:00-05,,1.375,128,2019-05-02 07:45:00
88155,88155,558,2019-05-02 08:00:00-05,,1.334,129,2019-05-02 08:00:00
88156,88156,558,2019-05-02 08:15:00-05,,1.328,130,2019-05-02 08:15:00
88157,88157,558,2019-05-02 08:30:00-05,,0.702,131,2019-05-02 08:30:00
88158,88158,558,2019-05-02 08:45:00-05,,0.695,132,2019-05-02 08:45:00
88159,88159,558,2019-05-02 09:00:00-05,,0.746,133,2019-05-02 09:00:00
88160,88160,558,2019-05-02 09:15:00-05,,0.932,134,2019-05-02 09:15:00
88161,88161,558,2019-05-02 09:30:00-05,,0.608,135,2019-05-02 09:30:00
88162,88162,558,2019-05-02 09:45:00-05,,0.552,136,2019-05-02 09:45:00
88163,88163,558,2019-05-02 10:00:00-05,,1.391,137,2019-05-02 10:00:00
88164,88164,558,2019-05-02 10:15:00-05,,1.833,138,2019-05-02 10:15:00
88165,88165,558,2019-05-02 10:30:00-05,,1.47,139,2019-05-02 10:30:00
88166,88166,558,2019-05-02 10:45:00-05,,1.255,140,2019-05-02 10:45:00
88167,88167,558,2019-05-02 11:00:00-05,,1.253,141,2019-05-02 11:00:00
88168,88168,558,2019-05-02 11:15:00-05,,1.363,142,2019-05-02 11:15:00
88169,88169,558,2019-05-02 11:30:00-05,,1.014,143,2019-05-02 11:30:00
88170,88170,558,2019-05-02 11:45:00-05,,1.038,144,2019-05-02 11:45:00
88171,88171,558,2019-05-02 12:00:00-05,,1.021,145,2019-05-02 12:00:00
88172,88172,558,2019-05-02 12:15:00-05,,0.88,146,2019-05-02 12:15:00
88173,88173,558,2019-05-02 12:30:00-05,,1.233,147,2019-05-02 12:30:00
88174,88174,558,2019-05-02 12:45:00-05,,0.826,148,2019-05-02 12:45:00
88175,88175,558,2019-05-02 13:00:00-05,,0.838,149,2019-05-02 13:00:00
88176,88176,558,2019-05-02 13:15:00-05,,0.726,150,2019-05-02 13:15:00
88177,88177,558,2019-05-02 13:30:00-05,,0.692,151,2019-05-02 13:30:00
88178,88178,558,2019-05-02 13:45:00-05,,0.769,152,2019-05-02 13:45:00
88179,88179,558,2019-05-02 14:00:00-05,,0.742,153,2019-05-02 14:00:00
88180,88180,558,2019-05-02 14:15:00-05,,0.965,154,2019-05-02 14:15:00
88181,88181,558,2019-05-02 14:30:00-05,,0.681,155,2019-05-02 14:30:00
88182,88182,558,2019-05-02 14:45:00-05,,0.791,156,2019-05-02 14:45:00
88183,88183,558,2019-05-02 15:00:00-05,,0.899,157,2019-05-02 15:00:00
88184,88184,558,2019-05-02 15:15:00-05,,1.424,158,2019-05-02 15:15:00
88185,88185,558,2019-05-02 15:30:00-05,,1.631,159,2019-05-02 15:30:00
88186,88186,558,2019-05-02 15:45:00-05,,1.106,160,2019-05-02 15:45:00
88187,88187,558,2019-05-02 16:00:00-05,,1.026,161,2019-05-02 16:00:00
88188,88188,558,2019-05-02 16:15:00-05,,0.968,162,2019-05-02 16:15:00
88189,88189,558,2019-05-02 16:30:00-05,,0.859,163,2019-05-02 16:30:00
88190,88190,558,2019-05-02 16:45:00-05,,0.86,164,2019-05-02 16:45:00
88191,88191,558,2019-05-02 17:00:00-05,,2.348,165,2019-05-02 17:00:00
88192,88192,558,2019-05-02 17:15:00-05,,1.748,166,2019-05-02 17:15:00
88193,88193,558,2019-05-02 17:30:00-05,,0.621,167,2019-05-02 17:30:00
88194,88194,558,2019-05-02 17:45:00-05,,0.856,168,2019-05-02 17:45:00
88195,88195,558,2019-05-02 18:00:00-05,,1.123,169,2019-05-02 18:00:00
88196,88196,558,2019-05-02 18:15:00-05,,1.172,170,2019-05-02 18:15:00
88197,88197,558,2019-05-02 18:30:00-05,,1.217,171,2019-05-02 18:30:00
88198,88198,558,2019-05-02 18:45:00-05,,1.202,172,2019-05-02 18:45:00
88199,88199,558,2019-05-02 19:00:00-05,,1.045,173,2019-05-02 19:00:00
88200,88200,558,2019-05-02 19:15:00-05,,1.045,174,2019-05-02 19:15:00
88201,88201,558,2019-05-02 19:30:00-05,,1.07,175,2019-05-02 19:30:00
88202,88202,558,2019-05-02 19:45:00-05,,1.118,176,2019-05-02 19:45:00
88203,88203,558,2019-05-02 20:00:00-05,,0.874,177,2019-05-02 20:00:00
88204,88204,558,2019-05-02 20:15:00-05,,1.527,178,2019-05-02 20:15:00
88205,88205,558,2019-05-02 20:30:00-05,,1.872,179,2019-05-02 20:30:00
88206,88206,558,2019-05-02 20:45:00-05,,1.171,180,2019-05-02 20:45:00
88207,88207,558,2019-05-02 21:00:00-05,,1.568,181,2019-05-02 21:00:00
88208,88208,558,2019-05-02 21:15:00-05,,1.313,182,2019-05-02 21:15:00
88209,88209,558,2019-05-02 21:30:00-05,,2.518,183,2019-05-02 21:30:00
88210,88210,558,2019-05-02 21:45:00-05,,2.619,184,2019-05-02 21:45:00
88211,88211,558,2019-05-02 22:00:00-05,,2.13,185,2019-05-02 22:00:00
88212,88212,558,2019-05-02 22:15:00-05,,1.357,186,2019-05-02 22:15:00
88213,88213,558,2019-05-02 22:30:00-05,,1.124,187,2019-05-02 22:30:00
88214,88214,558,2019-05-02 22:45:00-05,,1.164,188,2019-05-02 22:45:00
88215,88215,558,2019-05-02 23:00:00-05,,0.986,189,2019-05-02 23:00:00
88216,88216,558,2019-05-02 23:15:00-05,,0.94,190,2019-05-02 23:15:00
88217,88217,558,2019-05-02 23:30:00-05,,0.626,191,2019-05-02 23:30:00
88218,88218,558,2019-05-02 23:45:00-05,,0.764,192,2019-05-02 23:45:00
88219,88219,558,2019-05-03 00:00:00-05,,0.723,193,2019-05-03 00:00:00
88220,88220,558,2019-05-03 00:15:00-05,,0.858,194,2019-05-03 00:15:00
88221,88221,558,2019-05-03 00:30:00-05,,0.648,195,2019-05-03 00:30:00
88222,88222,558,2019-05-03 00:45:00-05,,0.632,196,2019-05-03 00:45:00
88223,88223,558,2019-05-03 01:00:00-05,,0.827,197,2019-05-03 01:00:00
88224,88224,558,2019-05-03 01:15:00-05,,0.75,198,2019-05-03 01:15:00
88225,88225,558,2019-05-03 01:30:00-05,,0.58,199,2019-05-03 01:30:00
88226,88226,558,2019-05-03 01:45:00-05,,0.607,200,2019-05-03 01:45:00
88227,88227,558,2019-05-03 02:00:00-05,,0.713,201,2019-05-03 02:00:00
88228,88228,558,2019-05-03 02:15:00-05,,0.815,202,2019-05-03 02:15:00
88229,88229,558,2019-05-03 02:30:00-05,,0.489,203,2019-05-03 02:30:00
88230,88230,558,2019-05-03 02:45:00-05,,0.436,204,2019-05-03 02:45:00
88231,88231,558,2019-05-03 03:00:00-05,,0.839,205,2019-05-03 03:00:00
88232,88232,558,2019-05-03 03:15:00-05,,0.556,206,2019-05-03 03:15:00
88233,88233,558,2019-05-03 03:30:00-05,,0.575,207,2019-05-03 03:30:00
88234,88234,558,2019-05-03 03:45:00-05,,0.611,208,2019-05-03 03:45:00
88235,88235,558,2019-05-03 04:00:00-05,,0.875,209,2019-05-03 04:00:00
88236,88236,558,2019-05-03 04:15:00-05,,0.666,210,2019-05-03 04:15:00
88237,88237,558,2019-05-03 04:30:00-05,,0.611,211,2019-05-03 04:30:00
88238,88238,558,2019-05-03 04:45:00-05,,0.427,212,2019-05-03 04:45:00
88239,88239,558,2019-05-03 05:00:00-05,,0.687,213,2019-05-03 05:00:00
88240,88240,558,2019-05-03 05:15:00-05,,0.63,214,2019-05-03 05:15:00
88241,88241,558,2019-05-03 05:30:00-05,,0.525,215,2019-05-03 05:30:00
88242,88242,558,2019-05-03 05:45:00-05,,0.602,216,2019-05-03 05:45:00
88243,88243,558,2019-05-03 06:00:00-05,,0.638,217,2019-05-03 06:00:00
88244,88244,558,2019-05-03 06:15:00-05,,0.797,218,2019-05-03 06:15:00
88245,88245,558,2019-05-03 06:30:00-05,,0.78,219,2019-05-03 06:30:00
88246,88246,558,2019-05-03 06:45:00-05,,0.663,220,2019-05-03 06:45:00
88247,88247,558,2019-05-03 07:00:00-05,,0.837,221,2019-05-03 07:00:00
88248,88248,558,2019-05-03 07:15:00-05,,1.031,222,2019-05-03 07:15:00
88249,88249,558,2019-05-03 07:30:00-05,,0.781,223,2019-05-03 07:30:00
88250,88250,558,2019-05-03 07:45:00-05,,1.449,224,2019-05-03 07:45:00
88251,88251,558,2019-05-03 08:00:00-05,,1.214,225,2019-05-03 08:00:00
88252,88252,558,2019-05-03 08:15:00-05,,1.251,226,2019-05-03 08:15:00
88253,88253,558,2019-05-03 08:30:00-05,,1.24,227,2019-05-03 08:30:00
88254,88254,558,2019-05-03 08:45:00-05,,1.364,228,2019-05-03 08:45:00
88255,88255,558,2019-05-03 09:00:00-05,,1.329,229,2019-05-03 09:00:00
88256,88256,558,2019-05-03 09:15:00-05,,0.875,230,2019-05-03 09:15:00
88257,88257,558,2019-05-03 09:30:00-05,,0.612,231,2019-05-03 09:30:00
88258,88258,558,2019-05-03 09:45:00-05,,0.804,232,2019-05-03 09:45:00
88259,88259,558,2019-05-03 10:00:00-05,,0.594,233,2019-05-03 10:00:00
88260,88260,558,2019-05-03 10:15:00-05,,0.509,234,2019-05-03 10:15:00
88261,88261,558,2019-05-03 10:30:00-05,,0.599,235,2019-05-03 10:30:00
88262,88262,558,2019-05-03 10:45:00-05,,0.704,236,2019-05-03 10:45:00
88263,88263,558,2019-05-03 11:00:00-05,,1.204,237,2019-05-03 11:00:00
88264,88264,558,2019-05-03 11:15:00-05,,1.086,238,2019-05-03 11:15:00
88265,88265,558,2019-05-03 11:30:00-05,,1.08,239,2019-05-03 11:30:00
88266,88266,558,2019-05-03 11:45:00-05,,1.24,240,2019-05-03 11:45:00
88267,88267,558,2019-05-03 12:00:00-05,,0.967,241,2019-05-03 12:00:00
88268,88268,558,2019-05-03 12:15:00-05,,1.036,242,2019-05-03 12:15:00
88269,88269,558,2019-05-03 12:30:00-05,,1.123,243,2019-05-03 12:30:00
88270,88270,558,2019-05-03 12:45:00-05,,0.858,244,2019-05-03 12:45:00
88271,88271,558,2019-05-03 13:00:00-05,,1.007,245,2019-05-03 13:00:00
88272,88272,558,2019-05-03 13:15:00-05,,2.112,246,2019-05-03 13:15:00
88273,88273,558,2019-05-03 13:30:00-05,,1.737,247,2019-05-03 13:30:00
88274,88274,558,2019-05-03 13:45:00-05,,1.357,248,2019-05-03 13:45:00
88275,88275,558,2019-05-03 14:00:00-05,,1.347,249,2019-05-03 14:00:00
88276,88276,558,2019-05-03 14:15:00-05,,7.314,250,2019-05-03 14:15:00
88277,88277,558,2019-05-03 14:30:00-05,,3.815,251,2019-05-03 14:30:00
88278,88278,558,2019-05-03 14:45:00-05,,2.174,252,2019-05-03 14:45:00
88279,88279,558,2019-05-03 15:00:00-05,,1.611,253,2019-05-03 15:00:00
88280,88280,558,2019-05-03 15:15:00-05,,1.259,254,2019-05-03 15:15:00
88281,88281,558,2019-05-03 15:30:00-05,,1.374,255,2019-05-03 15:30:00
88282,88282,558,2019-05-03 15:45:00-05,,2.006,256,2019-05-03 15:45:00
88283,88283,558,2019-05-03 16:00:00-05,,2.256,257,2019-05-03 16:00:00
88284,88284,558,2019-05-03 16:15:00-05,,4.592,258,2019-05-03 16:15:00
88285,88285,558,2019-05-03 16:30:00-05,,9.934,259,2019-05-03 16:30:00
88286,88286,558,2019-05-03 16:45:00-05,,8.375,260,2019-05-03 16:45:00
88287,88287,558,2019-05-03 17:00:00-05,,5.188,261,2019-05-03 17:00:00
88288,88288,558,2019-05-03 17:15:00-05,,2.745,262,2019-05-03 17:15:00
88289,88289,558,2019-05-03 17:30:00-05,,2.436,263,2019-05-03 17:30:00
88290,88290,558,2019-05-03 17:45:00-05,,2.026,264,2019-05-03 17:45:00
88291,88291,558,2019-05-03 18:00:00-05,,2.01,265,2019-05-03 18:00:00
88292,88292,558,2019-05-03 18:15:00-05,,1.474,266,2019-05-03 18:15:00
88293,88293,558,2019-05-03 18:30:00-05,,0.955,267,2019-05-03 18:30:00
88294,88294,558,2019-05-03 18:45:00-05,,1.441,268,2019-05-03 18:45:00
88295,88295,558,2019-05-03 19:00:00-05,,1.364,269,2019-05-03 19:00:00
88296,88296,558,2019-05-03 19:15:00-05,,0.959,270,2019-05-03 19:15:00
88297,88297,558,2019-05-03 19:30:00-05,,1.052,271,2019-05-03 19:30:00
88298,88298,558,2019-05-03 19:45:00-05,,1.007,272,2019-05-03 19:45:00
88299,88299,558,2019-05-03 20:00:00-05,,1.302,273,2019-05-03 20:00:00
88300,88300,558,2019-05-03 20:15:00-05,,1.725,274,2019-05-03 20:15:00
88301,88301,558,2019-05-03 20:30:00-05,,1.659,275,2019-05-03 20:30:00
88302,88302,558,2019-05-03 20:45:00-05,,1.296,276,2019-05-03 20:45:00
88303,88303,558,2019-05-03 21:00:00-05,,0.828,277,2019-05-03 21:00:00
88304,88304,558,2019-05-03 21:15:00-05,,0.74,278,2019-05-03 21:15:00
88305,88305,558,2019-05-03 21:30:00-05,,0.738,279,2019-05-03 21:30:00
88306,88306,558,2019-05-03 21:45:00-05,,1.152,280,2019-05-03 21:45:00
88307,88307,558,2019-05-03 22:00:00-05,,1.254,281,2019-05-03 22:00:00
88308,88308,558,2019-05-03 22:15:00-05,,1.035,282,2019-05-03 22:15:00
88309,88309,558,2019-05-03 22:30:00-05,,1.081,283,2019-05-03 22:30:00
88310,88310,558,2019-05-03 22:45:00-05,,0.624,284,2019-05-03 22:45:00
88311,88311,558,2019-05-03 23:00:00-05,,0.542,285,2019-05-03 23:00:00
88312,88312,558,2019-05-03 23:15:00-05,,0.671,286,2019-05-03 23:15:00
88313,88313,558,2019-05-03 23:30:00-05,,0.649,287,2019-05-03 23:30:00
88314,88314,558,2019-05-03 23:45:00-05,,0.813,288,2019-05-03 23:45:00
88315,88315,558,2019-05-04 00:00:00-05,,0.646,289,2019-05-04 00:00:00
88316,88316,558,2019-05-04 00:15:00-05,,0.721,290,2019-05-04 00:15:00
88317,88317,558,2019-05-04 00:30:00-05,,0.537,291,2019-05-04 00:30:00
88318,88318,558,2019-05-04 00:45:00-05,,0.79,292,2019-05-04 00:45:00
88319,88319,558,2019-05-04 01:00:00-05,,0.496,293,2019-05-04 01:00:00
88320,88320,558,2019-05-04 01:15:00-05,,0.516,294,2019-05-04 01:15:00
88321,88321,558,2019-05-04 01:30:00-05,,0.975,295,2019-05-04 01:30:00
88322,88322,558,2019-05-04 01:45:00-05,,0.596,296,2019-05-04 01:45:00
88323,88323,558,2019-05-04 02:00:00-05,,0.602,297,2019-05-04 02:00:00
88324,88324,558,2019-05-04 02:15:00-05,,0.902,298,2019-05-04 02:15:00
88325,88325,558,2019-05-04 02:30:00-05,,0.648,299,2019-05-04 02:30:00
88326,88326,558,2019-05-04 02:45:00-05,,0.566,300,2019-05-04 02:45:00
88327,88327,558,2019-05-04 03:00:00-05,,0.801,301,2019-05-04 03:00:00
88328,88328,558,2019-05-04 03:15:00-05,,0.462,302,2019-05-04 03:15:00
88329,88329,558,2019-05-04 03:30:00-05,,0.61,303,2019-05-04 03:30:00
88330,88330,558,2019-05-04 03:45:00-05,,0.894,304,2019-05-04 03:45:00
88331,88331,558,2019-05-04 04:00:00-05,,0.599,305,2019-05-04 04:00:00
88332,88332,558,2019-05-04 04:15:00-05,,0.858,306,2019-05-04 04:15:00
88333,88333,558,2019-05-04 04:30:00-05,,0.61,307,2019-05-04 04:30:00
88334,88334,558,2019-05-04 04:45:00-05,,0.603,308,2019-05-04 04:45:00
88335,88335,558,2019-05-04 05:00:00-05,,0.813,309,2019-05-04 05:00:00
88336,88336,558,2019-05-04 05:15:00-05,,0.495,310,2019-05-04 05:15:00
88337,88337,558,2019-05-04 05:30:00-05,,0.709,311,2019-05-04 05:30:00
88338,88338,558,2019-05-04 05:45:00-05,,0.795,312,2019-05-04 05:45:00
88339,88339,558,2019-05-04 06:00:00-05,,0.702,313,2019-05-04 06:00:00
88340,88340,558,2019-05-04 06:15:00-05,,0.758,314,2019-05-04 06:15:00
88341,88341,558,2019-05-04 06:30:00-05,,0.823,315,2019-05-04 06:30:00
88342,88342,558,2019-05-04 06:45:00-05,,0.593,316,2019-05-04 06:45:00
88343,88343,558,2019-05-04 07:00:00-05,,1.023,317,2019-05-04 07:00:00
88344,88344,558,2019-05-04 07:15:00-05,,0.953,318,2019-05-04 07:15:00
88345,88345,558,2019-05-04 07:30:00-05,,2.794,319,2019-05-04 07:30:00
88346,88346,558,2019-05-04 07:45:00-05,,1.784,320,2019-05-04 07:45:00
88347,88347,558,2019-05-04 08:00:00-05,,1.458,321,2019-05-04 08:00:00
88348,88348,558,2019-05-04 08:15:00-05,,1.275,322,2019-05-04 08:15:00
88349,88349,558,2019-05-04 08:30:00-05,,1.295,323,2019-05-04 08:30:00
