,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
894833,894833,4283,2019-05-01 14:00:00-05,,0.941,57,2019-05-01 14:00:00
894834,894834,4283,2019-05-01 14:15:00-05,,0.933,58,2019-05-01 14:15:00
894835,894835,4283,2019-05-01 14:30:00-05,,0.906,59,2019-05-01 14:30:00
894836,894836,4283,2019-05-01 14:45:00-05,,0.777,60,2019-05-01 14:45:00
894837,894837,4283,2019-05-01 15:00:00-05,,0.743,61,2019-05-01 15:00:00
894838,894838,4283,2019-05-01 15:15:00-05,,0.738,62,2019-05-01 15:15:00
894839,894839,4283,2019-05-01 15:30:00-05,,0.737,63,2019-05-01 15:30:00
894840,894840,4283,2019-05-01 15:45:00-05,,0.741,64,2019-05-01 15:45:00
894841,894841,4283,2019-05-01 16:00:00-05,,0.744,65,2019-05-01 16:00:00
894842,894842,4283,2019-05-01 16:15:00-05,,0.738,66,2019-05-01 16:15:00
894843,894843,4283,2019-05-01 16:30:00-05,,0.741,67,2019-05-01 16:30:00
894844,894844,4283,2019-05-01 16:45:00-05,,0.74,68,2019-05-01 16:45:00
894845,894845,4283,2019-05-01 17:00:00-05,,0.741,69,2019-05-01 17:00:00
894846,894846,4283,2019-05-01 17:15:00-05,,0.753,70,2019-05-01 17:15:00
894847,894847,4283,2019-05-01 17:30:00-05,,0.814,71,2019-05-01 17:30:00
894848,894848,4283,2019-05-01 17:45:00-05,,0.775,72,2019-05-01 17:45:00
894849,894849,4283,2019-05-01 18:00:00-05,,0.849,73,2019-05-01 18:00:00
894850,894850,4283,2019-05-01 18:15:00-05,,0.844,74,2019-05-01 18:15:00
894851,894851,4283,2019-05-01 18:30:00-05,,0.767,75,2019-05-01 18:30:00
894852,894852,4283,2019-05-01 18:45:00-05,,0.74,76,2019-05-01 18:45:00
894853,894853,4283,2019-05-01 19:00:00-05,,0.737,77,2019-05-01 19:00:00
894854,894854,4283,2019-05-01 19:15:00-05,,0.739,78,2019-05-01 19:15:00
894855,894855,4283,2019-05-01 19:30:00-05,,0.739,79,2019-05-01 19:30:00
894856,894856,4283,2019-05-01 19:45:00-05,,0.737,80,2019-05-01 19:45:00
894857,894857,4283,2019-05-01 20:00:00-05,,0.736,81,2019-05-01 20:00:00
894858,894858,4283,2019-05-01 20:15:00-05,,0.738,82,2019-05-01 20:15:00
894859,894859,4283,2019-05-01 20:30:00-05,,0.779,83,2019-05-01 20:30:00
894860,894860,4283,2019-05-01 20:45:00-05,,0.816,84,2019-05-01 20:45:00
894861,894861,4283,2019-05-01 21:00:00-05,,0.785,85,2019-05-01 21:00:00
894862,894862,4283,2019-05-01 21:15:00-05,,0.75,86,2019-05-01 21:15:00
894863,894863,4283,2019-05-01 21:30:00-05,,0.756,87,2019-05-01 21:30:00
894864,894864,4283,2019-05-01 21:45:00-05,,0.743,88,2019-05-01 21:45:00
894865,894865,4283,2019-05-01 22:00:00-05,,0.722,89,2019-05-01 22:00:00
894866,894866,4283,2019-05-01 22:15:00-05,,0.787,90,2019-05-01 22:15:00
894867,894867,4283,2019-05-01 22:30:00-05,,0.755,91,2019-05-01 22:30:00
894868,894868,4283,2019-05-01 22:45:00-05,,0.835,92,2019-05-01 22:45:00
894869,894869,4283,2019-05-01 23:00:00-05,,0.831,93,2019-05-01 23:00:00
894870,894870,4283,2019-05-01 23:15:00-05,,0.787,94,2019-05-01 23:15:00
894871,894871,4283,2019-05-01 23:30:00-05,,0.728,95,2019-05-01 23:30:00
894872,894872,4283,2019-05-01 23:45:00-05,,0.733,96,2019-05-01 23:45:00
894873,894873,4283,2019-05-02 00:00:00-05,,0.736,97,2019-05-02 00:00:00
894874,894874,4283,2019-05-02 00:15:00-05,,0.737,98,2019-05-02 00:15:00
894875,894875,4283,2019-05-02 00:30:00-05,,0.738,99,2019-05-02 00:30:00
894876,894876,4283,2019-05-02 00:45:00-05,,0.739,100,2019-05-02 00:45:00
894877,894877,4283,2019-05-02 01:00:00-05,,0.739,101,2019-05-02 01:00:00
894878,894878,4283,2019-05-02 01:15:00-05,,0.739,102,2019-05-02 01:15:00
894879,894879,4283,2019-05-02 01:30:00-05,,0.769,103,2019-05-02 01:30:00
894880,894880,4283,2019-05-02 01:45:00-05,,0.814,104,2019-05-02 01:45:00
894881,894881,4283,2019-05-02 02:00:00-05,,0.792,105,2019-05-02 02:00:00
894882,894882,4283,2019-05-02 02:15:00-05,,0.742,106,2019-05-02 02:15:00
894883,894883,4283,2019-05-02 02:30:00-05,,0.797,107,2019-05-02 02:30:00
894884,894884,4283,2019-05-02 02:45:00-05,,0.795,108,2019-05-02 02:45:00
894885,894885,4283,2019-05-02 03:00:00-05,,0.752,109,2019-05-02 03:00:00
894886,894886,4283,2019-05-02 03:15:00-05,,0.789,110,2019-05-02 03:15:00
894887,894887,4283,2019-05-02 03:30:00-05,,0.78,111,2019-05-02 03:30:00
894888,894888,4283,2019-05-02 03:45:00-05,,0.845,112,2019-05-02 03:45:00
894889,894889,4283,2019-05-02 04:00:00-05,,0.83,113,2019-05-02 04:00:00
894890,894890,4283,2019-05-02 04:15:00-05,,0.796,114,2019-05-02 04:15:00
894891,894891,4283,2019-05-02 04:30:00-05,,0.724,115,2019-05-02 04:30:00
894892,894892,4283,2019-05-02 04:45:00-05,,0.721,116,2019-05-02 04:45:00
894893,894893,4283,2019-05-02 05:00:00-05,,0.717,117,2019-05-02 05:00:00
894894,894894,4283,2019-05-02 05:15:00-05,,0.719,118,2019-05-02 05:15:00
894895,894895,4283,2019-05-02 05:30:00-05,,0.719,119,2019-05-02 05:30:00
894896,894896,4283,2019-05-02 05:45:00-05,,0.723,120,2019-05-02 05:45:00
894897,894897,4283,2019-05-02 06:00:00-05,,0.722,121,2019-05-02 06:00:00
894898,894898,4283,2019-05-02 06:15:00-05,,0.722,122,2019-05-02 06:15:00
894899,894899,4283,2019-05-02 06:30:00-05,,0.725,123,2019-05-02 06:30:00
894900,894900,4283,2019-05-02 06:45:00-05,,0.794,124,2019-05-02 06:45:00
894901,894901,4283,2019-05-02 07:00:00-05,,0.798,125,2019-05-02 07:00:00
894902,894902,4283,2019-05-02 07:15:00-05,,0.751,126,2019-05-02 07:15:00
894903,894903,4283,2019-05-02 07:30:00-05,,0.736,127,2019-05-02 07:30:00
894904,894904,4283,2019-05-02 07:45:00-05,,0.736,128,2019-05-02 07:45:00
894905,894905,4283,2019-05-02 08:00:00-05,,0.737,129,2019-05-02 08:00:00
894906,894906,4283,2019-05-02 08:15:00-05,,0.738,130,2019-05-02 08:15:00
894907,894907,4283,2019-05-02 08:30:00-05,,0.801,131,2019-05-02 08:30:00
894908,894908,4283,2019-05-02 08:45:00-05,,0.767,132,2019-05-02 08:45:00
894909,894909,4283,2019-05-02 09:00:00-05,,0.809,133,2019-05-02 09:00:00
894910,894910,4283,2019-05-02 09:15:00-05,,0.806,134,2019-05-02 09:15:00
894911,894911,4283,2019-05-02 09:30:00-05,,0.762,135,2019-05-02 09:30:00
894912,894912,4283,2019-05-02 09:45:00-05,,0.716,136,2019-05-02 09:45:00
894913,894913,4283,2019-05-02 10:00:00-05,,0.723,137,2019-05-02 10:00:00
894914,894914,4283,2019-05-02 10:15:00-05,,0.731,138,2019-05-02 10:15:00
894915,894915,4283,2019-05-02 10:30:00-05,,0.732,139,2019-05-02 10:30:00
894916,894916,4283,2019-05-02 10:45:00-05,,0.733,140,2019-05-02 10:45:00
894917,894917,4283,2019-05-02 11:00:00-05,,0.734,141,2019-05-02 11:00:00
894918,894918,4283,2019-05-02 11:15:00-05,,0.735,142,2019-05-02 11:15:00
894919,894919,4283,2019-05-02 11:30:00-05,,0.734,143,2019-05-02 11:30:00
894920,894920,4283,2019-05-02 11:45:00-05,,0.736,144,2019-05-02 11:45:00
894921,894921,4283,2019-05-02 12:00:00-05,,0.788,145,2019-05-02 12:00:00
894922,894922,4283,2019-05-02 12:15:00-05,,0.806,146,2019-05-02 12:15:00
894923,894923,4283,2019-05-02 12:30:00-05,,0.764,147,2019-05-02 12:30:00
894924,894924,4283,2019-05-02 12:45:00-05,,0.74,148,2019-05-02 12:45:00
894925,894925,4283,2019-05-02 13:00:00-05,,0.742,149,2019-05-02 13:00:00
894926,894926,4283,2019-05-02 13:15:00-05,,0.742,150,2019-05-02 13:15:00
894927,894927,4283,2019-05-02 13:30:00-05,,0.741,151,2019-05-02 13:30:00
894928,894928,4283,2019-05-02 13:45:00-05,,0.76,152,2019-05-02 13:45:00
894929,894929,4283,2019-05-02 14:00:00-05,,0.732,153,2019-05-02 14:00:00
894930,894930,4283,2019-05-02 14:15:00-05,,0.815,154,2019-05-02 14:15:00
894931,894931,4283,2019-05-02 14:30:00-05,,0.818,155,2019-05-02 14:30:00
894932,894932,4283,2019-05-02 14:45:00-05,,0.801,156,2019-05-02 14:45:00
894933,894933,4283,2019-05-02 15:00:00-05,,0.726,157,2019-05-02 15:00:00
894934,894934,4283,2019-05-02 15:15:00-05,,0.733,158,2019-05-02 15:15:00
894935,894935,4283,2019-05-02 15:30:00-05,,0.729,159,2019-05-02 15:30:00
894936,894936,4283,2019-05-02 15:45:00-05,,0.725,160,2019-05-02 15:45:00
894937,894937,4283,2019-05-02 16:00:00-05,,0.729,161,2019-05-02 16:00:00
894938,894938,4283,2019-05-02 16:15:00-05,,0.733,162,2019-05-02 16:15:00
894939,894939,4283,2019-05-02 16:30:00-05,,0.733,163,2019-05-02 16:30:00
894940,894940,4283,2019-05-02 16:45:00-05,,0.733,164,2019-05-02 16:45:00
894941,894941,4283,2019-05-02 17:00:00-05,,0.731,165,2019-05-02 17:00:00
894942,894942,4283,2019-05-02 17:15:00-05,,0.755,166,2019-05-02 17:15:00
894943,894943,4283,2019-05-02 17:30:00-05,,0.797,167,2019-05-02 17:30:00
894944,894944,4283,2019-05-02 17:45:00-05,,0.77,168,2019-05-02 17:45:00
894945,894945,4283,2019-05-02 18:00:00-05,,0.73,169,2019-05-02 18:00:00
894946,894946,4283,2019-05-02 18:15:00-05,,0.729,170,2019-05-02 18:15:00
894947,894947,4283,2019-05-02 18:30:00-05,,0.729,171,2019-05-02 18:30:00
894948,894948,4283,2019-05-02 18:45:00-05,,0.73,172,2019-05-02 18:45:00
894949,894949,4283,2019-05-02 19:00:00-05,,0.763,173,2019-05-02 19:00:00
894950,894950,4283,2019-05-02 19:15:00-05,,0.837,174,2019-05-02 19:15:00
894951,894951,4283,2019-05-02 19:30:00-05,,0.836,175,2019-05-02 19:30:00
894952,894952,4283,2019-05-02 19:45:00-05,,0.83,176,2019-05-02 19:45:00
894953,894953,4283,2019-05-02 20:00:00-05,,0.732,177,2019-05-02 20:00:00
894954,894954,4283,2019-05-02 20:15:00-05,,0.734,178,2019-05-02 20:15:00
894955,894955,4283,2019-05-02 20:30:00-05,,0.728,179,2019-05-02 20:30:00
894956,894956,4283,2019-05-02 20:45:00-05,,0.709,180,2019-05-02 20:45:00
894957,894957,4283,2019-05-02 21:00:00-05,,0.706,181,2019-05-02 21:00:00
894958,894958,4283,2019-05-02 21:15:00-05,,0.709,182,2019-05-02 21:15:00
894959,894959,4283,2019-05-02 21:30:00-05,,0.71,183,2019-05-02 21:30:00
894960,894960,4283,2019-05-02 21:45:00-05,,0.72,184,2019-05-02 21:45:00
894961,894961,4283,2019-05-02 22:00:00-05,,0.726,185,2019-05-02 22:00:00
894962,894962,4283,2019-05-02 22:15:00-05,,0.731,186,2019-05-02 22:15:00
894963,894963,4283,2019-05-02 22:30:00-05,,0.78,187,2019-05-02 22:30:00
894964,894964,4283,2019-05-02 22:45:00-05,,0.805,188,2019-05-02 22:45:00
894965,894965,4283,2019-05-02 23:00:00-05,,0.77,189,2019-05-02 23:00:00
894966,894966,4283,2019-05-02 23:15:00-05,,0.739,190,2019-05-02 23:15:00
894967,894967,4283,2019-05-02 23:30:00-05,,0.738,191,2019-05-02 23:30:00
894968,894968,4283,2019-05-02 23:45:00-05,,0.734,192,2019-05-02 23:45:00
894969,894969,4283,2019-05-03 00:00:00-05,,0.73,193,2019-05-03 00:00:00
894970,894970,4283,2019-05-03 00:15:00-05,,0.763,194,2019-05-03 00:15:00
894971,894971,4283,2019-05-03 00:30:00-05,,0.84,195,2019-05-03 00:30:00
894972,894972,4283,2019-05-03 00:45:00-05,,0.834,196,2019-05-03 00:45:00
894973,894973,4283,2019-05-03 01:00:00-05,,0.807,197,2019-05-03 01:00:00
894974,894974,4283,2019-05-03 01:15:00-05,,0.734,198,2019-05-03 01:15:00
894975,894975,4283,2019-05-03 01:30:00-05,,0.733,199,2019-05-03 01:30:00
894976,894976,4283,2019-05-03 01:45:00-05,,0.734,200,2019-05-03 01:45:00
894977,894977,4283,2019-05-03 02:00:00-05,,0.735,201,2019-05-03 02:00:00
894978,894978,4283,2019-05-03 02:15:00-05,,0.736,202,2019-05-03 02:15:00
894979,894979,4283,2019-05-03 02:30:00-05,,0.736,203,2019-05-03 02:30:00
894980,894980,4283,2019-05-03 02:45:00-05,,0.969,204,2019-05-03 02:45:00
894981,894981,4283,2019-05-03 03:00:00-05,,0.865,205,2019-05-03 03:00:00
894982,894982,4283,2019-05-03 03:15:00-05,,0.851,206,2019-05-03 03:15:00
894983,894983,4283,2019-05-03 03:30:00-05,,0.842,207,2019-05-03 03:30:00
894984,894984,4283,2019-05-03 03:45:00-05,,0.735,208,2019-05-03 03:45:00
894985,894985,4283,2019-05-03 04:00:00-05,,0.729,209,2019-05-03 04:00:00
894986,894986,4283,2019-05-03 04:15:00-05,,0.727,210,2019-05-03 04:15:00
894987,894987,4283,2019-05-03 04:30:00-05,,0.723,211,2019-05-03 04:30:00
894988,894988,4283,2019-05-03 04:45:00-05,,0.727,212,2019-05-03 04:45:00
894989,894989,4283,2019-05-03 05:00:00-05,,0.753,213,2019-05-03 05:00:00
894990,894990,4283,2019-05-03 05:15:00-05,,0.8,214,2019-05-03 05:15:00
894991,894991,4283,2019-05-03 05:30:00-05,,0.763,215,2019-05-03 05:30:00
894992,894992,4283,2019-05-03 05:45:00-05,,0.697,216,2019-05-03 05:45:00
894993,894993,4283,2019-05-03 06:00:00-05,,0.693,217,2019-05-03 06:00:00
894994,894994,4283,2019-05-03 06:15:00-05,,0.702,218,2019-05-03 06:15:00
894995,894995,4283,2019-05-03 06:30:00-05,,0.71,219,2019-05-03 06:30:00
894996,894996,4283,2019-05-03 06:45:00-05,,0.768,220,2019-05-03 06:45:00
894997,894997,4283,2019-05-03 07:00:00-05,,0.795,221,2019-05-03 07:00:00
894998,894998,4283,2019-05-03 07:15:00-05,,0.765,222,2019-05-03 07:15:00
894999,894999,4283,2019-05-03 07:30:00-05,,0.737,223,2019-05-03 07:30:00
895000,895000,4283,2019-05-03 07:45:00-05,,0.74,224,2019-05-03 07:45:00
895001,895001,4283,2019-05-03 08:00:00-05,,0.743,225,2019-05-03 08:00:00
895002,895002,4283,2019-05-03 08:15:00-05,,0.763,226,2019-05-03 08:15:00
895003,895003,4283,2019-05-03 08:30:00-05,,0.813,227,2019-05-03 08:30:00
895004,895004,4283,2019-05-03 08:45:00-05,,0.796,228,2019-05-03 08:45:00
895005,895005,4283,2019-05-03 09:00:00-05,,0.741,229,2019-05-03 09:00:00
895006,895006,4283,2019-05-03 09:15:00-05,,0.741,230,2019-05-03 09:15:00
895007,895007,4283,2019-05-03 09:30:00-05,,0.742,231,2019-05-03 09:30:00
895008,895008,4283,2019-05-03 09:45:00-05,,0.74,232,2019-05-03 09:45:00
895009,895009,4283,2019-05-03 10:00:00-05,,0.806,233,2019-05-03 10:00:00
895010,895010,4283,2019-05-03 10:15:00-05,,0.788,234,2019-05-03 10:15:00
895011,895011,4283,2019-05-03 10:30:00-05,,0.838,235,2019-05-03 10:30:00
895012,895012,4283,2019-05-03 10:45:00-05,,0.834,236,2019-05-03 10:45:00
895013,895013,4283,2019-05-03 11:00:00-05,,0.775,237,2019-05-03 11:00:00
895014,895014,4283,2019-05-03 11:15:00-05,,0.736,238,2019-05-03 11:15:00
895015,895015,4283,2019-05-03 11:30:00-05,,0.74,239,2019-05-03 11:30:00
895016,895016,4283,2019-05-03 11:45:00-05,,0.74,240,2019-05-03 11:45:00
895017,895017,4283,2019-05-03 12:00:00-05,,0.742,241,2019-05-03 12:00:00
895018,895018,4283,2019-05-03 12:15:00-05,,0.74,242,2019-05-03 12:15:00
895019,895019,4283,2019-05-03 12:30:00-05,,0.741,243,2019-05-03 12:30:00
895020,895020,4283,2019-05-03 12:45:00-05,,0.74,244,2019-05-03 12:45:00
895021,895021,4283,2019-05-03 13:00:00-05,,0.738,245,2019-05-03 13:00:00
895022,895022,4283,2019-05-03 13:15:00-05,,0.72,246,2019-05-03 13:15:00
895023,895023,4283,2019-05-03 13:30:00-05,,0.781,247,2019-05-03 13:30:00
895024,895024,4283,2019-05-03 13:45:00-05,,0.782,248,2019-05-03 13:45:00
895025,895025,4283,2019-05-03 14:00:00-05,,0.729,249,2019-05-03 14:00:00
895026,895026,4283,2019-05-03 14:15:00-05,,0.728,250,2019-05-03 14:15:00
895027,895027,4283,2019-05-03 14:30:00-05,,0.732,251,2019-05-03 14:30:00
895028,895028,4283,2019-05-03 14:45:00-05,,0.736,252,2019-05-03 14:45:00
895029,895029,4283,2019-05-03 15:00:00-05,,0.74,253,2019-05-03 15:00:00
895030,895030,4283,2019-05-03 15:15:00-05,,0.8,254,2019-05-03 15:15:00
895031,895031,4283,2019-05-03 15:30:00-05,,0.8,255,2019-05-03 15:30:00
895032,895032,4283,2019-05-03 15:45:00-05,,0.798,256,2019-05-03 15:45:00
895033,895033,4283,2019-05-03 16:00:00-05,,0.851,257,2019-05-03 16:00:00
895034,895034,4283,2019-05-03 16:15:00-05,,0.842,258,2019-05-03 16:15:00
895035,895035,4283,2019-05-03 16:30:00-05,,0.744,259,2019-05-03 16:30:00
895036,895036,4283,2019-05-03 16:45:00-05,,0.733,260,2019-05-03 16:45:00
895037,895037,4283,2019-05-03 17:00:00-05,,0.735,261,2019-05-03 17:00:00
895038,895038,4283,2019-05-03 17:15:00-05,,0.743,262,2019-05-03 17:15:00
895039,895039,4283,2019-05-03 17:30:00-05,,0.744,263,2019-05-03 17:30:00
895040,895040,4283,2019-05-03 17:45:00-05,,0.743,264,2019-05-03 17:45:00
895041,895041,4283,2019-05-03 18:00:00-05,,0.74,265,2019-05-03 18:00:00
895042,895042,4283,2019-05-03 18:15:00-05,,0.734,266,2019-05-03 18:15:00
895043,895043,4283,2019-05-03 18:30:00-05,,0.728,267,2019-05-03 18:30:00
895044,895044,4283,2019-05-03 18:45:00-05,,0.726,268,2019-05-03 18:45:00
895045,895045,4283,2019-05-03 19:00:00-05,,0.797,269,2019-05-03 19:00:00
895046,895046,4283,2019-05-03 19:15:00-05,,0.791,270,2019-05-03 19:15:00
895047,895047,4283,2019-05-03 19:30:00-05,,0.733,271,2019-05-03 19:30:00
895048,895048,4283,2019-05-03 19:45:00-05,,0.73,272,2019-05-03 19:45:00
895049,895049,4283,2019-05-03 20:00:00-05,,0.736,273,2019-05-03 20:00:00
895050,895050,4283,2019-05-03 20:15:00-05,,0.737,274,2019-05-03 20:15:00
895051,895051,4283,2019-05-03 20:30:00-05,,0.737,275,2019-05-03 20:30:00
895052,895052,4283,2019-05-03 20:45:00-05,,0.78,276,2019-05-03 20:45:00
895053,895053,4283,2019-05-03 21:00:00-05,,0.768,277,2019-05-03 21:00:00
895054,895054,4283,2019-05-03 21:15:00-05,,0.821,278,2019-05-03 21:15:00
895055,895055,4283,2019-05-03 21:30:00-05,,0.843,279,2019-05-03 21:30:00
895056,895056,4283,2019-05-03 21:45:00-05,,0.828,280,2019-05-03 21:45:00
895057,895057,4283,2019-05-03 22:00:00-05,,0.724,281,2019-05-03 22:00:00
895058,895058,4283,2019-05-03 22:15:00-05,,0.718,282,2019-05-03 22:15:00
895059,895059,4283,2019-05-03 22:30:00-05,,0.723,283,2019-05-03 22:30:00
895060,895060,4283,2019-05-03 22:45:00-05,,0.728,284,2019-05-03 22:45:00
895061,895061,4283,2019-05-03 23:00:00-05,,0.727,285,2019-05-03 23:00:00
895062,895062,4283,2019-05-03 23:15:00-05,,0.731,286,2019-05-03 23:15:00
895063,895063,4283,2019-05-03 23:30:00-05,,0.736,287,2019-05-03 23:30:00
895064,895064,4283,2019-05-03 23:45:00-05,,0.735,288,2019-05-03 23:45:00
895065,895065,4283,2019-05-04 00:00:00-05,,0.732,289,2019-05-04 00:00:00
895066,895066,4283,2019-05-04 00:15:00-05,,0.734,290,2019-05-04 00:15:00
895067,895067,4283,2019-05-04 00:30:00-05,,0.811,291,2019-05-04 00:30:00
895068,895068,4283,2019-05-04 00:45:00-05,,0.799,292,2019-05-04 00:45:00
895069,895069,4283,2019-05-04 01:00:00-05,,0.729,293,2019-05-04 01:00:00
895070,895070,4283,2019-05-04 01:15:00-05,,0.73,294,2019-05-04 01:15:00
895071,895071,4283,2019-05-04 01:30:00-05,,0.732,295,2019-05-04 01:30:00
895072,895072,4283,2019-05-04 01:45:00-05,,0.732,296,2019-05-04 01:45:00
895073,895073,4283,2019-05-04 02:00:00-05,,0.735,297,2019-05-04 02:00:00
895074,895074,4283,2019-05-04 02:15:00-05,,0.783,298,2019-05-04 02:15:00
895075,895075,4283,2019-05-04 02:30:00-05,,0.798,299,2019-05-04 02:30:00
895076,895076,4283,2019-05-04 02:45:00-05,,0.796,300,2019-05-04 02:45:00
895077,895077,4283,2019-05-04 03:00:00-05,,0.839,301,2019-05-04 03:00:00
895078,895078,4283,2019-05-04 03:15:00-05,,0.823,302,2019-05-04 03:15:00
895079,895079,4283,2019-05-04 03:30:00-05,,0.728,303,2019-05-04 03:30:00
895080,895080,4283,2019-05-04 03:45:00-05,,0.736,304,2019-05-04 03:45:00
895081,895081,4283,2019-05-04 04:00:00-05,,0.741,305,2019-05-04 04:00:00
895082,895082,4283,2019-05-04 04:15:00-05,,0.74,306,2019-05-04 04:15:00
895083,895083,4283,2019-05-04 04:30:00-05,,0.729,307,2019-05-04 04:30:00
895084,895084,4283,2019-05-04 04:45:00-05,,0.719,308,2019-05-04 04:45:00
895085,895085,4283,2019-05-04 05:00:00-05,,0.715,309,2019-05-04 05:00:00
895086,895086,4283,2019-05-04 05:15:00-05,,0.719,310,2019-05-04 05:15:00
895087,895087,4283,2019-05-04 05:30:00-05,,0.722,311,2019-05-04 05:30:00
895088,895088,4283,2019-05-04 05:45:00-05,,0.725,312,2019-05-04 05:45:00
895089,895089,4283,2019-05-04 06:00:00-05,,0.791,313,2019-05-04 06:00:00
895090,895090,4283,2019-05-04 06:15:00-05,,0.792,314,2019-05-04 06:15:00
895091,895091,4283,2019-05-04 06:30:00-05,,0.736,315,2019-05-04 06:30:00
895092,895092,4283,2019-05-04 06:45:00-05,,0.724,316,2019-05-04 06:45:00
