,Unnamed: 0,dataid,local_15min,solar_total,grid
420354,595822,9775,2016-01-01 08:30:00-06,,0.509
420355,595823,9775,2016-01-01 08:45:00-06,,1.177
420356,595824,9775,2016-01-01 09:00:00-06,,0.973
420357,595825,9775,2016-01-01 09:15:00-06,,1.083
420358,595826,9775,2016-01-01 09:30:00-06,,1.162
420359,595827,9775,2016-01-01 09:45:00-06,,1.17
420360,595828,9775,2016-01-01 10:00:00-06,,1.317
420361,595829,9775,2016-01-01 10:15:00-06,,1.502
420362,595830,9775,2016-01-01 10:30:00-06,,1.333
420363,595831,9775,2016-01-01 10:45:00-06,,1.335
420364,595832,9775,2016-01-01 11:00:00-06,,1.181
420365,595833,9775,2016-01-01 11:15:00-06,,1.043
420366,595834,9775,2016-01-01 11:30:00-06,,1.055
420367,595835,9775,2016-01-01 11:45:00-06,,0.953
420368,595836,9775,2016-01-01 12:00:00-06,,1.155
420369,595837,9775,2016-01-01 12:15:00-06,,1.169
420370,595838,9775,2016-01-01 12:30:00-06,,0.932
420371,595839,9775,2016-01-01 12:45:00-06,,0.362
420372,595840,9775,2016-01-01 13:00:00-06,,0.293
420373,595841,9775,2016-01-01 13:15:00-06,,0.265
420374,595842,9775,2016-01-01 13:30:00-06,,0.291
420375,595843,9775,2016-01-01 13:45:00-06,,0.36
420376,595844,9775,2016-01-01 14:00:00-06,,0.532
420377,595845,9775,2016-01-01 14:15:00-06,,0.512
420378,595846,9775,2016-01-01 14:30:00-06,,0.363
420379,595847,9775,2016-01-01 14:45:00-06,,0.97
420380,595848,9775,2016-01-01 15:00:00-06,,0.778
420381,595849,9775,2016-01-01 15:15:00-06,,0.624
420382,595850,9775,2016-01-01 15:30:00-06,,0.596
420383,595851,9775,2016-01-01 15:45:00-06,,0.594
420384,595852,9775,2016-01-01 16:00:00-06,,0.617
420385,595853,9775,2016-01-01 16:15:00-06,,0.559
420386,595854,9775,2016-01-01 16:30:00-06,,0.602
420387,595855,9775,2016-01-01 16:45:00-06,,0.569
420388,595856,9775,2016-01-01 17:00:00-06,,0.408
420389,595857,9775,2016-01-01 17:15:00-06,,0.415
420390,595858,9775,2016-01-01 17:30:00-06,,0.561
420391,595859,9775,2016-01-01 17:45:00-06,,0.549
420392,595860,9775,2016-01-01 18:00:00-06,,0.607
420393,595861,9775,2016-01-01 18:15:00-06,,1.268
420394,595862,9775,2016-01-01 18:30:00-06,,1.742
420395,595863,9775,2016-01-01 18:45:00-06,,1.827
420396,595864,9775,2016-01-01 19:00:00-06,,0.898
420397,595865,9775,2016-01-01 19:15:00-06,,1.18
420398,595866,9775,2016-01-01 19:30:00-06,,0.99
420399,595867,9775,2016-01-01 19:45:00-06,,0.649
420400,595868,9775,2016-01-01 20:00:00-06,,0.624
420401,595869,9775,2016-01-01 20:15:00-06,,0.647
420402,595870,9775,2016-01-01 20:30:00-06,,0.621
420403,595871,9775,2016-01-01 20:45:00-06,,0.646
420404,595872,9775,2016-01-01 21:00:00-06,,0.622
420405,595873,9775,2016-01-01 21:15:00-06,,0.765
420406,595874,9775,2016-01-01 21:30:00-06,,0.864
420407,595875,9775,2016-01-01 21:45:00-06,,0.914
420408,595876,9775,2016-01-01 22:00:00-06,,0.957
420409,595877,9775,2016-01-01 22:15:00-06,,1.07
420410,595878,9775,2016-01-01 22:30:00-06,,1.056
420411,595879,9775,2016-01-01 22:45:00-06,,1.051
420412,595880,9775,2016-01-01 23:00:00-06,,1.027
420413,595881,9775,2016-01-01 23:15:00-06,,1.066
420414,595882,9775,2016-01-01 23:30:00-06,,1.016
420415,595883,9775,2016-01-01 23:45:00-06,,0.913
420416,595884,9775,2016-01-02 00:00:00-06,,0.797
420417,595885,9775,2016-01-02 00:15:00-06,,0.756
420418,595886,9775,2016-01-02 00:30:00-06,,0.677
420419,595887,9775,2016-01-02 00:45:00-06,,0.677
420420,595888,9775,2016-01-02 01:00:00-06,,0.801
420421,595889,9775,2016-01-02 01:15:00-06,,0.53
420422,595890,9775,2016-01-02 01:30:00-06,,0.46
420423,595891,9775,2016-01-02 01:45:00-06,,0.445
420424,595892,9775,2016-01-02 02:00:00-06,,0.428
420425,595893,9775,2016-01-02 02:15:00-06,,0.45
420426,595894,9775,2016-01-02 02:30:00-06,,0.399
420427,595895,9775,2016-01-02 02:45:00-06,,0.297
420428,595896,9775,2016-01-02 03:00:00-06,,0.27
420429,595897,9775,2016-01-02 03:15:00-06,,0.429
420430,595898,9775,2016-01-02 03:30:00-06,,0.256
420431,595899,9775,2016-01-02 03:45:00-06,,0.406
420432,595900,9775,2016-01-02 04:00:00-06,,0.345
420433,595901,9775,2016-01-02 04:15:00-06,,0.286
420434,595902,9775,2016-01-02 04:30:00-06,,0.39
420435,595903,9775,2016-01-02 04:45:00-06,,0.382
420436,595904,9775,2016-01-02 05:00:00-06,,0.297
420437,595905,9775,2016-01-02 05:15:00-06,,0.366
420438,595906,9775,2016-01-02 05:30:00-06,,0.447
420439,595907,9775,2016-01-02 05:45:00-06,,0.576
420440,595908,9775,2016-01-02 06:00:00-06,,0.553
420441,595909,9775,2016-01-02 06:15:00-06,,0.555
420442,595910,9775,2016-01-02 06:30:00-06,,0.497
420443,595911,9775,2016-01-02 06:45:00-06,,0.52
420444,595912,9775,2016-01-02 07:00:00-06,,0.533
420445,595913,9775,2016-01-02 07:15:00-06,,0.456
420446,595914,9775,2016-01-02 07:30:00-06,,0.418
420447,595915,9775,2016-01-02 07:45:00-06,,0.428
420448,595916,9775,2016-01-02 08:00:00-06,,0.405
420449,595917,9775,2016-01-02 08:15:00-06,,0.402
420450,595918,9775,2016-01-02 08:30:00-06,,0.39
420451,595919,9775,2016-01-02 08:45:00-06,,0.378
420452,595920,9775,2016-01-02 09:00:00-06,,0.382
420453,595921,9775,2016-01-02 09:15:00-06,,0.35
420454,595922,9775,2016-01-02 09:30:00-06,,0.4
420455,595923,9775,2016-01-02 09:45:00-06,,0.816
420456,595924,9775,2016-01-02 10:00:00-06,,1.062
420457,595925,9775,2016-01-02 10:15:00-06,,1.056
420458,595926,9775,2016-01-02 10:30:00-06,,1.081
420459,595927,9775,2016-01-02 10:45:00-06,,1.045
420460,595928,9775,2016-01-02 11:00:00-06,,1.016
420461,595929,9775,2016-01-02 11:15:00-06,,0.87
420462,595930,9775,2016-01-02 11:30:00-06,,0.878
420463,595931,9775,2016-01-02 11:45:00-06,,1.076
420464,595932,9775,2016-01-02 12:00:00-06,,1.2
420465,595933,9775,2016-01-02 12:15:00-06,,1.219
420466,595934,9775,2016-01-02 12:30:00-06,,1.175
420467,595935,9775,2016-01-02 12:45:00-06,,0.683
420468,595936,9775,2016-01-02 13:00:00-06,,0.516
420469,595937,9775,2016-01-02 13:15:00-06,,0.543
420470,595938,9775,2016-01-02 13:30:00-06,,0.655
420471,595939,9775,2016-01-02 13:45:00-06,,0.598
420472,595940,9775,2016-01-02 14:00:00-06,,0.455
420473,595941,9775,2016-01-02 14:15:00-06,,0.243
420474,595942,9775,2016-01-02 14:30:00-06,,0.268
420475,595943,9775,2016-01-02 14:45:00-06,,0.238
420476,595944,9775,2016-01-02 15:00:00-06,,0.258
420477,595945,9775,2016-01-02 15:15:00-06,,0.268
420478,595946,9775,2016-01-02 15:30:00-06,,0.247
420479,595947,9775,2016-01-02 15:45:00-06,,0.262
420480,595948,9775,2016-01-02 16:00:00-06,,0.237
420481,595949,9775,2016-01-02 16:15:00-06,,0.264
420482,595950,9775,2016-01-02 16:30:00-06,,0.373
420483,595951,9775,2016-01-02 16:45:00-06,,0.408
420484,595952,9775,2016-01-02 17:00:00-06,,0.376
420485,595953,9775,2016-01-02 17:15:00-06,,0.378
420486,595954,9775,2016-01-02 17:30:00-06,,0.394
420487,595955,9775,2016-01-02 17:45:00-06,,0.372
420488,595956,9775,2016-01-02 18:00:00-06,,0.323
420489,595957,9775,2016-01-02 18:15:00-06,,0.403
420490,595958,9775,2016-01-02 18:30:00-06,,0.417
420491,595959,9775,2016-01-02 18:45:00-06,,0.78
420492,595960,9775,2016-01-02 19:00:00-06,,0.878
420493,595961,9775,2016-01-02 19:15:00-06,,1.017
420494,595962,9775,2016-01-02 19:30:00-06,,1.116
420495,595963,9775,2016-01-02 19:45:00-06,,1.186
420496,595964,9775,2016-01-02 20:00:00-06,,0.972
420497,595965,9775,2016-01-02 20:15:00-06,,0.762
420498,595966,9775,2016-01-02 20:30:00-06,,0.753
420499,595967,9775,2016-01-02 20:45:00-06,,0.756
420500,595968,9775,2016-01-02 21:00:00-06,,1.089
420501,595969,9775,2016-01-02 21:15:00-06,,1.038
420502,595970,9775,2016-01-02 21:30:00-06,,1.003
420503,595971,9775,2016-01-02 21:45:00-06,,1.033
420504,595972,9775,2016-01-02 22:00:00-06,,1.041
420505,595973,9775,2016-01-02 22:15:00-06,,0.999
420506,595974,9775,2016-01-02 22:30:00-06,,0.948
420507,595975,9775,2016-01-02 22:45:00-06,,1.044
420508,595976,9775,2016-01-02 23:00:00-06,,0.944
420509,595977,9775,2016-01-02 23:15:00-06,,0.911
420510,595978,9775,2016-01-02 23:30:00-06,,0.868
420511,595979,9775,2016-01-02 23:45:00-06,,0.963
420512,595980,9775,2016-01-03 00:00:00-06,,0.6
420513,595981,9775,2016-01-03 00:15:00-06,,0.526
420514,595982,9775,2016-01-03 00:30:00-06,,0.567
420515,595983,9775,2016-01-03 00:45:00-06,,0.407
420516,595984,9775,2016-01-03 01:00:00-06,,0.337
420517,595985,9775,2016-01-03 01:15:00-06,,0.409
420518,595986,9775,2016-01-03 01:30:00-06,,0.389
420519,595987,9775,2016-01-03 01:45:00-06,,0.304
420520,595988,9775,2016-01-03 02:00:00-06,,0.398
420521,595989,9775,2016-01-03 02:15:00-06,,0.372
420522,595990,9775,2016-01-03 02:30:00-06,,0.389
420523,595991,9775,2016-01-03 02:45:00-06,,0.372
420524,595992,9775,2016-01-03 03:00:00-06,,0.35
420525,595993,9775,2016-01-03 03:15:00-06,,0.431
420526,595994,9775,2016-01-03 03:30:00-06,,0.499
420527,595995,9775,2016-01-03 03:45:00-06,,0.495
420528,595996,9775,2016-01-03 04:00:00-06,,0.472
420529,595997,9775,2016-01-03 04:15:00-06,,0.492
420530,595998,9775,2016-01-03 04:30:00-06,,0.472
420531,595999,9775,2016-01-03 04:45:00-06,,0.487
420532,596000,9775,2016-01-03 05:00:00-06,,0.471
420533,596001,9775,2016-01-03 05:15:00-06,,0.496
420534,596002,9775,2016-01-03 05:30:00-06,,0.473
420535,596003,9775,2016-01-03 05:45:00-06,,0.445
420536,596004,9775,2016-01-03 06:00:00-06,,0.359
420537,596005,9775,2016-01-03 06:15:00-06,,0.401
420538,596006,9775,2016-01-03 06:30:00-06,,0.405
420539,596007,9775,2016-01-03 06:45:00-06,,0.36
420540,596008,9775,2016-01-03 07:00:00-06,,0.396
420541,596009,9775,2016-01-03 07:15:00-06,,0.357
420542,596010,9775,2016-01-03 07:30:00-06,,0.373
420543,596011,9775,2016-01-03 07:45:00-06,,0.408
420544,596012,9775,2016-01-03 08:00:00-06,,0.366
420545,596013,9775,2016-01-03 08:15:00-06,,0.431
420546,596014,9775,2016-01-03 08:30:00-06,,0.369
420547,596015,9775,2016-01-03 08:45:00-06,,0.379
420548,596016,9775,2016-01-03 09:00:00-06,,0.469
420549,596017,9775,2016-01-03 09:15:00-06,,0.446
420550,596018,9775,2016-01-03 09:30:00-06,,0.392
420551,596019,9775,2016-01-03 09:45:00-06,,0.42
420552,596020,9775,2016-01-03 10:00:00-06,,0.793
420553,596021,9775,2016-01-03 10:15:00-06,,1.258
420554,596022,9775,2016-01-03 10:30:00-06,,1.385
420555,596023,9775,2016-01-03 10:45:00-06,,1.304
420556,596024,9775,2016-01-03 11:00:00-06,,1.062
420557,596025,9775,2016-01-03 11:15:00-06,,0.671
420558,596026,9775,2016-01-03 11:30:00-06,,0.373
420559,596027,9775,2016-01-03 11:45:00-06,,0.387
420560,596028,9775,2016-01-03 12:00:00-06,,0.384
420561,596029,9775,2016-01-03 12:15:00-06,,0.369
420562,596030,9775,2016-01-03 12:30:00-06,,0.395
420563,596031,9775,2016-01-03 12:45:00-06,,0.261
420564,596032,9775,2016-01-03 13:00:00-06,,0.264
420565,596033,9775,2016-01-03 13:15:00-06,,0.237
420566,596034,9775,2016-01-03 13:30:00-06,,0.341
420567,596035,9775,2016-01-03 13:45:00-06,,0.562
420568,596036,9775,2016-01-03 14:00:00-06,,0.617
420569,596037,9775,2016-01-03 14:15:00-06,,0.551
420570,596038,9775,2016-01-03 14:30:00-06,,0.236
420571,596039,9775,2016-01-03 14:45:00-06,,0.264
420572,596040,9775,2016-01-03 15:00:00-06,,0.235
420573,596041,9775,2016-01-03 15:15:00-06,,0.247
420574,596042,9775,2016-01-03 15:30:00-06,,0.251
420575,596043,9775,2016-01-03 15:45:00-06,,0.285
420576,596044,9775,2016-01-03 16:00:00-06,,0.742
420577,596045,9775,2016-01-03 16:15:00-06,,0.781
420578,596046,9775,2016-01-03 16:30:00-06,,0.84
420579,596047,9775,2016-01-03 16:45:00-06,,0.761
420580,596048,9775,2016-01-03 17:00:00-06,,0.748
420581,596049,9775,2016-01-03 17:15:00-06,,0.761
420582,596050,9775,2016-01-03 17:30:00-06,,0.593
420583,596051,9775,2016-01-03 17:45:00-06,,0.613
420584,596052,9775,2016-01-03 18:00:00-06,,0.739
420585,596053,9775,2016-01-03 18:15:00-06,,0.581
420586,596054,9775,2016-01-03 18:30:00-06,,0.409
420587,596055,9775,2016-01-03 18:45:00-06,,0.503
420588,596056,9775,2016-01-03 19:00:00-06,,0.492
420589,596057,9775,2016-01-03 19:15:00-06,,0.431
420590,596058,9775,2016-01-03 19:30:00-06,,0.501
420591,596059,9775,2016-01-03 19:45:00-06,,1.099
420592,596060,9775,2016-01-03 20:00:00-06,,0.703
420593,596061,9775,2016-01-03 20:15:00-06,,0.614
420594,596062,9775,2016-01-03 20:30:00-06,,0.6
420595,596063,9775,2016-01-03 20:45:00-06,,0.75
420596,596064,9775,2016-01-03 21:00:00-06,,0.864
420597,596065,9775,2016-01-03 21:15:00-06,,0.864
420598,596066,9775,2016-01-03 21:30:00-06,,0.859
420599,596067,9775,2016-01-03 21:45:00-06,,0.932
420600,596068,9775,2016-01-03 22:00:00-06,,0.918
420601,596069,9775,2016-01-03 22:15:00-06,,0.951
420602,596070,9775,2016-01-03 22:30:00-06,,0.931
420603,596071,9775,2016-01-03 22:45:00-06,,0.888
420604,596072,9775,2016-01-03 23:00:00-06,,1.055
420605,596073,9775,2016-01-03 23:15:00-06,,0.741
420606,596074,9775,2016-01-03 23:30:00-06,,0.746
420607,596075,9775,2016-01-03 23:45:00-06,,0.797
420608,596076,9775,2016-01-04 00:00:00-06,,0.913
420609,596077,9775,2016-01-04 00:15:00-06,,0.761
420610,596078,9775,2016-01-04 00:30:00-06,,0.736
420611,596079,9775,2016-01-04 00:45:00-06,,0.53
420612,596080,9775,2016-01-04 01:00:00-06,,0.503
420613,596081,9775,2016-01-04 01:15:00-06,,0.482
420614,596082,9775,2016-01-04 01:30:00-06,,0.468
420615,596083,9775,2016-01-04 01:45:00-06,,0.281
420616,596084,9775,2016-01-04 02:00:00-06,,0.306
420617,596085,9775,2016-01-04 02:15:00-06,,0.392
420618,596086,9775,2016-01-04 02:30:00-06,,0.303
420619,596087,9775,2016-01-04 02:45:00-06,,0.368
420620,596088,9775,2016-01-04 03:00:00-06,,0.302
420621,596089,9775,2016-01-04 03:15:00-06,,0.38
420622,596090,9775,2016-01-04 03:30:00-06,,0.294
420623,596091,9775,2016-01-04 03:45:00-06,,0.38
420624,596092,9775,2016-01-04 04:00:00-06,,0.287
420625,596093,9775,2016-01-04 04:15:00-06,,0.416
420626,596094,9775,2016-01-04 04:30:00-06,,0.379
420627,596095,9775,2016-01-04 04:45:00-06,,0.309
420628,596096,9775,2016-01-04 05:00:00-06,,0.367
420629,596097,9775,2016-01-04 05:15:00-06,,0.43
420630,596098,9775,2016-01-04 05:30:00-06,,0.454
420631,596099,9775,2016-01-04 05:45:00-06,,0.518
420632,596100,9775,2016-01-04 06:00:00-06,,0.452
420633,596101,9775,2016-01-04 06:15:00-06,,0.507
420634,596102,9775,2016-01-04 06:30:00-06,,0.44
420635,596103,9775,2016-01-04 06:45:00-06,,0.496
420636,596104,9775,2016-01-04 07:00:00-06,,0.436
420637,596105,9775,2016-01-04 07:15:00-06,,0.463
420638,596106,9775,2016-01-04 07:30:00-06,,0.497
420639,596107,9775,2016-01-04 07:45:00-06,,0.975
420640,596108,9775,2016-01-04 08:00:00-06,,0.963
420641,596109,9775,2016-01-04 08:15:00-06,,1.028
420642,596110,9775,2016-01-04 08:30:00-06,,0.844
420643,596111,9775,2016-01-04 08:45:00-06,,0.464
420644,596112,9775,2016-01-04 09:00:00-06,,0.368
420645,596113,9775,2016-01-04 09:15:00-06,,0.232
420646,596114,9775,2016-01-04 09:30:00-06,,0.332
420647,596115,9775,2016-01-04 09:45:00-06,,0.259
420648,596116,9775,2016-01-04 10:00:00-06,,0.31
420649,596117,9775,2016-01-04 10:15:00-06,,0.284
420650,596118,9775,2016-01-04 10:30:00-06,,0.333
420651,596119,9775,2016-01-04 10:45:00-06,,0.239
420652,596120,9775,2016-01-04 11:00:00-06,,0.263
420653,596121,9775,2016-01-04 11:15:00-06,,0.372
420654,596122,9775,2016-01-04 11:30:00-06,,0.279
420655,596123,9775,2016-01-04 11:45:00-06,,0.368
420656,596124,9775,2016-01-04 12:00:00-06,,0.28
420657,596125,9775,2016-01-04 12:15:00-06,,0.284
420658,596126,9775,2016-01-04 12:30:00-06,,0.389
420659,596127,9775,2016-01-04 12:45:00-06,,0.394
420660,596128,9775,2016-01-04 13:00:00-06,,0.414
420661,596129,9775,2016-01-04 13:15:00-06,,0.381
420662,596130,9775,2016-01-04 13:30:00-06,,0.38
420663,596131,9775,2016-01-04 13:45:00-06,,0.407
420664,596132,9775,2016-01-04 14:00:00-06,,0.368
420665,596133,9775,2016-01-04 14:15:00-06,,0.351
420666,596134,9775,2016-01-04 14:30:00-06,,0.245
420667,596135,9775,2016-01-04 14:45:00-06,,0.234
420668,596136,9775,2016-01-04 15:00:00-06,,0.263
420669,596137,9775,2016-01-04 15:15:00-06,,0.235
420670,596138,9775,2016-01-04 15:30:00-06,,0.235
420671,596139,9775,2016-01-04 15:45:00-06,,0.264
420672,596140,9775,2016-01-04 16:00:00-06,,0.233
420673,596141,9775,2016-01-04 16:15:00-06,,0.243
420674,596142,9775,2016-01-04 16:30:00-06,,0.254
420675,596143,9775,2016-01-04 16:45:00-06,,0.234
420676,596144,9775,2016-01-04 17:00:00-06,,0.263
420677,596145,9775,2016-01-04 17:15:00-06,,0.233
420678,596146,9775,2016-01-04 17:30:00-06,,0.234
420679,596147,9775,2016-01-04 17:45:00-06,,0.263
420680,596148,9775,2016-01-04 18:00:00-06,,0.233
420681,596149,9775,2016-01-04 18:15:00-06,,0.233
420682,596150,9775,2016-01-04 18:30:00-06,,0.671
420683,596151,9775,2016-01-04 18:45:00-06,,0.834
420684,596152,9775,2016-01-04 19:00:00-06,,0.783
420685,596153,9775,2016-01-04 19:15:00-06,,0.788
420686,596154,9775,2016-01-04 19:30:00-06,,0.824
420687,596155,9775,2016-01-04 19:45:00-06,,0.799
420688,596156,9775,2016-01-04 20:00:00-06,,0.865
420689,596157,9775,2016-01-04 20:15:00-06,,0.814
420690,596158,9775,2016-01-04 20:30:00-06,,0.824
420691,596159,9775,2016-01-04 20:45:00-06,,0.891
420692,596160,9775,2016-01-04 21:00:00-06,,0.913
420693,596161,9775,2016-01-04 21:15:00-06,,0.944
420694,596162,9775,2016-01-04 21:30:00-06,,0.889
420695,596163,9775,2016-01-04 21:45:00-06,,0.91
420696,596164,9775,2016-01-04 22:00:00-06,,0.911
420697,596165,9775,2016-01-04 22:15:00-06,,0.903
420698,596166,9775,2016-01-04 22:30:00-06,,0.901
420699,596167,9775,2016-01-04 22:45:00-06,,0.84
420700,596168,9775,2016-01-04 23:00:00-06,,0.854
420701,596169,9775,2016-01-04 23:15:00-06,,0.737
420702,596170,9775,2016-01-04 23:30:00-06,,0.695
420703,596171,9775,2016-01-04 23:45:00-06,,0.633
420704,596172,9775,2016-01-05 00:00:00-06,,0.501
420705,596173,9775,2016-01-05 00:15:00-06,,0.464
420706,596174,9775,2016-01-05 00:30:00-06,,0.445
420707,596175,9775,2016-01-05 00:45:00-06,,0.364
420708,596176,9775,2016-01-05 01:00:00-06,,0.334
420709,596177,9775,2016-01-05 01:15:00-06,,0.394
420710,596178,9775,2016-01-05 01:30:00-06,,0.269
420711,596179,9775,2016-01-05 01:45:00-06,,0.273
420712,596180,9775,2016-01-05 02:00:00-06,,0.258
420713,596181,9775,2016-01-05 02:15:00-06,,0.402
420714,596182,9775,2016-01-05 02:30:00-06,,0.261
420715,596183,9775,2016-01-05 02:45:00-06,,0.42
420716,596184,9775,2016-01-05 03:00:00-06,,0.486
420717,596185,9775,2016-01-05 03:15:00-06,,0.485
420718,596186,9775,2016-01-05 03:30:00-06,,0.406
420719,596187,9775,2016-01-05 03:45:00-06,,0.436
420720,596188,9775,2016-01-05 04:00:00-06,,0.523
420721,596189,9775,2016-01-05 04:15:00-06,,0.407
420722,596190,9775,2016-01-05 04:30:00-06,,0.46
420723,596191,9775,2016-01-05 04:45:00-06,,0.411
420724,596192,9775,2016-01-05 05:00:00-06,,0.537
420725,596193,9775,2016-01-05 05:15:00-06,,0.509
420726,596194,9775,2016-01-05 05:30:00-06,,0.438
420727,596195,9775,2016-01-05 05:45:00-06,,0.388
420728,596196,9775,2016-01-05 06:00:00-06,,0.307
420729,596197,9775,2016-01-05 06:15:00-06,,0.372
420730,596198,9775,2016-01-05 06:30:00-06,,0.299
420731,596199,9775,2016-01-05 06:45:00-06,,0.395
420732,596200,9775,2016-01-05 07:00:00-06,,0.282
420733,596201,9775,2016-01-05 07:15:00-06,,0.384
420734,596202,9775,2016-01-05 07:30:00-06,,0.822
420735,596203,9775,2016-01-05 07:45:00-06,,1.257
420736,596204,9775,2016-01-05 08:00:00-06,,1.391
420737,596205,9775,2016-01-05 08:15:00-06,,1.126
420738,596206,9775,2016-01-05 08:30:00-06,,1.371
420739,596207,9775,2016-01-05 08:45:00-06,,1.037
420740,596208,9775,2016-01-05 09:00:00-06,,1.184
420741,596209,9775,2016-01-05 09:15:00-06,,0.861
420742,596210,9775,2016-01-05 09:30:00-06,,0.394
420743,596211,9775,2016-01-05 09:45:00-06,,0.236
420744,596212,9775,2016-01-05 10:00:00-06,,0.328
420745,596213,9775,2016-01-05 10:15:00-06,,0.812
420746,596214,9775,2016-01-05 10:30:00-06,,0.869
420747,596215,9775,2016-01-05 10:45:00-06,,0.593
420748,596216,9775,2016-01-05 11:00:00-06,,0.497
420749,596217,9775,2016-01-05 11:15:00-06,,0.542
420750,596218,9775,2016-01-05 11:30:00-06,,0.683
420751,596219,9775,2016-01-05 11:45:00-06,,0.737
420752,596220,9775,2016-01-05 12:00:00-06,,0.386
420753,596221,9775,2016-01-05 12:15:00-06,,0.237
420754,596222,9775,2016-01-05 12:30:00-06,,0.265
420755,596223,9775,2016-01-05 12:45:00-06,,0.345
420756,596224,9775,2016-01-05 13:00:00-06,,0.266
420757,596225,9775,2016-01-05 13:15:00-06,,0.342
420758,596226,9775,2016-01-05 13:30:00-06,,0.238
420759,596227,9775,2016-01-05 13:45:00-06,,0.266
420760,596228,9775,2016-01-05 14:00:00-06,,0.349
420761,596229,9775,2016-01-05 14:15:00-06,,0.255
420762,596230,9775,2016-01-05 14:30:00-06,,0.451
420763,596231,9775,2016-01-05 14:45:00-06,,0.398
420764,596232,9775,2016-01-05 15:00:00-06,,0.417
420765,596233,9775,2016-01-05 15:15:00-06,,0.476
420766,596234,9775,2016-01-05 15:30:00-06,,0.377
420767,596235,9775,2016-01-05 15:45:00-06,,0.504
420768,596236,9775,2016-01-05 16:00:00-06,,0.371
420769,596237,9775,2016-01-05 16:15:00-06,,0.353
420770,596238,9775,2016-01-05 16:30:00-06,,0.345
420771,596239,9775,2016-01-05 16:45:00-06,,0.241
420772,596240,9775,2016-01-05 17:00:00-06,,0.371
420773,596241,9775,2016-01-05 17:15:00-06,,0.238
420774,596242,9775,2016-01-05 17:30:00-06,,0.34
420775,596243,9775,2016-01-05 17:45:00-06,,0.269
420776,596244,9775,2016-01-05 18:00:00-06,,0.35
420777,596245,9775,2016-01-05 18:15:00-06,,0.3
420778,596246,9775,2016-01-05 18:30:00-06,,0.322
420779,596247,9775,2016-01-05 18:45:00-06,,0.361
420780,596248,9775,2016-01-05 19:00:00-06,,0.256
420781,596249,9775,2016-01-05 19:15:00-06,,0.392
420782,596250,9775,2016-01-05 19:30:00-06,,0.369
420783,596251,9775,2016-01-05 19:45:00-06,,1.258
420784,596252,9775,2016-01-05 20:00:00-06,,0.981
420785,596253,9775,2016-01-05 20:15:00-06,,1.086
420786,596254,9775,2016-01-05 20:30:00-06,,1.152
420787,596255,9775,2016-01-05 20:45:00-06,,0.844
420788,596256,9775,2016-01-05 21:00:00-06,,0.695
420789,596257,9775,2016-01-05 21:15:00-06,,0.827
420790,596258,9775,2016-01-05 21:30:00-06,,0.598
420791,596259,9775,2016-01-05 21:45:00-06,,0.675
420792,596260,9775,2016-01-05 22:00:00-06,,0.588
420793,596261,9775,2016-01-05 22:15:00-06,,0.602
420794,596262,9775,2016-01-05 22:30:00-06,,0.643
420795,596263,9775,2016-01-05 22:45:00-06,,0.617
420796,596264,9775,2016-01-05 23:00:00-06,,0.922
420797,596265,9775,2016-01-05 23:15:00-06,,0.947
420798,596266,9775,2016-01-05 23:30:00-06,,0.887
420799,596267,9775,2016-01-05 23:45:00-06,,0.664
