,Unnamed: 0,dataid,local_15min,solar_total,grid
350314,420386,4495,2018-01-01 00:00:00-06,,0.316
350315,420387,4495,2018-01-01 00:15:00-06,,0.292
350316,420388,4495,2018-01-01 00:30:00-06,,0.209
350317,420389,4495,2018-01-01 00:45:00-06,,0.207
350318,420390,4495,2018-01-01 01:00:00-06,,0.209
350319,420391,4495,2018-01-01 01:15:00-06,,0.242
350320,420392,4495,2018-01-01 01:30:00-06,,0.2
350321,420393,4495,2018-01-01 01:45:00-06,,0.157
350322,420394,4495,2018-01-01 02:00:00-06,,0.107
350323,420395,4495,2018-01-01 02:15:00-06,,0.075
350324,420396,4495,2018-01-01 02:30:00-06,,0.075
350325,420397,4495,2018-01-01 02:45:00-06,,0.075
350326,420398,4495,2018-01-01 03:00:00-06,,0.074
350327,420399,4495,2018-01-01 03:15:00-06,,0.074
350328,420400,4495,2018-01-01 03:30:00-06,,0.074
350329,420401,4495,2018-01-01 03:45:00-06,,0.074
350330,420402,4495,2018-01-01 04:00:00-06,,0.074
350331,420403,4495,2018-01-01 04:15:00-06,,0.074
350332,420404,4495,2018-01-01 04:30:00-06,,0.105
350333,420405,4495,2018-01-01 04:45:00-06,,0.074
350334,420406,4495,2018-01-01 05:00:00-06,,0.075
350335,420407,4495,2018-01-01 05:15:00-06,,0.074
350336,420408,4495,2018-01-01 05:30:00-06,,0.075
350337,420409,4495,2018-01-01 05:45:00-06,,0.074
350338,420410,4495,2018-01-01 06:00:00-06,,0.127
350339,420411,4495,2018-01-01 06:15:00-06,,0.074
350340,420412,4495,2018-01-01 06:30:00-06,,0.074
350341,420413,4495,2018-01-01 06:45:00-06,,0.074
350342,420414,4495,2018-01-01 07:00:00-06,,0.074
350343,420415,4495,2018-01-01 07:15:00-06,,0.178
350344,420416,4495,2018-01-01 07:30:00-06,,0.074
350345,420417,4495,2018-01-01 07:45:00-06,,0.074
350346,420418,4495,2018-01-01 08:00:00-06,,0.074
350347,420419,4495,2018-01-01 08:15:00-06,,0.073
350348,420420,4495,2018-01-01 08:30:00-06,,0.074
350349,420421,4495,2018-01-01 08:45:00-06,,0.292
350350,420422,4495,2018-01-01 09:00:00-06,,0.288
350351,420423,4495,2018-01-01 09:15:00-06,,0.231
350352,420424,4495,2018-01-01 09:30:00-06,,0.226
350353,420425,4495,2018-01-01 09:45:00-06,,0.294
350354,420426,4495,2018-01-01 10:00:00-06,,0.215
350355,420427,4495,2018-01-01 10:15:00-06,,0.212
350356,420428,4495,2018-01-01 10:30:00-06,,0.21
350357,420429,4495,2018-01-01 10:45:00-06,,0.094
350358,420430,4495,2018-01-01 11:00:00-06,,0.081
350359,420431,4495,2018-01-01 11:15:00-06,,0.078
350360,420432,4495,2018-01-01 11:30:00-06,,0.077
350361,420433,4495,2018-01-01 11:45:00-06,,0.076
350362,420434,4495,2018-01-01 12:00:00-06,,0.074
350363,420435,4495,2018-01-01 12:15:00-06,,0.078
350364,420436,4495,2018-01-01 12:30:00-06,,0.246
350365,420437,4495,2018-01-01 12:45:00-06,,0.153
350366,420438,4495,2018-01-01 13:00:00-06,,0.12
350367,420439,4495,2018-01-01 13:15:00-06,,0.075
350368,420440,4495,2018-01-01 13:30:00-06,,0.089
350369,420441,4495,2018-01-01 13:45:00-06,,0.109
350370,420442,4495,2018-01-01 14:00:00-06,,0.109
350371,420443,4495,2018-01-01 14:15:00-06,,0.088
350372,420444,4495,2018-01-01 14:30:00-06,,0.088
350373,420445,4495,2018-01-01 14:45:00-06,,0.087
350374,420446,4495,2018-01-01 15:00:00-06,,0.087
350375,420447,4495,2018-01-01 15:15:00-06,,0.086
350376,420448,4495,2018-01-01 15:30:00-06,,0.087
350377,420449,4495,2018-01-01 15:45:00-06,,0.087
350378,420450,4495,2018-01-01 16:00:00-06,,0.138
350379,420451,4495,2018-01-01 16:15:00-06,,0.174
350380,420452,4495,2018-01-01 16:30:00-06,,0.536
350381,420453,4495,2018-01-01 16:45:00-06,,0.304
350382,420454,4495,2018-01-01 17:00:00-06,,0.24
350383,420455,4495,2018-01-01 17:15:00-06,,0.294
350384,420456,4495,2018-01-01 17:30:00-06,,0.259
350385,420457,4495,2018-01-01 17:45:00-06,,0.315
350386,420458,4495,2018-01-01 18:00:00-06,,0.28
350387,420459,4495,2018-01-01 18:15:00-06,,0.196
350388,420460,4495,2018-01-01 18:30:00-06,,0.088
350389,420461,4495,2018-01-01 18:45:00-06,,0.495
350390,420462,4495,2018-01-01 19:00:00-06,,0.128
350391,420463,4495,2018-01-01 19:15:00-06,,0.216
350392,420464,4495,2018-01-01 19:30:00-06,,0.47
350393,420465,4495,2018-01-01 19:45:00-06,,1.248
350394,420466,4495,2018-01-01 20:00:00-06,,0.795
350395,420467,4495,2018-01-01 20:15:00-06,,0.409
350396,420468,4495,2018-01-01 20:30:00-06,,0.303
350397,420469,4495,2018-01-01 20:45:00-06,,0.443
350398,420470,4495,2018-01-01 21:00:00-06,,0.425
350399,420471,4495,2018-01-01 21:15:00-06,,0.237
350400,420472,4495,2018-01-01 21:30:00-06,,0.236
350401,420473,4495,2018-01-01 21:45:00-06,,0.248
350402,420474,4495,2018-01-01 22:00:00-06,,0.183
350403,420475,4495,2018-01-01 22:15:00-06,,0.183
350404,420476,4495,2018-01-01 22:30:00-06,,0.182
350405,420477,4495,2018-01-01 22:45:00-06,,0.182
350406,420478,4495,2018-01-01 23:00:00-06,,0.265
350407,420479,4495,2018-01-01 23:15:00-06,,0.211
350408,420480,4495,2018-01-01 23:30:00-06,,0.145
350409,420481,4495,2018-01-01 23:45:00-06,,0.074
350410,420482,4495,2018-01-02 00:00:00-06,,0.074
350411,420483,4495,2018-01-02 00:15:00-06,,0.074
350412,420484,4495,2018-01-02 00:30:00-06,,0.126
350413,420485,4495,2018-01-02 00:45:00-06,,0.208
350414,420486,4495,2018-01-02 01:00:00-06,,0.205
350415,420487,4495,2018-01-02 01:15:00-06,,0.202
350416,420488,4495,2018-01-02 01:30:00-06,,0.201
350417,420489,4495,2018-01-02 01:45:00-06,,0.199
350418,420490,4495,2018-01-02 02:00:00-06,,0.197
350419,420491,4495,2018-01-02 02:15:00-06,,0.082
350420,420492,4495,2018-01-02 02:30:00-06,,0.074
350421,420493,4495,2018-01-02 02:45:00-06,,0.102
