,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
438574,438574,2358,2019-05-01 06:15:00-05,,0.213,26,2019-05-01 06:15:00
438575,438575,2358,2019-05-01 06:30:00-05,,0.156,27,2019-05-01 06:30:00
438576,438576,2358,2019-05-01 06:45:00-05,,0.071,28,2019-05-01 06:45:00
438577,438577,2358,2019-05-01 07:00:00-05,,0.031,29,2019-05-01 07:00:00
438578,438578,2358,2019-05-01 07:15:00-05,,0.077,30,2019-05-01 07:15:00
438579,438579,2358,2019-05-01 07:30:00-05,,0.205,31,2019-05-01 07:30:00
438580,438580,2358,2019-05-01 07:45:00-05,,0.031,32,2019-05-01 07:45:00
438581,438581,2358,2019-05-01 08:00:00-05,,0.106,33,2019-05-01 08:00:00
438582,438582,2358,2019-05-01 08:15:00-05,,0.163,34,2019-05-01 08:15:00
438583,438583,2358,2019-05-01 08:30:00-05,,0.031,35,2019-05-01 08:30:00
438584,438584,2358,2019-05-01 08:45:00-05,,0.031,36,2019-05-01 08:45:00
438585,438585,2358,2019-05-01 09:00:00-05,,0.088,37,2019-05-01 09:00:00
438586,438586,2358,2019-05-01 09:15:00-05,,0.112,38,2019-05-01 09:15:00
438587,438587,2358,2019-05-01 09:30:00-05,,0.031,39,2019-05-01 09:30:00
438588,438588,2358,2019-05-01 09:45:00-05,,0.076,40,2019-05-01 09:45:00
438589,438589,2358,2019-05-01 10:00:00-05,,0.082,41,2019-05-01 10:00:00
438590,438590,2358,2019-05-01 10:15:00-05,,0.158,42,2019-05-01 10:15:00
438591,438591,2358,2019-05-01 10:30:00-05,,0.062,43,2019-05-01 10:30:00
438592,438592,2358,2019-05-01 10:45:00-05,,0.031,44,2019-05-01 10:45:00
438593,438593,2358,2019-05-01 11:00:00-05,,0.066,45,2019-05-01 11:00:00
438594,438594,2358,2019-05-01 11:15:00-05,,0.132,46,2019-05-01 11:15:00
438595,438595,2358,2019-05-01 11:30:00-05,,0.031,47,2019-05-01 11:30:00
438596,438596,2358,2019-05-01 11:45:00-05,,0.031,48,2019-05-01 11:45:00
438597,438597,2358,2019-05-01 12:00:00-05,,0.067,49,2019-05-01 12:00:00
438598,438598,2358,2019-05-01 12:15:00-05,,0.13,50,2019-05-01 12:15:00
438599,438599,2358,2019-05-01 12:30:00-05,,0.03,51,2019-05-01 12:30:00
438600,438600,2358,2019-05-01 12:45:00-05,,0.031,52,2019-05-01 12:45:00
438601,438601,2358,2019-05-01 13:00:00-05,,0.077,53,2019-05-01 13:00:00
438602,438602,2358,2019-05-01 13:15:00-05,,0.12,54,2019-05-01 13:15:00
438603,438603,2358,2019-05-01 13:30:00-05,,0.031,55,2019-05-01 13:30:00
438604,438604,2358,2019-05-01 13:45:00-05,,0.031,56,2019-05-01 13:45:00
438605,438605,2358,2019-05-01 14:00:00-05,,0.076,57,2019-05-01 14:00:00
438606,438606,2358,2019-05-01 14:15:00-05,,0.131,58,2019-05-01 14:15:00
438607,438607,2358,2019-05-01 14:30:00-05,,0.03,59,2019-05-01 14:30:00
438608,438608,2358,2019-05-01 14:45:00-05,,0.031,60,2019-05-01 14:45:00
438609,438609,2358,2019-05-01 15:00:00-05,,0.034,61,2019-05-01 15:00:00
438610,438610,2358,2019-05-01 15:15:00-05,,0.166,62,2019-05-01 15:15:00
438611,438611,2358,2019-05-01 15:30:00-05,,0.04,63,2019-05-01 15:30:00
438612,438612,2358,2019-05-01 15:45:00-05,,0.031,64,2019-05-01 15:45:00
438613,438613,2358,2019-05-01 16:00:00-05,,0.031,65,2019-05-01 16:00:00
438614,438614,2358,2019-05-01 16:15:00-05,,0.118,66,2019-05-01 16:15:00
438615,438615,2358,2019-05-01 16:30:00-05,,0.094,67,2019-05-01 16:30:00
438616,438616,2358,2019-05-01 16:45:00-05,,0.106,68,2019-05-01 16:45:00
438617,438617,2358,2019-05-01 17:00:00-05,,0.031,69,2019-05-01 17:00:00
438618,438618,2358,2019-05-01 17:15:00-05,,0.054,70,2019-05-01 17:15:00
438619,438619,2358,2019-05-01 17:30:00-05,,0.536,71,2019-05-01 17:30:00
438620,438620,2358,2019-05-01 17:45:00-05,,0.844,72,2019-05-01 17:45:00
438621,438621,2358,2019-05-01 18:00:00-05,,0.684,73,2019-05-01 18:00:00
438622,438622,2358,2019-05-01 18:15:00-05,,0.966,74,2019-05-01 18:15:00
438623,438623,2358,2019-05-01 18:30:00-05,,1.485,75,2019-05-01 18:30:00
438624,438624,2358,2019-05-01 18:45:00-05,,0.86,76,2019-05-01 18:45:00
438625,438625,2358,2019-05-01 19:00:00-05,,0.86,77,2019-05-01 19:00:00
438626,438626,2358,2019-05-01 19:15:00-05,,1.025,78,2019-05-01 19:15:00
438627,438627,2358,2019-05-01 19:30:00-05,,2.544,79,2019-05-01 19:30:00
438628,438628,2358,2019-05-01 19:45:00-05,,1.518,80,2019-05-01 19:45:00
438629,438629,2358,2019-05-01 20:00:00-05,,0.691,81,2019-05-01 20:00:00
438630,438630,2358,2019-05-01 20:15:00-05,,0.681,82,2019-05-01 20:15:00
438631,438631,2358,2019-05-01 20:30:00-05,,0.582,83,2019-05-01 20:30:00
438632,438632,2358,2019-05-01 20:45:00-05,,0.555,84,2019-05-01 20:45:00
438633,438633,2358,2019-05-01 21:00:00-05,,0.66,85,2019-05-01 21:00:00
438634,438634,2358,2019-05-01 21:15:00-05,,0.638,86,2019-05-01 21:15:00
438635,438635,2358,2019-05-01 21:30:00-05,,0.163,87,2019-05-01 21:30:00
438636,438636,2358,2019-05-01 21:45:00-05,,0.653,88,2019-05-01 21:45:00
438637,438637,2358,2019-05-01 22:00:00-05,,0.458,89,2019-05-01 22:00:00
438638,438638,2358,2019-05-01 22:15:00-05,,0.482,90,2019-05-01 22:15:00
438639,438639,2358,2019-05-01 22:30:00-05,,0.576,91,2019-05-01 22:30:00
438640,438640,2358,2019-05-01 22:45:00-05,,0.457,92,2019-05-01 22:45:00
438641,438641,2358,2019-05-01 23:00:00-05,,0.471,93,2019-05-01 23:00:00
438642,438642,2358,2019-05-01 23:15:00-05,,0.628,94,2019-05-01 23:15:00
438643,438643,2358,2019-05-01 23:30:00-05,,0.512,95,2019-05-01 23:30:00
438644,438644,2358,2019-05-01 23:45:00-05,,0.531,96,2019-05-01 23:45:00
438645,438645,2358,2019-05-02 00:00:00-05,,0.605,97,2019-05-02 00:00:00
438646,438646,2358,2019-05-02 00:15:00-05,,0.758,98,2019-05-02 00:15:00
438647,438647,2358,2019-05-02 00:30:00-05,,0.541,99,2019-05-02 00:30:00
438648,438648,2358,2019-05-02 00:45:00-05,,0.595,100,2019-05-02 00:45:00
438649,438649,2358,2019-05-02 01:00:00-05,,0.533,101,2019-05-02 01:00:00
438650,438650,2358,2019-05-02 01:15:00-05,,0.502,102,2019-05-02 01:15:00
438651,438651,2358,2019-05-02 01:30:00-05,,0.502,103,2019-05-02 01:30:00
438652,438652,2358,2019-05-02 01:45:00-05,,0.504,104,2019-05-02 01:45:00
438653,438653,2358,2019-05-02 02:00:00-05,,0.589,105,2019-05-02 02:00:00
438654,438654,2358,2019-05-02 02:15:00-05,,0.459,106,2019-05-02 02:15:00
438655,438655,2358,2019-05-02 02:30:00-05,,0.459,107,2019-05-02 02:30:00
438656,438656,2358,2019-05-02 02:45:00-05,,0.555,108,2019-05-02 02:45:00
438657,438657,2358,2019-05-02 03:00:00-05,,0.594,109,2019-05-02 03:00:00
438658,438658,2358,2019-05-02 03:15:00-05,,0.526,110,2019-05-02 03:15:00
438659,438659,2358,2019-05-02 03:30:00-05,,0.534,111,2019-05-02 03:30:00
438660,438660,2358,2019-05-02 03:45:00-05,,0.463,112,2019-05-02 03:45:00
438661,438661,2358,2019-05-02 04:00:00-05,,0.605,113,2019-05-02 04:00:00
438662,438662,2358,2019-05-02 04:15:00-05,,1.337,114,2019-05-02 04:15:00
438663,438663,2358,2019-05-02 04:30:00-05,,0.597,115,2019-05-02 04:30:00
438664,438664,2358,2019-05-02 04:45:00-05,,0.245,116,2019-05-02 04:45:00
438665,438665,2358,2019-05-02 05:00:00-05,,0.588,117,2019-05-02 05:00:00
438666,438666,2358,2019-05-02 05:15:00-05,,0.46,118,2019-05-02 05:15:00
438667,438667,2358,2019-05-02 05:30:00-05,,0.46,119,2019-05-02 05:30:00
438668,438668,2358,2019-05-02 05:45:00-05,,0.576,120,2019-05-02 05:45:00
438669,438669,2358,2019-05-02 06:00:00-05,,0.481,121,2019-05-02 06:00:00
438670,438670,2358,2019-05-02 06:15:00-05,,0.509,122,2019-05-02 06:15:00
438671,438671,2358,2019-05-02 06:30:00-05,,0.496,123,2019-05-02 06:30:00
438672,438672,2358,2019-05-02 06:45:00-05,,0.583,124,2019-05-02 06:45:00
438673,438673,2358,2019-05-02 07:00:00-05,,0.497,125,2019-05-02 07:00:00
438674,438674,2358,2019-05-02 07:15:00-05,,0.259,126,2019-05-02 07:15:00
438675,438675,2358,2019-05-02 07:30:00-05,,0.06,127,2019-05-02 07:30:00
438676,438676,2358,2019-05-02 07:45:00-05,,0.133,128,2019-05-02 07:45:00
438677,438677,2358,2019-05-02 08:00:00-05,,0.078,129,2019-05-02 08:00:00
438678,438678,2358,2019-05-02 08:15:00-05,,0.075,130,2019-05-02 08:15:00
438679,438679,2358,2019-05-02 08:30:00-05,,0.146,131,2019-05-02 08:30:00
438680,438680,2358,2019-05-02 08:45:00-05,,0.068,132,2019-05-02 08:45:00
438681,438681,2358,2019-05-02 09:00:00-05,,0.032,133,2019-05-02 09:00:00
438682,438682,2358,2019-05-02 09:15:00-05,,0.033,134,2019-05-02 09:15:00
438683,438683,2358,2019-05-02 09:30:00-05,,0.145,135,2019-05-02 09:30:00
438684,438684,2358,2019-05-02 09:45:00-05,,0.058,136,2019-05-02 09:45:00
438685,438685,2358,2019-05-02 10:00:00-05,,0.032,137,2019-05-02 10:00:00
438686,438686,2358,2019-05-02 10:15:00-05,,0.032,138,2019-05-02 10:15:00
438687,438687,2358,2019-05-02 10:30:00-05,,0.133,139,2019-05-02 10:30:00
438688,438688,2358,2019-05-02 10:45:00-05,,0.073,140,2019-05-02 10:45:00
438689,438689,2358,2019-05-02 11:00:00-05,,0.032,141,2019-05-02 11:00:00
438690,438690,2358,2019-05-02 11:15:00-05,,0.032,142,2019-05-02 11:15:00
438691,438691,2358,2019-05-02 11:30:00-05,,0.098,143,2019-05-02 11:30:00
438692,438692,2358,2019-05-02 11:45:00-05,,0.111,144,2019-05-02 11:45:00
438693,438693,2358,2019-05-02 12:00:00-05,,0.032,145,2019-05-02 12:00:00
438694,438694,2358,2019-05-02 12:15:00-05,,0.077,146,2019-05-02 12:15:00
438695,438695,2358,2019-05-02 12:30:00-05,,0.045,147,2019-05-02 12:30:00
438696,438696,2358,2019-05-02 12:45:00-05,,0.164,148,2019-05-02 12:45:00
438697,438697,2358,2019-05-02 13:00:00-05,,0.032,149,2019-05-02 13:00:00
438698,438698,2358,2019-05-02 13:15:00-05,,0.031,150,2019-05-02 13:15:00
438699,438699,2358,2019-05-02 13:30:00-05,,0.032,151,2019-05-02 13:30:00
438700,438700,2358,2019-05-02 13:45:00-05,,0.144,152,2019-05-02 13:45:00
438701,438701,2358,2019-05-02 14:00:00-05,,0.065,153,2019-05-02 14:00:00
438702,438702,2358,2019-05-02 14:15:00-05,,0.031,154,2019-05-02 14:15:00
438703,438703,2358,2019-05-02 14:30:00-05,,0.032,155,2019-05-02 14:30:00
438704,438704,2358,2019-05-02 14:45:00-05,,0.131,156,2019-05-02 14:45:00
438705,438705,2358,2019-05-02 15:00:00-05,,0.078,157,2019-05-02 15:00:00
438706,438706,2358,2019-05-02 15:15:00-05,,0.031,158,2019-05-02 15:15:00
438707,438707,2358,2019-05-02 15:30:00-05,,0.032,159,2019-05-02 15:30:00
438708,438708,2358,2019-05-02 15:45:00-05,,0.119,160,2019-05-02 15:45:00
438709,438709,2358,2019-05-02 16:00:00-05,,0.083,161,2019-05-02 16:00:00
438710,438710,2358,2019-05-02 16:15:00-05,,0.032,162,2019-05-02 16:15:00
438711,438711,2358,2019-05-02 16:30:00-05,,0.032,163,2019-05-02 16:30:00
438712,438712,2358,2019-05-02 16:45:00-05,,0.127,164,2019-05-02 16:45:00
438713,438713,2358,2019-05-02 17:00:00-05,,0.086,165,2019-05-02 17:00:00
438714,438714,2358,2019-05-02 17:15:00-05,,0.032,166,2019-05-02 17:15:00
438715,438715,2358,2019-05-02 17:30:00-05,,0.032,167,2019-05-02 17:30:00
438716,438716,2358,2019-05-02 17:45:00-05,,0.152,168,2019-05-02 17:45:00
438717,438717,2358,2019-05-02 18:00:00-05,,0.058,169,2019-05-02 18:00:00
438718,438718,2358,2019-05-02 18:15:00-05,,0.032,170,2019-05-02 18:15:00
438719,438719,2358,2019-05-02 18:30:00-05,,0.045,171,2019-05-02 18:30:00
438720,438720,2358,2019-05-02 18:45:00-05,,0.161,172,2019-05-02 18:45:00
438721,438721,2358,2019-05-02 19:00:00-05,,0.032,173,2019-05-02 19:00:00
438722,438722,2358,2019-05-02 19:15:00-05,,0.032,174,2019-05-02 19:15:00
438723,438723,2358,2019-05-02 19:30:00-05,,0.496,175,2019-05-02 19:30:00
438724,438724,2358,2019-05-02 19:45:00-05,,0.873,176,2019-05-02 19:45:00
438725,438725,2358,2019-05-02 20:00:00-05,,0.109,177,2019-05-02 20:00:00
438726,438726,2358,2019-05-02 20:15:00-05,,0.107,178,2019-05-02 20:15:00
438727,438727,2358,2019-05-02 20:30:00-05,,0.314,179,2019-05-02 20:30:00
438728,438728,2358,2019-05-02 20:45:00-05,,0.231,180,2019-05-02 20:45:00
438729,438729,2358,2019-05-02 21:00:00-05,,0.109,181,2019-05-02 21:00:00
438730,438730,2358,2019-05-02 21:15:00-05,,0.109,182,2019-05-02 21:15:00
438731,438731,2358,2019-05-02 21:30:00-05,,0.18,183,2019-05-02 21:30:00
438732,438732,2358,2019-05-02 21:45:00-05,,0.229,184,2019-05-02 21:45:00
438733,438733,2358,2019-05-02 22:00:00-05,,0.096,185,2019-05-02 22:00:00
438734,438734,2358,2019-05-02 22:15:00-05,,0.101,186,2019-05-02 22:15:00
438735,438735,2358,2019-05-02 22:30:00-05,,0.2,187,2019-05-02 22:30:00
438736,438736,2358,2019-05-02 22:45:00-05,,0.066,188,2019-05-02 22:45:00
438737,438737,2358,2019-05-02 23:00:00-05,,0.033,189,2019-05-02 23:00:00
438738,438738,2358,2019-05-02 23:15:00-05,,0.101,190,2019-05-02 23:15:00
438739,438739,2358,2019-05-02 23:30:00-05,,0.104,191,2019-05-02 23:30:00
438740,438740,2358,2019-05-02 23:45:00-05,,0.032,192,2019-05-02 23:45:00
438741,438741,2358,2019-05-03 00:00:00-05,,0.032,193,2019-05-03 00:00:00
438742,438742,2358,2019-05-03 00:15:00-05,,0.156,194,2019-05-03 00:15:00
438743,438743,2358,2019-05-03 00:30:00-05,,0.047,195,2019-05-03 00:30:00
438744,438744,2358,2019-05-03 00:45:00-05,,0.031,196,2019-05-03 00:45:00
438745,438745,2358,2019-05-03 01:00:00-05,,0.074,197,2019-05-03 01:00:00
438746,438746,2358,2019-05-03 01:15:00-05,,0.126,198,2019-05-03 01:15:00
438747,438747,2358,2019-05-03 01:30:00-05,,0.077,199,2019-05-03 01:30:00
438748,438748,2358,2019-05-03 01:45:00-05,,0.082,200,2019-05-03 01:45:00
438749,438749,2358,2019-05-03 02:00:00-05,,0.15,201,2019-05-03 02:00:00
438750,438750,2358,2019-05-03 02:15:00-05,,0.086,202,2019-05-03 02:15:00
438751,438751,2358,2019-05-03 02:30:00-05,,0.061,203,2019-05-03 02:30:00
438752,438752,2358,2019-05-03 02:45:00-05,,0.107,204,2019-05-03 02:45:00
438753,438753,2358,2019-05-03 03:00:00-05,,0.156,205,2019-05-03 03:00:00
438754,438754,2358,2019-05-03 03:15:00-05,,0.047,206,2019-05-03 03:15:00
438755,438755,2358,2019-05-03 03:30:00-05,,0.032,207,2019-05-03 03:30:00
438756,438756,2358,2019-05-03 03:45:00-05,,0.064,208,2019-05-03 03:45:00
438757,438757,2358,2019-05-03 04:00:00-05,,0.14,209,2019-05-03 04:00:00
438758,438758,2358,2019-05-03 04:15:00-05,,0.519,210,2019-05-03 04:15:00
438759,438759,2358,2019-05-03 04:30:00-05,,0.163,211,2019-05-03 04:30:00
438760,438760,2358,2019-05-03 04:45:00-05,,0.102,212,2019-05-03 04:45:00
438761,438761,2358,2019-05-03 05:00:00-05,,0.038,213,2019-05-03 05:00:00
438762,438762,2358,2019-05-03 05:15:00-05,,0.082,214,2019-05-03 05:15:00
438763,438763,2358,2019-05-03 05:30:00-05,,0.201,215,2019-05-03 05:30:00
438764,438764,2358,2019-05-03 05:45:00-05,,0.032,216,2019-05-03 05:45:00
438765,438765,2358,2019-05-03 06:00:00-05,,0.032,217,2019-05-03 06:00:00
438766,438766,2358,2019-05-03 06:15:00-05,,0.067,218,2019-05-03 06:15:00
438767,438767,2358,2019-05-03 06:30:00-05,,0.136,219,2019-05-03 06:30:00
438768,438768,2358,2019-05-03 06:45:00-05,,0.032,220,2019-05-03 06:45:00
438769,438769,2358,2019-05-03 07:00:00-05,,0.032,221,2019-05-03 07:00:00
438770,438770,2358,2019-05-03 07:15:00-05,,0.202,222,2019-05-03 07:15:00
438771,438771,2358,2019-05-03 07:30:00-05,,0.114,223,2019-05-03 07:30:00
438772,438772,2358,2019-05-03 07:45:00-05,,0.032,224,2019-05-03 07:45:00
438773,438773,2358,2019-05-03 08:00:00-05,,0.032,225,2019-05-03 08:00:00
438774,438774,2358,2019-05-03 08:15:00-05,,0.111,226,2019-05-03 08:15:00
438775,438775,2358,2019-05-03 08:30:00-05,,0.091,227,2019-05-03 08:30:00
438776,438776,2358,2019-05-03 08:45:00-05,,0.036,228,2019-05-03 08:45:00
438777,438777,2358,2019-05-03 09:00:00-05,,0.097,229,2019-05-03 09:00:00
438778,438778,2358,2019-05-03 09:15:00-05,,0.105,230,2019-05-03 09:15:00
438779,438779,2358,2019-05-03 09:30:00-05,,0.032,231,2019-05-03 09:30:00
438780,438780,2358,2019-05-03 09:45:00-05,,0.032,232,2019-05-03 09:45:00
438781,438781,2358,2019-05-03 10:00:00-05,,0.11,233,2019-05-03 10:00:00
438782,438782,2358,2019-05-03 10:15:00-05,,0.321,234,2019-05-03 10:15:00
438783,438783,2358,2019-05-03 10:30:00-05,,0.088,235,2019-05-03 10:30:00
438784,438784,2358,2019-05-03 10:45:00-05,,0.166,236,2019-05-03 10:45:00
438785,438785,2358,2019-05-03 11:00:00-05,,0.124,237,2019-05-03 11:00:00
438786,438786,2358,2019-05-03 11:15:00-05,,0.032,238,2019-05-03 11:15:00
438787,438787,2358,2019-05-03 11:30:00-05,,0.032,239,2019-05-03 11:30:00
438788,438788,2358,2019-05-03 11:45:00-05,,0.051,240,2019-05-03 11:45:00
438789,438789,2358,2019-05-03 12:00:00-05,,0.166,241,2019-05-03 12:00:00
438790,438790,2358,2019-05-03 12:15:00-05,,0.06,242,2019-05-03 12:15:00
438791,438791,2358,2019-05-03 12:30:00-05,,0.032,243,2019-05-03 12:30:00
438792,438792,2358,2019-05-03 12:45:00-05,,0.068,244,2019-05-03 12:45:00
438793,438793,2358,2019-05-03 13:00:00-05,,0.118,245,2019-05-03 13:00:00
438794,438794,2358,2019-05-03 13:15:00-05,,0.165,246,2019-05-03 13:15:00
438795,438795,2358,2019-05-03 13:30:00-05,,0.032,247,2019-05-03 13:30:00
438796,438796,2358,2019-05-03 13:45:00-05,,0.08,248,2019-05-03 13:45:00
438797,438797,2358,2019-05-03 14:00:00-05,,0.204,249,2019-05-03 14:00:00
438798,438798,2358,2019-05-03 14:15:00-05,,0.227,250,2019-05-03 14:15:00
438799,438799,2358,2019-05-03 14:30:00-05,,0.112,251,2019-05-03 14:30:00
438800,438800,2358,2019-05-03 14:45:00-05,,0.14,252,2019-05-03 14:45:00
438801,438801,2358,2019-05-03 15:00:00-05,,0.203,253,2019-05-03 15:00:00
438802,438802,2358,2019-05-03 15:15:00-05,,0.074,254,2019-05-03 15:15:00
438803,438803,2358,2019-05-03 15:30:00-05,,0.074,255,2019-05-03 15:30:00
438804,438804,2358,2019-05-03 15:45:00-05,,0.171,256,2019-05-03 15:45:00
438805,438805,2358,2019-05-03 16:00:00-05,,0.148,257,2019-05-03 16:00:00
438806,438806,2358,2019-05-03 16:15:00-05,,1.783,258,2019-05-03 16:15:00
438807,438807,2358,2019-05-03 16:30:00-05,,1.052,259,2019-05-03 16:30:00
438808,438808,2358,2019-05-03 16:45:00-05,,0.42,260,2019-05-03 16:45:00
438809,438809,2358,2019-05-03 17:00:00-05,,0.111,261,2019-05-03 17:00:00
438810,438810,2358,2019-05-03 17:15:00-05,,0.172,262,2019-05-03 17:15:00
438811,438811,2358,2019-05-03 17:30:00-05,,1.3,263,2019-05-03 17:30:00
438812,438812,2358,2019-05-03 17:45:00-05,,3.243,264,2019-05-03 17:45:00
438813,438813,2358,2019-05-03 18:00:00-05,,0.24,265,2019-05-03 18:00:00
438814,438814,2358,2019-05-03 18:15:00-05,,0.244,266,2019-05-03 18:15:00
438815,438815,2358,2019-05-03 18:30:00-05,,2.776,267,2019-05-03 18:30:00
438816,438816,2358,2019-05-03 18:45:00-05,,0.644,268,2019-05-03 18:45:00
438817,438817,2358,2019-05-03 19:00:00-05,,0.208,269,2019-05-03 19:00:00
438818,438818,2358,2019-05-03 19:15:00-05,,0.253,270,2019-05-03 19:15:00
438819,438819,2358,2019-05-03 19:30:00-05,,0.35,271,2019-05-03 19:30:00
438820,438820,2358,2019-05-03 19:45:00-05,,0.143,272,2019-05-03 19:45:00
438821,438821,2358,2019-05-03 20:00:00-05,,0.112,273,2019-05-03 20:00:00
438822,438822,2358,2019-05-03 20:15:00-05,,0.214,274,2019-05-03 20:15:00
438823,438823,2358,2019-05-03 20:30:00-05,,0.187,275,2019-05-03 20:30:00
438824,438824,2358,2019-05-03 20:45:00-05,,0.112,276,2019-05-03 20:45:00
438825,438825,2358,2019-05-03 21:00:00-05,,0.186,277,2019-05-03 21:00:00
438826,438826,2358,2019-05-03 21:15:00-05,,0.132,278,2019-05-03 21:15:00
438827,438827,2358,2019-05-03 21:30:00-05,,0.113,279,2019-05-03 21:30:00
438828,438828,2358,2019-05-03 21:45:00-05,,0.034,280,2019-05-03 21:45:00
438829,438829,2358,2019-05-03 22:00:00-05,,0.033,281,2019-05-03 22:00:00
438830,438830,2358,2019-05-03 22:15:00-05,,0.099,282,2019-05-03 22:15:00
438831,438831,2358,2019-05-03 22:30:00-05,,0.169,283,2019-05-03 22:30:00
438832,438832,2358,2019-05-03 22:45:00-05,,0.055,284,2019-05-03 22:45:00
438833,438833,2358,2019-05-03 23:00:00-05,,0.084,285,2019-05-03 23:00:00
438834,438834,2358,2019-05-03 23:15:00-05,,0.087,286,2019-05-03 23:15:00
438835,438835,2358,2019-05-03 23:30:00-05,,0.198,287,2019-05-03 23:30:00
438836,438836,2358,2019-05-03 23:45:00-05,,0.031,288,2019-05-03 23:45:00
438837,438837,2358,2019-05-04 00:00:00-05,,0.031,289,2019-05-04 00:00:00
438838,438838,2358,2019-05-04 00:15:00-05,,0.04,290,2019-05-04 00:15:00
438839,438839,2358,2019-05-04 00:30:00-05,,0.165,291,2019-05-04 00:30:00
438840,438840,2358,2019-05-04 00:45:00-05,,0.048,292,2019-05-04 00:45:00
438841,438841,2358,2019-05-04 01:00:00-05,,0.031,293,2019-05-04 01:00:00
438842,438842,2358,2019-05-04 01:15:00-05,,0.031,294,2019-05-04 01:15:00
438843,438843,2358,2019-05-04 01:30:00-05,,0.156,295,2019-05-04 01:30:00
438844,438844,2358,2019-05-04 01:45:00-05,,0.066,296,2019-05-04 01:45:00
438845,438845,2358,2019-05-04 02:00:00-05,,0.031,297,2019-05-04 02:00:00
438846,438846,2358,2019-05-04 02:15:00-05,,0.075,298,2019-05-04 02:15:00
438847,438847,2358,2019-05-04 02:30:00-05,,0.124,299,2019-05-04 02:30:00
438848,438848,2358,2019-05-04 02:45:00-05,,0.252,300,2019-05-04 02:45:00
438849,438849,2358,2019-05-04 03:00:00-05,,0.073,301,2019-05-04 03:00:00
438850,438850,2358,2019-05-04 03:15:00-05,,0.031,302,2019-05-04 03:15:00
438851,438851,2358,2019-05-04 03:30:00-05,,0.101,303,2019-05-04 03:30:00
438852,438852,2358,2019-05-04 03:45:00-05,,1.078,304,2019-05-04 03:45:00
438853,438853,2358,2019-05-04 04:00:00-05,,2.188,305,2019-05-04 04:00:00
438854,438854,2358,2019-05-04 04:15:00-05,,0.292,306,2019-05-04 04:15:00
438855,438855,2358,2019-05-04 04:30:00-05,,0.277,307,2019-05-04 04:30:00
438856,438856,2358,2019-05-04 04:45:00-05,,1.135,308,2019-05-04 04:45:00
438857,438857,2358,2019-05-04 05:00:00-05,,0.364,309,2019-05-04 05:00:00
438858,438858,2358,2019-05-04 05:15:00-05,,0.412,310,2019-05-04 05:15:00
438859,438859,2358,2019-05-04 05:30:00-05,,0.366,311,2019-05-04 05:30:00
438860,438860,2358,2019-05-04 05:45:00-05,,0.292,312,2019-05-04 05:45:00
438861,438861,2358,2019-05-04 06:00:00-05,,0.271,313,2019-05-04 06:00:00
438862,438862,2358,2019-05-04 06:15:00-05,,0.223,314,2019-05-04 06:15:00
438863,438863,2358,2019-05-04 06:30:00-05,,0.226,315,2019-05-04 06:30:00
438864,438864,2358,2019-05-04 06:45:00-05,,0.315,316,2019-05-04 06:45:00
